"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
96096.2,74688,84321,59108.3,46496,83313,23522.7,-31.16,0.206
88617.6,71079,81706.9,23600.5,20731,74607.2,8720.25,14.44,0.21
147073,106284,90687.1,42409.3,34332,80954.7,22681.1,6.08,0.21
122828,90899,88556.3,42816.6,33803,83011.3,22919,69.92,0.212
113088,83765,88477.8,28461.5,24569,75919,15953.6,38.76,0.215
90164.6,71396,82764.1,26926.1,24536,71920.1,15631.8,-10.64,0.217
125702,82428,99941.9,42768.1,35260,79490.9,40867,63.84,0.221
105946,77760,89291.1,27482.1,21672,83105.6,22232.2,60.8,0.224
96315.2,77307,81650,28998.2,22262,85366.4,8803.41,63.84,0.227
129235,86817,97556.1,41771.7,32185,85056.8,5878.18,84.36,0.227
108406,86329,82295.8,37515.2,28477,86336.1,16209.3,13.68,0.237
109612,76804,93530.6,45453.9,38136,78111.6,24390.5,34.96,0.239
104708,81544,84152.5,45998.3,35121,85833,19337,66.12,0.242
121264,87997,90312,27237.2,21565,82773.8,14564.5,5.32,0.243
94205.2,69716,88556.9,44699.3,34792,84197.8,37657.6,31.16,0.245
121174,85748,92611.6,36628.9,29696,80836.2,40078.5,-22.8,0.246
113992,80235,93109.1,30604.4,24598,81538.8,14075.6,-4.56,0.254
118625,90903,85522.2,36418.7,27459,86920,31031,71.44,0.255
136787,102337,87597.9,40483.5,32229,82321.1,25286.8,82.84,0.257
134189,93119,94440.7,48650.9,38415,82998.5,13608.2,37.24,0.258
135893,93475,95275.7,36893.8,29819,81084.9,21677.8,36.48,0.258
116403,85234,89501.8,37884,31534,78733,22162.1,-19,0.261
157027,109293,94159,54781.6,40329,89022,32533.3,-30.4,0.263
109175,82274,86964.5,30492.8,25730,77667.1,8587.04,3.04,0.265
94704.3,75812,81867.5,28197.4,24840,74393.9,4361.28,35.72,0.266
123614,91930,88123.1,38271.3,29463,85128.8,13043,-21.28,0.267
142085,109230,85248.2,54652.3,41597,86104.6,12637.2,0.76,0.268
95243.5,77186,80868,26723.6,23854,73419.9,20531.3,2.28,0.273
154134,105824,95454.2,44349.7,34696,83770.5,27315.8,66.88,0.278
143069,94777,98928.9,45286,35677,83187,20851.6,-25.08,0.279
130184,91026,93728.6,40407.3,32142,82388.5,15469.3,76.76,0.28
111850,82344,89019.1,46490.3,35409,86045.6,21663.9,20.52,0.28
133965,97137,90383.3,37650.7,28797,85685.2,29300.8,-25.84,0.281
94585.3,66813,92777.5,46689.7,40169,76174.6,13095.4,42.56,0.283
140904,97904,94319.9,41966.5,33192,82860.9,21537.7,88.92,0.283
139946,100485,91272.4,39564.1,31017,83595.3,11940.4,61.56,0.284
150879,104073,95010.3,49801.3,38324,85162.8,33853.1,13.68,0.286
92273.3,74101,81607.8,33838.4,25797,85964.8,15169,34.2,0.286
119344,91484,85494,53294.8,41589,83982,13625.9,58.52,0.287
143904,102657,91867.8,63521.9,49289,84460.5,21874.9,117.04,0.288
142117,105340,88416.5,47841.6,37237,84199.8,16649.7,51.68,0.288
117885,87997,87795,41035.6,33677,79856,16946.2,-8.36,0.289
133997,100188,87651.3,37925.6,31249,79538.2,16770.6,38,0.29
120639,88401,89436,35543.2,29977,77704.9,12239.1,-3.04,0.298
130977,95829,89573.1,44281.9,33433,86802.3,23976.3,87.4,0.298
163798,118792,90365.1,55088.9,42216,85519.8,24335.1,66.88,0.298
148770,102488,95131.3,49394,37057,87354.1,33451.9,49.4,0.299
129132,92741,91251.9,40267.1,33457,78875.8,14321.2,4.56,0.299
108929,82062,86992.6,27181.8,23383,76182.9,19588,10.64,0.302
102906,69893,96491.4,32851.3,26213,82132.6,11919.6,0.76,0.306
141296,103712,89285.4,49074.4,36452,88229.5,31336.7,88.16,0.306
122182,90980,88011.7,28393.8,22672,82075.4,10231.8,31.16,0.308
141626,101551,91398.6,70992.5,54747,84983,16519.6,88.16,0.31
107159,81900,85748.3,61930.3,51864,78255.9,29216.1,57,0.313
125091,96154,85259,37063.2,30915,78569.4,5750.36,25.08,0.315
92736.4,71696,84768.6,33718.3,26568,83173.8,13974.7,23.56,0.326
140177,94730,96976.8,48545.4,39927,79682.2,19715.1,13.68,0.335
129020,98889,85504.4,56442.5,46105,80230.3,11545.4,34.96,0.336
127704,94284,88766,32077.4,26229,80148.9,8192.03,67.64,0.336
159623,114569,91308,59678.1,46285,84499.6,21194.2,79.8,0.34
146019,106888,89528.4,46829.9,35928,85422,58182,76,0.344
147136,98788,97609.9,64191.8,47704,88187.1,43365.6,-1.52,0.344
104430,80721,84784.6,31771,26393,78889.9,5450.06,36.48,0.346
