"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
125737,101453,81222.7,82104.3,63181,85164.7,34856.4,59445.7,0.17
138437,102001,88946.3,66718.2,46393,94247.9,43409.5,76382.3,0.195
122203,92849,86255.4,73164.6,55165,86919.6,37060.9,56742.4,0.233
110161,83234,86737.8,35722.6,29630,79011.7,6420.26,9965.12,0.263
86491.9,69740,81278.1,34670,28565,79542.6,4956.49,9091.88,0.283
97114.2,78065,81527.9,74641.5,56973,85860,20774.6,34588.4,0.287
143873,107483,87724.2,67627.6,49542,89460.2,26912.3,48076.1,0.296
129121,99317,85202.8,49812.1,40021,81569.3,11717.9,18832.8,0.307
120138,90084,87400,35195.2,28644,80524.7,11125.7,19397.5,0.317
141618,99732,93060.3,70143.1,57388,80102.1,22166.8,31679.8,0.337
96549.1,72337,87471.7,67430.4,53193,83077.1,27705.4,45483.7,0.366
115424,86464,87486.4,26802.9,22532,77958.3,12936.8,13577.4,0.42
147544,107877,89633.8,56944.6,44353,84141.3,17699.2,24769.2,0.427
93236.8,74577,81933.7,57139.4,46825,79972,19641.2,30387.8,0.431
119375,90950,86018.5,56311.6,42746,86334.1,16749.8,25260.1,0.449
122379,94265,85081.7,53772.9,45364,77684.2,17208.7,22618.4,0.45
131825,99629,86714.4,83062.2,61584,88392.5,9634.24,19407.4,0.45
96186,78148,80662.9,30085.4,26192,75277.9,11285.9,17646.4,0.472
127799,97537,85869,46779,38621,79379.4,38809.5,63689.5,0.473
138989,101877,89409.8,76372.4,52809,94778.3,24909.5,29112.6,0.517
96069,74082,84986.6,45065.8,38138,77440.7,5983.67,9328.24,0.56
108915,84415,84556.6,32308.4,27154,77976.2,33883.8,51186,0.562
140929,102221,90352.7,53177.7,40656,85720.6,18483.8,31212.4,0.57
124048,96728,84046.3,48931.2,36325,88279.5,24910.3,42413.3,0.572
90357.7,69884,84735.9,57485.1,41269,91287.5,28830.3,42051.6,0.576
108078,86837,81566.5,55163.6,43341,83412.9,31294.3,54424.4,0.601
93007.7,69725,87419.9,33672.9,30288,72860,3682.91,5685.56,0.603
145587,103458,92222.6,47400.4,37162,83591.7,35457.7,49406.1,0.619
155764,115785,88164.8,68433,50388,89005.8,11668.6,16074,0.623
100875,81315,81300.7,44057.9,37211,77594.7,23926.2,41054.4,0.633
96466.2,77089,82009.2,55061.2,45145,79931.1,20631.4,30385.6,0.681
134797,107337,82302.1,76625,54829,91588.3,25620.2,35094.5,0.687
117746,88584,87110.6,35436.9,30273,76715.1,23268.6,32976.4,0.767
120515,88696,89046.6,68434.5,48705,92083.5,39712,62561.7,0.833
90922.1,63016,94558.1,51740.9,37317,90867.2,18854.2,29256.2,0.839
84371,65827,83998,40832.3,31915,83847.3,11986.6,20498,0.847
115870,88516,85788.5,44484.4,36636,79575.6,24626.1,41176.8,0.861
122937,93553,86120.3,44084.8,36301,79588.5,29732,52984.9,0.867
135582,98204,90479.9,58793.3,46476,82904.7,17482.1,30327.8,0.872
98709.5,73669,87812,43120,35641,79288.2,17787.8,32848,0.876
138373,104960,86398.9,93012.1,71864,84821.9,25490.1,41442.8,0.877
137910,105973,85286.6,77506.7,56781,89457.3,34077.9,59981.5,0.877
115325,88293,85600.4,46106.1,35177,85897.2,9133.74,13387.4,0.926
92008.1,77948,77357.2,50083.1,37848,86721.8,23406.5,35145.4,0.938
114114,85981,86979.5,35703.4,29744,78666.5,21124.2,32328.9,0.952
125984,97348,84813.9,45970.5,39492,76287,11779.5,20039.7,0.972
142820,105420,88786.5,63309.4,46584,89065.9,33632.8,50875.9,0.997
147975,109354,88681.9,59778.2,47859,81857.6,20002.3,29945.5,1.016
104041,79365,85912.1,48588.5,36513,87210,34489.8,58966.9,1.021
131063,102879,83489.5,47232.6,37090,83457.4,25858.1,40842.4,1.079
100334,78483,83782.3,79755.1,58347,89581.8,16368.7,29291.9,1.102
120466,92790,85083.1,48008.7,39442,79770.3,24948,42809.3,1.144
115446,90368,83723.1,49211.5,39100,82484,38051.9,61329,1.151
