"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
117536,79010,97491.9,49078.3,36186,88885,25497,40635.7,0.202
93287.2,74800,81733.5,27055.5,23752,74650.9,9638.09,16568.8,0.221
128355,92583,90858,46260.1,38139,79490.8,31961.9,43539.6,0.225
104118,78540,86878.6,38464.6,33480,75293.1,18851.9,27796.2,0.234
94022.2,69026,89268.4,40426.5,36926,71748.7,12649.6,22248.2,0.237
111555,82899,88190.4,48834.9,40543,78939.6,25850.4,38238.6,0.242
117354,84095,91454.8,37564.4,28434,86580.3,21671.7,30482.8,0.245
129678,96324,88229.1,55628.6,45120,80799.6,45296,63546.6,0.248
119023,89534,87121.1,44657.7,36410,80381.4,22511.7,42685.4,0.248
147292,108663,88833.7,51636.2,42523,79581.2,26552.7,42172.4,0.249
106051,82155,84597.9,28633.2,24646,76138.4,15600.2,26008.7,0.249
114143,86688,86292.3,47181.8,39572,78138.7,6800.64,16081.6,0.25
99713.2,77858,83932.3,43267.8,30974,91547.8,8818.81,14430.9,0.251
144044,98910,95440.8,59591.8,45703,85452,3364.13,6959.32,0.251
88834.5,69941,83239.6,41288.2,34869,77600.8,28540,48124.7,0.252
103248,79791,84802.7,39819,33922,76928.8,14394.4,29783.6,0.253
113388,82514,90057.4,54696.9,38350,93471.2,28363.7,46922.4,0.253
102415,72958,91996.8,44415.1,37811,76982.6,11142.7,18708.9,0.254
91708.9,67578,88937.7,48879.6,41171,77806.5,5811.19,8073.48,0.255
158856,112544,92504.2,46266.2,38192,79391,10738.4,15800.4,0.255
79653.2,54613,95584.4,28234.4,21161,87442.3,12163.7,20585.4,0.258
85698.4,62673,89613.2,53047.6,41809,83152.6,11538.5,20492.6,0.27
115608,80819,93746.5,42714.2,37167,75317.3,3284.05,6692.56,0.271
77762.8,64129,79468.9,26980,24809,71271,13692.9,16394,0.271
103362,80284,84374.7,43259.4,37093,76430.8,13190.9,22294.6,0.274
91291.4,66808,89553.2,40912.4,35144,76292.8,14938.8,32816,0.277
84790.6,66157,83994.6,36748.2,32368,74404.8,10565.9,18161,0.277
103213,83459,81047.9,36883,29275,82567.5,23490.4,37884.5,0.279
98042.4,75856,84704,43778.3,38204,75098.4,11393.7,21625.8,0.283
132612,87088,99794.2,61234.2,49544,80999.7,16939.2,37037.8,0.284
125329,85593,95960.5,51692.4,41492,81647.4,31742.5,49419,0.285
104177,80246,85080.5,32935.2,28325,76202.7,15965.2,16097.6,0.285
