"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
118484,83820,92638.5,31109.5,26213,77778,2013.55,117.8,0.251
107573,82830,85112.6,31957.3,26551,78880.4,13498.1,677.16,0.263
151101,109423,90498.2,50223.2,40818,80636.8,15178.2,732.64,0.263
114861,87863,85673.4,31767.1,26827,77604.3,19919.1,851.2,0.265
119060,90424,86290.2,64152.5,50961,82500.4,19692,959.88,0.266
92481.4,70713,85710.7,28563.1,24164,77467.1,30532,1488.08,0.266
113570,85952,86593.6,37174.1,30744,79242.8,19428.6,869.44,0.267
154518,101567,99702.4,47396.6,38162,81394.6,23702.1,856.52,0.268
128969,96421,87658.8,58294.4,43401,88025.2,39659.6,1957,0.268
152490,108677,91956.8,52523.2,42149,81666.5,28692.5,1486.56,0.269
120300,90400,87212.3,39080.6,32876,77904.4,26680.5,1255.52,0.271
99802.2,76477,85524.3,35902,30752,76511.3,9261.56,611.8,0.273
164271,111287,96737.8,66344,50063,86848.9,33022.2,1960.8,0.276
109380,82585,86799.4,39695,32873,79136.5,21449.1,819.28,0.276
135441,104948,84577.7,74864.8,57812,84867.1,35774.2,1364.2,0.278
125618,95033,86627.7,47546.7,38532,80868.4,18798.8,929.48,0.28
99120.9,79196,82024.2,40619,33153,80294.7,16019.1,753.16,0.284
147959,107502,90199.7,55497,42167,86253.5,23476.5,1180.28,0.287
97233.9,76365,83445.5,37303.4,31181,78404.1,18505.4,845.88,0.287
102901,78569,85831.8,61605.4,45604,88531.1,1987.37,62.32,0.289
146197,99697,96102.6,61401.3,47585,84564.4,44581.5,2588.56,0.29
132559,94946,91497.9,38790.3,31454,80821.5,34302,1678.08,0.295
133079,97031,89883.6,65509.3,46219,92888.6,21651.6,1231.96,0.295
110174,84402,85547.5,42721.9,35790,78229.2,24103.3,1149.12,0.3
129447,94818,89470.7,48260.5,37242,84925.7,39759.7,1730.52,0.3
95960.2,75561,83228.8,33670.6,27444,80405,17942.5,1016.88,0.304
112692,90790,81346,38685.6,30686,82620.7,29173,1591.44,0.308
132557,101406,85668.2,43451.9,33783,84292.7,17254.9,766.84,0.313
140383,99616,92355.8,68473.8,50008,89735.6,19233.1,1115.68,0.316
