"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
172835,113120,100132,72069.7,52172,90530.5,28622.4,462.08,0.209
141230,103756,89205.8,58772.6,44821,85935.6,12233.8,165.68,0.209
104344,79766,85729.3,31876.5,27310,76494.2,7588.35,133.76,0.209
104177,73576,92792.8,70491.2,48049,96145.8,18531.6,323,0.21
107461,78184,90076.9,59924.5,47185,83230.1,1232.77,81.32,0.211
92061.8,72381,83355.6,51034.8,35664,93781.4,14136.4,335.92,0.212
95634.5,76955,81443.8,63168.5,45430,91125,12101.3,256.12,0.213
115339,84500,89453.8,30444.3,25176,79249.9,16912.3,57.76,0.213
87456.8,64589,88739.1,57915.5,40441,93854.1,10538.2,291.84,0.213
93270.2,73268,83427.3,28548.5,23432,79846.2,5634.09,128.44,0.214
105197,75181,91701,26728.2,22240,78761.8,8627.08,174.8,0.216
99481.3,79664,81838.8,25884.3,21764,77943.2,9196.88,244.72,0.216
141934,100344,92699.2,48262.1,34220,92428.5,22290,357.96,0.216
148379,109739,88612,48264.4,37574,84182,3021.48,38.76,0.218
109972,79925,90173.9,78292.8,68797,74581.7,5390,117.04,0.218
107248,89069,78911.6,42718.1,34809,80426.6,9556.47,129.96,0.218
120522,91160,86644.6,33510.4,28437,77228.2,19761.3,365.56,0.219
126618,102210,81186.2,67412.7,51006,86616.5,8802.64,181.64,0.219
92948.5,73969,82351.7,32377.7,26529,79984.4,10228.7,191.52,0.219
126813,90784,91544.6,49604.9,39160,83016.1,17433.6,300.2,0.219
100421,72356,90955.7,24094.1,20792,75944.1,11575.4,239.4,0.219
94645.8,65164,95186.1,37306.5,29537,82774.8,31506.9,482.6,0.22
145372,101668,93707.8,54341.2,40616,87682.3,13151.6,104.88,0.221
92996.8,75258,80983.3,55062.7,40567,88953.8,15106.6,310.84,0.223
141424,105834,87574.8,67880.9,53081,83808.6,19475.6,295.64,0.223
152205,107313,92951.6,67304.2,51713,85294.7,14109.5,237.12,0.224
110646,84856,85453.8,34433.6,29468,76579.4,10433.5,213.56,0.224
115818,91314,83122.2,50895.5,39502,84438.4,8951.25,151.24,0.225
131074,96355,89150.2,46186.9,36547,82822.3,17019.3,318.44,0.225
153458,109524,91824.6,56344,42532,86818.4,22805.9,376.96,0.226
94463.6,74262,83363.8,35461.6,29566,78604.1,1396.78,15.96,0.226
109016,75179,95032.4,65105,45467,93842.2,9000.53,220.4,0.226
159192,113910,91588.2,43494.2,33830,84257.7,10150.1,133.76,0.227
81175,64887,81986.9,30384.2,26867,74115.4,12639.5,215.08,0.23
113355,83584,88878.9,36073,29380,80465.5,15458.5,101.08,0.23
104589,81835,83758.5,42565.6,34358,81191.5,10867,264.48,0.23
128017,96418,87014.4,48601.6,36058,88334.2,11416.8,208.24,0.231
99707.7,71783,91030.5,78222,53459,95893.2,18266.7,275.12,0.232
121744,91362,87330,34255.8,29438,76261.5,8781.85,126.92,0.232
94583.2,75691,81893.6,37264.1,30790,79316.1,8697.92,228.76,0.233
169236,117036,94766,57628.3,43608,86606.4,16742.1,345.04,0.233
132277,92522,93695.6,38920.4,31613,80684.8,8734.11,177.84,0.235
106626,79391,88018.1,49977.6,43154,75898.7,1519.21,89.68,0.235
144699,111053,85391.7,66306.2,49949,86997.7,9543.38,242.44,0.235
123462,88694,91226.2,46863,36122,85023.3,14611.5,235.6,0.235
100089,80376,81609,21140.3,19304,71770.3,7861.7,80.56,0.236
115676,84942,89248.6,31138,26279,77653.7,17019.3,278.92,0.237
113053,89402,82873.1,41014.1,33651,79875.7,8120.42,217.36,0.237
96121.4,79589,79149.3,56743.6,45441,81836.9,8045.73,249.28,0.238
105586,81503,84900.7,37715.4,29099,84941.6,8001.07,167.96,0.238
101879,77646,85989.5,31489.9,26711,77261.2,8841.91,145.16,0.238
121650,91733,86909.3,46604.2,36837,82912.7,12567.2,164.92,0.238
169782,114377,97282.3,62075.1,46180,88093.4,10934.8,266,0.239
104540,80176,85451.6,30348.8,26044,76368.4,4569.18,76.76,0.239
86030.9,73248,76973,55282.1,46024,78719.2,10639.1,383.8,0.24
134712,98328,89786.1,56469.5,43900,84300.3,10485.1,189.24,0.241
141225,102626,90185,37990.3,29502,84391.9,3692.92,139.84,0.242
139789,99561,92016.1,55446.9,43908,82758.7,18634.8,262.96,0.244
130776,95583,89665.6,45946.7,33772,89161.5,10104.7,189.24,0.245
141451,106081,87387.2,73301.7,56057,85696.7,5424.65,199.12,0.245
122255,92265,86838.1,58657.8,48228,79708.9,16470.3,158.84,0.246
146413,101580,94460.6,52751.2,41813,82680,14299.7,327.56,0.247
121241,82833,95923.4,39282.3,33517,76809,18470.8,335.16,0.247
