"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
126132,85672,96486.3,48725.6,37217,85801.7,19363.2,1814.12,0.207
89651.2,72743,80769,66347.8,51467,84484.6,11701.7,1121.76,0.208
111067,80869,90008.5,38920.4,31193,81771.2,23835.3,2356.76,0.21
129898,100603,84619.5,50927.8,38566,86542.7,15609.4,1385.48,0.211
156118,101437,100864,52143.6,38848,87965.5,15172.1,1557.24,0.211
99380,83738,77777.9,59185.3,46522,83374.9,8401.47,1108.08,0.213
121464,94000,84683.4,54911,42540,84594.4,13747.6,1402.96,0.215
111232,84189,86587.1,37649.1,30960,79695.6,6845.3,728.08,0.215
102193,78186,85658.9,66345.5,50519,86067,21600.8,2099.88,0.217
103051,87303,77357.8,53785.3,43263,81475.4,8699.46,948.48,0.217
109658,78836,91158.3,33629,28020,78654.8,14962.6,1173.44,0.218
118929,86701,89896.9,60044.6,42272,93089.6,13615.9,1142.28,0.22
106746,81165,86190.9,46847.6,36345,84473.9,3935.47,456.76,0.22
149909,99737,98503.2,67635.3,53140,83412.6,26642.8,2405.4,0.222
103231,80561,83977.8,48068.8,37165,84763.5,13897.7,1765.48,0.223
118677,88090,88291.7,32038.2,26807,78324.8,6427.19,687.8,0.227
167399,115890,94664.4,43886.1,34762,82737.6,10925.5,908.96,0.227
103197,82253,82223.2,37149.4,30304,80340,10808.5,1026,0.228
103958,79344,85866.8,29650.4,25164,77220.2,7325.01,1098.96,0.229
100475,75716,86965.9,51061.8,42156,79381,9731.26,1256.28,0.229
142017,104665,88923.7,63120.8,48201,85821.5,19300.8,1784.48,0.23
114003,84448,88472,40196.3,33288,79136.8,8391.46,1321.64,0.23
114648,83935,89516.5,64188,49570,84862.3,16057.6,1433.36,0.23
93185.2,70535,86580.9,34439.8,28159,80153.6,4277.35,674.88,0.23
147637,100530,96245.2,47578.3,37893,82286.7,21326.7,1970.68,0.232
133283,101564,86003.1,40344.9,33388,79191.5,11710.9,1148.36,0.235
146063,104416,91675.7,63789.9,48931,85437.3,15506.3,1472.12,0.237
115065,85069,88644.4,35758.8,24397,96056.4,8997.45,921.12,0.237
140185,103107,89103.5,50749.2,39191,84863.8,9812.88,1117.2,0.237
133772,91100,96233.8,59404.7,45308,85926.3,13495.8,1315.56,0.239
152795,108404,92372.5,39457.9,29956,86323.7,7854.77,547.96,0.24
104611,77782,88141.2,31328.2,24382,84206.6,6673.59,524.4,0.241
107990,81944,86366.8,41120.3,31212,86340.5,9506.42,732.64,0.242
98408.9,77666,83039.3,47604.5,38250,81563.6,13167.8,1224.36,0.242
133508,99714,87746.6,42705.7,36470,76741.5,16179.2,1567.88,0.243
126833,89478,92895.7,55171.3,46190,78278.9,5952.1,605.72,0.243
104092,71355,95603,56420.2,43755,84505.9,17313.4,630.8,0.244
120962,92246,85937.1,55376.9,41326,87818.3,23116.9,2046.68,0.244
85827.6,69487,80947.4,38900.4,32626,78139.4,1220.45,252.32,0.246
120068,91139,86338.4,50234,40215,81863.4,8341.41,1031.32,0.248
136801,101576,88262.9,37553.7,30536,80597.2,17145.6,2213.88,0.248
133377,100149,87280.1,55123.5,41289,87494.9,18043.4,1458.44,0.248
98131.5,78280,82155.7,72438.5,52396,90604.8,17392.8,1530.64,0.249
142479,92184,101292,80443.4,61301,86000.9,13549.7,1224.36,0.249
89443.8,68884,85096.5,43362.6,34352,82726.1,17886.3,1727.48,0.25
118096,86429,89548.1,86411.7,61088,92703.6,11451.4,1362.68,0.25
123263,89116,90647.7,57718.4,41477,91198.4,2123.66,364.04,0.251
133275,100720,86718.4,40799.2,33896,78883,21111.1,1822.48,0.253
83746.8,68580,80029.6,23918.5,21240,73800.5,8751.82,895.28,0.253
141799,104141,89234.2,60097,45008,87507,11671.7,1048.8,0.253
133241,100109,87225.9,49506.4,41005,79123.3,2630.32,297.16,0.254
91473.6,75758,79131.1,40840.8,34199,78263.8,8775.69,1022.2,0.255
138369,102036,88872.1,44670.8,35976,81374.9,17210.3,1367.24,0.256
124059,86432,94066.4,64884.8,44888,94731.1,14810.9,1930.4,0.256
95475.4,74599,83876.1,22939.8,20219,74355.1,10192.5,842.08,0.258
127376,94687,88161.3,41191.9,34194,78948.2,13313.3,1134.68,0.259
146655,101672,94531.2,49231.5,37825,85299,15096.6,1041.2,0.259
96689.2,65480,96771.9,68697.9,48629,92582.3,10624.5,1162.8,0.26
165073,109160,99104.5,70474.2,53148,86900.7,26080.7,2761.08,0.261
152106,104649,95256.1,64395.9,50564,83463.5,22638.8,2667.6,0.261
121654,85005,93791.2,29759.7,24377,80007.1,16099.9,1057.16,0.262
153933,115540,87313.1,70737.6,54332,85324.6,15062.7,1753.32,0.264
87995.4,70884,81356.4,39143.7,32716,78411.9,9563.4,999.4,0.264
113331,88256,84155.8,54580.7,44332,80686.6,6660.5,677.92,0.265
101576,78001,85343.3,24700.8,21469,75401.4,6579.65,651.32,0.265
102909,74011,91125,63032.2,47672,86652.1,12685,1086.8,0.266
132802,93664,92920.5,37186.4,29496,82623,14915.7,1078.44,0.267
112014,81179,90429.5,35374.6,28246,82075.6,9815.19,926.44,0.267
95259.2,75720,82447.2,60024.6,48853,80522.6,8142.75,988,0.27
119222,90321,86506,36943.8,31769,76211.1,7013.16,584.44,0.27
91545.7,66132,90720.6,52617.9,42680,80795.9,5850.46,560.12,0.271
163344,119648,89470.1,84037.8,64492,85398.2,48319,5075.28,0.272
96574.3,69476,91097.5,55861.2,42856,85423.7,12087.5,849.68,0.272
91863.9,74526,80782.5,35593.2,28819,80941,10736.9,1126.32,0.275
131300,99148,86788.1,49812.1,37265,87601.9,9146.06,820.8,0.281
114413,77980,96155.4,49387,36769,88026,12002,1282.88,0.281
172530,114592,98671.3,59395.5,46464,83775.5,13528.1,465.88,0.281
125226,92843,88394.6,34476.8,27590,81894.5,11423,1162.8,0.283
162617,104848,101645,64760.1,46568,91138,21275.1,2147,0.283
116871,88385,86657.8,86123,60841,92768.9,8139.67,1071.6,0.285
120234,90956,86631.2,77671.4,55973,90941.6,13138.5,1310.24,0.289
143422,101348,92742.6,44887.9,34248,85896.2,12490.2,1393.84,0.29
109266,83008,86267.5,27200.2,21828,81665.6,6253.17,498.56,0.29
120086,89228,88200.5,42174.4,32785,84305.1,6678.98,786.6,0.296
157754,112989,91500.6,51341.3,39792,84557.3,17034.7,1537.48,0.297
120820,89242,88726,54924.9,38467,93575.2,19723.5,1915.96,0.297
146943,110560,87102.7,43277.1,33868,83743,17760.8,1187.12,0.298
127590,94074,88884.5,42111.3,30531,90393.6,20603.7,1765.48,0.308
120459,88934,88766.7,33978.6,28270,78769.7,9657.34,969,0.309
104326,74124,92238.5,31903.4,27896,74950.6,9202.27,177.84,0.309
101670,86217,77282.4,58617,46073,83379.1,12301.5,965.96,0.313
117338,87553,87831,33735.2,26021,84964.9,12713.5,948.48,0.314
100428,76981,85496.9,39708.1,34249,75982.1,4033.26,354.16,0.316
86311.7,67748,83493.6,26758.3,22236,78864.5,9080.61,848.92,0.317
104308,75209,90892.4,33842.3,29076,76279,8918.14,559.36,0.317
157136,117427,87697.8,78740.2,60011,85989.5,4656.19,820.04,0.319
85544,60205,93118.7,40327.2,31328,84361.7,10964,906.68,0.319
103510,77161,87915,36603.5,32073,74793.3,16179.2,2032.24,0.32
106255,77729,89587.1,36746.7,29529,81554.8,7013.16,724.28,0.321
153685,111688,90179.1,51276.6,38577,87110.6,18727.9,1723.68,0.322
108558,83140,85571.9,33132.3,27964,77648.4,8326.78,1014.6,0.322
88216.4,69686,82962.9,32105.1,27557,76352.4,6364.05,590.52,0.324
135854,93505,95217.5,42259.1,32829,84361.2,6867.63,723.52,0.324
107764,83873,84204,30857.8,25145,80425.3,8525.44,823.84,0.324
133173,97534,89483.1,43184.7,33991,83261.8,5872.79,300.96,0.324
110333,86453,83638.6,31848,27417,76127.5,8244.39,612.56,0.325
108172,83033,85377.4,50726.8,38025,87427.6,11600,1065.52,0.326
103293,83104,81457.4,28995.9,24396,77892.9,20339.5,2130.28,0.326
103614,79869,85020.1,41297.4,34176,79192,9476.39,1082.24,0.327
145514,103472,92164,59876.7,47384,82814.5,18537.8,1491.12,0.327
