"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
124492,88300,92397.9,44121.8,35704,80987.1,25895.9,105.64,0.206
131454,92454,93180.8,51244.3,41946,80063.5,31101.8,215.84,0.206
130425,86951,98303.1,50388,37983,86939.7,19183,186.96,0.206
135351,97441,91033.4,57090.1,47557,78673.1,17223.4,210.52,0.21
136819,96890,92544.1,58802.6,47054,81899.2,31955,184.68,0.21
159799,109188,95913.5,69260.7,53780,84400.7,33490.4,229.52,0.211
108761,82957,85920.8,64438.2,51929,81323,21054.9,98.04,0.212
97053,75593,84140.9,53240.9,41450,84178.4,33423.4,145.16,0.214
106202,79652,87380.6,42551,29264,95291.8,2702.7,816.24,0.214
93393.9,71438,85678,48096.5,39075,80666.7,28660.2,142.12,0.215
111778,84074,87131.2,39338.5,32430,79497.1,29337,164.92,0.216
117230,86452,88867.6,56153.8,39754,92571.7,21555.4,158.08,0.216
87108.7,64423,88613.6,28541.6,22239,84109.1,20194,143.64,0.217
102904,74892,90048.9,30746.1,26339,76501.6,20160.1,17.48,0.218
84239.8,68077,81095.5,31939.6,27449,76257.5,12451.7,96.52,0.218
131021,88652,96857.3,62629.5,46632,88018.7,31663.9,225.72,0.218
132757,97598,89144.9,84412.8,62761,88145.1,43163.1,346.56,0.218
124713,92066,88775.6,40527.4,31098,85407.6,12420.9,77.52,0.219
98353.8,73835,87298.9,35696.4,30438,76857.9,27753.9,147.44,0.219
120449,83522,94511,55972.1,43514,84299,25660.2,331.36,0.22
107116,82194,85407.4,33769.1,29602,74761.6,27012.4,190.76,0.221
147089,102131,94384.8,54846.3,39975,89916.4,39667.3,117.8,0.221
97915.9,71443,89820.1,41746.3,34171,80064.6,8259.02,72.2,0.221
98858.4,74675,86759.7,49906.8,43387,75384.1,4640.02,69.92,0.224
104005,80571,84597.3,31426.8,25871,79609.8,19900.7,148.2,0.225
100486,80199,82113.6,30880.8,27547,73467.4,12099,72.96,0.225
107637,80203,87952.7,40224.8,33526,78630.7,17009.3,120.08,0.225
97436.5,79262,80563.2,33417.2,28958,75627.9,40247.1,110.96,0.229
98358.6,76615,84135.4,36530.3,31311,76460.4,15955.9,202.92,0.231
86640.8,66633,85214.4,34603.8,26196,86570.3,24285.8,129.2,0.235
130438,88888,96170,65266.7,45397,94220.4,58417.6,514.52,0.242
93648.2,71888,85373.5,37851.7,33848,73287.8,10769.2,82.08,0.245
104141,71693,95197.6,78858,53833,96001.3,21270.5,182.4,0.247
122596,91515,87793.7,51750.2,43928,77205.9,30817.7,83.6,0.252
123588,87076,93016,42239.1,32216,85925.7,32236.8,256.12,0.254
128370,88793,94746.6,44498.3,35908,81214.2,23404.9,102.6,0.255
115853,83223,91231.3,36325.5,30719,77497,28975.9,259.92,0.255
136388,103561,86309.9,44439.8,35636,81726.5,27550.6,145.92,0.255
137138,101974,88135.2,66923,50878,86203.6,24687.7,132.24,0.256
113591,84952,87629.2,63305.5,53201,77983.4,28617,217.36,0.258
127255,88144,94615.6,36384,29512,80796.4,13809.9,68.4,0.259
83692.4,66550,82417.2,35567.8,30842,75577.9,14158.8,133.76,0.259
97446,72305,88323.4,36730.5,31385,76698.2,29774.4,149.72,0.261
112458,87990,83760.4,31591.6,27290,75866,24313.5,82.84,0.261
149133,102768,95103.2,72413.9,56540,83935.5,67583.7,506.16,0.261
122281,85744,93462,53850.7,43380,81354.6,3604.37,147.44,0.262
83982.7,62020,88743.8,35546.3,30504,76369,18109.6,38,0.263
82485.4,62541,86435.5,31764,25502,81628.4,17641.5,84.36,0.265
115669,84369,89848.9,41712.4,35953,76034.4,20371.1,174.04,0.265
105234,80737,85420.8,68428.4,48421,92615.2,22369.3,314.64,0.267
94379.2,72489,85326.6,55835,45556,80323.2,13232.4,85.12,0.268
114808,79438,94715.9,49039,41027,78334.3,19056.7,152.76,0.269
107263,86187,81562.2,40179.4,34326,76711.4,12632.6,157.32,0.271
116886,88144,86905.9,39302.3,31152,82682.3,29682,174.8,0.271
107858,84880,83277,32630.3,26532,80599.2,30760.7,215.84,0.274
93587.7,72909,84123.6,64278.8,52893,79643.4,12682.7,96.52,0.275
140489,109944,83743.6,80650.6,56593,93395.2,30513.6,193.8,0.281
147045,101195,95229.1,66370.9,47526,91522.2,19750.5,188.48,0.286
83531.2,61002,89739.7,31453.7,28039,73517.3,4280.43,48.64,0.286
92500.4,71465,84826.2,33929.3,28388,78328.5,22792.8,139.08,0.286
89097,64732,90203.6,39750.5,33029,78872.7,3259.41,95,0.289
101169,73434,90288.1,52062,41079,83057.9,46993.1,187.72,0.292
92994.1,73597,82808.5,45082,38896,75958.7,17529,125.4,0.298
138382,99837,90838.1,68389.9,51504,87022.3,33632.1,181.64,0.299
89721.2,65350,89976.6,45607.9,33809,88407.1,32832.8,120.08,0.3
103149,74021,91324.6,36175.4,30121,78708.8,24253.5,205.2,0.302
114600,87388,85943.2,51833.3,44193,76866.2,650.65,-29.64,0.303
114348,86068,87069.7,72709.6,56896,83750.9,27520.6,148.2,0.31
96685.8,77836,81407.1,27487.5,24385,73874,18766.4,85.12,0.31
115960,84612,89816.8,81857.2,57916,92627.1,16214.7,209.76,0.311
103008,70704,95478.6,56811.4,47212,78861.1,36364.8,255.36,0.311
142075,97915,95093,47952.5,35446,88659.3,38225.1,247.76,0.314
130496,103285,82801.9,89143.7,62017,94201.9,35019.6,462.84,0.316
88467.3,69583,83322,23990.1,21676,72532.6,14345.9,69.16,0.317
87161.7,70281,81277,27598.3,25348,71354.1,6481.09,100.32,0.317
111163,85994,84717.3,45908.9,38455,78239.2,33833.8,184.68,0.322
106541,80542,86691.1,56250,43911,83951.7,29297,237.12,0.324
104189,81564,83714.9,33266.3,29192,74682.8,2256.87,33.44,0.324
115029,87984,85680.7,48773.3,39084,81783.1,22832.8,199.88,0.325
91589.9,70445,85207.4,24355.1,20841,76586.3,15263.7,1.52,0.327
130735,97872,87541.7,35342.2,28320,81786.3,22986.8,132.24,0.33
104090,79033,86313.5,60881.6,48756,81834.8,19523.3,114.76,0.332
100324,80904,81266.9,47080.9,38689,79751.2,12370.8,38,0.334
87304.5,68952,82979.3,23046.1,20577,73399.9,7395.08,79.8,0.336
87753.3,64876,88646.1,34084.1,30236,73876.6,11290.5,88.16,0.336
89657.3,71110,82629.5,28928.9,26462,71645.5,13619.8,77.52,0.338
108874,78400,91009.9,59829.8,50772,77227.7,20219.4,111.72,0.339
83108.2,63753,85432.6,36632,30025,79957.2,10857.8,127.68,0.342
101032,77617,85306.2,39612.6,27265,95215.6,45277.5,233.32,0.344
98489.2,77525,83258.1,29788.2,24713,78994.9,13753.7,95,0.347
116008,87728,86662.2,62591,49464,82928.3,18364.5,264.48,0.353
135965,92349,96488.1,46742.8,39680,77201.1,28652.5,128.44,0.354
116982,87893,87225.6,48075.7,39889,78986.5,2359.28,74.48,0.354
99657.4,76431,85451.5,39765.9,34946,74575,20867.8,120.08,0.355
84234.3,67473,81816.1,52607.2,43601,79073,30744.6,18.24,0.356
116633,88443,86424.7,44111,38742,74618.2,15821.2,88.92,0.356
119592,88653,88407.6,47926.3,38809,80932.3,25578.6,269.8,0.358
98159.4,77443,83067.2,31810.2,26603,78363.9,14970.3,129.96,0.358
133180,99531,87692.2,44451.3,38902,74884.6,16457.2,117.8,0.359
