"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
96189.4,73404,85879.1,31694.7,26613,78050.1,19434,55.48,0.203
121689,91280,87368.4,54717,42660,84058.4,21191.2,-27.36,0.204
128923,94615,89299.5,37007,31051,78106.6,16340.9,29.64,0.206
114392,88604,84610.3,36933.1,30625,79034.9,15743.4,28.12,0.206
98379,74137,86965.6,47207.2,41309,74893.3,12939.1,46.36,0.207
135170,97242,91097.3,29772,24163,80749.1,11318.2,69.16,0.207
116357,91096,83709.1,34429.8,26965,83678.5,13710.6,-53.96,0.207
101449,75718,87806.5,37622.2,30138,81810.6,3232.46,12.92,0.208
130848,96240,89102.6,44380.5,36280,80168.7,32022,22.8,0.208
149255,98199,99609.4,55977.5,41039,89391.5,21219.7,6.84,0.209
130834,90600,94639.5,39979.9,32053,81743.5,15249.1,95.76,0.211
116364,89951,84780.1,43498.1,34114,83563.6,21396.8,81.32,0.211
169760,121698,91418,63567.3,44586,93436.3,35045,87.4,0.211
102636,81409,82624,25042.7,22197,73937.9,858.55,47.12,0.211
141651,98917,93848.6,46942.3,37225,82643.6,15485.5,106.4,0.211
94708.4,73432,84524.6,31829.5,28165,74062.8,22299.2,40.28,0.212
162295,112212,94786.3,54623.8,40036,89415.2,13532,-9.12,0.213
126458,85986,96382.8,56678.2,42362,87683.8,28715.6,46.36,0.214
121358,84609,94001,51445.2,39597,85145.7,28516.2,79.04,0.215
151823,103645,95999.5,60406.5,46286,85529.1,19263.9,78.28,0.216
101295,78389,84686.1,31024.1,26637,76329.7,1793.33,38.76,0.217
126399,89933,92109.6,39448.6,33328,77571.6,19575.7,35.72,0.217
124824,92893,88063.5,33196.2,28061,77529.3,14680,24.32,0.22
95188.4,69119,90254,27255.7,20802,85868.1,26042.9,56.24,0.22
126791,94513,87917.6,46154.6,36865,82050.3,37784.7,-8.36,0.221
118038,89008,86911,30284.1,25032,79286.5,21952.7,63.08,0.222
110922,81433,89268,40480.4,33405,79417,13783,-10.64,0.223
126590,97629,84976.9,29256.1,24745,77483.6,21864.9,46.36,0.223
116732,89065,85894.1,40423.5,34445,76910.8,8101.17,5.32,0.224
99885.9,77584,84374.6,34032.5,29708,75075.8,15723.4,39.52,0.224
104046,79109,86194.6,35363,29689,78060.9,11215,25.08,0.227
130687,95636,89555.3,59241.5,45788,84791.9,10164.8,69.92,0.227
155996,105672,96746.1,45491.6,33105,90057,37862.4,15.96,0.228
