"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","586_15 YG D-A","Time"
106750,83408,83876.8,41112.6,35344,76232.3,14578.4,4024.2,0.217
157108,111080,92692,45328.4,33713,88115.6,15006.5,3847.12,0.22
134117,96145,91419.2,60398.8,44661,88629.8,27214.1,7089.28,0.225
123975,91997,88316.1,59305.4,45145,86092.3,1108.8,471.2,0.225
93905.3,73026,84273.8,42050.5,33594,82033.1,16818.3,5175.6,0.228
104742,82430,83275,39062.1,33683,76001.9,13612.8,4091.08,0.229
95215.6,71898,86790.3,62928.2,45703,90236.2,28356,9671,0.23
127961,91322,91829.5,53716.7,43459,81004.6,17904.8,5544.2,0.23
121746,91746,86965.5,48041.1,37018,85051,37405.1,12375.8,0.232
141108,101325,91267.4,67059.3,49117,89476.1,34817.1,22460.3,0.232
105194,82587,83475.5,76394.8,54662,91592.1,26294,10136.9,0.234
89216.7,74519,78461.9,55278.3,42223,85799.6,21921.1,5727.36,0.234
99252.1,75506,86146.6,32195.2,27470,76809.1,15277.6,4715.8,0.235
141014,102724,89964.1,56272.4,44088,83647.8,11252.8,3150.2,0.24
137890,102327,88312.4,44753.2,34927,83973.5,14042.5,4653.48,0.241
102392,78362,85633.2,38145,31127,80312,20002.3,6432.64,0.242
100162,77703,84478.3,25148.2,22479,73317.9,8715.63,2588.56,0.244
89857.9,71897,81907.9,23942.4,21332,73555.6,8538.53,2253.4,0.246
140083,105688,86864.2,51394.4,41733,80707.9,36903.8,10930.3,0.247
106222,79388,87688,49771.3,40108,81325.6,29978.4,11570.2,0.247
142176,98985,94131.8,49929.1,41028,79754.2,10539.8,2596.92,0.253
133956,103700,84657,57586.8,44992,83881.7,24618.4,8493,0.269
135319,94571,93773.4,39641.9,33238,78162.7,40339.5,9975.76,0.269
89466.9,69277,84635.7,32039.7,25264,83112.5,13390.3,3894.24,0.275
98483,78629,82084,30254.8,26733,74169.8,7774.69,1965.36,0.276
101394,79721,83352.8,26357.9,23156,74597.9,7746.97,2492.04,0.277
106463,78457,88929.6,52698.8,38793,89028.1,17748.5,5174.08,0.277
135488,94395,94065.8,51291.2,42406,79267.6,21614.7,8001.28,0.28
140847,99280,92974.9,60217.8,42140,93650.6,22610.3,8959.64,0.28
96737.5,69648,91026.1,57525.9,44828,84099.7,23288.7,6143.84,0.281
109855,80035,89954.2,37063.9,29615,82020,19467.1,6531.44,0.281
141979,100787,92320.5,41149.6,30955,87119.3,16306.3,5337.48,0.29
106192,79816,87193.2,34437.5,28952,77953,16477.2,5323.8,0.29
125520,89886,91516.7,75088.1,56503,87092.2,23183.2,6694.84,0.299
137110,96657,92964.5,51540.7,37585,89870.2,13499.6,4840.44,0.301
115431,85948,88016.8,51728.6,38421,88235.2,10530.5,4049.28,0.307
165804,108925,99758.2,58641.7,45040,85327.3,21513.8,8182.16,0.307
122919,91183,88345.5,48310.6,38754,81696.9,9652.72,3315.88,0.308
84585.2,67985,81538.2,27036.2,23161,76501.3,7053.2,2157.64,0.309
153857,112064,89977.2,93759.8,66884,91870.1,18370.7,5150.52,0.312
167633,112244,97876,59316.9,47516,81812.4,18822.7,6083.8,0.317
125919,88344,93410.2,44338.1,36625,79337.7,14912.6,6018.44,0.317
155648,119764,85172,61149.5,45672,87745.2,35246.8,10282,0.318
124803,90324,90552.9,38056.5,28972,86085.5,25987.5,6979.08,0.32
93436.8,73800,82973.9,37014.7,30780,78810.7,31287.4,9879.24,0.321
101988,74693,89484.6,38403,32941,76402.6,19077.5,6441,0.322
148630,106097,91808.8,60064.6,48889,80517,9610.37,3563.64,0.322
137691,101121,89236.9,59598,44549,87674.6,16628.2,6336.88,0.323
113457,85908,86551.8,71353.6,52316,89384.3,30231,10968.3,0.324
163506,113121,94726.3,75216.7,54937,89728.2,28656.3,9311.52,0.325
111437,88173,82827.4,44394.3,36352,80034.9,11803.3,3426.84,0.326
149028,98524,99130.2,53592.8,41884,83856.7,40962.5,13173.8,0.327
111612,84573,86488.5,36489.5,29440,81228.9,19193,6745,0.328
122883,93942,85726.2,34646.9,29226,77691.8,10576,3897.28,0.329
89660,71160,82573.9,36628.9,30225,79421.4,25574.8,8252.84,0.33
138421,112941,80321.1,84303.4,61312,90111.4,18963.6,5731.92,0.33
132006,95301,90776.9,48085,40553,77708.1,17678.4,5917.36,0.335
103267,80342,84236.1,59485.6,46190,84400.2,32574.8,12042.2,0.337
141855,99189,93726.5,57523.6,45269,83277,18968.9,7109.04,0.342
99299,77739,83711.7,32887.5,25707,83841.5,19668.1,5675.68,0.348
126105,92980,88883.6,43163.9,35920,78752.5,17328.8,6577.8,0.348
98386.5,78864,81759.2,56645.8,46996,78992.7,20056.2,5731.16,0.359
154173,110448,91480.9,66280.8,49240,88216.5,32098.2,9730.28,0.359
131033,96813,88700.9,74244.2,60713,80142.1,37589.9,10144.5,0.363
140744,106995,86208,54983.4,40571,88816.9,27938.7,9353.32,0.368
100832,78629,84042.2,33169.3,28057,77477.4,14785.5,5321.52,0.369
99697.5,79856,81819.5,36592.7,31928,75110.9,2395.47,1185.6,0.369
116849,88080,86941.7,33824.6,27940,79338.8,18165.1,5272.88,0.378
127136,92885,89701.8,47789.3,38921,80468.6,15361.5,4329.72,0.378
133889,103091,85114.3,39409.4,32479,79520.1,11783.3,4406.48,0.382
92036.6,73031,82591.1,64966.4,50660,84043.4,23964.7,6656.08,0.383
89048.7,68808,84814.2,26781.4,21909,80110.6,10539.8,3449.64,0.384
108548,81477,87310.3,46247,39161,77394.4,12281.5,4738.6,0.385
115250,87405,86414.5,38248.2,32125,78027.5,25135.9,7659.28,0.388
89607,71521,82108.5,70552,54357,85061.7,16188.5,3831.92,0.389
153792,112605,89506.5,58303.6,47024,81256.1,24962.6,7990.64,0.392
95455.7,77039,81202.8,39019.8,31362,81538.1,13337.2,4254.48,0.395
83373.4,68816,79399.6,44120.2,35256,82013.4,15902,4681.6,0.395
114022,86850,86040,32587.9,25406,84062.2,9300.06,3106.88,0.398
129819,103113,82510,71118.7,49700,93779.4,27188.7,9384.48,0.399
139397,95557,95602.6,56068.3,43189,85079.4,21681.7,8101.6,0.4
156679,112092,91604.2,76116,60021,83109.9,31865.7,11452.4,0.401
124501,93350,87405.1,27459.7,23314,77189.7,18709.5,6114.2,0.407
77084.1,58309,86638.2,30102.4,24577,80269.8,9094.47,2481.4,0.408
114786,89794,83776.4,36331.7,29542,80598.2,12951.4,4757.6,0.412
128574,94613,89060.2,51469.1,39629,85116.4,23941.6,8258.92,0.416
103665,75844,89575.5,64315,46264,91106.5,20471.2,6277.6,0.42
100331,72393,90827.4,57187.1,46324,80904.4,37566,10615.7,0.424
106166,80721,86194.1,61827.9,43725,92669,26724.4,7783.16,0.427
139886,105921,86550.7,57483.6,43901,85812.3,27746.9,9006.76,0.432
110099,84807,85081.2,36417.9,28635,83348.5,17464.4,4924.04,0.438
95656.3,76661,81774.7,45569.4,38425,77721.1,8379.91,2359.8,0.44
118952,88377,88208.7,45296.8,37485,79193.6,16244.7,4872.36,0.443
107391,81352,86512.7,30227.9,24677,80277.8,19625,5339,0.445
117739,87966,87717.5,34196.5,27475,81568.7,26719.8,7097.64,0.45
112062,78313,93778.7,45038.8,34644,85199.9,11004.8,3040,0.46
119541,80657,97130,56817.5,44413,83840.2,18390.7,4182.28,0.461
157574,110667,93313.7,62086.6,45782,88875.8,47799.3,13965,0.464
100253,81131,80982.4,58863.4,49270,78296.6,14443.7,4254.48,0.466
146641,98118,97946.2,50364.9,39418,83736.3,17451.3,5025.12,0.467
102310,75695,88579.1,36210,30402,78056,11699.4,3778.72,0.47
113741,89640,83156.2,47726.9,37164,84162.9,21408.3,4784.2,0.471
158632,110294,94258.4,58514.6,43570,88015,26970,9211.96,0.473
105295,79029,87317.7,42530.9,34657,80425.6,14733.2,4207.36,0.473
111024,89128,81636.4,52950.6,41733,83151.7,28937.4,9531.92,0.478
107957,81541,86766.9,32928.3,28081,76848.7,1369.06,297.92,0.48
141010,102636,90039,51353.6,41157,81772.5,21919.6,5947,0.481
129558,94144,90188.8,50787.7,40396,82394.8,11305.1,3756.68,0.484
128446,90268,93253.8,44945.7,35352,83320.9,23903.1,7095.36,0.484
145972,104052,91939,47164.8,37596,82216,23296.3,6031.36,0.486
138664,92716,98014.4,39441.7,30728,84120.4,17362.7,4498.44,0.487
110471,82663,87582.8,40128.6,32287,81452.8,25719.5,7703.36,0.488
102715,73896,91094.4,28137.3,24561,75078.7,15476.2,4611.68,0.488
109307,86016,83281.7,33390.3,26764,81761.5,16472.6,4974.96,0.489
138419,91143,99529.4,77648.3,60699,83836,24221.1,9712.8,0.49
106916,80953,86554.8,37609.1,31092,79272.8,13699.1,4079.68,0.491
160158,111622,94032.5,55786.5,40506,90258.8,12886.7,4567.6,0.497
120059,89300,88109.4,43110,33624,84025,11710.2,4505.28,0.502
117695,86959,88700,22926,18530,81083.5,21677,4955.96,0.503
149964,102753,95647.5,58264.4,44985,84881.9,43365.6,12277,0.505
142635,105730,88411.2,50482.7,40590,81508.7,12537.1,3853.96,0.506
152445,111002,90004.2,61884.9,49959,81180.3,10703,5019.8,0.522
120034,89406,87987,60184,44055,89529.4,50291.8,14429.4,0.53
152702,110498,90567.1,53673.6,43690,80511.6,17804.7,5636.16,0.532
104295,79853,85595.7,34567.6,29117,77804.1,13881.6,4252.2,0.534
142834,109420,85549,54064,43036,82329.7,25621.8,9690.76,0.537
122656,88912,90408.1,36568.1,29932,80065.7,10786.9,3005.8,0.538
112477,86003,85709.5,31792.5,25915,80399.6,12317.7,4217.24,0.539
122010,89210,89631.5,40319.5,32515,81266.5,29742,8331.88,0.539
127526,96372,86721.6,43625.1,34396,83120.6,14432.9,4980.28,0.54
132452,95933,90483.6,44075.6,35680,80956.7,14028.6,4467.28,0.543
132719,94361,92176.6,50140.9,41108,79936.5,20841.6,7936.68,0.55
120546,90425,87366.6,44209.6,35577,81437.9,14540.7,4985.6,0.551
134915,98996,89314.9,41495.3,33512,81148.1,28075.7,8195.08,0.552
87821.3,69202,83169,28025.7,24689,74393.1,14560.7,4025.72,0.554
158420,116497,89119.8,76849.9,60277,83554.8,26146.1,8262.72,0.557
145612,106957,89221,47437.4,38736,80257.6,10737.6,3426.84,0.559
158492,108440,95785.3,49546.4,39157,82924.5,14686.2,3711.08,0.56
155275,110876,91779.3,70685.2,50897,91015.7,37407.4,11062.6,0.563
104700,76498,89696.4,39172.2,31054,82668.6,21122.6,8197.36,0.563
127242,98097,85007.2,56427.1,42245,87537.2,31205.8,9786.52,0.567
