"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
91306.8,65230,91735.1,45381.3,33150,89716.7,1476.6,162.14,0.221
77503,44878,113179,44048.2,29246,98705.6,59006,315.57,0.223
44481.6,30754,94789.2,52858.1,36690,94415.7,31248.7,170.85,0.227
76209.1,57131,87420.9,40373.3,32107,82408.9,18708,162.14,0.242
101181,71490,92754.1,48427.6,36670,86549.1,5514.48,255.94,0.245
39403.4,26254,98360,51817.6,37370,90872.9,2989.77,184.92,0.246
107281,76150,92327.6,36755.6,29014,83022.5,40142.1,136.01,0.26
50236.6,30707,107217,43750.1,28747,99739.4,4355.97,134,0.262
87205.7,58615,97502.5,32365.8,21483,98735.1,22799.7,153.43,0.269
79740.7,50842,102787,42766.9,29379,95400.5,8366.25,255.94,0.27
45000,32446,90893.2,42446,31902,87196.5,3033.93,150.75,0.281
105000,68127,101006,52852.6,37327,92794.8,33040,150.08,0.282
70572.2,54614,84685.7,21793,18370,77747.6,24757.9,138.69,0.284
88744.3,56802,102390,57604,39478,95626.3,32594.9,161.47,0.292
105831,65723,105530,71586.8,52390,89549.8,30012.2,176.21,0.296
78459.8,58250,88273.7,45209.5,34467,85961.9,23421.4,129.98,0.297
96915.6,71898,88339.9,47006.2,38542,79928.4,40187,231.15,0.307
93908.9,66703,92265.9,74228.8,53455,91004.8,3811.56,131.32,0.315
69885.4,47930,95556.2,32532.8,26003,81993.2,17463.9,131.32,0.323
57586.3,45138,83609.8,33693.4,28534,77385.9,2484.69,233.83,0.325
63937.4,49523,84611.3,25080.1,20243,81196,2882.82,130.65,0.326
42052.3,29791,92509.2,44297.3,31483,92210.7,5841.54,146.73,0.326
63776.9,49120,85091.2,29881.8,24344,80444.3,35064.4,271.35,0.33
79789.7,62215,84048.8,48900.3,41811,76648,880.44,253.93,0.336
80957.5,54479,97388.6,40265.6,30139,87556,45793.2,187.6,0.341
95896.8,67009,93788.8,42303.9,31625,87665.7,1820.22,211.72,0.344
109592,75148,95574.3,39177.5,27317,93990.5,37054.4,267.33,0.345
100130,66126,99236.3,43293.4,29550,96016,49003.1,164.82,0.346
87745.7,61247,93890.3,40051.7,28255,92897.9,7631.4,158.12,0.36
77621,55562,91554.9,62790.7,52254,78750.9,1898.88,131.32,0.366
104628,70692,96996.4,47931.5,34808,90244.8,46653.7,231.15,0.373
89193.6,62131,94081.7,35677.1,29199,80075.9,1582.86,156.78,0.375
77978.9,58699,87061.5,14755,11782,82072.7,13825.5,249.24,0.377
102431,69618,96424.9,47485.8,35450,87786.5,69763.1,148.07,0.38
50067.4,28459,115296,45255,29894,99211.7,38964.3,191.62,0.388
64302.5,45470,92679.3,25256.8,19454,85084.1,23874.7,156.11,0.389
102494,71683,93705,58276.7,47351,80657.7,1612.53,245.22,0.391
57371.8,41893,89750.5,45187.4,35485,83455,22100,105.86,0.392
78213.6,56571,90608.4,62062.7,49295,82510.3,3441.72,205.69,0.401
97354.1,69819,91382,31664.8,24278,85475.9,46772.3,264.65,0.403
67407.8,50963,86683.3,30191.6,24739,79980.6,2361.87,104.52,0.413
80416.1,58198,90555.5,48378,38294,82793.6,30149.6,169.51,0.42
94810.3,67098,92603.2,41413.8,32010,84789,10272.7,168.17,0.425
90225.4,71263,82974.5,32385.2,26847,79055.1,34119.1,178.22,0.428
92810.2,65965,92206.6,54877.8,38448,93541.1,9717.96,131.99,0.434
103128,68628,98482.1,40010.3,29100,90107.1,40460.2,114.57,0.447
62495.3,48717,84071.1,71085.2,61840,75333.7,822.48,130.65,0.448
75268.8,58099,84903.6,33379.4,26603,82229.6,31010.7,116.58,0.45
66798,42033,104148,47349.9,32061,96788,31014.8,111.22,0.451
70463.5,51206,90182.7,62293.9,48562,84067.6,2505.39,245.89,0.461
85700.9,62683,89601.5,44571.2,36230,80624.4,1800.9,133.33,0.473
94800.2,65679,94593.8,21280.3,16863,82703.3,40723.1,249.24,0.486
79900.6,51263,102147,37026.8,26175,92706.3,42616.5,150.75,0.491
74601.4,51552,94837.7,27778.7,20780,87608.5,2538.51,194.3,0.491
77060.9,56891,88770.9,28575,22831,82024,438.84,130.65,0.492
92625.8,55422,109529,56226.7,36867,99950.5,16520.7,107.87,0.497
73213.2,51485,93194.1,40102.1,29952,87744.8,22238.7,298.15,0.499
64045.4,51570,81390,25100.1,21970,74873.1,11631.3,189.61,0.501
85749.1,62206,90339.4,52000.5,40515,84114.6,1406.22,209.71,0.502
94642.6,62230,99670.5,59441.4,43858,88822,19538.7,167.5,0.515
82483.9,57366,94231.2,52297.9,39674,86388.9,26565.7,166.83,0.516
65296.8,42240,101309,40035.2,28328,92620.2,15277.3,184.25,0.524
67198.3,52588,83743.6,32232,27509,76787.8,22969.4,301.5,0.527
88629.8,64147,90549,26146.2,20371,84115.4,32474.2,188.94,0.528
69318,53002,85710.4,42397.1,35598,78053.1,2076.9,241.87,0.529
89423.3,63818,91830.6,40273.2,31390,84082.4,28064.4,221.1,0.533
86165.3,64639,87361,53574.4,43519,80678.5,788.67,302.84,0.535
63190.1,44663,92721.6,66376.6,51351,84712.2,27229.5,239.19,0.539
85974.5,59923,94027.7,51856.3,39923,85125.2,25953,115.24,0.543
52344,34065,100702,37594,27385,89967.4,15208.3,132.66,0.545
77929.2,54642,93466,49439.2,36306,89242.7,22970.1,141.37,0.547
64316.2,47146,89403.6,32971,27123,79666.2,12992,131.32,0.551
68517.4,50007,89794.5,60887,49047,81356.4,38764.2,254.6,0.562
99535,63368,102940,56223.3,36069,102156,28447.3,203.01,0.564
76371.1,56415,88718.6,24532.9,18651,86204,2477.1,193.63,0.571
109056,70383,101545,40418.1,27359,96818,33525.7,109.21,0.571
81195.1,55317,96194.7,46016.1,31853,94675.9,35539.8,117.92,0.573
71494.6,53863,86988.6,70061.2,58911,77940.1,21427.9,201.67,0.581
43258.3,29572,95866.9,50365.2,34716,95078.1,36160.1,292.79,0.594
94865,62605,99306.4,47191.2,33168,93244.1,66636.8,122.61,0.595
59587.2,43806,89145.5,34400.6,27386,82322.4,16805.6,284.08,0.613
120635,86910,90967.1,54646.6,42346,84572.8,13028.6,282.74,0.619
61605.4,46557,86718.8,28102.3,22256,82751.3,2161.77,218.42,0.621
105439,69692,99151.2,45945,29829,100944,2351.52,249.24,0.626
68456.2,49214,91159.9,49479.2,38503,84218.6,3106.38,119.93,0.632
81329.8,57515,92672,31575.8,23910,86547.5,1528.35,162.14,0.635
92253.6,64898,93160.5,49202.5,39914,80787.1,10914.4,112.56,0.642
77145.8,56208,89948.6,49643.4,37640,86435.5,29274.6,213.06,0.648
90352.8,64732,91475,33454.6,26145,83858.6,6009.21,193.63,0.65
87905.5,62024,92883,32950.3,24625,87692.5,1052.25,297.48,0.65
83567.5,60410,90658.5,34831.9,28522,80034.5,30455.9,234.5,0.651
74085.1,50750,95669.8,35203.8,25703,89760.6,16262.6,140.03,0.654
84070.1,57950,95075.4,42581.3,31715,87990.1,22459.5,122.61,0.657
94437.4,65593,94355.3,42499.9,32340,86124.6,23516.6,127.97,0.664
84316.3,64012,86323.7,22759.7,18465,80778.6,607.2,142.71,0.665
79943.8,55426,94525.9,39978.6,31170,84056.4,24851.7,284.08,0.677
84327.8,60690,91061.3,49128,36918,87210.9,41576.6,133.33,0.683
76930.6,53626,94016.4,51825.9,36078,94142.2,33351.8,223.11,0.685
