"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
64761.1,43470,97634.8,39733,28746,90584.4,52504.2,328.97,0.229
106486,71379,97769,48535.3,31331,101523,11091.1,290.78,0.233
109960,67462,106821,86973.8,55670,102388,42274.2,207.03,0.238
67682.9,49756,89148.4,52179.2,42449,80558.2,966.69,206.36,0.238
61343.3,46132,87145.4,28339,23292,79736.6,2493.66,475.03,0.25
66991.7,49050,89508,30860.9,23431,86317.4,16729.1,131.32,0.252
60848.6,45317,87997.4,30355.9,24541,81064.4,17650.2,212.39,0.255
117572,87694,87864.9,43192.6,32286,87674.9,12866.4,142.71,0.264
94312.1,68701,89967.2,27682.8,22384,81049.9,19028.1,127.3,0.264
92956.3,69450,87717.6,29116.6,22074,86445,837.66,246.56,0.284
54162.7,32960,107694,42171.4,29048,95144.1,58208.4,104.52,0.284
65263,45025,94993.3,33643.7,25193,87519.3,23494.5,116.58,0.291
65145.6,47262,90334.4,20238.4,15466,85758.6,23845.7,460.96,0.301
59553.4,41439,94184,41463.5,29951,90726.5,21188.5,233.16,0.302
124013,88967,91351.9,33056.5,25895,83660.6,1929.93,397.31,0.308
80222.4,55940,93983.8,55382.9,42940,84526.6,32513.5,373.19,0.31
76542.5,53990,92911.4,22548.5,15410,95894.8,26781.7,473.02,0.316
72329,52279,90670.4,63894,52039,80465.8,44534,128.64,0.324
78961.7,56696,91273.3,55510.5,43253,84108.3,3545.22,155.44,0.332
75867.1,51576,96402,31996.7,22097,94896.8,7042.14,403.34,0.334
82067.8,62815,85622.8,29706.6,24434,79677.9,1161.96,155.44,0.337
110220,75806,95288.1,59892,42958,91370.2,1659.45,245.22,0.341
66011.8,47267,91525.7,27701.4,19651,92384.2,59139.9,462.97,0.353
87282.7,54691,104591,39415.6,27059,95463.2,51830.7,215.74,0.355
110974,80468,90381.4,49807,37544,86942,535.44,142.04,0.359
66871.4,47691,91893.4,57514.3,45551,82748,1279.95,145.39,0.367
94849.9,66678,93225.4,26502.2,20966,82841.2,28281.7,292.12,0.37
117935,84672,91281.7,69325.7,54360,83578.5,780.39,449.57,0.371
71883.4,51806,90934.4,18884.6,14126,87613,3264.39,223.78,0.375
81914.4,55682,96410.7,27571.7,19570,92332.1,39245.1,177.55,0.378
104957,70627,97391,63224.7,47863,86569.9,1536.63,190.95,0.397
66661.9,47156,92644.7,32875.1,24572,87681.1,23558,274.03,0.408
53359.9,34718,100726,33600.2,22154,99396.3,38559.3,485.08,0.41
92907.4,66999,90878.6,49591.7,39363,82565.9,2723.43,264.65,0.411
63928.8,48318,86709.7,30860.9,24670,81982.3,1231.65,272.69,0.416
75108.2,54056,91059.2,34895.4,26689,85687.1,17267.2,139.36,0.427
82412.6,56559,95493.1,31139.7,23362,87354.3,6589.5,194.3,0.432
101993,72856,91745.6,53221.1,40373,86391.8,1680.84,416.07,0.435
65916,49874,86615.7,29008.3,22938,82879.4,5779.44,170.85,0.46
56354.4,40427,91355.8,30582.9,24683,81200.8,16777.3,318.92,0.461
61686.7,47426,85242.3,30044,25554,77051,621,181.57,0.467
73523.5,51218,94077,37805.8,25710,96368.7,825.24,272.69,0.474
89193.6,61759,94648.4,30917.5,22847,88686.1,23298.5,295.47,0.476
75019,47515,103471,30675.3,19999,100522,54795.7,506.52,0.478
56791.4,36720,101358,32553.5,22108,96500.2,17247.2,202.34,0.488
63150.5,43246,95699.7,52985.1,40583,85563.7,4557.45,398.65,0.5
81741.6,62958,85088.8,29983.9,26058,75409.8,598.92,469,0.505
86160.2,51283,110107,34838.1,24259,94115.6,24445.3,184.25,0.516
83795,57520,95472.8,32870.9,23724,90803.7,1523.52,105.19,0.518
104316,74775,91427.4,32148.5,24947,84454.4,1618.05,229.81,0.522
82906.6,63312,85818.9,41716,35016,78075.8,20145.2,436.84,0.532
108729,67915,104921,49488.2,33542,96692.4,38588.2,154.1,0.541
70952.4,51492,90304.1,35062.4,26432,86934.3,710.7,515.23,0.546
63027.4,44723,92358.8,24500.5,18519,86703.7,18741.1,159.46,0.548
79390.1,61931,84011.4,30538.7,25215,79372.8,436.08,257.28,0.557
83169.4,60382,90268.4,33925.2,27002,82339.2,17541.9,408.7,0.569
73424.2,42770,112507,44663,29706,98533.5,48195.1,178.22,0.57
74186.6,50965,95396.8,34288.9,26221,85700.6,44240.7,229.14,0.574
76881.6,55715,90433.7,53368.7,42251,82780.8,19370.4,247.9,0.577
89800.6,57907,101631,54836.4,39563,90836.3,47127.7,160.13,0.578
68868.7,50183,89938.4,27898.1,22231,82242.3,5226.75,269.34,0.579
73376.6,49728,96702.3,21264.4,15260,91322.7,2401.2,125.29,0.581
104345,65603,104238,46495,31731,96028.9,50662.6,378.55,0.588
63038.9,46054,89705.9,46853.8,35678,86064.5,28438.3,178.22,0.589
75397,56218,87893.8,30179.2,23406,84500.8,20108,314.9,0.592
69032.2,50795,89065.7,26995.6,20331,87018.9,1790.55,235.84,0.595
73450.8,51652,93194.3,38775.2,28408,89452.8,16483.4,176.21,0.599
105720,75470,91804,33621.6,26158,84235.3,665.16,266.66,0.604
80190,52706,99710.3,21557,15262,92567,1143.33,137.35,0.604
77246.6,55780,90757.2,21338.2,15256,91663.8,7792.86,243.21,0.61
63095.8,45099,91688.1,30932,25510,79465.3,348.45,140.7,0.61
72608.4,51542,92322.1,16695.2,12142,90111.9,767.97,320.93,0.62
87982.6,58786,98085,41713.3,31130,87816.3,22298,356.44,0.629
89344.8,68643,85300.8,25964,22371,76061.8,2337.72,293.46,0.631
62655.1,43555,94275.4,44363.6,32871,88449.1,31348.1,221.1,0.641
94783.7,62014,100167,79499,54499,95599,21424.5,229.14,0.641
53799.8,37697,93530.7,36421,26637,89607.8,41882.3,316.91,0.653
69505.2,48003,94891.8,49083.1,37575,85607.8,30291.7,464.31,0.675
84888,60712,91633,49935.3,37137,88121.3,7424.4,193.63,0.689
61472.2,45362,88810.9,34964.4,26614,86098.5,15293.8,209.04,0.695
76439.5,53480,93671.3,35932.4,27717,84961.2,1486.26,136.01,0.695
58667.8,41807,91966.7,43605.2,30898,92488.6,9329.49,280.06,0.701
145706,98942,96510.8,67045.9,45331,96929.7,824.55,259.96,0.705
96883.9,72255,87874.7,60148,48530,81225.2,14634.2,220.43,0.72
84439.4,54302,101908,32279.6,22606,93580.2,27575.8,153.43,0.742
64753.9,45389,93496.5,24577.1,17984,89562.1,31813.1,113.9,0.743
73400.4,55603,86512.8,16783.6,13775,79849.5,2306.67,346.39,0.754
67021.9,48447,90663,22627.2,18370,80723.7,27736.6,446.22,0.754
116364,77297,98658.4,32518.3,22317,95493.1,3193.32,387.26,0.757
95268.2,68133,91636.9,28897.9,21517,88016.5,35459.8,304.85,0.759
86671.4,59318,95756.8,60291.5,44470,88852.4,1916.82,414.06,0.772
86300.6,64944,87087.3,26761,21692,80850.4,21680.5,237.18,0.772
79909.2,57211,91537.1,38061.8,27631,90276,1791.93,145.39,0.775
81481.7,62190,85865.6,15385.6,12446,81014.9,3087.06,496.47,0.779
