"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
84020.4,62723,87788.5,55488.4,46143,78809.1,11269.1,1045.2,0.21
77134.3,52823,95698.4,56738,39207,94839.8,2330.82,863.63,0.212
92252.9,69234,87325.4,27970.5,21446,85474.1,3454.14,1177.19,0.213
71755.9,51503,91307.2,46000.2,32863,91734.5,23322,1149.72,0.214
52488,37758,91102.7,40320.1,28506,92697,7932.24,2641.14,0.214
103837,77276,88061.8,36181.5,27253,87006.7,2187.99,2196.93,0.218
98525.5,63062,102391,63191.6,45666,90687.2,25757.7,952.74,0.226
98906.4,62112,104359,65890.2,44316,97440.6,28311.4,357.11,0.228
127286,88079,94708.3,54360.3,38843,91716.8,897,2553.37,0.229
92153.5,68110,88670.9,45894.7,36702,81950.6,2330.13,1410.35,0.232
93178.8,66215,92223.3,48246.9,36747,86045.3,4479.48,1337.99,0.234
67028.4,49364,88987.4,41314.4,31224,86714.8,4353.9,695.46,0.237
105780,76558,90550.5,59829.9,48154,81426.5,525.09,818.07,0.238
56148.5,40209,91515.5,36122.9,25977,91132.5,17087.8,1837.81,0.238
93142.8,67336,90653,28853,22133,85434.1,2116.92,1243.52,0.24
80449.2,60926,86536.4,50629.4,40967,80993.3,15653.3,1753.39,0.246
75085.9,55685,88369.1,40263.6,30941,85282.1,5448.93,302.17,0.246
74237.8,53814,90408.6,34431,28230,79931.6,696.9,204.35,0.249
70923.6,48679,95483.7,24901.4,18631,87592.7,6279.69,2525.23,0.252
92782.1,51890,117182,47370.6,31414,98824.7,52239.9,2316.86,0.254
73529.3,45179,106661,40682.4,29494,90396.8,9239.1,485.75,0.254
84524.4,61976,89379.6,35112,28437,80919.3,1057.08,419.42,0.255
52580.2,36539,94307.3,45900.2,35254,85326.9,1109.52,402.67,0.256
78181.9,56025,91454.4,39492.8,31588,81936.3,8181.33,2245.17,0.256
129738,95575,88961.8,63586.9,49911,83493.3,4838.97,2204.97,0.261
82121.8,62611,85958.2,24542.6,21107,76203.4,4220.73,1151.06,0.261
108610,73755,96506.7,65605.2,46047,93372,2381.88,978.2,0.278
62128.1,42675,95410.1,28733,19635,95902.5,22415.3,522.6,0.284
90365.8,57562,102884,43020.8,28874,97645.4,31462.6,2062.93,0.287
73861.9,56658,85435.7,36852.9,30470,79264.6,1181.97,1774.83,0.291
91000.8,59911,99544.8,45639.4,29215,102380,25340.9,729.63,0.298
52902,32197,107680,61926.8,39814,101935,7337.46,1222.75,0.299
63812.2,43091,97050.3,62385,47587,85915.5,49637.9,926.61,0.301
114492,78735,95299,52549.7,36735,93749.8,1604.25,2133.28,0.301
98550.7,73784,87534.2,61559.7,49125,82124.8,663.09,1687.73,0.302
52858.8,36995,93638.4,36922.6,26675,90712.6,3338.22,1895.43,0.307
61682.4,43416,93108.9,36654.9,28689,83732.9,30430.4,2686.7,0.308
106674,72727,96126.2,43518.3,30791,92625,2914.56,2062.26,0.312
110346,71539,101087,126166,91359,90504.5,114592,139.36,0.321
110176,72313,99850.4,59085.4,42308,91524.5,1781.58,1407,0.325
93199.7,62554,97642.6,41964.4,30154,91204.5,35187.2,752.41,0.326
106296,73768,94433.9,51671.3,37761,89678,2728.95,813.38,0.326
77950.8,59879,85315.1,44932.8,37019,79546.1,469.89,134,0.326
83198.9,62125,87767,34624.2,28976,78310.7,1488.33,523.94,0.327
145370,101076,94255.6,50837.8,36652,90901.1,3850.2,1118.23,0.328
98954.6,68563,94585.9,44491.9,32579,89500,846.63,683.4,0.332
84998.9,58017,96014.7,44579.5,30473,95873.8,39219.6,1201.31,0.333
109848,78138,92131.5,36291.2,25838,92049.8,963.93,883.06,0.333
114154,81169,92168,45677.3,34013,88010.7,1233.03,855.59,0.337
100408,69823,94242.8,47619,34063,91617.2,25329.2,2199.61,0.34
75118.3,56599,86979.5,53555.7,45623,76931.1,6489.45,877.03,0.34
94459.7,71539,86533.4,39155.4,30391,84435.9,1097.1,1264.29,0.344
97979.8,67162,95607.7,44951.4,31774,92715.3,21109.9,1713.86,0.348
75831.8,51332,96815.2,54922.6,39784,90473.8,21478.3,507.86,0.356
97947.4,70941,90484.8,37520.8,30224,81358,1463.49,1076.69,0.357
47700.7,29883,104612,44411.2,29935,97228.3,7525.83,1981.86,0.36
68263.9,50764,88128.3,29233.2,23953,79982.8,2493.66,2360.41,0.36
99780.5,75650,86440.4,82081.7,64454,83459.6,2746.2,1018.4,0.364
58196.9,39827,95764,33107.6,22211,97687.6,3668.04,1526.26,0.365
91630.8,65838,91210.5,75485.3,59146,83640.6,652.74,788.59,0.369
78720.5,63185,81649.5,29429.2,25193,76555.8,456.78,707.52,0.374
98911.4,69475,93303.5,57119.6,44347,84411.3,2969.07,1898.11,0.374
94953.6,69907,89016.5,31619.2,25575,81024.4,1273.74,1457.92,0.378
86630.4,61403,92461.5,44701.6,34262,85504.9,766.59,449.57,0.38
77937.8,52182,97883.1,26666.4,18674,93585.3,33452.6,515.9,0.381
71588.2,55682,84257.1,48863,42022,76205,317.4,213.06,0.383
89211.6,63594,91935.9,36249.8,25402,93522.9,25607.3,2595.58,0.383
132440,90078,96356.1,52883.7,35191,98485,7109.07,1704.48,0.384
82315.4,61692,87444.5,22300.8,18405,79408.1,1512.48,1685.72,0.386
60153.8,45791,86092.1,31280.5,23967,85534.1,7890.84,1637.48,0.39
74286.7,51802,93982,70668.4,52643,87976.1,30055,1776.17,0.391
63947.5,46996,89174.9,30308.2,23112,85941.6,20206,1975.16,0.391
88009.2,62006,93019.6,38113.5,28874,86507.2,1589.76,1317.89,0.392
92157.8,64034,94319.5,55863.8,41142,88986.7,1616.67,130.65,0.395
106572,81271,85938.6,41144,32395,83235.5,9120.42,1475.34,0.395
68541.8,49203,91294.4,18202.9,12787,93293.5,5313.69,623.1,0.397
122746,86242,93275.9,82221.8,59202,91018.7,1496.61,1987.89,0.406
98902.8,67695,95748.5,45318.5,31186,95234.9,2061.03,487.09,0.406
62773.9,40932,100507,22629.9,15660,94704.7,7814.94,1318.56,0.414
92174.4,65608,92073.2,48095.1,35249,89419.8,69250.5,842.86,0.415
96919.9,72006,88211.3,52884.4,44466,77943.4,23509.7,2378.5,0.417
78633.4,58566,87991.6,36432.7,27822,85818.9,1698.78,1994.59,0.421
74120.4,54635,88909.2,27400.6,20815,86270.7,1975.47,1939.65,0.435
66805.9,45723,95754.7,23208.8,16555,91876.4,1204.05,190.95,0.436
129141,90647,93366.1,48636,35283,90338.4,4091.01,1859.92,0.438
97857.4,65770,97509.2,47763.2,36414,85961.7,2841.42,424.11,0.438
87351.8,61667,92832.3,45646.3,34519,86661.6,1579.41,1693.09,0.438
57418.6,34859,107949,31913.2,20998,99603,3630.78,751.74,0.439
66433.7,51503,84534.8,23816.7,20706,75381.7,9561.33,1067.31,0.439
69030.7,53253,84952.9,47688,40333,77486.9,5798.76,2654.54,0.44
104344,70906,96441.5,52551.1,42318,81383.5,3879.18,1805.65,0.443
105229,74430,92655.1,45564.1,35934,83099.4,708.63,2208.32,0.445
74548.8,57057,85627.2,37576.7,31233,78847,885.96,1639.49,0.446
65609.3,53234,80771.1,42351.5,37782,73462.2,816.96,326.96,0.448
79043,52731,98237.6,55896.9,39675,92331.7,55241.4,1677.01,0.449
