"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
68955.8,45422,99491.2,26723,18794,93185,38289.5,588.26,0.209
70047.4,47663,96314.2,15446.3,10895,92913.4,3506.58,1557.08,0.211
156526,105640,97104.1,43813.6,29061,98804.9,53129.3,1748.03,0.213
62537.8,39454,103880,29849.4,20439,95709.7,28288.6,2016.7,0.218
85502.2,65995,84907.5,28410.8,22719,81954.6,3361.68,1813.02,0.218
67397.8,49575,89096.9,26705.1,20235,86490.9,4057.89,795.29,0.22
119089,81443,95829.5,69514.7,49955,91196.4,66821.7,2023.4,0.225
84435.8,54859,100869,38088.7,26107,95613.5,50997.2,1157.09,0.229
87305.8,57698,99165.8,53169.3,37154,93785.5,55600.9,1102.82,0.239
122503,84021,95551.8,68617.7,50029,89886.5,13588.2,1857.24,0.241
98206.6,73958,87023.2,27980.9,22866,80195.7,16880.2,837.5,0.241
105400,77331,89323.8,45786.3,33155,90503.8,38502.7,2128.59,0.244
101396,66231,100332,35690.9,23571,99233.9,33211.1,958.77,0.249
97127.3,67402,94438.4,32143,25338,83136.8,23253.7,1461.94,0.258
52022.9,35075,97202.3,38649,28167,89924.3,25573.5,1224.09,0.267
77772.2,59405,85798.9,25503.8,20944,79804,1092.27,708.19,0.276
70061.8,47949,95759.4,29957,21504,91297.6,38012.8,1437.82,0.284
115111,81734,92298.7,50993.8,38678,86403.8,791.43,950.73,0.285
102744,76418,88113.2,32477.6,26898,79130.5,14426.5,553.42,0.287
66642.5,53123,82214.5,20275,17227,77131.2,44009.6,875.02,0.293
98791.2,71921,90020.7,51460.9,40569,83131,19952.7,1384.89,0.308
92394.7,62359,97102,36255.4,26899,88331.6,18836.3,708.86,0.313
78995.5,53963,95937,34299.9,23231,96762,9243.24,950.06,0.317
62545.7,42655,96096.5,35741.3,24955,93862.7,12373.8,1063.96,0.323
112121,79685,92212.2,30475.2,23277,85802.5,43184.3,898.47,0.323
103184,77733,86993.5,48921.7,40201,79752.5,1589.07,1393.6,0.326
96850.8,67204,94447,34707,27612,82375.7,1875.42,1100.81,0.335
90811.4,66241,89844.9,45087.4,37089,79669,18950.8,1890.74,0.337
92657.5,68930,88095.2,30020.5,24630,79879.2,3478.98,1337.32,0.343
88143.1,63696,90689.3,34992.7,26316,87143.9,29441.6,1587.9,0.353
72928.1,41818,114291,57808.9,37831,100144,68512.9,782.56,0.365
79163.3,61171,84812.2,19602.9,16559,77582.9,742.44,641.19,0.372
97263.4,74887,85118.3,32482.4,26519,80273.4,2384.64,619.75,0.372
75992.4,53329,93387.1,57405.9,44285,84953.3,29610.7,700.82,0.378
74147,50282,96641,34374.4,23354,96461.5,10830.2,2071.64,0.382
93468.2,69554,88068.8,32914.4,26346,81874.9,41461.4,714.22,0.395
74416.3,56023,87052.6,42124.5,33863,81524.7,865.26,725.61,0.399
84860.6,60643,91707.6,40044.8,32323,81192.3,23992.7,849.56,0.406
109387,79021,90719.8,46779.2,35184,87134,56129.4,2099.78,0.416
75613,59855,82789.6,19977.6,16674,78520.4,9076.95,540.69,0.416
101046,75916,87229.6,38606.2,29585,85519.5,2143.83,893.78,0.419
67240.8,50155,87861.5,47578.3,39558,78823.2,1047.42,517.91,0.422
84302.6,64147,86128.1,27729,23303,77983.5,1898.88,1117.56,0.425
81872.6,59599,90028.5,67537.9,52463,84367.3,37883.8,852.91,0.437
91347.1,66136,90518.4,49523.4,37105,87469.7,38874.6,1188.58,0.438
87095.5,56950,100226,49275.7,34550,93468.3,28212.7,531.31,0.438
66258,47135,92124.4,43024.9,32959,85551.2,48223.4,2131.27,0.439
87170.4,61086,93520.6,34118.4,26842,83301.7,28297.6,795.96,0.446
114160,81918,91330.5,52947.1,42106,82409.7,23184.7,770.5,0.446
77163.8,57353,88173.4,23555.2,19044,81060.4,23958.9,1028.45,0.454
78980.4,54227,95451.7,45402,33379,89141.8,57746.8,1000.31,0.464
103758,68477,99301.5,35993.9,24384,96739.4,39728.1,940.68,0.465
137230,100155,89795.8,38830.4,28859,88180.2,34168.1,1314.54,0.474
85353.1,63134,88600.5,25232.6,21022,78662.6,3038.07,1625.42,0.484
51349,36994,90966.3,41278.6,31014,87226.1,24749.6,1128.95,0.489
72793.4,53518,89139.9,48631.2,39726,80226.9,19386.2,1243.52,0.494
74068.6,40775,119047,21321,14511,96292,5740.8,1161.78,0.497
125200,90918,90247.4,40929.4,29514,90884,33435.3,1070.66,0.497
99667.4,71445,91424.2,31854.5,24445,85400.7,2268.72,990.26,0.503
77402.2,45926,110452,39583.2,27138,95590.2,18986.7,1759.42,0.503
98838,68178,95007.9,55302.1,40758,88921.9,2758.62,724.27,0.506
64151.3,48035,87524.1,20524.1,16935,79425.1,18087.7,930.63,0.513
68799.6,51574,87424.9,20078.3,16018,82148.4,24108.6,1325.26,0.515
145463,100931,94451.3,53933.9,36711,96282,86679.2,1524.25,0.515
104011,71476,95367.4,36700.4,26396,91119.8,29716.9,714.22,0.517
108977,82595,86469.2,50850.9,42167,79032.6,3945.42,714.22,0.52
103666,71391,95164.3,84373.9,59298,93249.8,68441.8,1843.84,0.527
75187.4,53144,92719.5,53500.5,38437,91219.7,1794.69,648.56,0.532
80153.3,61674,85172.4,27260.5,23066,77453.6,24679.9,1015.72,0.536
137228,98242,91542.9,36806,28502,84629.7,33253.9,758.44,0.538
93265.2,67547,90488.5,37401.4,30262,80997.3,25032.5,721.59,0.539
107001,74691,93885.4,45328.2,32867,90383.3,46704,996.96,0.544
97972.6,73102,87832.5,45379.2,33063,89948.7,12157.8,1555.74,0.557
127457,81101,102996,48364.2,34592,91628,55678.2,1726.59,0.56
67032.7,49075,89517.2,39853,28763,90804.4,53458.4,2064.94,0.562
90326.2,64563,91687.4,32086.4,24307,86510.6,32097.4,1045.87,0.566
101574,74790,89005.9,42308,32898,84281.7,1506.96,1273.67,0.567
63592.6,47247,88208.8,23217.8,18895,80529.4,5418.57,603.67,0.568
116564,84652,90241.4,48380,36197,87593.8,32808.8,1833.12,0.569
82770.5,54311,99877.5,32775.7,23163,92733.6,39105.8,632.48,0.573
76410.7,56394,88797.6,31436.4,24778,83147,31486.8,536,0.574
120051,85943,91545.4,33953.5,25699,86586.2,28744.7,1167.81,0.575
90074.2,65023,90784.8,46975.2,38351,80273.4,10359.7,574.19,0.58
97858.1,72075,88979.9,32651.5,25467,84024.4,5307.48,1337.99,0.6
53661.6,31153,112887,35659.9,23181,100816,4607.82,1089.42,0.603
72458.6,51223,92705.4,32488,23915,89029.1,22189.7,676.03,0.604
72404.6,51323,92455.8,49716.6,37739,86335.8,38989.1,1043.19,0.608
68492.2,44864,100051,17030.6,11512,96952.4,10055.4,960.11,0.615
55345,40724,89065.1,32385.8,21976,96579.8,6247.95,1654.9,0.617
106549,78654,88778.8,33111,26090,83172.3,1264.77,786.58,0.62
55476.7,45002,80790.2,54136,45939,77229.8,1925.1,1632.12,0.635
85492.1,63694,87964.5,30011.6,23783,82699.3,11264.2,698.14,0.649
74012.4,54627,88792.7,27840.8,22759,80169.4,15963.2,655.93,0.656
90619.9,66946,88711.3,61104.3,48326,82865,37727.1,1032.47,0.657
96133.7,59614,105684,53919.4,36954,95623.2,40717.6,1942.33,0.657
85778.6,63967,87882.6,32895.8,25506,84523.5,5842.92,1292.43,0.658
93793,63995,96051.5,56322.6,39510,93423.4,57738.5,1044.53,0.664
54707,39644,90436.9,44153.1,36401,79492.8,38982.2,1782.2,0.665
97525.4,73107,87425.7,41997.5,31955,86132.1,19605.7,1765.45,0.666
82609.2,61088,88624.2,60057.6,46664,84346.3,15735.5,1827.09,0.672
71380.8,56367,82992,14531.4,12143,78426.2,1407.6,753.08,0.674
76170.2,51435,97052.5,40153.9,28427,92571.3,42475,667.99,0.675
74694.2,53639,91261.2,44928,35207,83631.1,3314.07,552.08,0.676
159247,112646,92648.1,45498.6,32750,91047.2,25274,994.95,0.688
76996.8,59605,84658.4,26292.4,21933,78562.1,7140.12,1053.24,0.691
102540,75918,88517.6,40020.7,31758,82587,19706.4,655.93,0.692
99792,76255,85764.5,33307.7,25659,85071.6,30676.7,544.04,0.692
86725.4,58706,96815.3,25270.6,16814,98497.2,20375.7,1116.22,0.696
57287.5,39510,95023.9,45326.8,31270,94996.4,33166.2,1082.05,0.699
102398,75305,89114.1,31003.1,25060,81078.1,16473.1,706.18,0.701
93228.5,65791,92867.1,73226.2,51442,93288.7,3021.51,1258.26,0.704
131073,93098,92268.5,49077.6,33694,95457.7,34422.7,634.49,0.713
69244.6,50306,90208.2,24064.4,19102,82561.4,3148.47,1076.02,0.716
129966,88582,96153.7,34511,28418,79587.4,13303.2,954.75,0.726
109205,76410,93663.5,38134.9,26922,92831.5,9061.77,1664.95,0.729
108660,81237,87659,39971.7,31693,82655,28423.9,1039.17,0.73
