,1,1,2,3,4,5,6,7,8,9,10,11,12,13,1 2,1 3,1 4,1 5,1 6,1 7,1 8,1 9,1 10,1 11,1 12,1 13,2 3,2 4,2 5,2 6,2 7,2 8,2 9,2 10,2 11,2 12,2 13,3 4,3 5,3 6,3 7,3 8,3 9,3 10,3 11,3 12,3 13,4 5,4 6,4 7,4 8,4 9,4 10,4 11,4 12,4 13,5 6,5 7,5 8,5 9,5 10,5 11,5 12,5 13,6 7,6 8,6 9,6 10,6 11,6 12,6 13,7 8,7 9,7 10,7 11,7 12,7 13,8 9,8 10,8 11,8 12,8 13,9 10,9 11,9 12,9 13,10 11,10 12,10 13,11 12,11 13,12 13
1,0.0018538943535359978,-0.0005042400067151953,-0.0005341090064059227,-0.00048020950875273514,-0.0005190020339491378,-0.0005249827642470367,-0.0005203041867926818,-0.0005158457410915658,-0.0005391768106600505,-0.0005099449768273942,-0.0005147042118173076,-0.0005532016388675802,-0.0005162054858543157,-0.000513191003354928,8.065501223281711e-05,6.822764535731714e-05,7.935690520118005e-05,7.659020801331238e-05,7.281882232506993e-05,7.918867035945931e-05,7.730621465231131e-05,7.444228511126984e-05,7.393361036758824e-05,8.590550745950207e-05,7.551066410640721e-05,7.300128002532399e-05,8.360521717981295e-05,7.841643188195177e-05,7.960996933486792e-05,8.124027427402607e-05,7.999080823938334e-05,8.350082218409404e-05,8.355046380937831e-05,8.201612211429918e-05,9.240784293749167e-05,7.665079886082004e-05,7.940769205599764e-05,6.868270271108018e-05,7.049376670120483e-05,7.187509525458856e-05,6.79304475344701e-05,7.599104680744862e-05,7.69257900010746e-05,7.506399608066814e-05,7.259303921672149e-05,7.062786638275707e-05,7.831365931481944e-05,7.44590502126131e-05,7.998048461565814e-05,7.740629393140885e-05,8.862347269636056e-05,8.377058993616957e-05,8.546434034027673e-05,8.274212223886503e-05,8.156823948710218e-05,8.003023461568672e-05,8.404874488010484e-05,7.899957470649829e-05,8.458501385407699e-05,8.344721655033084e-05,8.04428298173781e-05,8.765908707962905e-05,7.987752526028555e-05,8.49119561178039e-05,8.165335316180026e-05,8.32956528300693e-05,7.444576207446588e-05,7.888071029578083e-05,8.539120856381557e-05,8.090965100708119e-05,7.220220176222844e-05,8.425703086846699e-05,7.453619781873614e-05,7.669278131026474e-05,8.053006406860923e-05,8.217377739939188e-05,7.856618443873591e-05,7.662783848146893e-05,7.56306173961321e-05,8.675272892838984e-05,8.127345495771219e-05,7.700366727576235e-05,7.493563123987472e-05,8.10731002028428e-05,7.151428686490579e-05,7.202440710230648e-05,8.462000478011984e-05,7.385588666821241e-05,7.361642912292964e-05,8.859820900531214e-05,8.530047226405023e-05,7.73190547507837e-05
1,-0.0005042400067151953,0.0010603516120192215,7.560793103132586e-05,6.588433968119884e-05,6.739959139445486e-05,7.243103480475164e-05,7.29490201630064e-05,8.576014105854536e-05,7.827096826001457e-05,7.695252280527129e-05,7.498117138812588e-05,8.295606248360271e-05,7.101836556871566e-05,6.597496757013957e-05,-0.00016639102233504725,-0.00015026786420148394,-0.00017056497416322183,-0.00017121604497844455,-0.00015897957067838076,-0.00015785798326050304,-0.00016267575672377775,-0.00015252814609744642,-0.00015517131941773625,-0.00017005658123585404,-0.0001552365883413865,-0.00015817295668391388,-4.888268872969393e-07,1.813914859735963e-06,4.9372250042901355e-06,3.918670404958029e-06,3.590730096096889e-07,-1.3378607153356794e-06,-3.5107500983765785e-06,1.4609321847498104e-06,-2.0200706831145066e-06,3.4401520846769554e-06,1.9031978571314045e-06,3.9869019336861975e-06,1.3438607076235762e-07,2.040176727988246e-06,-1.8789472388394081e-06,1.9537535561423662e-06,4.060196322731561e-07,3.7714561381032547e-06,2.3997215778302906e-07,4.21428629213501e-06,1.2215841810137482e-06,3.6363268397722013e-06,2.2602766679328322e-06,1.930674744821374e-06,3.275954280807356e-06,-9.956504912148329e-07,1.8296152439744194e-06,3.0266723591856357e-06,2.5678120692481733e-06,2.788118615536242e-06,2.5504629579334203e-06,-3.729084345224125e-08,4.321252927794965e-06,1.7560220185004182e-06,-7.455002664357642e-07,6.108820082139945e-07,1.3784081328133484e-06,4.240833063634181e-06,2.8483283144979783e-07,3.3592194604099245e-07,-2.187642895458838e-07,-2.2550340120949576e-06,1.7163214441230009e-06,-3.0785035677550844e-07,-4.942094115891344e-07,-6.2145021472545485e-06,2.3915535589588557e-06,-1.9953610152087993e-06,-3.009728737144962e-06,-3.924712516842059e-06,1.3834702289381972e-06,-2.8031096811729927e-06,4.685122345494932e-07,4.708388642357768e-07,1.7048298531475838e-06,1.963492719620729e-06,-1.0936036351313964e-06,-5.071078198973085e-07,-8.481780121488151e-07,1.90447709980033e-06,-2.573216052134754e-06,2.233345326391532e-06,1.6816083135679418e-06,-1.230706820106783e-06,2.9828564470966947e-06,-2.663883411458231e-07
2,-0.0005341090064059227,7.560793103132586e-05,0.001052701265170419,4.694507042771713e-05,0.00010022722287549108,9.921733974989771e-05,8.040418961062046e-05,7.663900636943178e-05,7.807228715941548e-05,7.331209688674512e-05,7.27134612227914e-05,0.00010609943494083694,6.481749761993532e-05,7.869591041047761e-05,-0.00015601683198705185,6.36004745132458e-06,-4.748680909874203e-06,4.858301594452824e-07,4.770909808693667e-06,1.2769527529665037e-06,-2.19498480840451e-07,-6.383791146940588e-07,3.753373055109413e-06,-4.675951093973668e-06,3.856116041863333e-06,1.0479067621727608e-06,-0.00015583058401996618,-0.00016523657648642652,-0.00016775964872095368,-0.0001598413004781356,-0.00015959856278314628,-0.0001643678807771652,-0.00015534875051104985,-0.00015746262176184994,-0.00016836599320859555,-0.00015572845569730156,-0.00015841904886352374,8.99810482052459e-06,4.75308872774942e-06,4.959929827602076e-06,7.914860523991728e-06,4.25607084555014e-06,6.120692183987266e-07,2.1202819707309398e-06,7.353593295106391e-06,4.140086486240439e-06,6.32274527186552e-06,-8.687443828994574e-06,-2.262068951108039e-06,-3.7447085234508435e-06,-1.628719095372029e-06,1.6852192341509157e-06,-4.87089815473218e-06,-1.0186991592436828e-05,1.6192960762559575e-06,-4.732351624376237e-06,8.120588754140057e-07,9.819478639316659e-07,-2.2814292947551198e-06,-1.955973871965647e-06,-1.1021678049101933e-06,-6.038442494221888e-06,-1.1981383601843707e-06,-5.014313159886366e-06,-2.220765440486512e-06,3.1683426715706593e-07,1.321422744428595e-06,-2.6431143341068844e-06,-6.070983615582852e-06,2.6441946985350432e-06,2.782643946409432e-06,-2.3788488582768264e-06,2.449287660393572e-06,5.203705480616907e-06,-1.4812254255475328e-06,5.083077720273916e-06,6.881037569477285e-07,3.1449668680826345e-06,6.996211401319623e-06,-1.4498428853159491e-06,4.257515179957231e-06,3.980440824554007e-06,2.495473027086849e-07,-1.6123858389282563e-06,3.863140706827259e-06,5.6002161268136146e-06,-6.168973737745613e-07,5.3747809097976245e-06,-3.1771352866684923e-07,-4.389461839692926e-06,-4.666156990833977e-06,3.869082205153235e-06
3,-0.00048020950875273514,6.588433968119884e-05,4.694507042771713e-05,0.0010755545256107993,4.234215792778565e-05,3.5419949372427075e-05,6.319231445277029e-05,5.0327935688251274e-05,8.317645572892475e-05,9.67374127839571e-05,8.437220882916618e-05,5.667575411382339e-05,8.8384584045316e-05,8.061790652484872e-05,4.922921621998591e-06,-0.0001539466103382321,4.507323662590333e-06,3.953727186215554e-06,3.314435745541452e-06,2.5126181950316385e-07,1.3634311949853566e-06,-1.3984359628654043e-06,3.25905547812777e-06,-7.779498034125064e-08,7.037012114746119e-07,1.0347334133826833e-06,-0.00017526842667852911,1.8813700990273892e-05,1.539853815381033e-05,5.745345764033268e-06,9.149950653572676e-06,2.087721282122154e-06,-4.7399144443905555e-06,-1.4352521375097194e-06,1.0783271064246781e-05,-1.4392680561577394e-06,6.866842695133751e-06,-0.00017678684540518318,-0.00017950014614776384,-0.00016141609232029174,-0.00016335645739757858,-0.00016153424375064918,-0.00014951747536658903,-0.00015306739189604153,-0.00017312584680936064,-0.00015028280060641234,-0.0001580908675144133,2.5895049409511647e-05,6.248761005678612e-06,1.6171000358788633e-05,-2.868336068572744e-06,-5.013063488856445e-06,-1.9785532069411805e-06,1.1145826800518928e-05,-3.5626729826812943e-06,6.091882550107521e-07,5.621459539354179e-06,1.5584452212693024e-05,4.392912838619551e-06,-1.1924538750326147e-06,2.897486837094278e-07,1.1538262209459957e-05,-3.466145984050968e-07,7.660556644308766e-07,5.063356850995169e-06,-1.6264838738237133e-07,-1.9794082029655216e-07,-9.849204871128174e-07,8.111099066375762e-06,-2.0067014653130074e-06,3.099249753328213e-06,3.8852807777657795e-06,-2.8443815911419314e-06,-2.529468897248829e-06,9.231290468998464e-06,-2.951647348263071e-06,-1.1989329455419474e-06,-2.1030892877059313e-06,-2.097509101938811e-06,1.8438355716809478e-06,-4.570795218082804e-06,-1.0967294020521497e-06,-1.1936105319463934e-06,-4.4733018754852535e-06,-3.3962993719529133e-06,-9.378267489691008e-06,-1.4804308813213304e-06,-2.662987795339798e-07,-1.498755067999244e-07,2.8691164358760267e-06,2.5702933599508863e-06,-5.197932300055532e-06
4,-0.0005190020339491378,6.739959139445486e-05,0.00010022722287549108,4.234215792778565e-05,0.0010537596501739156,7.747232828660698e-05,7.507555735015815e-05,5.2708357272919695e-05,7.893078688968935e-05,8.120143462017897e-05,8.26501937745688e-05,8.825643305926314e-05,5.819226686985263e-05,7.212619086966759e-05,-4.357588014254427e-06,6.731494521284709e-06,-0.00015691371288750942,9.586978889868755e-07,3.2119389016632896e-06,5.687381484502858e-06,5.924783752625482e-06,-2.4358687684567443e-07,3.4542354832163724e-06,-4.546064561937375e-07,5.2049965638994385e-06,2.6833823358662818e-06,4.2432046608057476e-06,-0.0001619386898700246,-7.046551263726164e-06,-2.10945128749884e-06,-1.0569610931204013e-06,-4.1826053207259587e-07,1.1981723638835455e-07,-5.782801283601634e-06,-1.0414864798214228e-05,4.0420392281215e-06,-3.7376220366047103e-06,-0.0001523422866310108,1.6207434784422098e-05,4.834109745167426e-06,1.6737793147531786e-05,9.666292293152136e-07,-1.5192563775818147e-06,1.6986017385361604e-07,6.822583104235224e-06,4.83068096044756e-06,1.301717732440167e-06,-0.0001707454490720907,-0.00016053534366892487,-0.00016321850820979613,-0.00016662362848933362,-0.00015448533684758023,-0.00015756089383806785,-0.0001682215992272862,-0.00015832522030507918,-0.00015947460922201309,1.3195908918897348e-06,7.883475692067582e-06,8.747717923996516e-07,-4.295828900289163e-06,-3.5839412592629685e-06,1.9292879603235186e-06,6.585944271237288e-06,-6.683351607017957e-07,2.3081734846164546e-06,3.7447172584632424e-06,2.7081151542457066e-06,2.2614270936826895e-06,-1.4143806626909492e-06,-1.6246462370281388e-06,5.561050647834924e-06,2.024315669119434e-06,1.6500345671107897e-07,6.997812283946132e-07,7.3559395852597715e-06,1.166089529191762e-05,5.587939274904097e-06,2.2864425844321098e-06,2.7590343657803696e-06,-2.7890356035552415e-06,5.984380939101774e-06,5.443982911428495e-06,3.360508568076905e-06,-3.779153949773262e-06,2.3875131978699896e-06,4.725633620301719e-06,-5.048440182092334e-06,4.891819202624785e-06,2.702592649117284e-06,1.4531631687570723e-06,2.4250703739755074e-06,2.9411850057054595e-06
5,-0.0005249827642470367,7.243103480475164e-05,9.921733974989771e-05,3.5419949372427075e-05,7.747232828660698e-05,0.0010495036811164716,7.880680207039646e-05,7.103229301374653e-05,8.20547131024826e-05,8.40385191644228e-05,7.019592011612527e-05,8.664872105392147e-05,6.446953827851262e-05,8.689525899941247e-05,-8.229866655241046e-07,4.050269547653354e-06,-1.3353345390846861e-06,-0.00015446091296226076,3.91083248918459e-06,9.429700191481231e-07,4.672734593563449e-06,1.8606618770450898e-06,5.465305437766356e-07,-5.457629589165512e-07,2.3223572724394593e-06,3.5992942370026022e-06,1.7341320846016458e-06,-6.7421001491907914e-06,-0.00016244721281128717,1.3463056013652993e-06,1.2307554000275257e-06,-2.9628186952769412e-06,-4.057105218122143e-06,-1.7019844601128141e-06,-4.797177773721703e-06,-4.4209244827051553e-07,-5.032173101594635e-06,1.8240904870206526e-05,-0.00015287456248797907,5.471220363113966e-06,1.3505480753141768e-05,5.50616408827335e-06,1.0485695531067958e-06,2.944918255770506e-06,9.351371992979207e-06,5.468528932469378e-06,4.024921089470833e-07,-0.00016828200223583745,1.8398786609082243e-06,5.003654504097655e-06,-8.511619845920935e-07,-4.879018993318323e-06,-3.1649036763472346e-06,3.155820937006841e-06,4.830628630492469e-06,-1.6214233880872497e-06,-0.00016090279512937433,-0.00016020363174824823,-0.00016405361953329703,-0.00015360919398734374,-0.00015711445735522466,-0.0001701420882301049,-0.00015628302858512253,-0.00015772109735680292,-2.3359525280245613e-06,-4.4293788378244967e-07,-5.2545508880240415e-06,5.5473939348600026e-06,-1.0615254098527033e-06,3.3195302821542863e-06,8.26004172469061e-07,-4.382868035320839e-06,8.478601677319482e-08,7.061013824195415e-06,3.5235082112476636e-06,-2.2977453601174566e-06,-7.370582646416804e-08,2.4190164353859917e-06,1.676882537939022e-06,2.8928570173528177e-06,4.817513137131825e-06,1.3497557828195666e-07,2.993901477550714e-06,-3.140123028691495e-06,4.4579816361741206e-06,-4.883000638285967e-07,-7.361402197683138e-07,8.731193860537559e-06,2.5685011678881727e-06,1.570936828211954e-06,-4.649655021915575e-06,-1.0151251615563398e-06
6,-0.0005203041867926818,7.29490201630064e-05,8.040418961062046e-05,6.319231445277029e-05,7.507555735015815e-05,7.880680207039646e-05,0.001055620129125782,8.808827749755647e-05,8.427409025242152e-05,6.566392386704588e-05,7.992451394300851e-05,8.58338871640996e-05,9.237424800810791e-05,6.694013969026243e-05,3.4153075838964266e-06,2.866889473470478e-06,7.416524099374808e-07,3.3330109213408493e-06,-0.00015358681826813222,2.7021370402866627e-07,7.918328596322108e-07,1.184575821447196e-06,-1.7691008766314723e-06,4.828039684526659e-07,-2.3140548205806254e-06,-1.231776140242992e-06,-1.1932743601643655e-06,2.9775651172006253e-06,6.096847851864533e-06,-0.00016529361528155517,-2.8710081657221405e-06,-4.936116593648296e-07,2.2355997211307025e-07,-4.554477574766362e-06,-4.715699071005507e-06,5.1448214908235684e-08,2.845028891274704e-06,3.7542134873124792e-06,2.2676669867570067e-06,-0.00015123344357190847,2.546809835859198e-06,1.8981821787707392e-06,3.043273052959349e-06,2.9472870815013306e-07,7.047060188943723e-06,-6.613284323341025e-07,2.7744521560176767e-06,5.103154454855287e-06,-0.00016944398050008032,-1.5258821940070743e-06,2.218224220090461e-06,3.0549221803822323e-06,1.3086265124502756e-06,9.815117300155012e-07,-6.845375289211759e-06,4.31347616090771e-06,-0.0001718325961750659,-3.1800875858462994e-06,-1.6463523298280964e-07,-4.066365289659815e-06,4.3558485162288294e-06,-3.4039814639068034e-07,-4.579583294064748e-07,8.203410761540418e-07,-0.00015834759522075892,-0.00016340549788839592,-0.0001542057357388507,-0.00015542933946050688,-0.00016923754726213926,-0.00015305859752613144,-0.00015744022969131798,-9.662934814634722e-07,1.1540992965597264e-06,-1.754244027061124e-06,-1.5228550271372434e-06,-5.013994573292603e-06,-2.9645348416094887e-06,5.202229615715178e-07,-2.9343365658254984e-06,-3.9356788662278934e-07,-8.024438947305922e-06,2.0639686585584087e-06,-1.2591838935429423e-06,6.4831305507680224e-06,2.6196439547802447e-06,7.167550128980335e-06,-5.047089996630362e-06,-4.096809926610041e-07,8.014736482159834e-06,-4.8991346634674185e-06,-2.4749386578829647e-06,2.2165970802841496e-06
7,-0.0005158457410915658,8.576014105854536e-05,7.663900636943178e-05,5.0327935688251274e-05,5.2708357272919695e-05,7.103229301374653e-05,8.808827749755647e-05,0.0010605219165748167,0.00011140521520200888,7.036900549662802e-05,7.410995343047828e-05,7.406369258860323e-05,8.609809877897936e-05,7.266190250534663e-05,-4.0784396042158804e-07,1.2409616969972577e-07,3.0025110816488127e-06,8.311298957036735e-07,4.298304733402699e-07,-0.00015423179033416168,-9.732384206947601e-06,3.193942699664676e-06,-1.3093664001481948e-06,-3.323916666883031e-06,-4.580008273291832e-06,1.5168961943118555e-06,2.1646545962950176e-06,4.234475533706994e-06,6.183750624642494e-06,-2.6263494466363667e-06,-0.00016645423995116553,-6.9357869000379175e-06,5.157667423307901e-07,3.941330474782875e-06,4.7421023222495845e-07,4.736126949967327e-06,1.751998217703122e-06,1.6635854261127087e-05,1.177049311840332e-05,3.2514343436524865e-06,-0.00015262167833187315,8.143405244164644e-07,-2.735746021643257e-07,-1.2836947027144532e-06,8.388742551112617e-06,2.157798031409596e-07,-9.073989986285417e-07,1.1783649179072885e-05,9.413038842136427e-07,-0.0001731335656990765,-4.388821428550893e-06,-5.403508759484425e-07,-2.1407467179536758e-07,1.0234740624580154e-05,8.359823012441778e-06,5.9704923730818674e-06,-3.662035300932727e-06,-0.0001735745834075748,-8.750342306350106e-06,7.83173734461014e-08,6.615533232159126e-06,4.141454739770219e-06,-3.873367606444622e-06,1.6521264421973786e-06,-0.00015926083223640814,-4.7862252564271e-06,6.217205191626408e-07,-1.4263291446432521e-06,-9.624386340807898e-07,-3.633389023257091e-06,-1.7249067178012132e-06,-0.00015900892358983315,-0.00015301947077369388,-0.00015555483009808567,-0.00017048382523404386,-0.00015495649270523207,-0.00015886771168898835,-1.3896869555635389e-06,-2.3859838857836118e-06,-3.1434643025911065e-06,-9.115175940746776e-06,-3.3096286399734995e-06,8.082436913401905e-07,6.225553344765431e-06,1.3776645228295936e-06,2.9926457510825277e-06,5.70539638831276e-07,-1.2421949606284623e-06,3.731923733289229e-06,-7.091533690620289e-06,3.677692222821462e-06,-4.493695029102956e-07
8,-0.0005391768106600505,7.827096826001457e-05,7.807228715941548e-05,8.317645572892475e-05,7.893078688968935e-05,8.20547131024826e-05,8.427409025242152e-05,0.00011140521520200888,0.0010526053122047099,7.267814593402358e-05,7.95278228518088e-05,8.721357802251239e-05,9.125246644545987e-05,7.425133897569578e-05,-1.4677745176026573e-06,9.124102141934337e-07,3.7547252976878356e-06,4.3589818020559626e-06,1.1759846666202152e-06,-9.357661763421793e-06,-0.0001542896521172834,-1.97000047905818e-06,-3.3142607684780206e-07,-6.697411724059037e-07,-4.304225891674144e-07,1.272885211743839e-06,-3.858876111575413e-06,5.485728469507213e-06,2.1598056632982784e-06,6.793856805152906e-07,-6.6203916719691574e-06,-0.0001665656543099542,1.2617793625281458e-06,4.29522525491176e-06,-1.0869115438984247e-07,1.548940786769354e-06,3.8324884376602965e-06,-2.8779859253431643e-06,1.1048672240867835e-06,-4.0688372514638075e-07,-1.5847596594448004e-06,-0.00014880591487079176,3.7246299353237645e-07,-2.3731252885028746e-06,3.8183707992906806e-07,-2.921543995738206e-06,-1.8327989890927462e-06,4.229747383269757e-06,3.913823965973231e-06,-5.316384267367768e-06,-0.00017114383855759878,1.4969406106402275e-06,4.955088351086938e-07,-4.879129632655587e-07,3.07377522071074e-07,4.538910820506284e-06,-9.451760992578193e-07,-8.800353845547203e-06,-0.00017144580304624446,2.7313131502459645e-06,-1.0468538148432269e-06,2.9741916475780514e-06,1.7144578050980657e-06,2.7068298717175787e-07,-4.177199237072629e-06,-0.0001599340022896514,-1.3098547455049246e-07,-3.909855849645253e-06,-2.3711075827181569e-07,-8.33986129873337e-06,1.9425070413769047e-06,-0.0001550148565796689,-1.750504966270924e-06,-4.0917520888240015e-06,-3.7312233995331312e-06,-9.982675430714807e-06,-4.1909900734594875e-06,-0.0001534467465841718,-0.00015438589753868852,-0.00016892375840588605,-0.00015321823094703265,-0.0001576067568598903,2.955110983517723e-07,1.1513997110263364e-06,-1.119935550904825e-07,2.904344839362375e-06,3.9218441395345544e-06,-5.0294821465355714e-06,1.1691727853729224e-06,-5.496356916588559e-06,-2.0963600084008562e-07,1.2447144459634883e-07
9,-0.0005099449768273942,7.695252280527129e-05,7.331209688674512e-05,9.67374127839571e-05,8.120143462017897e-05,8.40385191644228e-05,6.566392386704588e-05,7.036900549662802e-05,7.267814593402358e-05,0.0010627272861299755,7.516690509090673e-05,8.214240970438722e-05,6.90051829498996e-05,6.368912607469545e-05,-2.0606322048393005e-06,-1.3727203923579282e-06,-1.5629833178072288e-06,1.8695370979564961e-06,1.593158956850625e-06,3.3636297194297203e-06,-2.062909567104142e-06,-0.00015384419506858112,-6.511752095128816e-07,-1.7682083188954785e-06,-1.6325468161622572e-06,2.1230016250405624e-06,-8.38905709405536e-06,7.692037629777819e-06,2.9146117105482433e-06,2.7738513666679213e-06,2.83712407318586e-06,3.0490355556635765e-06,-0.00016835809058870558,-1.6701337997280424e-06,-3.0550507155820864e-07,2.702131983268738e-06,6.721383395805505e-06,-6.4971282249598805e-06,-4.8197213935471636e-06,1.2173255870045455e-08,-3.982734641175033e-06,-5.449832898271403e-07,-0.00014762339824248713,1.146570222341915e-07,-5.947103063195345e-06,-5.99952730853533e-07,-8.648316249474005e-06,-1.1665300112063248e-06,3.933248553419107e-06,-2.119036686005299e-06,5.023034818101512e-07,-0.00017015662598892704,2.818030323239867e-06,-2.215867759028109e-06,-1.3310094447682555e-06,4.944673652364424e-06,-4.821794622967097e-06,3.193586764682944e-07,3.293672823234062e-06,-0.00017141143917160547,1.6063423744114854e-06,-3.3187535518907183e-06,2.924245997786272e-06,5.540756572237122e-07,2.2428956600485694e-06,8.365667257846293e-07,-0.00016101703358643892,-1.0190577441105335e-06,6.151149634654448e-06,3.7885373048690952e-06,8.258095464854915e-06,2.5177444939217764e-06,-0.00015939892949384132,4.768597111531537e-07,5.504758672130565e-06,1.3503668856392914e-06,2.8478839026729856e-06,-0.00016367368834189808,1.355619042617664e-06,1.2131374292163223e-06,9.086152941538705e-07,3.6599697832238343e-06,-0.00015530670286903516,-0.00016909154428495073,-0.00015439279917310068,-0.00015899054645469678,-6.152413005791218e-07,-1.0148178948003622e-06,5.572882156561047e-07,5.648401811802088e-07,2.303655805397467e-06,2.2069636836383476e-06
