FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
174913.0,58193,196984,159355.0,74555,140077.0,16535.3,64.68,0.288
122905.0,51795,155511,73261.1,34787,138018.0,13443.0,23.52,0.336
141540.0,62575,148238,80044.2,33315,157460.0,15518.3,57.82,0.343
148577.0,52917,184008,78177.0,33318,153773.0,10835.7,59.78,0.353
118920.0,57053,136602,64381.9,31104,135652.0,13095.3,28.42,0.357
111418.0,48250,151335,69734.9,34841,131172.0,17127.2,-12.74,0.36
122518.0,48891,164229,62084.2,30225,134615.0,16292.2,52.92,0.364
170348.0,66791,167147,138740.0,76229,119278.0,14524.2,60.76,0.367
158545.0,58851,176554,78050.5,32818,155863.0,13676.2,38.22,0.371
104749.0,46673,147084,74283.5,34378,141609.0,15713.4,47.04,0.396
135195.0,51170,173151,96152.2,40350,156169.0,16853.6,63.7,0.4
153607.0,51426,195753,83181.2,32840,165998.0,19718.1,43.12,0.433
107864.0,44575,158586,70085.9,37231,123369.0,11125.6,26.46,0.443
137768.0,65246,138380,52693.9,25995,132847.0,12026.0,23.52,0.487
137745.0,63178,142886,59269.8,26848,144678.0,10621.0,34.3,0.488
149746.0,62466,157105,109820.0,54302,132539.0,17908.7,63.7,0.496
212787.0,70247,198517,154648.0,61452,164926.0,20433.1,74.48,0.504
153187.0,65102,154208,108038.0,50715,139611.0,15730.9,52.92,0.505
105185.0,44730,154112,60885.2,29572,134931.0,17070.5,33.32,0.511
168535.0,56922,194039,147333.0,63159,152878.0,15427.9,88.2,0.515
117775.0,50324,153376,95305.2,42504,146949.0,13299.1,-17.64,0.523
165110.0,67412,160515,104359.0,44722,152928.0,10582.8,41.16,0.526
101286.0,50554,131303,40270.1,24286,108669.0,16419.8,1.96,0.528
130989.0,56978,150663,61458.6,32654,123346.0,18203.0,38.22,0.535
125369.0,51815,158568,77073.9,39272,128619.0,17829.1,34.3,0.539
155686.0,66274,153953,68873.8,34983,129026.0,20294.7,45.08,0.555
125466.0,51287,160324,49480.6,24145,134303.0,15158.6,23.52,0.559
148350.0,60839,159803,63953.6,32306,129736.0,16768.6,11.76,0.591
168708.0,61938,178509,136912.0,62167,144331.0,20967.2,38.22,0.602
116323.0,45019,169336,81638.8,41621,128548.0,11963.8,59.78,0.616
151000.0,54457,181720,67047.0,33718,130316.0,19547.0,34.3,0.624
165798.0,64662,168039,69896.2,29883,153289.0,19898.0,20.58,0.634
155540.0,64331,158453,77615.6,35718,142410.0,13344.9,36.26,0.657
