FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
96792.3,41130,154228,69229.2,36154,125491.0,3087.97,19.6,0.283
140221.0,53697,171137,103912.0,48771,139632.0,2429.61,38.22,0.29
115057.0,42606,176979,83467.8,34437,158845.0,4356.73,25.48,0.293
143054.0,58963,159002,70961.2,38993,119265.0,2908.12,23.52,0.344
151541.0,59158,167880,88073.1,40857,141272.0,3546.86,42.14,0.363
136009.0,58034,153590,65131.9,33498,127425.0,2683.58,12.74,0.393
127748.0,55371,151200,58745.6,30920,124513.0,2159.29,17.64,0.401
187902.0,66387,185494,82493.4,35003,154452.0,3752.87,38.22,0.404
115139.0,53842,140146,50034.3,26310,124631.0,4508.24,26.46,0.441
105507.0,40523,170631,80474.7,36479,144576.0,3506.53,64.68,0.451
177805.0,66249,175892,79832.7,36981,141476.0,3729.98,32.34,0.452
108896.0,48150,148216,46907.1,26950,114067.0,2247.58,23.52,0.462
128348.0,57059,147416,58887.2,33218,116179.0,2329.33,17.64,0.467
150150.0,58271,168870,73060.5,34550,138584.0,4401.42,38.22,0.504
145480.0,61033,156214,61940.3,28846,140724.0,3235.12,38.22,0.523
136950.0,53272,168478,71811.4,30806,152770.0,3920.73,54.88,0.539
132371.0,58460,148393,67908.1,35531,125255.0,3133.75,15.68,0.579
141742.0,53510,173598,96817.1,43007,147534.0,2748.98,24.5,0.591
153394.0,59776,168175,87940.1,39271,146756.0,3746.33,25.48,0.619
129455.0,46423,182753,96451.9,41208,153394.0,2667.23,35.28,0.619
107017.0,50396,139167,57423.4,34441,109268.0,2379.47,25.48,0.621
120732.0,48947,161651,76987.8,42214,119521.0,2237.77,11.76,0.631
149745.0,65247,150408,56661.5,28641,129652.0,3558.85,31.36,0.64
127465.0,55763,149804,55730.6,28118,129894.0,2145.12,10.78,0.642
155605.0,63002,161863,74493.9,37988,128515.0,3795.38,62.72,0.651
133123.0,53409,163350,122650.0,57907,138809.0,3380.09,49.98,0.669
103222.0,45528,148585,63930.7,30754,136235.0,2440.51,32.34,0.685
119484.0,42146,185795,85416.8,40056,139751.0,4470.09,23.52,0.687
112171.0,44170,166430,97553.9,50620,126300.0,2929.92,58.8,0.722
103737.0,54809,124040,69240.1,34858,130177.0,4192.14,36.26,0.723
150198.0,54152,181773,92319.7,42715,141643.0,2232.32,37.24,0.731
115611.0,51110,148242,88913.5,34046,171152.0,3045.46,41.16,0.734
118796.0,50487,154207,55705.5,28802,126752.0,2130.95,10.78,0.738
124626.0,47707,171201,76644.4,35962,139674.0,2585.48,24.5,0.751
150185.0,63173,155803,57621.8,30246,124853.0,3206.78,15.68,0.758
107816.0,39423,179232,71132.3,34514,135068.0,3179.53,-0.98,0.766
145739.0,54261,176022,79686.6,38364,136126.0,3314.69,26.46,0.788
145976.0,51250,186667,100102.0,44370,147855.0,2602.92,32.34,0.789
136798.0,61621,145490,63507.8,36102,115286.0,2202.89,18.62,0.83
125109.0,48223,170025,69257.5,32415,140023.0,3368.1,3.92,0.841
128820.0,56937,148276,66673.1,33155,131790.0,4599.8,46.06,0.856
162219.0,54943,193495,142460.0,57564,162189.0,4450.47,24.5,0.893
115183.0,44837,168358,97292.3,51357,124153.0,2359.85,66.64,0.921
161187.0,68998,153099,78852.8,36219,142679.0,2471.03,29.4,0.934
149154.0,58759,166356,62336.0,29610,137969.0,2415.44,37.24,0.952
154916.0,63334,160302,80263.2,40962,128415.0,3974.14,44.1,0.954
128646.0,52377,160966,66885.7,36551,119926.0,4207.4,11.76,0.955
145117.0,53526,177678,106628.0,45801,152573.0,4232.47,54.88,0.973
145156.0,54722,173842,83599.7,42446,129077.0,4227.02,32.34,0.98
113853.0,51907,143747,38873.8,19222,132537.0,2206.16,14.7,1.036
119083.0,42818,182265,78008.0,32963,155093.0,2588.75,13.72,1.053
154753.0,58639,172955,73625.1,36875,130850.0,2516.81,16.66,1.067
152888.0,65378,153257,64626.1,30614,138346.0,3147.92,34.3,1.071
132298.0,53543,161931,75387.7,36536,135226.0,2383.83,36.26,1.111
141055.0,62616,147632,72622.3,37263,127724.0,3815.0,28.42,1.114
116336.0,42046,181330,101616.0,42807,155571.0,3589.37,15.68,1.135
137976.0,52486,172282,67858.0,31278,142181.0,3046.55,-10.78,1.17
117947.0,51981,148704,52086.7,27799,122794.0,2156.02,9.8,1.198
148207.0,56007,173423,99472.3,44042,148018.0,4233.56,30.38,1.223
202826.0,71698,185395,154997.0,60474,167971.0,3193.7,73.5,1.265
126235.0,57366,144213,55814.5,29257,125025.0,3357.2,15.68,1.298
119879.0,43488,180656,84759.5,37995,146198.0,3612.26,55.86,1.308
162174.0,61090,173976,58633.3,25048,153409.0,2329.33,35.28,1.315
100640.0,54178,121739,57043.0,38768,96429.2,4283.7,-3.92,1.329
182493.0,67229,177897,121620.0,53462,149087.0,3169.72,54.88,1.344
176544.0,62047,186471,201732.0,103556,127667.0,2466.67,84.28,1.366
168850.0,64552,171424,118336.0,52394,148018.0,3938.17,35.28,1.389
134724.0,56068,157474,69556.2,36252,125743.0,4379.62,117.6,1.395
134099.0,48682,180524,96082.4,43762,143889.0,2937.55,47.04,1.419
128617.0,62185,135548,79004.3,42691,121281.0,4155.08,60.76,1.431
164632.0,72330,149168,148082.0,62110,156250.0,2345.68,62.72,1.434
120207.0,48542,162290,59340.7,28856,134771.0,2199.62,29.4,1.512
151793.0,52876,188136,106008.0,41618,166931.0,4322.94,47.04,1.517
146172.0,66394,144283,49835.9,24030,135915.0,3142.47,31.36,1.54
143007.0,59338,157944,65107.9,29415,145059.0,3070.53,20.58,1.545
109802.0,59739,120457,68920.7,42352,106649.0,4491.89,5.88,1.559
205704.0,70256,191884,177466.0,72426,160584.0,2888.5,49.98,1.576
123809.0,45727,177443,101734.0,44066,151301.0,2369.66,44.1,1.648
163208.0,55253,193582,99154.0,42210,153948.0,3746.33,42.14,1.649
112039.0,42386,173232,94739.5,46394,133829.0,2488.47,20.58,1.653
118477.0,54339,142890,58430.5,34012,112587.0,3608.99,22.54,1.679
100100.0,43489,150846,57759.1,28038,135006.0,2578.94,13.72,1.703
151253.0,65430,151498,83876.6,42815,128388.0,3316.87,57.82,1.703
128524.0,58551,143856,59690.6,33418,117059.0,4003.57,31.36,1.716
186342.0,61477,198645,91384.5,41935,142816.0,3594.82,35.28,1.727
153422.0,61207,164273,96679.7,44754,141574.0,3468.38,31.36,1.727
132375.0,54926,157945,62934.4,28844,142992.0,3443.31,41.16,1.737
155957.0,52006,196531,109131.0,45204,158216.0,4633.59,35.28,1.773
125781.0,52059,158344,63325.7,32953,125940.0,3472.74,7.84,1.81
126635.0,52762,157294,121387.0,48178,165121.0,3242.75,30.38,1.813
168226.0,61776,178465,75107.5,32155,153079.0,4429.76,38.22,1.818
158020.0,67428,153586,83489.6,42199,129661.0,3589.37,21.56,1.83
141060.0,48267,191528,119647.0,51699,151670.0,2254.12,25.48,1.839
144865.0,59294,160116,104461.0,50387,135868.0,2895.04,67.62,1.847
120310.0,52120,151279,59415.9,30345,128320.0,3762.68,28.42,1.857
103875.0,45966,148100,80371.2,39899,132013.0,2199.62,19.6,1.861
169027.0,66892,165600,105066.0,52667,130739.0,3620.98,59.78,1.929
163258.0,57398,186406,92862.6,42371,143632.0,4100.58,61.74,1.951
119360.0,57451,136157,101892.0,44723,149310.0,2995.32,31.36,1.967
139394.0,59708,153000,59822.5,28043,139804.0,2224.69,15.68,1.973
93525.0,49010,125061,56746.5,30487,121984.0,2828.55,23.52,1.983
150241.0,66463,148145,131293.0,61097,140832.0,2345.68,27.44,2.048
163312.0,65923,162353,83136.5,36822,147967.0,4204.13,5.88,2.061
95020.8,47257,131775,37002.2,23486,103252.0,3126.12,21.56,2.073
118668.0,49839,156043,65957.0,35002,123495.0,3481.46,20.58,2.082
164530.0,65869,163698,74685.7,35858,136500.0,2153.84,14.7,2.107
107067.0,46606,150555,81945.1,46299,115993.0,3406.25,0.0,2.109
152796.0,57419,174396,77366.0,36695,138173.0,2650.88,49.0,2.18
111088.0,54791,132873,97459.1,42789,149269.0,2162.56,28.42,2.197
128235.0,54977,152864,72631.1,33354,142710.0,2407.81,20.58,2.218
153443.0,59266,169677,73042.0,35725,133992.0,2412.17,41.16,2.265
123512.0,45507,177873,105545.0,46394,149092.0,2417.62,53.9,2.274
117686.0,56797,135794,96539.1,43454,145597.0,4563.83,44.1,2.282
142660.0,56254,166200,70366.0,33806,136411.0,4197.59,58.8,2.285
164901.0,53414,202324,112086.0,52126,140921.0,2138.58,55.86,2.341
131756.0,51963,166171,77570.9,37386,135978.0,3712.54,25.48,2.344
156963.0,59121,173995,73331.9,30279,158720.0,3795.38,54.88,2.387
148293.0,53673,181070,117503.0,48509,158748.0,2364.21,57.82,2.411
141202.0,48255,191769,111728.0,53082,137942.0,3326.68,54.88,2.432
139100.0,61298,148717,52841.0,28895,119847.0,4292.42,22.54,2.458
181555.0,67839,175391,163835.0,61258,175276.0,4411.23,68.6,2.474
143780.0,66034,142695,84640.7,41127,134875.0,3033.47,33.32,2.481
132748.0,46925,185398,64101.8,25794,162866.0,2541.88,35.28,2.518
141382.0,61879,149737,66761.4,35210,124262.0,4292.42,20.58,2.553
134896.0,60748,145528,62988.9,29088,141916.0,2856.89,60.76,2.567
157280.0,64286,160338,74934.2,35426,138624.0,3943.62,9.8,2.568
166784.0,60047,182030,72396.7,31576,150259.0,2295.54,68.6,2.607
121948.0,45071,177320,70069.6,32306,142143.0,4324.03,7.84,2.622
152503.0,51031,195850,121286.0,50415,157664.0,2978.97,54.88,2.639
167025.0,59335,184480,106966.0,45472,154164.0,3690.74,50.96,2.639
99652.7,43614,149742,67263.9,38942,113199.0,3884.76,42.14,2.643
124538.0,49911,163526,78756.9,38409,134380.0,2996.41,21.56,2.643
116819.0,51750,147939,72989.7,39247,121881.0,2317.34,36.26,2.679
184529.0,63179,191413,120663.0,44343,178332.0,2825.28,21.56,2.7
94229.0,54851,112585,51196.2,28718,116832.0,3331.04,42.14,2.72
136438.0,57234,156229,68821.5,36611,123195.0,2393.64,39.2,2.724
124330.0,54434,149688,73662.2,36760,131326.0,2653.06,35.28,2.737
164897.0,64380,167858,81302.0,34574,154110.0,2392.55,58.8,2.756
124338.0,53265,152983,68799.7,37203,121196.0,2677.04,34.3,2.761
106999.0,45000,155829,77325.7,36434,139090.0,2355.49,48.02,2.789
149969.0,65533,149976,80599.0,39999,132057.0,2538.61,23.52,2.796
158261.0,54375,190746,104093.0,44966,151711.0,2338.05,49.0,2.829
157077.0,56108,183471,110186.0,53950,133849.0,2757.7,27.44,2.847
147501.0,51643,187182,105868.0,49250,140877.0,4496.25,40.18,2.852
133071.0,47059,185319,88209.3,39251,147280.0,3676.57,71.54,2.855
179099.0,67447,174025,159686.0,70452,148544.0,2512.45,87.22,2.855
124676.0,49250,165904,97824.2,41042,156206.0,3706.0,44.1,2.871
128316.0,46138,182265,86287.7,38638,146357.0,2912.48,43.12,2.884
137894.0,60936,148304,71986.9,31404,150227.0,3452.03,-55.86,2.887
145788.0,67118,142352,57956.4,30362,125098.0,2200.71,25.48,2.895
139948.0,48259,190050,105698.0,49535,139842.0,2453.59,46.06,2.914
165420.0,63207,171515,76138.7,36154,138016.0,2473.21,13.72,2.946
151965.0,61380,162254,96042.1,45539,138216.0,2508.09,30.38,2.952
146240.0,62215,154046,66557.6,31394,138941.0,2339.14,37.24,2.952
178852.0,65727,178332,140600.0,67736,136034.0,2344.59,66.64,2.955
129692.0,45297,187639,83717.5,39039,140539.0,2376.2,32.34,2.96
144727.0,55618,170535,97801.3,47758,134208.0,2137.49,29.4,2.978
167195.0,62744,174635,98283.1,41015,157042.0,2842.72,60.76,3.005
135803.0,49735,178948,66781.0,26866,162903.0,3453.12,15.68,3.015
165897.0,60458,179831,91094.6,38126,156585.0,3107.59,22.54,3.038
162641.0,65200,163479,63276.7,29111,142451.0,3653.68,7.84,3.064
125329.0,52898,155272,113242.0,48913,151727.0,2999.68,31.36,3.076
155060.0,61691,164725,77214.5,35799,141354.0,2174.55,0.98,3.076
110996.0,50229,144821,51687.8,27295,124104.0,2355.49,10.78,3.085
108506.0,48446,146783,47199.2,25231,122597.0,3483.64,22.54,3.085
124296.0,47462,171629,87785.3,41037,140193.0,2663.96,39.2,3.091
116765.0,44582,171646,78446.2,38751,132669.0,4458.1,62.72,3.125
136481.0,52239,171221,148438.0,59920,162351.0,3449.85,62.72,3.148
165498.0,55894,194047,132790.0,51951,167515.0,3190.43,22.54,3.163
120228.0,47345,166423,75615.5,34931,141866.0,2530.98,16.66,3.207
115825.0,47809,158771,75303.7,41234,119685.0,2342.41,19.6,3.261
165786.0,59178,183598,112239.0,48010,153212.0,3576.29,49.98,3.268
160109.0,56959,184219,61152.3,30399,131836.0,2317.34,37.24,3.28
158840.0,66427,156709,98270.0,46611,138170.0,2256.3,16.66,3.292
100113.0,48690,134751,73963.0,33423,145027.0,3258.01,43.12,3.305
116678.0,45322,168718,70038.0,35603,128922.0,4398.15,31.36,3.318
122769.0,45974,175007,95098.1,42607,146275.0,4561.65,22.54,3.318
148746.0,64899,150206,76336.0,41426,120764.0,2657.42,39.2,3.346
171430.0,63948,175687,123291.0,52278,154558.0,3208.96,46.06,3.393
133503.0,53867,162423,112403.0,42507,173300.0,3967.6,51.94,3.405
129274.0,61236,138352,55547.5,30779,118274.0,3472.74,38.22,3.518
161803.0,64515,164364,63911.1,30789,136038.0,4268.44,17.64,3.525
123452.0,46554,173789,76183.4,37862,131867.0,2875.42,29.4,3.538
151632.0,55442,179239,92275.0,46295,130626.0,2275.92,16.66,3.546
133412.0,54190,161345,90304.3,46058,128494.0,4556.2,50.96,3.557
136888.0,62871,142691,42924.2,21467,131042.0,4235.74,11.76,3.571
156978.0,52631,195469,110049.0,46018,156724.0,3025.84,44.1,3.574
145427.0,50819,187542,95590.8,44614,140419.0,2787.13,32.34,3.575
128347.0,58327,144210,70020.5,31911,143802.0,2667.23,28.42,3.585
167642.0,56708,193739,71388.5,30174,155051.0,2681.4,25.48,3.599
140362.0,53648,171465,53135.3,27426,126970.0,2271.56,33.32,3.618
133095.0,51757,168528,80704.7,38046,139018.0,2895.04,8.82,3.628
122000.0,48039,166435,93151.4,51015,119666.0,4623.78,43.12,3.634
166895.0,68995,158528,160581.0,65191,161431.0,3205.69,21.56,3.636
118277.0,45142,171712,96285.2,45439,138871.0,4219.39,37.24,3.66
118671.0,54906,141646,81362.0,37899,140693.0,2473.21,48.02,3.687
162283.0,59783,177899,105371.0,45542,151632.0,2841.63,37.24,3.7
100252.0,43592,150718,62186.7,32195,126587.0,4123.47,13.72,3.703
142299.0,52642,177153,109911.0,48851,147451.0,4585.63,54.88,3.709
163521.0,58970,181728,133286.0,60377,144675.0,3420.42,52.92,3.711
131195.0,64894,132493,62701.2,37492,109602.0,4181.24,39.2,3.714
140473.0,57638,159721,70998.2,35473,131169.0,4140.91,74.48,3.79
137858.0,54414,166036,82920.7,43046,126244.0,2978.97,12.74,3.804
126839.0,54264,153186,78023.3,42687,119787.0,4309.86,12.74,3.827
125913.0,53898,153101,61904.4,30394,133479.0,2832.91,42.14,3.855
118158.0,47646,162523,77659.2,38665,131630.0,2960.44,35.28,3.865
99701.1,52063,125502,36119.3,21700,109084.0,2685.76,24.5,3.877
132408.0,49450,175480,88430.6,37095,156231.0,2368.57,39.2,3.893
139309.0,61079,149475,58581.0,31290,122696.0,3648.23,26.46,3.927
133620.0,53414,163944,69252.1,31907,142242.0,4247.73,26.46,3.95
130365.0,58820,145250,53963.7,28634,123509.0,2577.85,22.54,3.952
149857.0,65009,151072,73244.7,37661,127457.0,3900.02,30.38,3.964
150000.0,63482,154854,95595.2,41519,150893.0,2969.16,8.82,3.969
135362.0,56758,156297,136328.0,69555,128451.0,4082.05,47.04,3.98
112342.0,47655,154495,75381.1,37947,130186.0,2986.6,11.76,3.986
129459.0,51027,166269,92730.7,45687,133018.0,2501.55,26.46,3.995
123148.0,45518,177307,100194.0,42210,155563.0,2443.78,48.02,4.034
136963.0,60639,148024,66498.7,33051,131859.0,3661.31,20.58,4.034
104313.0,42003,162756,80701.4,43625,121234.0,4210.67,26.46,4.118
174354.0,68439,166959,65743.4,28263,152445.0,4248.82,46.06,4.12
142708.0,60099,155618,77430.3,41214,123125.0,3484.73,45.08,4.162
143623.0,52745,178453,65054.5,31771,134192.0,2254.12,11.76,4.233
