FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
145453.0,65826,144812,68315.8,34234,130781.0,4955.14,11.76,0.26
153344.0,67829,148160,56690.9,27463,135284.0,8866.06,26.46,0.284
180063.0,63446,185994,187867.0,73860,166694.0,8177.18,62.72,0.359
123609.0,53798,150579,61570.8,29836,135243.0,5258.16,39.2,0.382
172327.0,69155,163309,99036.3,49514,131083.0,5842.4,47.04,0.385
140100.0,59820,153487,65025.0,31295,136171.0,5306.12,42.14,0.389
147477.0,51918,186160,156404.0,57803,177328.0,7983.16,125.44,0.393
174709.0,66893,171165,152429.0,65318,152938.0,4765.48,45.08,0.42
125760.0,57098,144345,125863.0,52779,156285.0,5274.51,56.84,0.425
158580.0,56021,185514,99348.1,46478,140085.0,9354.38,-97.02,0.447
104748.0,43117,159213,70834.7,38590,120296.0,6369.96,7.84,0.485
147545.0,58451,165429,124918.0,60826,134591.0,7927.57,43.12,0.486
177566.0,57666,201800,139275.0,54247,168258.0,8476.93,65.66,0.593
117774.0,52355,147425,61071.6,27678,144605.0,9788.2,28.42,0.598
150041.0,49751,197645,118224.0,49521,156457.0,5807.52,50.96,0.605
107638.0,57723,122207,41215.1,25790,104733.0,5104.47,9.8,0.631
121428.0,47778,166560,70724.6,34268,135258.0,4754.58,36.26,0.661
161169.0,66032,159958,79541.7,35124,148413.0,5729.04,9.8,0.674
166254.0,64368,169271,92870.2,43290,140595.0,5786.81,22.54,0.74
130256.0,60045,142167,61937.1,36486,111251.0,8094.34,33.32,0.751
151150.0,55015,180055,93892.6,41698,147569.0,5142.62,49.98,0.755
152655.0,55286,180958,152906.0,66008,151813.0,6096.37,49.0,0.885
124038.0,50645,160509,70571.0,34717,133218.0,8285.09,7.84,0.894
157066.0,61565,167197,71884.4,35069,134336.0,6021.16,9.8,0.949
205637.0,68922,195534,87576.1,35046,163767.0,7492.66,38.22,0.961
114946.0,54224,138926,100484.0,45660,144225.0,5893.63,13.72,1.039
139472.0,66470,137512,53646.5,26802,131176.0,9082.97,17.64,1.07
180588.0,58613,201918,139374.0,59647,153134.0,6312.19,85.26,1.117
141140.0,49649,186303,90413.3,38400,154305.0,5194.94,39.2,1.173
152978.0,56650,176973,94360.2,46046,134300.0,7422.9,29.4,1.219
158648.0,60383,172187,105197.0,50858,135558.0,8492.19,28.42,1.22
137217.0,60970,147493,71074.5,38322,121547.0,5021.63,49.98,1.228
121494.0,52963,150336,68324.5,34649,129231.0,4839.6,13.72,1.291
135648.0,52067,170738,81685.7,38835,137849.0,6483.32,0.0,1.342
160300.0,61767,170082,99934.5,45510,143909.0,4670.65,32.34,1.364
111112.0,57051,127637,62152.9,27512,148054.0,6005.9,17.64,1.371
153819.0,65462,153993,79708.4,39207,133236.0,5529.57,42.14,1.393
152284.0,54160,184270,98406.3,44246,145757.0,5634.21,35.28,1.396
152679.0,58507,171021,88365.2,41586,139256.0,9170.17,25.48,1.412
102339.0,40527,165492,78063.6,39341,130042.0,5924.15,44.1,1.442
166822.0,55038,198641,117082.0,45196,169774.0,6677.34,53.9,1.469
159980.0,58974,177781,118619.0,48054,161773.0,5063.05,43.12,1.469
159978.0,52375,200178,105454.0,42171,163882.0,9362.01,51.94,1.501
123404.0,44915,180060,109448.0,44615,160771.0,7205.99,29.4,1.512
155699.0,60786,167865,78635.9,31260,164859.0,4966.04,48.02,1.522
163480.0,65207,164304,88594.1,41571,139667.0,7333.52,39.2,1.551
130174.0,53713,158827,115601.0,60507,125209.0,8657.87,68.6,1.554
131744.0,56763,152106,76309.8,38054,131420.0,5730.13,27.44,1.6
133323.0,55671,156948,66176.1,33106,131001.0,6678.43,50.96,1.621
141502.0,50139,184955,111782.0,47110,155503.0,6439.72,45.08,1.627
127444.0,54555,153096,66952.2,33535,130842.0,5243.99,16.66,1.647
104468.0,48053,142477,61695.1,35175,114947.0,5120.82,17.64,1.657
163006.0,55246,193367,99014.5,41294,157142.0,5092.48,17.64,1.663
138599.0,48191,188484,80776.6,38051,139123.0,4855.95,28.42,1.676
104861.0,54566,125943,77959.0,38886,131387.0,5262.52,22.54,1.677
189429.0,67049,185154,92085.4,36803,163979.0,8599.01,48.02,1.7
165596.0,62578,173423,112310.0,44667,164783.0,5378.06,4.9,1.742
176488.0,67031,172552,133281.0,60252,144969.0,6298.02,28.42,1.751
171598.0,66322,169564,84441.2,36499,151619.0,5063.05,40.18,1.776
107041.0,40864,171668,78498.5,35346,145546.0,4725.15,29.4,1.807
125056.0,51302,159754,62583.4,30111,136212.0,6060.4,23.52,1.839
146766.0,48413,198675,134293.0,52310,168248.0,8475.84,42.14,1.888
169362.0,55849,198738,115712.0,48962,154882.0,5731.22,119.56,1.891
129003.0,51139,165321,60008.9,29897,131543.0,5913.25,25.48,1.896
147974.0,54445,178118,103439.0,48841,138797.0,7943.92,41.16,1.897
135788.0,51748,171969,84810.7,39932,139191.0,7758.62,46.06,1.897
160280.0,59714,175907,108852.0,49431,144317.0,8880.23,50.96,1.946
195455.0,66431,192822,112246.0,50886,144561.0,7377.12,34.3,1.967
108984.0,52398,136310,48785.1,26882,118934.0,8772.32,34.3,1.984
100612.0,44976,146605,70968.8,35814,129866.0,5337.73,12.74,2.001
126785.0,48834,170148,73681.8,36926,130770.0,5715.96,27.44,2.038
118328.0,45861,169092,111966.0,50304,145869.0,9299.88,30.38,2.103
117219.0,42979,178739,74439.4,30511,159892.0,8472.57,26.46,2.115
172826.0,60254,187976,88745.6,41723,139396.0,8423.52,17.64,2.148
132951.0,53335,163366,74760.9,37914,129228.0,8200.07,17.64,2.189
136992.0,56274,159540,72549.3,30834,154200.0,6243.52,10.78,2.194
106175.0,45359,153405,77354.0,45678,110983.0,4925.71,39.2,2.226
131396.0,61713,139536,50813.6,29577,112592.0,5748.66,14.7,2.247
140148.0,59415,154586,66033.3,35501,121900.0,7894.87,48.02,2.257
157052.0,60923,168944,74186.5,35466,137086.0,6359.06,36.26,2.344
150589.0,55698,177188,79735.7,40595,128724.0,6679.52,29.4,2.384
113751.0,45505,163824,57520.4,29262,128824.0,8467.12,14.7,2.396
167198.0,56863,192700,64098.5,25046,167722.0,8675.31,37.24,2.446
143766.0,60722,155164,71170.5,35380,131832.0,9367.46,21.56,2.456
117756.0,47786,161496,75377.9,33734,146439.0,5281.05,20.58,2.457
182060.0,69578,171483,120650.0,52054,151898.0,6077.84,2.94,2.527
149114.0,50668,192870,156016.0,67202,152148.0,6827.76,63.7,2.532
