FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,530_30 Blue B-A,582_15 YG D-A,Time
96897.4,46457,136691,41947.6,24009,114502.0,1607.75,452.76,0.209
108119.0,46352,152868,57547.6,28112,134158.0,728.12,446.88,0.21
111813.0,48947,149708,79859.9,38170,137116.0,4330.57,1591.52,0.221
112061.0,49513,148325,63289.8,33889,122392.0,2916.84,915.32,0.229
137972.0,46352,195075,75286.3,30563,161436.0,10128.3,2300.06,0.245
198775.0,67181,193908,158796.0,59734,174219.0,10676.6,3125.22,0.254
118711.0,53039,146682,92899.6,44446,136981.0,3917.46,7237.3,0.256
152147.0,64361,154925,116061.0,54986,138329.0,6396.12,7319.62,0.261
114212.0,44610,167787,100527.0,44949,146570.0,34036.3,7391.16,0.262
144022.0,62930,149986,64680.6,31505,134547.0,1422.45,1521.94,0.274
127017.0,54754,152028,71347.0,34814,134308.0,22939.1,6428.8,0.275
122954.0,51549,156316,59577.2,30598,127605.0,4056.98,3778.88,0.275
114415.0,46318,161887,78486.5,40517,126952.0,1265.49,1350.44,0.276
127292.0,52819,157940,66324.3,35090,123871.0,826.22,870.24,0.282
135480.0,56552,157003,60775.1,30302,131442.0,518.84,636.02,0.283
120068.0,43907,179214,113755.0,54099,137803.0,7051.21,6274.94,0.284
142920.0,56320,166307,120396.0,63590,124080.0,3605.72,1964.9,0.285
96295.4,53530,117893,33944.8,21390,104002.0,1414.82,657.58,0.291
158557.0,52383,198369,171340.0,71483,157086.0,3592.64,2852.78,0.301
200629.0,68810,191083,193779.0,75291,168672.0,17182.8,4172.84,0.303
146217.0,56858,168533,98260.2,43159,149206.0,1616.47,1213.24,0.303
149111.0,61575,158703,82592.6,42623,126992.0,2164.74,2449.02,0.304
129874.0,52696,161519,118628.0,46230,168168.0,1268.76,3324.16,0.317
104408.0,43867,155982,68763.7,35658,126381.0,380.41,1251.46,0.318
119527.0,51166,153097,52490.0,27992,122892.0,21263.7,5166.56,0.329
106766.0,43491,160884,66297.1,33967,127914.0,658.36,489.02,0.335
144203.0,61845,152809,94602.2,44387,139677.0,10219.8,3839.64,0.337
151153.0,63830,155192,113321.0,51126,145261.0,6296.93,2912.56,0.339
141708.0,51059,181887,82411.6,39258,137575.0,5052.15,4471.74,0.344
145733.0,64454,148179,57776.5,30323,124870.0,2063.37,3599.54,0.352
143392.0,56081,167567,94542.2,42322,146400.0,1914.04,2829.26,0.353
144709.0,57820,164020,81159.2,44798,118730.0,16864.5,5309.64,0.357
114184.0,46830,159794,69816.7,34763,131620.0,1099.81,1434.72,0.359
113061.0,50314,147267,53783.9,28224,124886.0,12880.5,1579.76,0.37
131520.0,49501,174124,82959.9,42250,128683.0,1160.85,431.2,0.376
165241.0,65523,165274,71215.1,33692,138524.0,573.34,418.46,0.377
126012.0,52862,156224,63398.8,34027,122106.0,1551.07,2163.84,0.38
137133.0,52547,171030,69817.8,33586,136235.0,4436.3,3160.5,0.382
108375.0,43947,161614,88033.9,41630,138587.0,2157.11,1082.9,0.382
111889.0,54438,134699,49446.8,27155,119335.0,3105.41,4139.52,0.388
180082.0,67930,173736,148199.0,65328,148670.0,15591.4,4565.82,0.394
156543.0,68039,150784,84254.8,42009,131441.0,16296.6,3287.9,0.406
178908.0,67083,174783,117693.0,50418,152983.0,14433.8,1229.9,0.406
135332.0,55717,159181,69809.1,31027,147452.0,1134.69,629.16,0.408
122568.0,43646,184039,108381.0,52603,135027.0,963.56,450.8,0.426
175181.0,68814,166837,137168.0,53378,168411.0,63263.6,5217.52,0.438
118740.0,51961,149761,74418.7,38663,126144.0,26227.6,3971.94,0.446
117985.0,51847,149136,83354.5,43161,126566.0,1282.93,931.0,0.448
90652.5,41619,142747,44360.8,24782,117312.0,1431.17,954.52,0.478
158751.0,52066,199821,113000.0,46611,158881.0,638.74,474.32,0.478
159817.0,64837,161540,71250.0,31592,147805.0,4115.84,3566.22,0.483
116951.0,50679,151236,90204.0,36531,161825.0,4027.55,1862.0,0.484
107766.0,42858,164790,70961.2,37612,123644.0,1649.17,1628.76,0.488
182116.0,62357,191401,111287.0,47474,153627.0,1578.32,2014.88,0.491
146934.0,66406,145009,73120.5,40858,117285.0,1125.97,819.28,0.494
139852.0,54995,166657,82832.4,39822,136319.0,936.31,1420.02,0.495
143693.0,54434,172999,136108.0,55460,160837.0,1070.38,1103.48,0.504
116706.0,44997,169976,98083.7,45663,140771.0,26912.1,4837.28,0.509
107292.0,43869,160284,65614.7,37049,116066.0,20351.4,1813.98,0.527
174154.0,68777,165948,141070.0,64205,143994.0,4253.18,3056.62,0.532
131685.0,54131,159430,87354.8,35999,159029.0,23710.8,3267.32,0.548
124904.0,58781,139257,48441.8,27623,114929.0,1508.56,1670.9,0.551
92464.5,54437,111317,29226.2,16947,113021.0,2857.98,814.38,0.554
135955.0,57818,154103,71765.6,34602,135924.0,1057.3,1592.5,0.555
121196.0,50383,157646,85992.3,43135,130650.0,26725.7,5017.6,0.564
189462.0,70450,176247,116571.0,54034,141385.0,1189.19,877.1,0.566
146033.0,63882,149814,92181.3,36834,164011.0,3372.46,571.34,0.582
163780.0,66059,162483,135872.0,59927,148589.0,1375.58,1683.64,0.595
104967.0,48789,140998,83503.8,43807,124923.0,939.58,689.92,0.6
112780.0,51466,143612,54306.0,29358,121227.0,1179.38,966.28,0.601
128711.0,59951,140702,50007.0,27902,117456.0,713.95,1542.52,0.601
138498.0,48115,188644,115963.0,52480,144812.0,1941.29,2041.34,0.613
129815.0,60681,140202,60334.8,31675,124833.0,5541.56,3727.92,0.618
120700.0,46467,170233,90620.4,44158,134492.0,519.93,539.98,0.62
125612.0,47321,173963,118350.0,52491,147762.0,1322.17,1654.24,0.627
118485.0,50820,152795,68900.0,38630,116889.0,1967.45,1318.1,0.631
102492.0,47214,142265,55443.9,30464,119274.0,1222.98,691.88,0.639
116278.0,50816,149961,53777.3,28923,121853.0,730.3,2032.52,0.648
143876.0,65223,144566,72161.3,35757,132258.0,2481.93,1831.62,0.65
153968.0,63050,160039,84923.0,43403,128229.0,43946.6,7451.92,0.651
164929.0,61346,176194,63190.6,27778,149084.0,6093.1,4111.1,0.674
129693.0,57134,148765,71116.0,37110,125590.0,470.88,464.52,0.676
165748.0,64135,169369,131728.0,62599,137908.0,16225.7,6370.98,0.691
218420.0,70602,202747,183770.0,73034,164903.0,11483.2,4977.42,0.693
112477.0,48766,151156,71960.7,38342,122999.0,2182.18,1196.58,0.694
102820.0,50554,133291,61249.3,29963,133966.0,2784.95,718.34,0.704
143326.0,52222,179867,88208.2,33452,172809.0,7643.08,5579.14,0.711
106982.0,46675,150213,69709.9,37419,122091.0,13404.8,665.42,0.717
151849.0,59899,166140,161860.0,77889,136189.0,13390.7,6592.46,0.717
108734.0,42880,166184,80184.8,41015,128124.0,1239.33,1332.8,0.722
178909.0,65882,177970,125950.0,53154,155289.0,4722.97,2318.68,0.727
150739.0,62947,156939,99802.6,48945,133633.0,1470.41,1087.8,0.728
146537.0,53586,179215,91265.7,43119,138714.0,4089.68,2815.54,0.728
105582.0,43515,159013,74234.5,35121,138522.0,1167.39,1657.18,0.73
121665.0,52303,152447,63245.1,37350,110973.0,536.28,639.94,0.739
112897.0,54994,134538,58391.3,31591,121134.0,741.2,527.24,0.749
110836.0,47609,152571,68163.1,38970,114630.0,639.83,516.46,0.75
194038.0,66762,190475,110239.0,45799,157747.0,47792.1,6999.16,0.753
153817.0,52490,192047,114536.0,44303,169430.0,12120.8,5596.78,0.768
161629.0,60934,173836,98160.0,42746,150494.0,3715.81,2960.58,0.777
134056.0,50310,174628,104267.0,49158,139006.0,590.78,639.94,0.788
137143.0,57506,156293,84694.1,35386,156856.0,6530.19,2917.46,0.792
158541.0,54898,189262,160173.0,62741,167309.0,3065.08,3268.3,0.797
160051.0,65407,160366,98990.5,51167,126790.0,3155.55,1615.04,0.803
160206.0,64848,161906,105062.0,54688,125902.0,5668.0,6811.98,0.804
119492.0,48502,161458,71393.9,28028,166936.0,2670.5,5449.78,0.81
114484.0,46327,161953,89345.1,48807,119969.0,2537.52,1518.02,0.823
120904.0,52488,150960,62070.1,30944,131458.0,8371.2,3162.46,0.831
143469.0,56390,166739,79253.9,38315,135560.0,29887.8,5530.14,0.857
180409.0,58846,200919,150025.0,68851,142802.0,3115.22,4323.76,0.87
127555.0,45727,182812,80750.5,35541,148900.0,12368.2,5203.8,0.88
104786.0,45371,151359,72699.7,34373,138610.0,4940.97,2199.12,0.887
129465.0,53030,159996,63477.2,29654,140286.0,20811.4,4847.08,0.89
165138.0,65822,164421,141220.0,57498,160962.0,550.45,380.24,0.907
214135.0,78794,178104,109765.0,48631,147922.0,6618.48,5870.2,0.913
104353.0,43644,156697,67541.9,31939,138590.0,1011.52,978.04,0.913
