"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
103865,67815,100374,33385.4,27167,80537,16579.2,700.72,0.195
74718.7,47377,103357,30215,23805,83182.9,14237.5,494.76,0.198
98577.5,64846,99626.5,38971.9,30826,82854.1,9489.21,772.92,0.201
111208,74743,97509.3,51171.9,38419,87290.2,20985.7,1567.88,0.206
92164.9,64235,94031.6,37608.4,30038,82053,12965.2,497.04,0.206
133969,81506,107720,59337.9,44850,86706.1,49433.9,1668.2,0.209
112991,70403,105180,46776.1,35171,87160.3,19859.5,1185.6,0.209
108685,68493,103993,61548.9,45584,88488.7,17962.7,1622.6,0.213
89456.7,62610,93637.3,27702.5,21722,83579.3,9866.42,353.4,0.217
95237.6,64200,97219.5,46295.7,37377,81173.8,532.65,27.36,0.217
94121,58121,106129,46477.9,35188,86562.9,37880.5,1637.8,0.222
101761,68767,96979.4,27745.4,23067,78827.8,21477.5,779.76,0.227
93238.1,58407,104618,41726.3,31735,86169,35751.2,1071.6,0.229
90852.9,62823,94776.4,36153.2,29631,79961.4,24223.2,1039.68,0.237
138199,86746,104409,60839.4,44682,89234.3,46331.2,1552.68,0.244
68562.7,49959,89940.3,39984.9,34731,75450,2285.37,114,0.256
115198,72394,104285,75472.1,54339,91023.8,48601.1,1722.92,0.258
96066.5,66372,94856.5,40239.5,32316,81604.7,36236.9,1203.08,0.261
103784,70368,96657.1,47194.8,37052,83476.2,29677.7,1162.8,0.276
94470,65607,94367.8,31631.4,25639,80853.1,11461.7,670.32,0.278
80745.1,52923,99988.8,41076.4,33839,79552.6,22638,962.92,0.284
134990,85910,102977,51039.9,38914,85957.6,26191,996.36,0.289
91393.6,62331,96092.9,34865.5,28123,81248.2,25008.4,776.72,0.293
114255,71300,105019,54498.5,40388,88432.5,42261.6,1355.08,0.294
81238,54167,98288.9,31390.2,24291,84689.2,23594.1,893,0.302
116419,82119,92909.2,49710,37279,87389.5,22154.2,837.52,0.309
105912,66784,103932,38529.7,29516,85549.6,13230.5,477.28,0.309
120512,76616,103084,47988.1,37585,83675.6,23610.1,921.12,0.315
124914,75511,108413,51997.4,39367,86562.3,28442.2,937.84,0.316
95860.7,66891,93918.9,40488.1,32431,81817.6,40882.1,1577,0.32
81180.3,57656,92275.4,28789.9,23541,80148.5,19020.6,811.68,0.325
129249,84131,100682,55556.4,42663,85342,32910.4,1080.72,0.329
126727,87767,94627.9,43724.9,34575,82879.3,34260.4,984.96,0.343
74583.5,48585,100605,37375.3,30340,80732.6,28646.5,1209.92,0.35
129449,82476,102861,45923.1,35489,84804.3,29317.2,1305.68,0.355
135339,89411,99200.2,55053.2,41847,86218.1,31378.8,1686.44,0.358
128628,82370,102340,45076.9,34998,84409.4,28224.4,1199.28,0.382
72489.2,47890,99199.2,33550.2,28250,77831.8,12846.6,617.12,0.384
108516,71755,99111,76724.4,50187,100189,37900.6,2384.88,0.393
97805,68875,93063.5,35920.7,29510,79773,4322.17,447.64,0.395
118002,76915,100545,50510.6,39079,84707,35863.8,1698.6,0.399
72985.2,46219,103489,43050.9,34374,82078.9,14301.2,636.88,0.403
115039,77813,96888.8,50110.6,37413,87778.3,9235.95,1011.56,0.408
110372,75720,95527.8,34758.9,28501,79925.7,19348.3,672.6,0.411
156102,92534,110557,82612.3,57606,93984.7,70482.7,1780.68,0.417
99842.3,66143,98926.1,37755.8,28050,88212.7,35971,1701.64,0.422
131138,85402,100633,63486.5,48263,86207.9,50978.3,2359.8,0.425
108085,69306,102206,38343.4,29335,85661.3,26704.9,1184.08,0.425
