"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
121658,76488,104238,51131.7,38177,87774.5,16563.7,5798.04,0.22
99734.4,68531,95375.8,42173.2,33559,82358.2,23284.5,9522.04,0.258
133363,85347,102407,65158.8,49119,86936.8,22122.7,9204.36,0.259
115313,73320,103070,41777.2,31937,85728.4,32372.4,11667.5,0.261
136897,86584,103618,47078.2,35569,86741.8,25042.6,9914.96,0.276
162523,95307,111756,77747.5,53311,95576.1,37217.2,17173.7,0.287
142638,84179,111048,73642.4,50375,95806,44183.2,21074,0.291
106060,68766,101078,56828.7,40974,90894.9,38764.2,17369.8,0.292
134068,87699,100187,66959.1,52383,83772.1,13169.5,9399.68,0.296
116964,75674,101295,41454.2,31934,85073.8,21679.9,6516.24,0.298
155493,98558,103395,60107.7,44899,87735.1,30168.8,10846,0.301
91461.8,60056,99807.5,42657.6,33441,83598.2,35038.3,13664,0.302
136567,87017,102854,52629.8,40676,84795.7,30807.9,14661.9,0.308
134810,86373,102288,43123.2,33313,84835.4,2364.43,986.48,0.316
93284,65606,93184.4,44783.5,36514,80378.2,11656.7,5149.76,0.316
108002,71555,98917.3,49649,38667,84149.2,31846.4,14237.8,0.317
102000,64970,102889,38760.8,30186,84152.6,20314.4,7464.72,0.326
69525.6,48923,93134.7,48271.5,40838,77465.1,18078.6,7634.96,0.334
96994.7,64588,98418.3,38983.9,30885,82721.5,16252.2,5876.32,0.334
146800,90123,106751,65615.1,48470,88717.8,25746.1,9418.68,0.35
102710,66710,100903,59146.9,39830,97319.9,37552.8,16993.6,0.362
99387.2,69386,93872.6,38803.1,29838,85226.8,22514,7359.08,0.365
112622,73239,100777,63270.1,45123,91892.6,40175.2,11853,0.37
99382.9,66755,97568.1,37564.2,29199,84311.4,4433.39,2023.88,0.381
95522.2,62039,100907,39875.1,32035,81574.9,1055.92,484.12,0.384
144239,85426,110656,84261.2,61862,89265.5,58566.7,15955.4,0.385
78841.7,53632,96341.1,29236.8,23420,81813.1,13633.8,5002.32,0.385
92854.3,64233,94737.9,43115.2,34388,82168.1,28115.9,9069.84,0.449
111980,74458,98562,45969.4,36506,82524.8,11948.8,6156,0.485
111985,74678,98275.9,76430.2,61446,81517.6,9300.27,5304.04,0.493
71430.2,51319,91218.6,58633.7,48811,78724.4,8122.41,3542.36,0.508
125672,80287,102582,54866.3,41307,87048.6,37968.2,10106.5,0.509
108891,70470,101267,39757.1,31322,83185.1,7358.61,3528.68,0.513
118742,73484,105899,63964.2,45441,92250.6,47277.2,15808,0.519
98280.5,62171,103600,50729.1,39958,83201.8,37542.8,14690,0.52
103689,67105,101265,64425.9,49789,84802.1,23236.9,10016,0.523
71996.9,48870,96549.8,39988.3,32210,81362.1,27263,9625.4,0.532
136926,84166,106618,59444.4,43622,89307,19246.4,9930.16,0.535
76810.6,54489,92383,32516.4,25316,84175.9,22609.2,7844.72,0.563
113394,72460,102558,40409.7,31281,84661.3,22374.7,9055.4,0.571
103139,62338,108431,41245.9,30554,88469.3,21681.2,7851.56,0.596
132556,87711,99043.3,59122.8,45298,85537.4,1376.85,653.6,0.603
91247.3,61543,97167.5,31278.3,24215,84652.2,9301.61,3112.96,0.605
100093,64750,101308,38709.2,29342,86458,20029,6985.16,0.607
132618,80682,107722,61474.5,43923,91724,32690.6,10336.8,0.608
97100.7,68247,93243.5,30133.2,24339,81137.8,28264,8167.72,0.612
78429.4,49931,102941,49347.5,37627,85949.9,13759.1,5997.16,0.618
118310,69770,111131,60478.2,45066,87948.8,17222.3,7337.04,0.642
95974.8,66419,94698.8,35418.2,28807,80576.5,23174.6,6349.8,0.655
78006.5,53366,95795.8,30757,24034,83868.4,24907.9,9942.32,0.659
115485,78666,96209.5,69663.2,53299,85657.3,20282.2,9297.08,0.667
107678,73287,96289.6,43844.1,34491,83307.8,8634.29,2556.64,0.671
79023.3,54243,95475.4,38459.3,31135,80953,25053.3,6191.72,0.678
116517,73973,103227,72644.1,55065,86457.9,18075.3,14449.9,0.706
164318,97385,110579,83523.5,59188,92481.6,28745.7,12472.4,0.711
116128,80070,95049.3,43174.8,33834,83629,32771.7,10851.3,0.756
89109.5,60168,97059.6,39950.8,30888,84764.7,26215.1,12243.6,0.762
107129,69738,100674,36694.6,29011,82893.2,29712.5,9517.48,0.78
144218,86143,109719,78124,51855,98735.6,67316.9,22642.7,0.784
78606.1,47463,108538,49083.5,36995,86950.6,23196.7,9842,0.79
93257.3,62772,97363.6,41771.8,33932,80677.8,9250.02,4966.6,0.873
81637.3,59243,90309,26036.2,21942,77764.5,11648,5075.28,0.875
89923.6,61331,96088.9,40346.1,32555,81220.1,32448.8,12323.4,0.881
109696,70246,102341,42640.1,32294,86532,41243.2,11016.2,0.889
120709,76341,103624,53480.7,39593,88523.6,16848.5,8338.72,0.906
80715.3,51206,103304,54347.7,42130,84541.5,21718.1,7156.92,0.908
122999,76869,104865,58818,44521,86581.5,19565.3,8302.24,0.925
75854.5,57971,85753.3,27512.9,22723,79350.6,16971.8,8217.88,0.933
115933,74503,101980,68821.7,52183,86432.4,38601.4,12119.7,0.939
126990,80256,103698,53403.7,39692,88175.6,4716.13,1595.24,0.941
122829,82886,97118.3,50432.2,40986,80640.4,17171.4,3397.96,0.969
110141,72068,100158,38666.4,30104,84176.2,13826.8,5457.56,0.978
119254,77599,100716,54842.9,41919,85741.1,29951.7,11940.4,0.98
101358,66178,100375,45379.1,35330,84176.8,22066.5,7379.6,1.012
83943.7,55315,99454.6,66982.6,51511,85220.1,12594,5130,1.025
77472.7,51301,98969.8,59689,46041,84962.9,4749.63,5772.2,1.029
110416,75305,96092,50810.8,39332,84662.3,5338.56,2346.12,1.035
88493.2,62962,92111,32515.8,26522,80346.6,10390.4,3309.04,1.038
110748,70345,103176,42470,33657,82696.4,15164.8,3812.16,1.039
125872,76951,107200,58355,43747,87419.8,39998.3,11848.4,1.055
97326.4,65546,97311.5,36689.9,30083,79929.1,18954.3,5430.96,1.416
140713,87354,105568,53908.9,41806,84508.7,24775.3,10416.6,1.418
97358,63158,101024,39886.4,31022,84262.7,9290.89,4857.92,1.427
124675,82099,99522.7,67245.2,51819,85045.7,44163.7,21192.6,1.427
111753,72976,100359,58751.6,45388,84831.8,55323.2,17489.9,1.428
113182,72877,101781,48780.7,38637,82741.7,19888.3,7404.68,1.43
93677.7,57623,106542,46983.1,36423,84536.8,16439.8,9275.8,1.434
104224,71788,95147,43059.6,35361,79804.1,21586.7,6999.6,1.436
142996,90180,103919,69432.8,52972,85901,5654.13,3293.08,1.438
97953.8,63884,100487,33064.5,26353,82226.5,12470,3376.68,1.442
142753,88273,105983,57926.2,43401,87469.2,40348.7,15697,1.442
134392,82267,107060,92573.9,64966,93386.1,30691.4,10266.1,1.442
107987,75305,93978.5,52501.2,40692,84555.2,21312,9695.32,1.444
100698,68066,96955,37232.6,30430,80186.5,12825.1,6387.8,1.446
110540,72346,100135,53699.8,41082,85664.6,13468.3,4552.4,1.446
108563,68135,104422,44622.7,34999,83556.4,13523.3,4783.44,1.45
107507,66518,105920,71235.7,51874,89997,44589.8,16967,1.455
128507,79895,105412,68784.9,50303,89614.6,24605.8,6304.96,1.457
82265.3,54842,98306.8,55214.7,44906,80580.6,21683.9,10532.1,1.458
138304,86162,105196,86696.7,64610,87939.2,25074.8,10103.4,1.462
90243.5,59326,99689.8,57640.8,44942,84053.8,28661.3,9713.56,1.462
141100,83979,110112,77080.8,58159,86857.9,32990.1,18655,1.464
93272.8,59995,101887,41232.5,33384,80943.3,1607.33,650.56,1.466
124857,79287,103203,74335.2,52691,92456.6,31774.1,15668.2,1.469
105225,63155,109192,61752.6,45863,88241.4,25653,7429.76,1.469
104013,74495,91504.1,44904.1,36895,79762.4,958.1,736.44,1.475
94719.9,63230,98174.3,50335.1,37722,87449.2,35640,14191.5,1.477
122882,76751,104926,50574.3,38514,86058,14669,5245.52,1.479
141240,84771,109192,93142.1,64419,94757.1,41633.1,17749.8,1.482
85341.8,60394,92607.8,34983.4,29303,78240.1,5456.48,1551.92,1.484
147013,90630,106308,50825.5,37898,87891.2,13925.3,5448.44,1.487
131446,82434,104501,61333.1,48006,83729.7,33023,13607,1.488
133623,86847,100834,88445.4,65634,88313.3,11205.8,7183.52,1.489
95173.7,62910,99146.5,44365.4,34202,85010.5,35548.2,13904.2,1.49
96219,65371,96461.9,60812.6,50671,78652.7,31532.2,11981.4,1.49
99709.6,66738,97913.8,46626,38950,78451.3,18575.8,10851.3,1.492
86876.9,56794,100249,67996.3,54446,81846.3,19262.5,9137.48,1.492
