"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
112456,74009,99581,62559.9,50973,80433.3,8330.11,2435.04,0.231
73920.1,50563,95809.8,34556.6,28483,79510.6,14503.5,3087.88,0.236
82598.9,57825,93613.5,34019.9,28057,79464.3,12781.6,2314.2,0.244
128744,81850,103083,49239.6,37706,85582.4,14636.2,3676.12,0.246
118794,78523,99147,51734.1,40806,83086.9,17125.9,4053.84,0.249
104240,71814,95127.3,43226.4,35030,80870.2,10809.1,2084.68,0.249
125158,76502,107217,47714.7,36018,86818.6,30148,5389.16,0.252
96442.9,67491,93649.2,47157.3,36903,83746.6,34919.7,6092.16,0.253
137496,91561,98414.3,47801.8,36029,86950.5,12179.3,2380.32,0.253
133586,80679,108513,85782.8,61107,92000.3,49558.6,7989.88,0.256
118947,80980,96262.2,48136.2,38856,81188.3,27676.4,4798.64,0.264
82859.3,62719,86580.9,23208.1,19903,76419,7666.81,2172.08,0.265
123440,81852,98833.7,60332.8,47941,82475.8,28503.8,6276.08,0.269
116432,76438,99826.1,49709.3,38070,85572.6,24236.6,6248.72,0.279
82555.5,59021,91668.3,34509.7,28169,80287.8,12205.4,3204.92,0.279
116866,77261,99130.3,44837.7,36176,81227.5,1455.91,329.08,0.28
86044.2,63675,88559,31360.7,25579,80349.3,16102.8,2227.56,0.289
117016,75823,101141,44577.8,35330,82690.3,25940.4,4610.16,0.29
161278,95272,110940,59790.8,43576,89922.2,29756,7688.16,0.294
89413.3,66087,88667.8,48043.7,38795,81159.7,22016.9,3112.2,0.294
99989.3,66867,97998.9,34347.6,27451,82000.7,10033.2,2279.24,0.294
98433.7,64594,99869.2,39196.3,31398,81813.2,22175.7,5313.16,0.298
100020,76591,85583.5,39295.5,32383,79525.4,15490.4,2657.72,0.301
88426.9,62491,92735.7,26310.2,21471,80306.8,6594.81,1420.44,0.302
113299,78681,94370.8,40078.1,32436,80976.6,11201.1,3491.44,0.303
118914,77230,100908,68871.3,52526,85929.8,20618.6,5776,0.304
138442,81891,110793,74432.3,49891,97773.1,49618.9,9731.04,0.308
93613.2,68779,89199.2,26692.1,21478,81445.9,20981.1,4591.92,0.309
98208,67519,95323.7,37760.5,30363,81503,25898.9,4984.08,0.31
90373.7,58446,101337,33063.8,26455,81907.8,18467.2,4481.72,0.311
75160.7,50056,98404.5,46201.9,34188,88565.7,37457.7,7222.28,0.314
105337,67519,102244,40935,30799,87104,24889.8,5848.96,0.315
135853,79662,111763,51401.7,38099,88418.7,46362,7758.84,0.316
149481,93431,104851,47912.4,36215,86704,49476.2,9331.28,0.318
120790,82499,95954,45250.5,36743,80710.2,11928.7,2242.76,0.318
102001,71868,93014.3,38158.5,31045,80552.6,37172.9,5756.24,0.319
86900.4,57525,99002.3,32757.6,25837,83090.3,28714.9,5277.44,0.319
109909,66484,108341,80302.9,58588,89826,31203.9,6871.16,0.319
120597,80345,98368.7,53636.2,42282,83134.7,27858.6,5278.2,0.32
102141,68345,97942.7,33276.9,26340,82795.5,3256.2,784.32,0.32
82329.2,51981,103798,50154.2,38640,85064.8,7390.1,1586.12,0.325
113527,77372,96160.1,56345,43333,85215.1,28186.2,6792.12,0.326
126350,83975,98606.3,57069.9,45399,82383.6,30465.6,6943.36,0.326
108975,70451,101372,47974.7,37687,83425.8,23963.2,4816.88,0.328
78646.4,53326,96654,39995,32259,81252.1,17303.4,3082.56,0.329
98825.5,67220,96349.7,38761.5,30872,82284.1,13012.7,2486.72,0.33
80427.6,57434,91773.3,29598.6,24750,78374.7,9684.85,1751.8,0.335
133229,85586,102018,47756.9,35550,88039.3,66480.1,782.8,0.335
98077.8,63869,100638,39434.2,32160,80359.4,17773.1,3628.24,0.337
100555,72569,90810,45025.3,34180,86330.6,18239.4,2798.32,0.337
70697.4,52871,87632.6,20561,17007,79231.1,8484.21,1758.64,0.339
108516,66786,106485,54627.8,40374,88673.1,14705.2,4360.12,0.34
74680.9,54155,90375.5,36286.5,30299,78486.9,10141.1,1839.96,0.341
122482,80898,99223.2,42619.4,32790,85181.5,15741.7,3817.48,0.365
72528.8,54635,87000.1,39174.9,31579,81299.8,21379.7,3871.44,0.393
88189.4,63106,91585.3,32941.9,25882,83412.4,9986.35,2414.52,0.398
110523,69223,104636,40746.1,31187,85623.3,5688.97,1425,0.399
82692.5,52877,102489,42900.1,33776,83239.6,19023.3,3394.16,0.4
146710,96618,99513.4,57945.6,45811,82895.5,38423.2,8098.56,0.405
83347.2,55531,98363.9,34852.7,27451,83206.8,21172,3942.12,0.405
117820,79870,96675.6,37095.2,29239,83144.9,25988.6,6204.64,0.408
83720.5,61646,89003.4,30900.4,25630,79012.4,13980.9,3553,0.408
123619,82892,97735.3,46795.5,36293,84500.8,26087.8,4078.92,0.409
97048.6,57863,109918,68885.4,45963,98219.7,28564.1,5849.72,0.409
79166.6,58840,88175.7,30422.7,25393,78517,16050.5,3502.84,0.411
127306,82444,101197,54392.6,42053,84766.2,21372.3,6179.56,0.414
97822.4,67383,95141,36167.3,28343,83627.6,23998.7,6294.32,0.416
80056.9,55260,94944,38597.4,30369,83292.7,1961.76,541.88,0.416
114707,75467,99612.6,38410.4,30859,81573.2,25317.3,7283.08,0.417
99061.1,66630,97434.6,29026.4,22534,84418,19259.8,2876.6,0.417
74929.5,56382,87094.8,54532.6,43930,81353.3,20132.8,2744.36,0.418
107954,70411,100479,45101.7,35403,83489.7,22477.8,6121.8,0.418
110913,73143,99377.9,48507.3,37907,83862.5,18642.8,3892.72,0.422
112711,74989,98502.9,35337.8,27373,84605.2,13178.9,3530.2,0.423
112624,69192,106673,56945.3,43781,85241.7,31637.4,5093.52,0.424
74047.8,50104,96854.5,34843.4,28540,80010.3,13426.1,3059.76,0.426
115203,73715,102421,42456.6,33515,83020.5,19962,4630.68,0.43
84759.6,62163,89358.7,43810,35895,79986.9,24520.7,6754.12,0.431
101457,63906,104045,41389.2,31418,86335.4,29880.7,4805.48,0.432
95837.7,66196,94882.2,31480,25088,82233.3,13122,2231.36,0.432
123056,79109,101943,60422.6,46265,85590.8,40201.3,6627.96,0.433
126830,76915,108066,88038,60471,95412,43899.7,9597.28,0.437
92681.3,62081,97839.3,35601.1,27677,84299.4,23979.3,4506.04,0.438
120351,76052,103710,47762.3,36032,86871.4,31536.2,6722.96,0.444
86441,60884,93045.8,29817.7,23898,81769.7,8745.51,2090,0.452
87411.3,55799,102665,65976.2,51267,84339.2,12919.6,3983.16,0.455
126791,85301,97412.6,50351.2,39693,83133.4,23988.7,5174.84,0.459
98199.9,70909,90759,43971.4,34928,82504.3,26915.9,5196.12,0.46
117834,72811,106061,45764.4,34662,86527.4,17751.7,2986.04,0.462
102857,71287,94558.9,48356.6,39271,80698.1,19269.2,3643.44,0.464
90790.9,62862,94653,43458.2,35111,81116.4,25121.7,6433.4,0.47
132986,80895,107737,54110.5,41183,86108.1,8951.87,1833.88,0.476
103699,67799,100237,50334.4,41399,79681.1,16770.1,4626.12,0.483
110447,72424,99943.1,36997.4,28977,83675.4,19091.7,3819.76,0.485
83552.4,60617,90332.6,27127.6,22420,79296.9,10434.6,2327.88,0.491
101271,62846,105605,42728.6,32410,86401.1,38011.1,7494.36,0.493
81324.8,56617,94136.1,26578.9,21348,81594.3,19729.5,4178.48,0.496
116017,77778,97756.2,44772.8,35314,83089.6,24061,5204.48,0.498
95300.8,62707,99600.3,43446.2,32503,87600.7,21212.2,5276.68,0.503
144913,91660,103611,48068.5,35909,87727.8,32657.8,6144.6,0.504
95571.8,64570,97001.6,35704.3,28362,82501.8,21520.4,4935.44,0.504
138610,85970,105664,67365.8,49990,88315.4,41455.6,8637.4,0.506
114739,76942,97730,42298.4,34439,80492.2,23232.2,5598.92,0.508
128841,81414,103713,60748.9,46042,86469.7,26799.3,5269.08,0.509
75560.6,49228,100592,51752.1,41573,81582.5,20278.2,4353.28,0.51
91500.8,64136,93498.2,25706.6,21137,79704.1,16810.3,2647.84,0.512
104029,70759,96349.8,37694.2,30491,81018.2,26536.7,5363.32,0.513
166562,100480,108637,61987.1,45176,89923.5,29243.5,5582.96,0.514
104679,70599,97171.9,40723.9,31851,83792.8,24372.6,6200.08,0.518
115067,73063,103213,54090.4,41955,84492.2,23864.1,4306.92,0.519
133755,80333,109118,77807.1,54720,93186.5,38381.6,8600.92,0.52
112705,73850,100017,46593.1,35427,86192.1,32180.1,3598.6,0.521
98538.5,69013,93573.9,35921.4,28070,83866.9,29305.1,6058.72,0.526
113116,72018,102935,54534,41902,85292.8,21042,3042.28,0.526
133465,84638,103343,66287.1,50922,85310.7,22359.2,4459.68,0.528
122385,75922,105643,54604.3,40898,87499.4,18764.7,5487.2,0.529
134852,87114,101449,47467.5,36558,85093,25640.2,5259.2,0.529
106479,67795,102931,56496.4,45007,82266.1,28550,7342.36,0.53
111808,71259,102829,45405.2,35147,84663.8,20201.2,5759.28,0.531
89211.2,62234,93944.5,39312.2,31879,80817.1,10524.4,2146.24,0.537
105017,70894,97080.5,54075,40878,86693.6,36653,10894.6,0.538
124288,79338,102666,48303,37175,85153.6,28897.1,4582.04,0.544
75538.9,53055,93309.2,29264.9,24059,79716.8,18291.7,4170.88,0.549
97163.9,65464,97270.8,33119.4,26225,82765.1,22314.3,5806.4,0.561
85229.5,60255,92699.4,38760.8,31659,80237.2,2332.94,376.2,0.565
99888.2,71250,91877.5,34892.9,28590,79984,30241.1,5471.24,0.565
111488,75891,96276.3,42275.7,33219,83403.4,13140.7,2843.16,0.569
88376.7,63138,91733.2,28816.7,23586,80070,14403.7,3534,0.573
129838,84085,101196,59306.4,44697,86956.7,44337.9,8653.36,0.576
96605.3,58935,107426,40837.8,31351,85367.3,18867.2,3250.52,0.579
93259.2,69983,87333.1,32654.5,26162,81799.7,21811.8,2852.28,0.581
102819,65346,103118,77264.4,56358,89847,24542.8,6249.48,0.583
119725,82091,95580.6,52508.6,39403,87333.5,23607.5,4514.4,0.585
