"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
124017,81525,99694.6,49143.8,38189,84335.5,21698.6,309.32,0.194
85640.6,64074,87594.7,35944.2,31258,75361.1,14052.6,173.28,0.195
83370.2,52730,103617,39160.2,30986,82824.5,20262.8,230.28,0.195
115258,74284,101685,52855,41905,82660.8,16467.9,221.16,0.199
97123,65075,97811,32259.8,26339,80268.1,12557.8,136.04,0.201
127355,82608,101035,36965.9,28956,83664.8,22211.8,300.2,0.202
149613,94323,103952,60472.2,46059,86044.1,9083.19,154.28,0.204
86577.4,59959,94630.3,35859.1,28931,81229.8,9051.7,120.08,0.205
119846,75589,103907,48646,38761,82249.3,33347.9,277.4,0.206
143749,85550,110120,66205.4,50007,86764.6,26527.3,313.12,0.206
98195,64239,100178,33291.6,26411,82609.5,11679.4,121.6,0.206
106461,67869,102802,42702.4,33344,83929.6,20221.9,244.72,0.208
121632,75660,105357,50116.7,40705,80689,22983,272.84,0.211
105252,71844,96011.1,39402,31738,81361.5,21018.6,223.44,0.212
80464.2,57935,91021,34125.8,28719,77874.1,14707.2,202.16,0.212
106889,66118,105948,47576.7,37282,83632.5,32482.3,340.48,0.212
101728,66703,99948.6,38254.3,30588,81961.4,9154.21,95.76,0.215
91583.3,63706,94214.1,30905.8,25690,78841.6,15809.3,174.04,0.217
136416,88363,101175,51923.7,40299,84440.5,24171.6,247.76,0.22
102252,71410,93841.3,46831,37898,80983.6,19853.4,142.88,0.221
126229,77346,106955,61850.4,46634,86920,21514.4,223.44,0.221
142594,88146,106018,95796.6,69442,90408.2,16261.6,285.76,0.221
119915,76546,102667,62275.2,47110,86632.7,22465.1,218.12,0.221
97851.5,65642,97693.5,40038.5,32702,80238.7,27177.2,262.2,0.222
99956.4,63835,102620,56641.1,44566,83292.9,24531.4,259.92,0.223
137523,86675,103983,45732.9,35859,83581.5,35852.4,349.6,0.224
129408,85070,99692.7,59105.4,44266,87505.8,18856.5,199.12,0.229
