"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
122402,83611,95940.9,59983.8,43259,90873.5,25867.4,222.68,3.603
103691,68910,98614.3,32593.5,25790,82824.6,7292.28,55.48,10.276
75108,50654,97174.6,48522.7,38814,81928.9,22860.4,148.96,11.493
124142,81663,99626.1,53324,42306,82603.9,22296.9,163.4,11.645
110710,67675,107211,51058.7,38326,87308.4,10571.9,103.36,19.871
106306,67806,102748,55189.9,41422,87319,28626.4,159.6,21.862
75178.1,50311,97928.3,47230.3,35239,87836.9,15965.4,120.84,26.11
73335.5,48369,99363.5,53776.2,41693,84529.2,23085.5,148.2,27.583
75595.4,55261,89651.2,30483,25424,78576.7,4462.2,42.56,29.708
122681,72318,111176,71340.9,47178,99101.3,403.34,2.28,31.792
107295,66868,105158,55676.3,41644,87619,33605.2,298.68,34.248
78527.3,52046,98881.1,49303.3,36259,89112.8,3077.31,120.84,35.015
112381,72256,101929,43235.8,33772,83900.8,12237.6,81.32,35.543
75742.9,50682,97941.8,63430.2,41543,100064,51052,305.52,37.379
90587.6,56862,104406,59373.4,42794,90926.2,34503,188.48,43.585
133444,80384,108795,65980.9,49884,86683.6,34074.2,177.84,54.93
72946.7,43819,109100,49201.5,36374,88647.6,21545.2,134.52,57.755
71850.6,47879,98347.9,42872,34411,81650,21417.2,123.12,59.981
122444,77290,103823,52569.5,40919,84195.5,15051.6,61.56,62.496
93047.1,63043,96726.6,37804.8,30511,81202.6,639.85,22.04,62.899
115286,69190,109198,66615.4,46422,94044,26420.1,147.44,65.199
134213,86102,102156,50338.4,39622,83261.3,17265.9,257.64,72.514
93608.2,58892,104169,46863.2,36277,84660.4,14616.7,136.04,73.587
91682.5,58280,103097,43896.4,35057,82060.5,21582,73.72,74.938
75188,49367,99814.1,35502,28707,81048.4,20014.9,106.4,75.34
104443,74091,92383.1,53715.2,42543,82746.5,13842.2,63.08,78.894
134932,80116,110376,65999,49948,86596.3,36350.9,197.6,82.7
96055.4,61044,103124,33592.5,26384,83441.3,799.98,4.56,90.413
98846,60302,107425,48922.1,36446,87970,18855.8,242.44,98.625
112385,67319,109408,57033.8,44111,84735.4,215.74,31.16,114.659
101195,68654,96598.7,50417.5,37198,88826.3,21983.4,267.52,116.086
111735,77323,94701.9,59685.6,49270,79390.2,4503.07,30.4,116.396
98556.4,59022,109434,41257.3,31671,85372.6,18518.1,139.84,118.023
91496.5,59193,101301,62159.9,44434,91680.1,42500.8,90.44,119.372
117406,74014,103957,74331.1,55294,88099.4,56826.7,302.48,124.86
107089,65129,107758,55386.9,40258,90164.3,16498.1,110.2,124.862
81626.7,60109,88996.5,23692.5,20304,76473.3,15467.6,94.24,125.189
88430.6,63998,90555.8,37749.8,31546,78424.3,13909.2,99.56,126.873
89292.4,60042,97462.9,48206.5,39934,79112.1,-316.24,1189.4,127.766
