"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
80802.7,53169,99597.3,33601.8,27565,79888.6,5130.86,4043.2,0.222
120708,78959,100188,55991.2,41839,87703.9,21659.8,53111.1,0.225
100617,63727,103473,54078.4,42843,82722.5,26783.9,28042.5,0.228
90369.3,68155,86896.7,67118.6,51727,85036.5,56458.9,55509.6,0.232
115040,73361,102770,81089.4,57293,92756.1,30746.3,31782.4,0.235
81837.5,56545,94850.2,31871.2,25769,81055.3,17647.1,15466,0.255
132651,86140,100922,53676.4,40533,86787,28192.9,24272.9,0.257
144897,87963,107954,63680.8,46539,89675,28972.8,24433.2,0.269
135761,85557,103992,58937.2,43865,88054.5,24641.9,27776.5,0.271
95047.2,62254,100058,59602.5,44122,88529.8,36999.4,24734.2,0.273
76403.8,51215,97768.3,49295.2,35903,89981.7,36783,21742.1,0.283
105011,70102,98171.5,42104.1,33174,83177.7,5979.08,4016.6,0.284
118484,73779,105246,70794.2,54215,85577.2,26130.7,25941.1,0.285
111074,71815,101362,38285.8,30199,83085.5,2151.37,1952.44,0.287
116825,73324,104416,55053.2,41137,87706.2,22195.8,22966.4,0.288
77162.1,58038,87130.8,39518.6,32290,80207.2,25466,23233.2,0.29
165858,105424,103104,49616.2,37496,86719.8,32748.3,35062.6,0.293
115651,71403,106148,60925.8,40171,99395.9,37196.4,37306.9,0.293
115224,77547,97377.2,52641.2,42411,81344.4,29264.9,19177.1,0.294
69890.7,49118,93252.2,31345.3,26266,78209.3,19909.1,15586.8,0.299
103942,74896,90951.8,44512.8,36428,80081,20528.8,16694.9,0.308
106484,67701,103079,32149.3,25053,84099.1,6403.86,7515.64,0.311
130317,82095,104032,68001,52050,85619.8,17186.8,10549.6,0.316
122919,80451,100131,57831.1,45163,83918.6,11115.3,8993.08,0.32
139543,83659,109314,61081.2,45158,88644.7,1731.28,1293.52,0.328
83094.3,55062,98900.6,35654.7,28318,82515.3,20854.4,20751.8,0.331
97054.2,65027,97813.9,34927.8,28067,81555.8,9394.74,17971.7,0.331
90302.4,60515,97794.9,37259.4,30595,79811.4,6613.57,4052.32,0.333
143438,89164,105427,65053,50805,83915.2,9392.06,11918.3,0.345
98522.3,66495,97101.5,41749.7,33327,82098.9,20753.9,16676.7,0.348
108735,70544,101016,52135.4,42236,80896.5,10401.8,8446.64,0.351
90562.2,66698,88984.4,34852.1,27715,82412.6,12044.6,9715.08,0.354
122966,75570,106639,58784.5,43354,88861.4,20284.9,18028.7,0.357
83664,56546,96965.4,32411.2,26034,81589.6,7967.64,6216.04,0.36
107079,65976,106365,67349.7,51601,85537.7,17612.3,19231.8,0.365
120158,82083,95935.9,45555.3,37103,80465.5,8120.4,15024.4,0.367
80507,52012,101440,40343.4,31589,83698.3,24402.1,19672.6,0.369
120933,85806,92365.3,74029,54307,89335.9,52428.2,44748.8,0.37
109578,69635,103127,47359.6,35783,86738.4,38387.7,29916.6,0.373
112097,67787,108374,57685.7,41551,90984.3,20243.4,18940.7,0.384
101263,68383,97047.5,39218.4,30767,83538.2,20785.4,22369.1,0.435
111971,69142,106132,55169.1,41410,87311.4,1799.62,1678.84,0.448
95446.5,64510,96964.6,36622.9,28686,83668.6,18516.8,23446.8,0.453
101237,66296,100076,41393.3,32949,82331.8,17319.5,11754.2,0.453
116662,76606,99803.4,41828.8,32222,85075.1,11541.4,13982.5,0.485
94044.7,60650,101621,41103.8,31182,86389,20713.7,10360.3,0.487
89471,55027,106558,35059.1,27075,84861.8,15771.8,11900.1,0.492
108873,68287,104487,54363.8,37455,95121.8,54538.7,37602.5,0.494
78413.9,51102,100562,43866.2,35507,80964.8,36511,27160.9,0.495
121105,77694,102154,42138.3,32855,84053.5,13771.2,11018.5,0.498
97235.8,67530,94364.7,43753.7,34483,83155.2,16864.6,16483.6,0.504
102651,67994,98940.1,46097.3,36170,83523.2,9065.1,8464.12,0.504
79825,54014,96852.9,33958.9,26554,83811.6,13061,7866.76,0.506
95000.1,66175,94082.8,30866.2,24738,81770.9,20948.2,14693.8,0.522
107551,70858,99472.9,54460.3,40670,87757.8,26109.9,22553.8,0.523
88612.9,58699,98934.1,41261.3,33515,80683.3,11070.4,10148.3,0.529
108758,69500,102555,49137.1,38613,83398.1,37936.7,31511.1,0.536
120495,77562,101812,56406,44490,83088.8,1484.72,1187.12,0.537
113208,71961,103100,82436.1,66740,80949,4838.74,4069.8,0.543
135183,83094,106618,56235.1,42394,86932.7,23015.8,29464.4,0.549
106907,70271,99703.6,50307,39058,84410.8,22373.3,21166.8,0.55
96293.4,57814,109155,45687.3,35722,83818.5,7821.58,10545.8,0.55
120820,72155,109737,71040.1,54239,85836.5,21301.3,17800,0.551
135929,81063,109893,64817.8,47139,90114.4,21943.8,16308.8,0.552
85473.2,51278,109239,60418.6,46634,84907.9,11149.5,8184.44,0.553
111229,72539,100490,51794.4,38123,89038,31649.5,21302.8,0.554
92517.6,59586,101756,46926.8,36042,85328.1,13223.8,11962.4,0.558
81621.8,57548,92951.3,37585.7,31329,78624.1,19340.2,12945.1,0.558
83170.5,59482,91635.5,34554.6,28686,78943.4,14958.4,9072.12,0.59
85010.1,59473,93676.4,31136.9,26153,78025,12368.9,15840.7,0.608
92495.9,59479,101915,40555.8,31611,84080.3,542.03,342.76,0.608
106222,72758,95678.4,52833.5,42678,81130.7,22456.4,22416.2,0.612
132855,80660,107944,50934.7,37820,88261.8,46425,36646.4,0.622
105410,70253,98332.4,45156,35648,83015.7,30082.3,25263.9,0.626
114445,74007,101345,48335.8,37303,84919.1,17667.9,12708,0.63
78513.1,50358,102177,53589.3,40706,86277.9,26658,22356.2,0.631
117894,75795,101937,63342.5,48843,84990.9,15836.1,13867,0.632
100831,64155,103002,44969.1,34607,85158.9,24953.5,18787.2,0.633
125189,79053,103783,64631.6,48224,87833.7,1348.71,1247.92,0.634
69976.9,48026,95490.1,36545.2,28519,83979.9,485.75,493.24,0.635
97480.7,60986,104754,42494.8,31623,88066.8,22162.9,16349.9,0.637
96511.7,62635,100982,40630.1,32488,81960.6,16291.1,10127,0.637
93926.3,61889,99461.2,35378.7,28793,80525.7,8911,9974.24,0.639
132880,79322,109786,54710.2,42759,83853.4,7609.19,5344.32,0.644
126239,79535,104019,59025.7,44626,86682.8,21055.4,20332.3,0.645
138293,81652,110997,55128.9,41596,86857.6,5427,4746.2,0.679
91740.8,60089,100057,44579.1,34733,84114.2,17439.4,17004.2,0.68
67276.2,48307,91270.7,22405.5,18455,79564.6,6016.6,3562.88,0.683
82538.1,60573,89300.8,33017.6,26544,81519,13189,11380.2,0.692
122494,77359,103773,47134.5,35407,87242.8,14821.1,37345.6,0.697
103143,64455,104873,46509.4,37167,82009.3,16402.3,15355.8,0.702
139069,87392,104289,64401.7,46824,90138.2,27350.1,31538.5,0.707
91779.2,59491,101105,63081.8,50059,82585.2,20770.7,14913.5,0.713
111488,68812,106180,45017.3,34241,86161.4,23888.2,15697,0.714
147873,87263,111055,80819.4,59563,88924,30190.2,25627.2,0.719
87007.7,58235,97916,38421.2,29615,85023.4,15020.1,26144,0.721
88399,57886,100081,43425.4,34586,82285.5,23850,28243.9,0.725
122048,74274,107689,53026.5,39338,88340.6,48534.1,36299.1,0.777
105422,71764,96272.7,46569,38396,79486.1,24556.2,18509.8,0.779
86808.1,54203,104958,51201.4,39147,85716.3,8751.54,13717.2,0.78
166464,101631,107343,71457.5,50626,92502.7,19178.1,12317.3,0.802
149525,90325,108489,79647.6,54873,95124.8,16664.2,22607.7,0.803
135890,79434,112115,86708.1,61982,91679.8,41095.8,43274.4,0.804
95655.5,59752,104915,39067.7,30337,84396.6,9016.86,7235.96,0.809
74159.4,50959,95373,31327.2,24207,84812.6,11863.7,10010.7,0.817
83127.1,57436,94850.2,33584.4,28049,78469.4,9089.22,6403.76,0.817
