"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
112130,72112,101905,44845.1,34072,86257.6,12682.4,22440.5,0.212
84372.1,53174,103987,39464.3,30446,84948.3,17219,30163.6,0.212
115827,81288,93382.2,41088.4,32529,82780.6,19047.4,32715.7,0.219
135832,86576,102822,47927.1,36776,85407.6,29699.8,53315.5,0.22
129524,80452,105510,66139.7,49412,87722.3,32812.6,60099.3,0.222
91149.3,59318,100704,42039.2,31958,86209.3,20997.8,41047.6,0.225
90981.3,58645,101672,49165.9,36589,88063.1,13045.6,24862.6,0.225
81339.7,48978,108838,40737.3,31490,84781.3,11325,20146.1,0.227
88363.6,62886,92087.3,30387.2,25522,78028.9,12287.8,22075.7,0.229
139835,82709,110801,77945.1,53749,95038.3,34909.7,68257.9,0.23
109074,68224,104777,67073.7,52844,83183.4,20042.4,36971,0.233
102677,65751,102341,43728.2,33907,84518.6,7428.96,14852.7,0.238
134425,84979,103669,52466.4,38755,88722.4,4716.8,10180.2,0.246
114878,73543,102371,40871.3,31891,83990.6,11988.3,22187.4,0.246
92329.8,62378,97004.1,34743.5,28343,80335.6,20855.1,38867.9,0.254
118032,75844,101991,44937.6,35448,83080.2,19637,45609.1,0.256
122667,75916,105895,58536.6,45617,84097,20269.5,33766.8,0.259
110725,72902,99537.5,42840.5,33458,83914,19489,36568.9,0.273
73868.7,50410,96033.7,28338.3,23258,79851.2,12975.9,24041.8,0.274
124751,78181,104574,57937.6,44349,85616.3,17868.9,38504.6,0.279
123921,78194,103861,53011.1,40342,86117,16338,43558.6,0.28
93457.6,61614,99406.5,38884.8,30970,82284.6,11239.2,20631,0.283
74927,49596,99008.3,35678.2,28568,81847,14023.1,28972,0.284
137100,83522,107576,54839.5,42574,84416.8,23022.5,36588.7,0.284
149514,93619,104664,62410.5,46631,87712.8,15241.2,32821.4,0.285
126137,76742,107718,56010.7,42258,86864.4,23671.1,46811.4,0.287
96397,60665,104137,39236.5,31428,81818.9,4178.12,7413.8,0.289
129654,80970,104940,64634.9,46298,91492.4,29269,38256.9,0.289
124867,78093,104789,51084.2,39785,84148.6,8622.9,16156.1,0.29
106566,63647,109729,46459.8,35611,85501.4,11230.5,23293.2,0.296
115879,72598,104607,53194,41142,84733.9,10525.7,22053.7,0.297
112452,70260,104892,52901.2,39928,86829.6,22537.5,53434.1,0.297
105078,62167,110772,44635.4,33439,87479.5,10992.7,22143.4,0.298
117914,74371,103906,55395.6,40595,89429.9,18557,34144.5,0.302
82339.1,49751,108464,39230.5,31291,82164.5,8179.36,16512.5,0.315
76429.9,48340,103618,45273.2,35880,82693.1,5462.51,8116.04,0.324
99330.2,66376,98073.2,33686.3,27701,79696.1,11277.4,19266.8,0.332
92699.3,61583,98649.6,35871.8,28203,83356.2,18678.9,29236.4,0.346
91069.3,57471,103849,39620.4,30619,84802.4,9465.76,16767.9,0.353
73868.7,51446,94099.8,29038.5,23738,80169.6,16320.5,28696.1,0.362
102728,70394,95639,47642.4,38714,80650.1,14102.2,21517.1,0.373
93770.7,61282,100280,32909.1,26274,82086,11762.5,47045.5,0.377
83604.5,58934,92970.2,30286.7,24434,81233.9,11875.8,35473,0.382
122064,75075,106554,50158.9,37855,86836.9,18101.4,31803.7,0.383
93094.9,60301,101177,39329,31344,82231.5,12864.7,23019.6,0.386
118509,74923,103661,43554.7,33606,84937.2,10152.5,39835.4,0.386
98251.4,59279,108622,51141.1,38507,87038.3,18179.1,37798.6,0.392
92143.2,60190,100327,40717.2,33310,80109.4,13083.8,27202.7,0.392
116907,68951,111116,56425.4,43099,85800,23204.1,48874.1,0.398
115363,73358,103062,48897.9,38055,84209.1,22497.3,39713,0.399
121271,78373,101407,55245.5,43805,82652,19685.3,41796.2,0.4
92115.3,56351,107130,41964.8,31986,85981.5,19466.2,30118.8,0.401
120838,72031,109942,53743.4,39858,88366.9,15885,26593.2,0.404
72433.4,47655,99611.6,33322.4,26707,81769.6,10527.7,15386.2,0.409
99125.6,61902,104945,47230.3,36974,83715.2,13500.5,28126.1,0.41
101161,64288,103125,47310.7,37312,83098.1,15998.3,31473.1,0.412
100199,66076,99380.6,39208.4,32133,79966.4,5720.46,8146.44,0.412
79448.7,49415,105368,57376.1,44691,84137.8,16835.1,30234.3,0.416
128605,75073,112268,47647.1,36149,86381.3,20788.1,39808,0.417
118437,74142,104690,53946.4,41610,84965.9,17412,34033.6,0.422
103183,62201,108715,72619.3,53332,89236.8,20447.7,34780.6,0.429
83858.7,53035,103625,36054.7,26246,90028.2,17883,27581.9,0.43
89224.2,58477,99994.8,41650.6,32944,82856.1,14250.9,27503.6,0.458
103505,66159,102531,46991.1,37839,81387.2,13494.5,27868.4,0.467
82198.4,59714,90212.5,30598.9,24902,80528.9,9889.87,18988.6,0.473
116118,78819,96549.1,38908.2,31047,82130,8427.26,17284.7,0.477
125897,81991,100631,54910.5,42087,85504.2,8269.14,16061.8,0.482
102457,64400,104265,42677,31792,87974.3,19958.6,35572.6,0.49
97175.1,63187,100788,47799.1,37191,84229.1,18922.8,23667.2,0.52
76508,52673,95191.6,27563.1,23113,78154.2,14240.2,29908.3,0.533
95609.6,66654,94005.9,29553.7,23710,81688.4,14082.1,23037.9,0.545
109320,68843,104068,46120.8,36331,83195.4,16247.5,30503.4,0.548
110499,73979,97888,30420.7,24630,80944,8915.02,23677,0.555
105523,74171,93238.3,31812.9,25695,81140,8091.59,16392.4,0.555
77942.1,56212,90870.5,28929.3,23656,80144.9,15174.8,24518.4,0.557
102660,70322,95672.8,26875,22402,78621.7,6593.47,11146.2,0.558
