"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
112570,68824,107192,71123.9,50268,92726.4,37745.8,60850.2,0.176
99039.4,64267,100995,35296.3,27791,83234.7,19795.8,30240.4,0.186
72011.1,51692,91297,28243.2,23109,80096.3,7728.45,13518.9,0.189
112795,72192,102396,56150,45144,81513.6,21074.8,41405.6,0.19
125274,80338,102193,54745,41562,86323.3,22184.4,41607,0.191
118602,73580,105636,75570,55909,88582.4,48904.6,64421.4,0.192
97026.9,65344,97312,36050,29352,80491.1,13040.9,24146.7,0.194
85001.4,53104,104901,42261.6,31848,86964.8,24089.9,47147.4,0.195
130997,82569,103974,64997.4,49881,85396.6,16121.5,32376,0.197
138527,83531,108684,68757.4,48550,92813.3,22530.8,40030.7,0.198
91223.7,55141,108421,64085.5,49785,84360.9,28473.7,55853.2,0.202
108989,75609,94469.1,72027,57092,82679.9,32043.4,59188.8,0.208
97639.5,66580,96108.4,38902.9,31368,81278.4,14480.7,26372,0.233
80223.7,50846,103401,56019.4,43886,83655,4093.7,7582.52,0.25
72696.9,43974,108343,42563.8,31950,87307,9296.92,17723.2,0.252
134378,85418,103100,59205.2,44926,86365.9,14316.6,26473.8,0.256
113363,67845,109505,58176.1,44393,85883.6,24319.7,45462.4,0.257
132061,79558,108785,47799.8,36762,85213.2,18685,33180.8,0.259
116952,76746,99869.1,50277.5,38599,85364.5,22224.6,41242.2,0.26
117465,71371,107861,49395.1,37359,86650,26399.3,29646.8,0.265
143460,88482,106257,53192,39890,87390,16489.4,28485.6,0.269
104372,73904,92554.2,33512.1,27804,78990.3,11310.3,21719.3,0.28
81883.4,57418,93460.4,30892.4,26174,77350.1,7287.59,14769.8,0.281
114720,77919,96488.4,50506.6,41202,80335.9,14754.7,29855.1,0.287
109338,71167,100686,52394,40751,84260.3,12268.4,23522,0.287
94935,64015,97190.7,37842.3,31074,79810.5,28811.3,46276.4,0.289
95116.1,63479,98198.2,40563.1,32915,80764,15142.7,30663.7,0.291
136426,86732,103086,64647.6,49169,86167,34149.2,65412.4,0.292
111804,70968,103246,62266.5,49829,81894,9131.43,15949.4,0.297
83011.8,58126,93594.3,36929.1,31418,77031.7,15887.7,28351,0.302
117883,77469,99724.9,39946.7,31168,83994.8,28069,44241.1,0.312
104908,72870,94349.3,46197.8,37146,81506,23278.5,47372.3,0.312
74282.8,55878,87121.9,26089.8,21702,78786.3,11450.3,20409,0.321
122270,79098,101305,54069,42766,82857.1,28768.5,50190.4,0.324
80471,55905,94334.1,34084.9,28397,78662.8,12089.5,23817.6,0.325
161273,102275,103341,83009,63759,85322.5,14445.2,28911.2,0.328
79854.8,60898,85936.5,40256.3,32894,80204.2,19468.2,33317.6,0.338
120940,79386,99840.1,48058.4,36766,85664.9,31264.9,52717.4,0.345
94142,60048,102746,43832.7,34620,82975.8,14163.1,24467.4,0.348
93189.1,61524,99266,44236.1,35416,81857.2,17560.7,34541.2,0.35
99170.2,66590,97600.6,41184.9,32650,82667.5,13205.7,25738.9,0.351
114091,82523,90606,40709.2,32550,81963.7,10525.7,20526.8,0.353
81676.9,61257,87382.3,52487.1,40596,84732.4,17489,31182,0.355
127037,80085,103959,42883.4,32537,86375.6,21049.4,36863.8,0.358
136796,84974,105504,61085.2,44106,90765,44739.9,78735.2,0.36
100185,67754,96904.9,36011.2,29038,81273.8,13612.4,24301,0.364
100018,69279,94614,26067.7,20763,82279.6,9245.33,16762.6,0.364
82421.6,49910,108226,50476.5,36306,91115.1,29794.9,49777.7,0.368
94644.9,65391,94854.7,44552.3,34911,83635,12324.7,22178.3,0.373
103511,66497,102016,53813.7,40729,86590.3,33815.6,59035.3,0.375
95449.6,61157,102284,58396.5,45577,83969.4,9518.69,16467.7,0.382
111281,72831,100134,37502.6,29355,83725.7,17119.2,30734.4,0.395
100581,66122,99689.4,45131.9,34874,84812.8,18566.4,36701.2,0.397
110234,79034,91407.6,35150.2,28554,80675.4,12356.1,25033.6,0.4
112187,68010,108106,48742.5,36238,88150.2,26016.1,47177.8,0.405
111583,76272,95876.3,47195.5,37242,83051.5,14464,28444.5,0.419
109731,72195,99610.1,50008.8,41027,79883.4,13217.1,24190.8,0.429
88756.7,60912,95494.5,38622.8,31880,79397.3,11846.3,23638.3,0.431
85468.9,60446,92666,27415.1,22551,79671.6,14411,24989.6,0.434
88896.8,66599,87477.9,30422.7,25535,78080.3,21053.4,35812.7,0.44
84326.2,59954,92177.4,33187.1,26830,81064.1,9258.06,15502.5,0.457
