"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
91982,60494,99648.4,64091.5,51470,81606.8,29481.3,51170,0.161
104068,72402,94199.3,44877.9,34974,84094.5,4395.87,5422.6,0.165
137087,83959,107006,62172,46851,86967.3,31049.1,31144,0.169
105942,70731,98160.7,56546,44975,82396.8,21232.3,38456.8,0.19
96304.6,66607,94756.1,55561.8,45595,79861.7,29910.1,34896.9,0.199
104853,66935,102662,49761.6,37575,86791.1,21797.1,24643,0.203
112989,73901,100200,44665.6,35520,82410,19129.2,19649,0.205
113991,80175,93177.4,50684.2,40463,82090.7,25502.2,25262.4,0.22
107432,71562,98385.8,51498.9,41258,81803.1,28313.5,35230.6,0.226
109684,70241,102337,65066.4,49817,85597.1,7859.77,10254.7,0.228
92314.3,61315,98669.3,38198,30367,82436.4,15206.3,17730.8,0.228
117770,75574,102128,65399.4,50026,85675.7,11089.8,15023.7,0.229
113522,74599,99730.3,42137,32891,83958.8,25084.8,29196.2,0.23
87617.8,59995,95710,48125.4,37567,83955.3,4908.42,9777.4,0.231
102661,68210,98636.9,43222.4,35914,78872.4,24779.3,24606.5,0.235
137908,84462,107006,73254.5,54023,88865.9,41262.6,45270.9,0.236
113149,69903,106080,45436.1,34831,85489.9,32971.4,29690.9,0.238
125169,79118,103681,61149.6,47146,85001.9,13773.2,30430.4,0.239
110579,80442,90089,42470.6,33758,82450.2,10751.5,9452.12,0.242
69770.5,56194,81369.5,48236,37814,83598.5,13037.5,11871.2,0.244
94276.6,63571,97190.7,32992.1,26547,81447,7229.3,10377,0.26
83820.3,62762,87525,48780.7,40046,79830.5,1854.56,3549.2,0.261
121031,74017,107163,64188,50581,83166.1,12835.9,17085.6,0.263
95870.6,63615,98765.6,36925.7,29675,81548.9,12805,21815,0.274
131863,82829,104333,61921.4,47264,85859.9,29017,32062.9,0.277
119499,82898,94471.7,50589,38678,85718,13037.5,14721.2,0.281
81808.4,54549,98285.8,49831.2,39069,83589.1,25601.4,37126,0.283
115618,76752,98722.6,63550.2,50424,82596.1,29897.4,43303.3,0.285
89299.2,65974,88706.4,38674.4,32886,77071.3,16409.6,25655.3,0.296
121173,74263,106933,65445.6,51395,83452.5,21760.9,27628.3,0.302
84974.1,57194,97368,29663.6,23822,81606.6,17227.7,14402,0.315
111584,70780,103317,40901.5,31288,85672.5,35892.6,28121.5,0.32
112502,67826,108704,45261.9,33486,88582.7,16576.5,25919.8,0.326
106881,71769,97598.2,39591,31908,81316.1,12908.9,9867.08,0.352
89033.9,61206,95332.5,30659.2,25650,78334.6,17247.1,21550.6,0.377
148545,89485,108789,88944.5,66976,87032.2,19268.5,29742.6,0.383
89166.5,63516,92002.3,29904.8,24117,81263.8,10586.7,11137,0.385
96715,62789,100946,38476.8,30433,82857.9,14864.6,17474.7,0.388
109419,71758,99931.9,50317.7,39722,83017.5,19164.7,31553.7,0.389
113976,71687,104196,52568.2,41219,83580.6,23480.8,28306.2,0.397
95496.7,66722,93799.3,35566.3,29478,79071.6,14894.1,15320.1,0.399
93332.3,64612,94667,37430.2,30364,80787.4,11260,7653.2,0.412
82672.7,53199,101845,46445.1,37195,81834.2,6503.02,9189.16,0.414
109412,73695,97298.7,36986,29730,81530.9,22275.5,19777.5,0.415
119121,73587,106088,51888.2,39571,85935.2,19671.2,19178.6,0.417
104806,71043,96681.8,30523.9,24115,82953,17150,22526.4,0.424
97057.3,63016,100939,45980.1,34017,88583.7,25815.1,31344.7,0.426
111298,80450,90665.4,54468.3,45746,78031.7,20812.2,27769.6,0.426
95640.6,66723,93939.1,31480.6,25671,80367.5,12100.9,8935.32,0.432
99281.8,59591,109187,51077.5,40339,82982,14299.1,14985.7,0.433
111630,74570,98106.6,39689.5,30846,84325,18252.8,21622.8,0.436
135505,91379,97182.5,65193.7,49863,85685.4,17412,19356.4,0.442
87366.1,61028,93819.6,32541.9,26692,79899.1,11607.1,23037.9,0.447
150483,91077,108282,59074.6,46461,83328.2,18839.7,13535.6,0.45
157135,94319,109182,71167.4,52498,88842,30536.6,22296.1,0.453
79812,58148,89952.5,33077.2,27336,79300.2,6590.79,7649.4,0.461
111217,72039,101178,37651.3,29683,83129,27345.4,22121.3,0.475
78434.3,54840,93732.2,38447.3,30513,82577.3,10693.2,11992.8,0.487
78120,56418,90745.4,46648.8,38630,79139.9,20011.6,18617.7,0.501
128093,84747,99055.8,45629,36927,80979.9,21831.3,30390.1,0.504
100518,68178,96622.3,42851.2,34490,81423.5,18357.3,20700.9,0.514
88490.1,62045,93469.1,27279.1,23088,77432.4,11144.8,15063.2,0.517
105551,68914,100377,43966.7,33174,86857.3,25594.7,32813,0.541
124287,78022,104397,50649.3,40210,82550.5,7601.15,7121.96,0.544
109400,69503,103155,55857.9,43755,83663.7,13621.8,21146.2,0.55
102723,69496,96870.1,40021.8,32533,80621.8,11498.5,13018.8,0.554
105253,70230,98218.2,69387.2,54690,83147.9,21258.4,26832.6,0.557
111134,72191,100889,47648.4,37247,83837.2,22062.4,43782.1,0.557
80835.6,54682,96880.9,31287.7,25630,80002.7,8970.63,14158,0.56
119819,75195,104428,50556.9,37782,87695,17137.9,13210.3,0.561
81727.8,52488,102045,60988.1,46840,85331.2,14092.8,19523.6,0.568
68687.9,49520,90903.3,23963.2,20492,76637.4,10581.3,15288.9,0.58
112679,67986,108618,45096.4,33582,88006.5,19232.3,27325.8,0.59
94060.2,66890,92156.2,28613.7,23255,80637.6,8722.73,17603.1,0.593
86945.1,58752,96984.5,38173.2,28904,86552.8,13086.4,21054.3,0.597
94037.3,64306,95835.9,32696,24962,85841.1,26978.9,31832.6,0.599
86979.2,62395,91357.8,31804.9,26943,77362.1,24339.1,19190.8,0.599
97529.1,65215,98009.2,47752.9,33586,93179.8,26947.4,34298,0.61
89286.2,58123,100674,34935.8,27727,82574.9,25908.9,29263,0.612
83608.2,60406,90708.7,28653.2,23450,80077.5,17908.4,12987.6,0.612
126693,80895,102639,64094.2,48235,87083.6,19896.3,16903.9,0.619
107916,71115,99449.9,48764.6,38383,83261.8,31008.3,26262.6,0.621
108307,68906,103010,40155.8,31443,83695.9,25064.7,30340.7,0.622
135251,84401,105020,65373.9,49465,86613.7,25340.1,26951.9,0.624
96206.6,69063,91293.4,28266,22775,81336.5,18733.9,15969.9,0.642
74072.6,52476,92507.5,27906.8,23681,77230.8,8689.9,14630,0.658
71970.8,48605,97041.1,41052.2,33696,79843.3,4172.76,9058.44,0.658
122806,82318,97769.7,43202.3,33594,84280,27829.1,31188.1,0.659
105887,71295,97333.5,45837.4,37519,80066.1,7829.62,10655.2,0.66
132501,86047,100917,57278.3,42891,87519.3,46363.3,49352.9,0.667
83814.1,52315,104996,62505,45494,90041,17736.2,33152,0.668
95527.1,59754,104771,40604,32778,81183.2,18589.8,24254.6,0.668
90467.9,58870,100712,40916.2,32470,82583.5,11560.9,18012.8,0.671
119882,77162,101819,54302.8,43447,81911.1,17933.9,35397.8,0.673
103505,69227,97986.7,40092.1,32694,80365.8,11118,17930.7,0.675
127827,85834,97598.2,52714.3,41763,82721.1,16208.6,22033.2,0.677
79913,59301,88315.2,29330.6,24781,77567.9,25980.6,33928.7,0.682
102581,66734,100740,54036.2,44010,80466.1,17962,22387.3,0.683
94230.7,64838,95245.1,42601.3,35202,79311.3,21661.8,23857.2,0.683
83315.6,58710,93002.4,33114.1,27570,78714.7,21434.6,22338.7,0.683
72994.5,52179,91679.9,30793.9,25707,78504.2,8627.59,12051.3,0.684
99209.3,63023,103165,41195.6,32162,83943.7,19365.7,21460.1,0.684
143193,91809,102215,55678.3,41565,87788.7,19776.4,32607.8,0.685
99228.5,62481,104080,55366.8,44205,82083.9,14459.9,31669.2,0.686
94972.2,67067,92804.2,34626.3,28363,80008,17276.6,18202,0.689
81919.4,62222,86282.5,34748.9,29059,78368.2,13182.9,8521.12,0.691
104610,72600,94431.5,42422.4,34529,80517.6,23982.7,27673.9,0.693
115570,77254,98040.6,35467.1,28446,81711.8,15581.5,24780.6,0.694
119613,76307,102729,44271.6,34055,85197,11866.4,22537,0.694
109592,71423,100559,49042.7,39586,81191.8,13503.9,20173.4,0.697
86184.3,59489,94944.9,52598.4,35949,95888.2,36074.1,32738.5,0.697
105277,66355,103978,59863.2,46563,84255.6,18728.5,26080.2,0.698
78740,59982,86030.9,61674.8,50158,80583.8,19016.6,32741.6,0.699
127890,77733,107823,68021.1,50985,87434.1,15775.8,13225.5,0.699
89643.9,57622,101956,27585.2,22342,80916,879.04,1131.64,0.703
91138.1,61383,97304.3,34120.4,27915,80104.5,16898.1,18622.3,0.705
109359,70607,101505,30793.2,25019,80661.2,9361.91,13621.5,0.706
103827,63571,107036,70984.5,51907,89622.6,14991.2,13126,0.718
103404,69490,97519.9,45355.7,36422,81610.8,24157.5,37800.1,0.723
123973,80164,101351,57890,43368,87481.1,24458.4,29313.2,0.731
78674.3,49299,104586,35954.9,27551,85526.4,10516.3,14503.8,0.745
92365.7,58355,103732,67008,50647,86706.8,19307.4,23155.7,0.762
91635.4,64265,93447.7,27457.3,22521,79900.5,10094.9,14069.1,0.766
85052.8,63629,87601.9,44979.8,36016,81846.8,24045.6,29513.1,0.77
124619,75883,107626,58147.3,44523,85590.4,26623.1,38019.8,0.772
77346.2,52115,97265,31333.9,25619,80155.3,8194.77,7945.04,0.774
139000,87985,103535,70333.9,47805,96421,27949.7,24959.9,0.781
101384,67891,97866.8,54901.1,44239,81331,9002.79,9455.92,0.783
130944,80192,107012,80832.8,60156,88062,33342.6,55904.8,0.792
86518.5,54727,103607,45495.7,33331,89454.4,14191.9,24459.8,0.803
101120,65231,101592,39865,32994,79183.9,10343.5,17829.6,0.809
123474,76730,105461,62843.3,46407,88747.4,14689.1,19430.2,0.822
98209.2,66792,96362.5,40530.3,32865,80821.4,18358,17202.6,0.828
94984,63707,97710.9,47604.2,38651,80716.8,5193.84,10538.9,0.837
92066.9,58754,102694,50865.1,40358,82598.1,23122.4,22008.8,0.841
106557,73803,94621,47805.2,38027,82387.8,16576.5,27153.3,0.843
115197,75469,100035,46097.3,35696,84632.3,16919.5,19621.7,0.844
126523,76373,108570,54151.4,41837,84826,14486.1,17709.5,0.846
100858,64414,102615,37585.7,29630,83132.4,17455.5,20846.8,0.846
91024.7,65511,91059.4,38682.4,31819,79672.3,9217.86,15912.9,0.847
111795,70904,103332,72052.5,54757,86236.1,22419.5,35805.1,0.851
80291.2,57734,91141.6,36332.1,28146,84596.7,16320.5,32486.2,0.853
86416.8,61504,92082,42132.3,34516,79997.1,14841.8,19555.6,0.869
85677.8,56590,99222.1,29417,23811,80965.7,8592.75,10203,0.869
90955.2,60048,99268,36946.5,28920,83724.9,20968.3,25311.8,0.873
94651.7,64672,95916.2,40176.6,33068,79624.1,12170.6,11635.6,0.874
119819,78546,99972.5,45469.6,35522,83888.6,13862.3,25056.4,0.892
110096,70434,102440,42533.6,33602,82955.9,15619.7,19520.6,0.893
129160,77494,109230,55003.7,42310,85197.8,12509.6,20271.5,0.897
106522,69311,100721,46936.2,37570,81874.1,12209.4,13284.8,0.903
136244,84598,105545,61944.2,45142,89929,18459.8,28800.2,0.911
96730.5,59048,107359,73198.8,57073,84053,19605.5,22126.6,0.916
115894,80898,93886.1,74392.8,56662,86043.7,30347,33386.8,0.918
126810,84559,98282.3,54394.6,42498,83881.7,33938.9,29491.8,0.921
115678,75912,99866.9,49119.7,38581,83437.7,15809.3,20662.9,0.922
108869,70783,100799,40161.1,30603,86004.7,23736.8,30958.6,0.924
78311.6,53387,96132.5,35009.5,28646,80094.4,16486.7,16755.7,0.926
89208.7,62647,93322.6,32728.2,26943,79607.8,14012.4,15570.1,0.927
73806.7,55323,87431.9,39488.5,31547,82033.7,14557.1,23525.8,0.928
88917.3,66482,87652.1,27785.6,22930,79413.7,11836.9,17950.4,0.929
107246,70338,99924,45632.4,35998,83075.8,26873,30393.9,0.929
114974,73515,102495,48874.5,38358,83503.8,10145.8,15956.2,0.93
94519.6,56206,110210,49753.5,33607,97022.9,23608.8,17536.2,0.938
131899,81103,106583,68569.1,51451,87340.3,20485.9,17879.8,0.941
90859.1,63241,94156.4,44904.7,36596,80415.3,25101.6,21280,0.944
110739,70555,102861,45243.1,35691,83075.6,2243.16,2556.64,0.953
98940.2,70723,91683.7,44719.2,36791,79658.5,16878,34358.1,0.965
83299.5,58901,92682.9,42685,32265,86701,18336.6,16309.6,0.967
129738,88823,95724.3,43201.6,33751,83886.7,17474.9,20743.4,0.975
82965.3,62560,86912,34194.8,28344,79064,11652.6,12656.3,0.976
93875.4,68806,89414,24707.6,20954,77275.8,5960.99,11781.5,0.977
81762.5,57404,93345.2,36645.7,29841,80480.2,18982.4,14898.3,0.98
115605,73186,103521,40911.5,31354,85513.1,10188,14528.9,0.981
103941,74821,91042.4,30681.3,25001,80426,15005.3,13207.3,0.982
91497.7,63390,94595.3,38691.8,31239,81171.2,3110.81,3539.32,0.982
111413,69312,105343,42681,33320,83947.9,24749.8,33333.6,0.988
128981,76806,110055,62838,46630,88315.4,38675.8,49846.1,0.99
74654.8,49498,98844,47184.8,38083,81199,14389.6,19342.8,0.992
83324.9,55132,99049.2,33630,27313,80693.2,13619.1,18587.3,1.001
95114.8,63607,97999.4,42411,32567,85345.5,21573.3,22702.7,1.009
104902,68505,100356,48537.5,38180,83314.6,23229.6,22879.8,1.009
115469,75773,99868.9,37346.5,29888,81890.3,15088.4,21852.3,1.009
98395.9,65847,97931.1,33464.5,27263,80443.4,13749.7,16140.9,1.015
84768.3,58409,95111.6,31678.3,25033,82933.2,18214.6,17131.2,1.017
90440.6,65024,91152.8,35061.1,29176,78755.3,15026.1,16857.6,1.02
110308,71220,101504,52758.5,39960,86526,46746.6,58730.5,1.02
112891,72342,102270,40701.8,31202,85489.2,23224.9,18163.2,1.022
103556,69567,97555.6,33867.2,27487,80747.9,16411,25226.7,1.025
130251,82010,104087,52792,40135,86203.4,16170.5,27366.8,1.026
109795,72725,98941.7,37749.1,29981,82516.5,15415.4,16521.6,1.026
97586.1,66450,96243.9,34302.7,27378,82111.9,14099.5,15751.8,1.034
74285.3,51020,95420.6,31692.3,26645,77950.4,11798.7,13406.4,1.034
98940.2,70848,91521.9,33784.1,27880,79414.4,11972.2,16263.2,1.039
97757.3,63119,101501,40275.7,31247,84472.4,22589.1,22000.5,1.048
91708.5,58551,102649,47294,35955,86203.8,17023.4,25514.7,1.049
91339.6,62281,96113.3,33754.6,27764,79676.6,14451.9,15678,1.06
112858,74652,99076.5,48688.2,38540,82792.7,23563.2,24113.3,1.06
104924,62779,109532,69404.6,45958,98970.8,46912.7,49442.6,1.063
84717.4,62231,89216.6,33516.8,28299,77619.5,12824.5,16900.1,1.063
112818,73623,100425,45897,35827,83956.4,12656.3,19124.6,1.064
109341,73237,97843.4,42332.6,32605,85088.5,10147.2,15554.9,1.065
109540,71682,100148,66385.6,52278,83221.4,6128.49,10304.8,1.067
81954.7,61755,86972.5,37363.9,30923,79186.4,22071.8,18993.9,1.07
90605.6,65570,90558.6,41871.7,34402,79765.7,21137.2,21915.4,1.073
97568.2,65316,97896.8,42124.2,34220,80673.7,9154.88,7308.16,1.074
113135,77361,95841.9,42263.6,33145,83565.8,11192.4,11983.7,1.074
126885,82048,101350,76106.6,53004,94100.9,29139.6,41598.6,1.074
85638.7,59455,94397.8,29960.4,24911,78820,11123.3,10741.8,1.077
96684.7,65823,96263.1,36937.1,29151,83040.4,34081.6,43127,1.078
105203,67408,102281,43220.4,34572,81930.2,12813.8,10129.3,1.079
112255,68966,106672,78136.1,60822,84192,24042.3,23376.1,1.086
111450,73931,98794.6,41663.3,32863,83085.7,13159.5,21321.8,1.087
95692.7,62815,99837.9,46771.4,37131,82551.2,9960.89,14547.2,1.089
72607,51187,92960.5,28571.5,23939,78218,4218.99,4144.28,1.09
111946,76297,96157,35934.1,28596,82353.4,15198.3,24735.7,1.091
107072,71606,97995.1,48691.6,37550,84981.4,13664,29069.2,1.092
98765.4,72398,89404.2,40287.1,33198,79530.6,22124.7,27129,1.095
104612,70883,96720.7,37249.3,30147,80975.6,15928.6,22780.2,1.096
89150.4,63286,92320,36425.2,29154,81881.2,17244.5,24541.9,1.101
102191,65054,102948,58887.6,38858,99317,15040.8,14928.7,1.102
121460,73310,108580,64793,48474,87599,28519.9,34697,1.102
70363.2,50855,90675.9,28009.4,23507,78088.3,8324.75,14372.4,1.104
82936.8,50190,108295,39022.8,28622,89350.8,9702.27,10077.6,1.104
82941.1,61323,88639.3,33757.3,28351,78033.1,21538.5,31046.8,1.104
139798,87858,104280,72439.1,51074,92950.8,21928.4,36307.5,1.105
99722,63216,103382,46329.2,37368,81252.1,9801.43,9221.08,1.108
95377.7,63398,98594.2,41934,33494,82050,12622.1,18509,1.111
126403,86238,96059.2,56272.6,43203,85361.7,23239,22410.1,1.111
79768,58386,89536.4,27918.9,23922,76485.8,11888.5,14689.3,1.111
139480,85748,106602,58918.5,45260,85313.3,21390.4,24891.5,1.112
121938,76687,104207,50984.3,39455,84686.6,15266.6,22667,1.117
99580.1,66971,97446.3,35717,29067,80529.5,12936.4,16245,1.117
75687.1,55610,89196.8,34083.6,27095,82439.6,16285.7,18686.1,1.118
84695.1,56283,98619.1,45361,37071,80191.5,14016.4,22534.8,1.144
128516,78242,107646,53670.4,41670,84409.4,26974.9,34308.7,1.183
119429,79399,98577.1,51686.5,41291,82035.4,14585.2,26999.8,1.235
92163.6,62953,95945.1,31036.4,25284,80446.2,10257.7,6555,1.239
137112,82634,108742,74713,56686,86377.5,15682.7,17490.6,1.242
98313.4,62745,102687,38180.6,31060,80560.4,20595.1,18908.8,1.243
129493,79571,106653,52195.7,38499,88851.6,3567.08,3138.8,1.286
78223.5,57346,89395.2,28966.1,24406,77781,11239.2,10561.7,1.286
108670,68023,104697,68626.8,55755,80665.8,18134.9,24118.6,1.293
108768,74750,95361.2,38086.8,30531,81754.9,16092.1,14824.6,1.31
88885.1,67700,86043.9,35272.2,28680,80599.6,17015.3,26122,1.315
74523.4,51435,94954.1,27370.2,22582,79431.9,18009.6,20330,1.316
83042.8,57615,94459.7,32147.9,26306,80090,21891.6,19978.9,1.318
67885.7,49124,90565.8,26964.8,22460,78680.6,5917.44,5007.64,1.334
110511,74387,97361.5,48453.1,38463,82557.8,11040.9,13578.2,1.334
99361.2,61683,105568,47271.2,36915,83921.6,9489.88,13870.8,1.337
