"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
129551,80435,105554,50413.5,39371,83917,25512.9,16201.7,0.154
105445,72294,95588.3,34365,27750,81158.3,11775.2,6493.44,0.155
93931.2,63711,96621.9,40989.3,33042,81298.7,5494,6256.32,0.167
128331,77095,109090,59199.2,43027,90168.5,9690.21,6429.6,0.178
123120,75587,106749,76414.2,58711,85297.1,9313,6253.28,0.182
106810,66656,105016,33670.2,26456,83406.7,7817.56,8108.44,0.185
158946,94146,110644,67981.6,50878,87567.1,8782.36,7436.6,0.186
108535,74006,96112.9,37554.2,30290,81252.9,13023.5,7454.84,0.191
80297.4,52082,101040,43874.9,36190,79452.6,4168.74,4670.96,0.2
97664.9,60507,105782,61106,46619,85901.5,8283.88,9617.8,0.204
102981,70911,95174.9,45783.8,35883,83618.6,16833.1,8987,0.21
89795.8,61407,95833.7,28243.9,23439,78970.5,7108.7,4914.16,0.21
138076,88526,102218,65727,49550,86932.1,22676.8,13362.3,0.217
91189,60784,98318,36251.7,28920,82150.5,11567.5,8784.84,0.218
114079,71854,104048,42334.6,32775,84651.2,4555.33,887.68,0.22
91192.7,59063,101187,35272.8,28595,80840.7,4758.34,4841.96,0.233
93002.5,57015,106902,61970.3,45975,88336.9,6145.91,1246.4,0.237
95643.1,63525,98670.8,31997.9,25353,82712.6,11855,5872.52,0.24
114366,71591,104694,54028.1,41439,85445.8,14920.9,9506.08,0.243
104789,68523,100221,53045.2,42511,81775.9,6663.15,7164.52,0.246
75242.6,50402,97835.4,35933.4,29126,80853.3,4668.56,5107.2,0.249
99145.4,61986,104824,45871.6,36122,83224.6,25027.9,12391,0.251
91414.7,56883,105321,46366,35819,84833.3,9989.03,6342.96,0.254
133520,89169,98132.5,46722.4,36621,83613.3,17922.5,9866.32,0.254
88242.7,57847,99971.9,40996.6,32339,83081,20925.4,12628.2,0.259
100667,61887,106602,46500,35983,84690.7,29007,14371.6,0.262
89151,57419,101754,46476.6,36603,83214.2,12161.2,5935.6,0.266
119074,75368,103540,47015.2,35393,87056.5,21013.2,12470.1,0.269
112486,68359,107841,57761.4,45439,83308.4,11238.6,6387.8,0.272
106662,67582,103433,74137.5,56999,85241.4,16857.2,17433.6,0.275
90539.2,58320,101742,38230.2,29720,84302,10752.2,7289.92,0.277
115523,72094,105014,51438.6,39859,84575.1,18250.8,7924.52,0.28
109224,73134,97876.1,41704.2,33694,81116,13708.2,7704.88,0.28
159926,95775,109433,66167.2,48706,89030.8,14167.8,12951.9,0.286
123828,75638,107290,44622,33186,88119.9,18421,8991.56,0.287
99959.5,65442,100103,36994.1,28978,83664.9,12025.2,6213,0.29
77422.5,56912,89154.5,35161.6,28188,81749.4,7932.13,5864.92,0.29
112394,69710,105664,47182.7,37098,83351.3,10615.5,7007.2,0.291
100809,63898,103393,46803.5,36174,84793.4,14011,10061.6,0.292
101833,65263,102259,42109.5,33090,83399.5,9547.5,6300.4,0.298
121708,75949,105021,45549.9,34384,86818.3,16813.7,11021.5,0.302
114529,71847,104469,46039.7,35939,83955,15544.7,7869.04,0.302
92100.4,60710,99421.7,42720.5,34322,81572.6,7882.55,5193.08,0.306
87549,59263,96816,34909,25471,89819.7,5436.38,5278.96,0.312
122215,76567,104608,48863.8,37771,84782.9,8651.71,5652.12,0.319
119134,76592,101937,47125.8,35596,86763.6,10641.6,6179.56,0.33
121022,74022,107147,56556,42322,87577.6,9079.84,7634.2,0.333
122290,77049,104017,45628.3,34909,85659.8,14622.1,12115.9,0.334
98506.2,63738,101285,37317,29914,81754.6,9741.8,9432.36,0.335
98186.9,61401,104799,35735.1,26436,88588.9,5526.83,6105.08,0.361
105314,67491,102263,44872.6,35347,83197.1,4719.48,3438.24,0.365
130505,84190,101589,84223.7,65623,84112,2590.89,1878.72,0.366
137282,86763,103695,48393.4,37382,84840.6,15992.2,11164.4,0.367
76314.6,49807,100415,31890.7,25755,81148.8,9736.44,4847.28,0.368
122757,76046,105791,68258.3,51870,86242,10350.8,5509.24,0.371
90117,58066,101710,29311.2,23522,81665.5,7668.82,4913.4,0.373
149061,98527,99149.1,77701.9,52335,97301.5,30734.2,27458,0.373
99470.9,69511,93782.7,29668.9,24359,79822,4227.03,3514.24,0.374
119044,81053,96254.2,58465.5,46384,82606,12574.6,12977.8,0.382
107757,69183,102077,46481.9,36111,84357.7,15221.1,8064.36,0.384
