"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
107134,69851,100515,53682.4,42223,83322.6,8869.46,23166.3,0.225
82133.3,56331,95554.6,35029.6,29647,77434.5,10277.8,20083,0.227
135847,88197,100943,66199.4,45309,95752.3,41105.2,81288.8,0.228
91509.5,60497,99131.7,46729.8,32941,92968.8,16589.9,30159.8,0.229
89939.7,59223,99527,36345.5,29271,81375.4,22391.4,37410.2,0.229
115277,77244,97803.9,50695.6,40101,82850.4,20103.3,40035.3,0.23
105873,70372,98597.4,47113.7,37352,82663.5,19899.7,53161.2,0.231
116035,77626,97963.3,43813.3,33998,84456.4,17457.5,29456.8,0.234
126547,86375,96016,56721.5,45659,81414.5,15828.1,25741.2,0.235
83719.2,60693,90399.6,30044.1,25165,78242.5,14596,32094.8,0.236
93625,65102,94249.1,38232.2,30919,81037.1,11741.1,9347.24,0.236
100589,68410,96363.5,50330.4,40974,80501.1,13555.4,25944.9,0.246
97997.8,67098,95716.5,40692.4,34163,78061.7,16348.7,39979,0.25
141171,86639,106785,66181.9,50687,85570.2,14734,38107.9,0.251
107231,73414,95724,44979.1,36838,80019.3,12779.6,24976.6,0.267
86150.9,55742,101288,47423.9,38519,80686.8,10275.8,20637,0.27
73025.5,51394,93119.8,27007,22578,78391.9,8842.66,19329.8,0.274
99360.6,67807,96032.8,33745.2,28415,77829.6,4328.87,11458.5,0.275
98647,65471,98744.9,43488.4,34203,83327.6,24693.5,39796.6,0.276
102538,72184,93094.5,41240.5,33761,80055,16216,30010.1,0.279
74370.9,55047,88542,39934,32815,79753.6,5950.27,13190.6,0.282
157549,98071,105282,62593.4,46196,88798.2,13766.5,28422.5,0.285
86545.8,59151,95887.9,36984,30607,79190.5,5910.07,11920.6,0.288
112722,72450,101964,48444.4,36982,85848.5,13282.1,24650.6,0.29
111730,69583,105232,35798.8,27394,85643.1,12791.6,24199.9,0.291
104439,71560,95647.2,39160.8,31281,82044.8,11179.6,19981.2,0.291
139171,86151,105869,54097.1,41731,84956.3,13950.1,24206,0.299
104288,74447,91805.5,31269.6,25170,81417.7,10737.4,18147.3,0.302
97165.8,61628,103327,45935.2,35349,85162.5,17164.1,39537.5,0.306
78304.8,54006,95022.4,34075.5,28418,78583.1,10728,19983.4,0.312
89446.8,59126,99143.9,48252.7,36554,86510.1,13271.4,24131.5,0.316
134432,91689,96086.8,51492.2,39716,84968.1,11093.9,29506.2,0.32
116952,79461,96457.3,42275.7,34045,81379.9,15157.4,28427.8,0.324
87617.2,55192,104038,34527.8,26625,84988.3,14494.8,28486.3,0.325
130741,85372,100363,47452.1,38325,81143.4,11407.4,27038.5,0.326
