"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
106438,70187,99384.7,34222.3,27750,80821.3,13404.7,28047,0.213
91653.4,65256,92046.6,28778.5,23825,79161.7,14622.1,25730.6,0.214
109020,71623,99754.9,39682.8,30643,84869.3,14017.1,25726.8,0.215
151028,97182,101848,66215.4,47422,91508,34420.6,70660.2,0.216
80099.7,53136,98792,37513.3,30248,81277.2,10441.3,24637.7,0.217
125096,78242,104781,42371.5,33230,83564.8,14333.3,26571.9,0.217
108101,71673,98844.6,48006.8,38964,80745.7,18065.2,47244.6,0.217
120555,75391,104796,50537.4,38203,86695.3,15870.3,30046.6,0.218
97052.3,64679,98338.3,41125.9,32643,82566.9,17696.7,33684,0.219
103350,69102,98016.9,38982.6,30915,82638.3,14995.3,29671.2,0.219
143890,94762,99511.9,49607.5,37642,86368.3,26806,55964.9,0.22
98543.4,60918,106014,40442.5,31094,85239.7,18693,41360,0.221
116780,75794,100975,41886.4,32774,83757.5,3259.55,7039.88,0.221
152309,89843,111102,73470.9,54147,88924.3,7223.94,14005.3,0.221
146946,90323,106620,53535,40815,85960.3,10636.9,23358.6,0.222
132323,86665,100062,64281.8,49369,85332.4,24025.5,50918.5,0.223
116446,78475,97246.3,44142.9,33675,85908,44112.1,76866.4,0.226
116168,79554,95698.5,33852.4,26682,83147.9,13231.8,24311.6,0.226
133449,80570,108548,87924.1,65799,87572.7,21917,42875.4,0.228
87725.7,61321,93755.6,30647.8,25076,80097.9,5016.96,10517.6,0.229
104530,70409,97295,42584.5,35316,79024.2,20489.3,39997.3,0.229
104664,68618,99963.1,31550.3,24506,84374.5,11516.6,22944.4,0.229
100513,65045,101272,56426.7,43697,84627.8,16223.4,43036.5,0.23
132475,83448,104040,52842.2,41055,84351.9,14915.5,36185.1,0.233
103687,72867,93255.2,28674,23327,80558.1,9971.61,22394.9,0.234
115853,76114,99752.4,34958.6,27398,83620.9,19581.4,40726.9,0.238
112581,75805,97330,38045.9,30704,81207,7932.13,17682.2,0.243
126670,83021,99991.9,83377.5,60384,90491.3,33143.6,66794.9,0.243
114628,73682,101955,39040.9,30050,85144.2,20178.4,33823.8,0.256
91412.2,63538,94286.7,31747.3,25794,80661.8,5853.12,9862.52,0.26
80176.5,55061,95429.6,31889.3,26053,80217.2,15888.4,26895.6,0.26
79871.5,52515,99675.5,32910.4,26819,80421.2,9928.73,21184.2,0.264
89453,64380,91059.2,30112.5,24872,79344.3,10460.7,28474.9,0.265
94727.9,64703,95947.5,29195.2,23515,81366.8,9595.74,19300.2,0.268
79636.5,53439,97663.9,33006.2,26562,81435.7,4139.26,6931.96,0.27
89120.7,59928,97460.5,32556.6,27061,78845.3,4541.93,12277.8,0.273
91322.3,60494,98933.7,29257.6,23767,80675.9,10966.6,31448.8,0.273
146453,90659,105868,58854.8,44807,86082.7,18569.7,39669.7,0.276
134797,82873,106598,52877.1,40116,86383.3,20061.1,36820.5,0.288
128892,84665,99770.8,41372.5,32148,84340.8,17505.8,28110.1,0.291
141295,88415,104732,75186.7,54463,90473.1,17416,40724.6,0.293
114872,70640,106572,47840,37368,83901.8,14109.5,23296.3,0.302
151760,91693,108468,64277.1,47200,89247.1,8944.5,21626.6,0.309
86341.2,53730,105313,51728.7,39890,84986,13420.1,25257.1,0.313
95138.4,63827,97685.8,28758.4,22911,82262.3,5191.16,8790.92,0.314
127667,85255,98138.6,45315.4,34707,85567.6,8448.03,21913.8,0.316
97847.8,70614,90811.3,25768.9,21218,79592.3,11529.4,21581.7,0.316
90940.4,58770,101410,36736.1,29122,82670.7,11464.4,22211.8,0.318
93043.4,62740,97189.9,29825.7,23640,82684.4,12727.3,23486.3,0.321
156122,94666,108081,55631.4,40794,89372.5,32089,60446.6,0.324
110506,71999,100586,48258.8,37970,83294.3,17794.5,32499.9,0.334
152171,93060,107164,65696.9,49932,86227.4,24757.8,46199.6,0.334
114060,72175,103568,72335.2,54651,86742.4,14778.9,31250.4,0.336
136430,87770,101870,81809.7,62167,86243.2,15261.3,30997.4,0.337
137078,87977,102113,53081.4,41700,83423.1,25323.3,53995,0.337
91991.9,60081,100344,29470.6,23289,82931.3,8613.52,15809.5,0.339
83503.5,54437,100529,34043.4,27401,81422.8,23874.8,50974,0.34
101979,68781,97168.2,26354.5,20768,83164.7,20672.2,36182.1,0.34
123628,81734,99127.5,41580.9,32550,83718.7,19136.5,57310.8,0.342
95145.8,63622,98008.2,44605.2,35446,82470.5,21534.5,37534.9,0.343
165118,100386,107796,74404.8,56074,86960,17894.4,32550.8,0.344
131017,85709,100180,50729.1,39504,84158,26010.1,55201.8,0.344
76197.4,55907,89321,25893.5,21827,77745.7,12221.5,22944.4,0.345
