"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
118811,76103,102314,37396.7,28099,87221.3,16762.7,28139,0.205
112684,73478,100504,52938.7,42214,82185.8,14889.4,25237.3,0.211
83161.8,54106,100730,37325,29610,82611.7,13316.2,22955,0.217
112052,66914,109744,81870.6,61750,86890.3,19334.9,50319.6,0.219
95057.8,65253,95470,44093.4,36077,80098.2,18423.7,28843.5,0.224
105037,66851,102971,57550.3,44507,84742.1,10841.3,20643.1,0.225
90069.3,59177,99747.9,44209.9,35748,81049.1,24223.9,41340.2,0.226
131461,79933,107783,72981.8,55872,85605.2,22698.3,44138.5,0.23
81324.2,55378,96241.5,28795.9,23474,80394.1,16881.3,28607.9,0.23
106940,64015,109481,46318.4,36987,82070.1,14638.2,29429.5,0.24
125487,81050,101468,73099.7,52078,91990.1,22975.6,43836,0.243
150162,90591,108631,60005.9,45163,87074.5,22822.9,38025.1,0.251
139886,85971,106636,76274.1,57335,87184.1,18110.1,40999.7,0.258
139709,86746,105549,53084.1,39290,88544.7,23743.5,42327.4,0.259
76199.9,50350,99182.4,51088.8,40858,81946.2,7906.67,27742.3,0.259
103899,67623,100692,34952.6,28163,81335.5,12443.2,22091.7,0.262
123362,75781,106684,44376.1,34029,85463.4,9486.53,16752.7,0.266
128874,78531,107548,68092.8,49919,89395.4,17002.6,25751.1,0.266
115978,74589,101902,62126.4,45657,89176.2,13371.2,22836.5,0.268
114492,73353,102291,51292.5,39572,84946.6,20606.5,39009.3,0.27
93098,58571,104169,44748.6,35215,83278.3,8415.2,14686.2,0.273
131669,84371,102276,58199.6,44355,85991.8,25889.5,48010.7,0.274
112232,71235,103253,55514.2,42183,86247.5,22307,34903.8,0.276
144299,89258,105949,50199.1,38666,85083.7,24215.8,38162.6,0.279
93061.4,58267,104671,38043.9,29131,85587.4,8007.84,13756,0.287
141213,86809,106608,70890.7,52356,88736.6,23318.7,45040.6,0.293
116783,79082,96779.3,51215.5,40334,83216.6,13649.9,23395.1,0.296
106370,74691,93331.8,30351.7,24447,81364.9,11950.8,21950.3,0.306
91463,61766,97045.6,58453.5,44438,86205.7,29009,46718,0.313
91635.4,59839,100360,33615.2,26114,84361.2,25056,39121.8,0.321
104304,67352,101492,50145.5,39253,83721.9,13942.7,29613.4,0.325
104157,70004,97509.1,41511.9,34172,79612.6,17515.8,33780.5,0.329
98576.9,60780,106290,75590.7,57256,86522.2,35698.9,61850.3,0.333
102758,69790,96494.6,31187.2,25662,79646.2,837.5,2294.44,0.338
105916,69762,99500.3,38062,29330,85047.2,24457,43773.7,0.348
134839,84670,104368,60761.6,47678,83520.2,14901.5,27452.7,0.355
106881,70071,99963.3,37956.8,30247,82240.9,11018.2,16856.8,0.371
115167,76430,98751.5,31106.1,24439,83414.6,25754.8,41738.4,0.375
120709,78410,100890,51447.3,40282,83701.1,35772,55245.9,0.38
95544.5,68333,91633.7,37696.2,29072,84977.3,17260.5,31743.7,0.384
88408.3,55553,104295,48438.3,37689,84227.6,13089.1,27129,0.389
129625,82218,103324,58961.3,45962,84071.4,19062.8,49762.5,0.394
73871.1,49762,97287.5,28340.3,23106,80382.2,12631.5,21375.8,0.396
150450,93427,105536,63808.8,47087,88809.5,22914.7,46255.9,0.401
105223,70474,97850.5,37485.8,30330,80998.1,11861,23888.3,0.401
85401.9,52432,106746,41766.5,32716,83665.7,12424.5,28872.4,0.408
74943.1,49412,99398.4,28842.2,23204,81460.1,1342.01,2539.16,0.408
118243,77251,100312,55371.5,43803,82844.2,26394,47693.8,0.412
111403,78498,93007.9,47960.6,36814,85379.1,17960.7,41970.2,0.431
102360,67010,100109,37021.5,28726,84461.5,16176.5,26903.2,0.434
91092.9,60535,98618.4,36553.2,29271,81840.4,12864.7,26580.2,0.438
120071,73737,106717,62117.7,47940,84917.5,18291,35027.6,0.445
148262,86951,111747,70009,51299,89438.5,31003.6,90372.4,0.447
93771.3,58825,104469,42884.7,33277,84457.5,14723.9,26596.2,0.455
103676,69987,97082.3,30765.7,24687,81673.1,7852.4,15605.1,0.461
93288.9,56936,107380,51177.3,39109,85759.1,16441.1,29618,0.467
99997.3,66382,98722.9,40124.3,32142,81811.5,13879.7,26449.5,0.47
90604.9,62026,95732.2,38176.6,31098,80453.5,15954,32379,0.473
122359,79202,101246,54560.1,42138,84855.8,15521.2,31402.4,0.477
101324,66163,100364,34186.8,27243,82239.9,3775.45,7023.16,0.479
128550,84077,100201,62850.7,48592,84766.7,19232.3,33905.9,0.481
163968,106719,100692,54967.5,41451,86906.2,19193.5,30906.2,0.481
105431,68607,100712,38610.8,30226,83715.8,13302.2,24334.4,0.485
85709.4,60114,93440,30196.9,25226,78450.2,12609.4,22910.2,0.486
97263.7,62312,102296,71308.8,55425,84317.4,5526.16,10434,0.488
131655,81406,105989,66046.6,49959,86639.6,11618.5,24545.7,0.492
90394.8,56239,105338,62741.5,47410,86729.1,22463.1,47100.2,0.493
73759.5,49227,98196.2,53849.2,42523,82991.9,12466.7,17442,0.494
93288.9,60198,101561,64511.6,49334,85698.2,11371.9,27820.6,0.495
100901,69453,95210.1,55205.3,43856,82495.8,9974.29,21151.6,0.495
95931.4,65118,96547.2,34812.5,28654,79621.5,9067.78,21059.6,0.499
130979,81445,105395,68461.3,52953,84729.4,13141.4,29741.1,0.501
121895,78696,101511,44414.3,35249,82576.4,11836.2,22075.7,0.503
100106,66310,98938,35717.7,28918,80946,20059.8,39719.1,0.503
121783,79245,100715,51545.1,41120,82151.3,6800.5,13920.2,0.503
115867,78050,97289.6,38253.7,30014,83527.4,8704.64,14473.4,0.504
154239,95500,105845,85059.9,61105,91227.9,43312.2,83796.8,0.505
114163,74349,100631,44755.3,34256,85622.5,19697.3,36501.3,0.511
108761,71225,100074,45205.6,35533,83375.8,19312.1,29742.6,0.512
65521.6,49106,87444,19553.3,16834,76122.4,4064.22,8180.64,0.513
