"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
120778,80343,98518.8,52260.7,40351,84879.1,16577.1,2634.16,0.218
121459,77489,102724,51179.3,40393,83036.3,31946.9,3972.52,0.225
74240.7,53279,91320,28066.3,23003,79961.4,13207.7,2794.52,0.297
124671,72770,112278,57970.4,43382,87574.3,20147.6,6232,0.299
109406,72398,99036.2,32288,25726,82252.4,4102.41,1643.88,0.306
90504.5,61684,96156.3,37455.7,31196,78686.2,1176.52,356.44,0.324
71983.9,53512,88158.4,26294.2,22005,78310.1,194.3,31.92,0.341
121023,73430,108013,53961.8,41462,85293.5,33456.4,4319.08,0.346
139940,83446,109905,77673.8,58838,86516,14577.2,5145.2,0.352
102741,72911,92349.1,31888.7,25499,81958.3,330.31,75.24,0.375
88356.2,53840,107550,49838,38696,84406.1,11241.3,3203.4,0.386
109002,68858,103743,45515.1,35658,83652.4,23565.2,4275,0.412
97599.2,68383,93535.8,42039.2,34987,78745.8,18978.4,2159.16,0.497
92935.5,65182,93440.3,33834.3,26963,82237.4,14959.8,2653.92,0.618
119790,79581,98648.8,57983.8,46080,82465.9,53635.5,7669.92,0.632
72918.8,48886,97754.1,52775.2,42594,81201,3362.06,4259.04,0.67
135911,84987,104805,58787.8,43887,87787.2,30612.3,5893.8,0.678
119013,77096,101168,46510.7,36389,83765.1,28679.4,3539.32,0.724
114660,74840,100405,48099.3,38437,82010.5,26624.5,4286.4,0.725
138599,86901,104523,50740.4,39193,84844.9,27971.8,5918.88,0.73
95636.2,62333,100551,41625.8,32637,83585.7,10121.7,3100.8,0.747
124038,73994,109859,82650.5,56910,95178.1,41221.1,6922.08,0.791
105083,70405,97815.9,56016,41193,89118.7,15067,4028,0.826
112188,69131,106354,63420.9,49259,84377.5,3593.21,1091.36,0.92
107169,68019,103257,51227.5,36815,91192.4,40979.9,4268.92,0.938
111926,70319,104312,50617.2,38507,86146.6,32220.3,4982.56,0.953
94081.9,64440,95682.1,43361.1,35521,80000.9,23650.3,5257.68,0.963
125409,78359,104887,60258.5,46115,85635.9,22913.3,8149.48,0.966
111462,73175,99826.4,51184.7,39487,84950.4,34139.9,8553.04,0.978
90513.2,63554,93335.9,39086.5,32174,79616.2,771.84,152,0.982
94622.5,61807,100331,50101.9,37330,87958.2,25705.2,3325,0.985
161719,97630,108557,68414.4,50615,88582.5,519.25,140.6,0.993
106781,74753,93614.8,46429.7,36697,82917.2,10909.6,2302.04,1.01
142728,85258,109712,78668.1,58318,88404.8,8676.5,3276.36,1.016
120757,77742,101798,40774.2,32083,83289.5,8335.47,1766.24,1.043
99250.8,67249,96722.7,44600.6,35609,82084.4,12314.6,2481.4,1.131
111833,78700,93127,75939.1,56645,87858.5,31319.8,4989.4,1.145
107313,72203,97403.8,56459.6,43638,84791.6,24422.2,4931.64,1.151
115741,74450,101883,48378.7,37250,85115.3,27046.6,3786.32,1.233
97642.6,68012,94087.9,36017.9,29301,80559.2,6745.56,1203.08,1.328
94005.6,64770,95117.4,34565.3,28410,79735,3997.89,676.4,1.351
116261,77275,98599.2,61164.3,44507,90063.7,19764.3,2764.88,1.368
102705,61470,109499,54519.2,39539,90365.8,36657.7,5739.52,1.39
85290.9,53235,104999,66890.1,50343,87076.9,804,236.36,1.581
122860,82739,97315.4,47868.8,38359,81783.4,40579.9,6339.16,1.601
88200.6,62402,92630.2,39940.7,32162,81386.6,1017.73,218.88,1.617
137710,89066,101329,56647.8,43070,86196.2,1252.23,357.96,1.63
100579,65629,100436,46579.1,35728,85440.2,45036.1,5360.28,1.636
94834.6,62102,100079,52154.8,42290,80823.3,10468.8,1678.84,1.669
89406.5,60153,97407.3,34726.8,28532,79764.9,218.42,85.88,1.804
94279.7,64763,95405,34510.4,27307,82823.8,15289.4,2190.32,1.877
122746,80697,99684.8,67605.7,51572,85911.1,34764.3,7764.92,1.914
89596.2,61939,94799.3,29850.5,23979,81583.2,439.52,68.4,1.925
102216,75615,88591.5,64023.9,49343,85034.7,2299.44,532.76,1.974
126815,80750,102922,54917.9,40746,88330.1,38129.7,3760.48,1.987
87229.7,61726,92613.9,33037,26947,80347.2,19060.2,2087.72,2.017
115103,74918,100689,37548.1,29450,83557,25643.6,5902.92,2.038
105136,67659,101838,52223.8,41227,83017,10021.2,2043.64,2.101
124211,74760,108885,63807.5,47185,88623.2,37226.5,4523.52,2.106
120097,77034,102172,51163.2,38398,87323.1,20353.9,5259.2,2.12
78410.8,50934,100890,41587.6,31942,85326,29151,5468.2,2.135
82662.7,54483,99432.6,35594.4,28035,83207.3,542.7,108.68,2.136
126262,79226,104444,59435,45534,85543.4,33059.8,5370.16,2.14
101651,68318,97512.1,33735.8,27171,81370.3,461.63,72.2,2.192
101959,67402,99136.3,48174.3,39146,80650.7,22786.7,3762,2.199
102842,65302,103211,49388.4,38134,84877.5,28096.5,4332,2.223
125052,77848,105274,63181.7,44065,93967.4,54300.2,8953.56,2.224
92840.7,64006,95059.9,36238.3,29350,80917,11907.2,5200.68,2.244
116129,73834,103078,52142.8,40730,83899.5,27167.8,3353.88,2.269
78425.7,56383,91157,37174.3,29327,83072,16613.3,4516.68,2.32
94049.7,61598,100062,40250.2,30979,85149.3,21852.7,4248.4,2.427
133396,88686,98575.3,52161.5,40746,83896.7,7936.15,2630.36,2.427
101415,66868,99394.5,32779.8,26268,81782.2,21790.4,3268.76,2.494
113901,74524,100164,43725.5,33941,84428.8,23468.1,5969.04,2.554
87196.2,59891,95414.8,34332.1,28227,79710.6,15106.5,3654.84,2.557
125308,78658,104404,50855.7,38458,86662.8,19173.4,4075.88,2.561
118858,75978,102523,55968.5,43246,84815.9,29569.1,7698.04,2.607
78107,57067,89698.4,33642.7,27334,80661.8,29140.3,4560,2.64
133663,85502,102450,72354.6,54186,87510.3,22205.8,4718.84,2.664
84636.8,54838,101148,45104.4,34466,85764.6,13144.1,3644.96,2.721
77710.2,54184,93991.1,60011.9,48705,80750.2,42694.4,6141.56,2.727
77374.1,48026,105584,46681.6,35242,86809,32191.5,3673.84,2.814
