"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
67811.3,47398,93760.9,34609.5,26610,85237.5,7425.61,902.88,0.22
150426,88414,111502,70602.6,50771,91134.9,13197.7,2093.04,0.221
112524,75914,97141.5,37150.8,29642,82137.4,9455.04,1206.12,0.221
137843,87308,103469,65733,44325,97188.5,14250.2,1883.28,0.222
104813,72542,94690.2,34549.9,28046,80733.9,4789.16,980.4,0.223
102821,63871,105501,32610.9,25179,84879.8,11757.8,1735.84,0.224
132841,78810,110467,58409.3,43507,87983.8,6101.02,767.6,0.224
111713,65711,111416,48622.6,36658,86925.9,4945.94,863.36,0.225
106317,68078,102347,65307.6,49642,86217.3,6409.22,847.4,0.225
131402,94401,91223.3,45071.6,35245,83807.9,12673.7,1596,0.225
102497,67414,99641.8,39892.5,30186,86609.5,5778.75,896.04,0.225
140176,86619,106058,55441.2,42038,86431.1,9810.14,1184.08,0.225
151388,93903,105656,41088.4,31659,85055.5,9270.79,1134.68,0.229
90561.5,59303,100080,33879.2,25707,86369.8,10625.5,1190.16,0.23
138577,82163,110534,65448.3,49387,86849.1,2539.3,400.52,0.231
112995,77472,95586,41342.4,33656,80503.1,15246.5,1487.32,0.233
156102,102967,99355.4,49328.8,36179,89356,15325.6,2080.12,0.233
108638,70539,100933,47697.3,35787,87347.1,12018.5,1629.44,0.234
99414.5,68611,94959,27044.6,21743,81515.5,7325.78,684.76,0.235
104249,70358,97104.5,45346.3,36238,82008.2,4943.93,589,0.237
117401,73375,104859,48027.6,37615,83677.7,10485.5,1589.92,0.237
87127.4,59318,96260.5,38086.2,31342,79638,6673.2,670.32,0.238
132280,87175,99444.9,40407,30771,86058.8,10482.8,1342.16,0.239
95791.9,59563,105398,73544.6,56155,85830.6,8025.26,1634.76,0.239
95614.5,60679,103268,33790.1,25807,85808.8,7972.33,967.48,0.24
118956,72837,107032,51165.9,40133,83552.4,13409.4,1909.88,0.242
112136,72982,100695,35266.1,28002,82537,13341.7,1696.32,0.244
110430,67058,107924,57380.1,44510,84485.9,3044.48,471.96,0.245
115653,77400,97925.5,39358.5,30908,83454,16704.4,1732.8,0.245
120465,72947,108226,53620.8,40955,85803.7,4669.9,945.44,0.245
130390,83718,102071,50166.2,38662,85036.9,16742.6,1995.76,0.249
120092,75342,104462,51141.1,40142,83493.2,11602.4,1086.8,0.25
130135,82468,103416,55339.3,43304,83750.2,7128.13,1199.28,0.25
143481,87711,107206,48615.9,35883,88791.1,10283.8,2104.44,0.252
133524,85469,102384,52085.8,40000,85337.4,11108.6,1176.48,0.252
125658,82322,100035,46293,36050,84156.9,19960,1921.28,0.253
123663,72125,112366,68330.6,48848,91674.5,21036,2510.28,0.254
97331.3,67566,94407,23881.5,19299,81097.3,8939.81,1172.68,0.254
100894,67416,98080.9,43600.9,34321,83256,13412.7,1820.2,0.254
96547.6,65795,96167.6,36785.7,29387,82035.8,8542.5,969,0.255
145660,89639,106493,68710.5,53243,84574.7,19195.5,2214.64,0.256
