"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
116734,66692,114711,72050,58410,80840.1,22352.8,8132.46,0.212
94369.3,55493,111448,57690.4,47435,79704.8,23918.2,10389.1,0.22
83705,49864,110013,50148.7,39783,82611.8,19232.6,8796.48,0.241
98508.8,56833,113594,79191.5,62507,83029.1,27608.6,10561.3,0.249
75375.4,44040,112166,64984.7,50501,84331.7,22953.2,8805.72,0.263
100199,55065,119253,64651.5,48748,86916.4,17735.8,9333.66,0.275
95770.2,56193,111694,60234.8,47382,83313.3,30723.8,10953.2,0.276
87898.2,52501,109722,54955.3,43922,81998.7,20514.6,10055.6,0.28
86976,51112,111521,52092.7,42895,79588.5,30015.9,8924.16,0.284
78492.8,49749,103401,63915.5,53218,78709.6,18236.9,6972,0.284
61473.3,41052,98136.8,38709.9,33311,76157.8,15851.7,6014.82,0.288
86442.2,51076,110915,53328.2,42984,81307.5,25594.9,10426.1,0.291
97421.4,58199,109703,61666.4,49727,81271.1,15991,7032.9,0.294
77687,47748,106629,50005.1,42423,77249,19397.3,5521.74,0.303
53602.6,35553,98807.3,45778,38854,77214.8,27495.2,10957.4,0.303
144418,68992,137184,107913,75141,94118.5,19342.3,6501.18,0.313
89051.5,48404,120570,121477,81715,97425.7,66714.8,10791.1,0.314
50825.6,34073,97758,33205.7,28958,75149.1,15582.2,9358.02,0.317
74623.4,48328,101194,109455,97371,73669,14940.7,7979.58,0.318
93753.6,56545,108661,75256,62374,79071.1,13760.8,10375.3,0.318
71333.1,46181,101230,56284.7,48944,75365.3,23940.9,10281.6,0.319
75817.6,47497,104613,35640.5,30726,76018.3,19994,9274.44,0.324
84179.8,49309,111882,83899.8,63714,86299.1,9430.56,5366.76,0.329
91817.6,53781,111886,71358.8,54034,86548.7,17665,6986.7,0.336
97624.3,56834,112572,76229.6,62403,80056.8,16915.5,6712.02,0.34
74748.2,45799,106961,68647.5,55288,81371.8,33474.1,9562.56,0.353
77918.7,43769,116669,67620.4,49726,89119.8,20703.1,11025.4,0.356
54969.6,36558,98541.7,42216.7,36559,75678,26871.5,9851.1,0.359
67927,42493,104762,94333.1,76522,80790.1,8374.86,7336.56,0.361
98616.3,55116,117260,69482.3,54447,83633.5,16541.3,7272.72,0.362
65114.9,43354,98430.8,46070.1,39837,75790.1,20648.5,9102.66,0.362
78884.5,43707,118282,71612.6,55525,84524.2,19396.3,8947.68,0.372
71459.8,45343,103284,49157.8,41859,76963.3,31955,9251.76,0.378
75973.1,47447,104938,52414,43554,78867.7,12693.8,6990.9,0.393
95441.3,58000,107842,55013,45383,79442.4,16440.8,10319.8,0.394
90020.5,53620,110026,61034,50405,79355.8,8366.76,5649,0.394
60500.5,35288,112360,85713.1,64463,87139.8,42380.8,7825.86,0.396
66393.6,42153,103223,46420.6,40247,75588.7,20336.4,8413.02,0.401
81510.4,49760,107353,53706.2,43451,81003.7,22666,11003.6,0.415
42638.1,26853,104060,62278.2,52922,77122.3,18678.1,6933.78,0.416
91699.8,55476,108329,59835.2,49585,79083.6,46314.7,5855.64,0.422
62720.6,40660,101093,62693.5,49069,83732.7,11937.2,5745.18,0.431
88045.4,54096,106665,48331.6,40271,78653.7,20975.2,9471.84,0.434
106309,60489,115179,73562,58479,82439.2,20970.9,8957.76,0.439
62038.4,41247,98570.8,48551.4,43145,73748.2,14748.5,6810.3,0.439
