"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
105062,59420,115876,74927.2,61771,79494,35829,8868.3,0.21
84011.5,49789,110582,64600.7,51566,82102,38652.1,9045.54,0.21
91058.6,52625,113399,74054.5,57474,84442.3,33750,10093.4,0.211
92280.3,54700,110561,61238.7,49147,81659.9,27035.6,12799.5,0.226
85829.1,50859,110598,99193.1,76074,85452.6,38503.6,17632.4,0.228
103779,60417,112571,83797.7,64944,84561.6,20792.7,9616.32,0.229
66609.3,37584,116148,88591.9,65585,88525.7,51833.5,13098.1,0.233
154390,71953,140621,135147,92658,95588.3,85978.3,19221.3,0.248
85310.1,50665,110350,65564.1,54248,79206.8,38469.1,16349.8,0.254
82259.2,47338,113882,122446,94251,85140.6,72762.8,22366.7,0.259
59401,35578,109419,71250.3,56802,82205.9,35584.9,12252.7,0.263
79747.2,48316,108169,60910.4,44038,90645,22912.7,9377.34,0.266
64814.1,41332,102769,52549.6,47151,73039.6,26529.1,10718,0.268
110634,62645,115740,92504.2,71230,85109.5,28182.1,8161.02,0.269
122161,67932,117853,82988.8,64214,84697.3,37618,8341.62,0.276
135736,76545,116214,141975,109048,85324.4,151230,40363.3,0.279
174133,85481,133503,126104,83370,99128.6,52509.1,20581.3,0.284
94198.4,55468,111296,90839.3,72548,82059.4,30323.2,14875.1,0.288
64938.2,41272,103116,73758.1,62658,77145.9,18992.9,8512.56,0.29
66859.5,42709,102594,39671.1,33214,78276.8,31946.4,11960.8,0.29
62378.9,36636,111586,80954.6,60852,87186,29427.3,8688.12,0.293
65015.7,39988,106554,98536,79023,81718.6,22315,16950.8,0.294
92025.6,54944,109766,66664.6,50495,86522.1,34357,9518.46,0.295
91521.9,51513,116436,116487,87203,87544.1,16395.5,12198.5,0.297
123716,68288,118730,86798,67855,83831.6,37940.9,9300.48,0.303
106232,61464,113270,81239.2,64562,82464.8,37446.8,10075.4,0.31
49789.4,32496,100412,40494.1,34051,77936.6,20502.2,7830.9,0.315
118831,63947,121784,131251,93626,91872.9,64996,26694.4,0.317
79429.1,47617,109320,62186.4,50802,80222.2,34859.7,12993.5,0.317
79222.4,45545,113995,86599.8,67336,84284.9,39773.7,16627.8,0.319
122437,66580,120517,106925,73901,94822.3,70237.3,18206.6,0.323
138173,71511,126629,98802.7,74030,87466.4,59771,9865.38,0.324
74489.6,48485,100686,58221.7,47278,80706,34345.6,9908.22,0.324
88789.8,50324,115629,73627.4,58747,82136,29777.2,7865.34,0.334
61759.4,35809,113029,103769,76291,89140,48463.4,12884.8,0.36
115510,62649,120833,68443.4,53049,84554,47198.7,12161.5,0.362
98476.8,56094,115053,84042.4,68654,80225.5,42998,13897,0.364
80007.7,51316,102178,59231.5,48518,80007.4,32013.9,14163.7,0.374
111334,62236,117238,109857,80542,89389.3,18691,11525.2,0.376
107398,61028,115332,98941,75366,86036.1,30606.7,11201.8,0.379
109581,60921,117882,106000,82819,83879.8,38536,20972.3,0.381
113187,59401,124877,52022,36691,92919.6,43660.1,11348,0.382
130696,73230,116965,46923.3,36926,83279.1,37564,8702.4,0.388
101468,58060,114534,58631,47742,80483.5,26855.8,7594.86,0.388
72117.8,44808,105479,49945.1,40810,80206,29136.2,15940.3,0.407
100183,53504,122712,62337.6,47552,85913.5,24743.9,8386.56,0.409
155164,73223,138875,98033.2,68775,93416.3,16234.6,7859.04,0.414
136205,70530,126561,80690.6,58610,90225.9,43347.4,13855.8,0.414
67232,42861,102800,52206.1,43071,79435.8,35651.3,8344.98,0.418
87328,51136,111920,77447.3,62786,80839.5,13968.7,7514.22,0.419
104668,59551,115188,81767.3,64349,83275.6,52179.1,11799.9,0.429
88778.9,54384,106984,62447.2,51258,79842,21932.1,15187.2,0.435
77057.3,47614,106062,59821.7,49031,79959.2,31956.1,8941.38,0.436
88424.3,52141,111140,89523.9,73908,79383,51381,14338,0.439
87367,49212,116347,80320.7,60535,86956.2,43799.4,14403.9,0.44
76750.1,48849,102968,52991.3,45241,76763,37917.2,9157.68,0.441
98824.3,59400,109033,89156.7,70737,82601.4,43286.4,17469.5,0.443
65611.5,39716,108267,59238.5,49310,78731.6,39767.2,18587.1,0.447
111254,61524,118509,170390,125220,89176.5,77162.8,26440.3,0.453
89632.6,51013,115150,66468.1,51527,84539.2,34238.7,8808.24,0.454
97809.9,56099,114264,75184.7,56091,87844.9,30507.8,13856.2,0.469
80765.4,50252,105330,57177.4,47444,78981,21783.6,8628.06,0.486
104517,61729,110963,56453.8,45987,80452.2,11166.7,9983.82,0.487
165598,85500,126931,104297,77239,88494.5,38828.2,13211.5,0.49
77207.7,47427,106688,46592.8,38875,78546.8,19290.4,8037.54,0.497
98367.4,55369,116430,68373.2,54224,82636.9,46930.3,8630.58,0.498
107121,61138,114827,79220.7,64474,80525.6,26454.6,8509.2,0.499
52078.1,32956,103562,82691.3,66103,81982,45103,11430.7,0.516
96657.9,55140,114882,82506.1,63198,85558.4,35337.6,15703.8,0.52
87233.9,54285,105314,96401.3,78026,80969.9,26451.4,10251.8,0.525
112888,64428,114829,137608,101727,88651.9,52846,22732.9,0.527
131274,67351,127737,89833.9,63956,92053.2,45793.6,16253.6,0.528
97617.9,58124,110066,59023.6,47983,80615.5,23125,8670.9,0.536
67045.8,43351,101357,45016,38112,77407.9,25814.2,10319.8,0.537
65764.5,42043,102513,40177.1,33752,78011.5,17984.2,7643.58,0.541
65454.7,39708,108030,71886.4,58735,80210.2,40973.6,11036.8,0.541
63051.5,41063,100629,44050.5,38388,75203,25773.1,8166.48,0.547
74370.6,45529,107052,51361,41658,80800.7,24680.2,11657.9,0.549
68524.2,40425,111090,121848,97188,82164.6,38290.9,15272.5,0.552
92547.2,56853,106682,77450.6,63823,79529.4,39285,7670.46,0.555
66229.8,42084,103137,51690.4,43518,77843.3,20290.5,9205.14,0.556
82609.9,50561,107077,55045.4,44866,80405.2,20657.7,9369.36,0.558
106679,59357,117784,91664.5,70106,85689.1,68473.6,33128.8,0.56
73058.6,45045,106293,45097.6,37926,77928.4,28606,8401.68,0.564
100929,56315,117455,66585.8,51228,85183.2,23974.9,8623.02,0.566
85674.9,51572,108873,59911.4,48631,80737.6,25452.4,12756.7,0.567
116353,61469,124051,82509.8,59548,90806.8,53463.2,12959.1,0.568
101496,58848,113031,66320.6,52675,82513.3,23605.6,10489.1,0.579
71089.3,44780,104040,59265.5,47149,82377.7,50823.7,14635.7,0.584
107763,56504,124989,132801,97107,89625.4,66005.8,13497.1,0.586
101376,58237,114082,85202.8,67886,82253.4,71688.8,15200.2,0.588
125484,64489,127521,69141.1,51866,87364.1,54210.6,14301,0.588
96122.2,56484,111527,62091.4,48903,83210,42874.4,20490.1,0.588
83654.4,49289,111229,52636,42798,80600.7,38394,12409.7,0.589
84244.5,47608,115969,68192.3,49131,90961.9,37877.8,14267.4,0.599
62379.5,38574,105981,56292.8,45216,81590.8,50338.8,10153.1,0.605
88775.7,45589,127619,102231,69630,96220.4,58366.4,11978.4,0.607
70545.9,44493,103911,43579.6,36579,78078.5,22649.2,8119.02,0.607
119139,67321,115980,108471,81783,86922.5,31378.3,12342.1,0.607
88846.1,54021,107784,66087.9,49582,87353,36119,13432.9,0.613
113370,60187,123445,80447,62718,84061.6,25775.8,11488.7,0.618
138940,70144,129812,88086.4,63611,90752.1,53299.6,11361.8,0.627
95086.7,54809,113697,86641.9,69527,81668.5,42513.1,22254.1,0.628
58147.8,32333,117860,97865.3,71879,89229.1,31734.7,8612.94,0.643
79902.7,49573,105632,58156.9,46494,81975.6,39267.7,13868.8,0.643
93603.2,52161,117605,151466,113150,87728.6,108748,10777.6,0.644
94483.2,47224,131121,108440,80198,88614.4,54797,23229.8,0.649
132863,71527,121734,82330.6,64846,83206.6,33045.8,9528.96,0.651
71004.8,43281,107515,50667.1,41686,79655.5,32968.1,10759.6,0.654
152072,73137,136267,111221,80226,90855.7,62411.6,11486.2,0.655
69077.8,38394,117911,120344,89881,87747.8,37208.7,13724.8,0.658
78108.8,45341,112899,52978.9,42218,82240.4,46584.7,14563.5,0.658
