"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
107785,62113,113725,76366.1,59001,84824.4,36671.6,16.92,0.23
81530.1,50103,106644,89185,75711,77199.2,40736.1,19.74,0.24
121372,70757,112416,57725.9,44399,85207.5,37112.9,-4.23,0.274
80752.8,52241,101304,59077.2,49675,77940.3,34998.9,15.51,0.274
125802,64024,128773,91056,66779,89361.1,31441.8,9.87,0.3
57247.4,37874,99059.2,62693.7,53553,76722,44614.6,31.02,0.323
87230,54628,104648,70111.4,57102,80466.9,37537.4,41.36,0.337
42077.8,28888,95458.6,65164.4,56267,75899.1,41103.4,26.79,0.338
83870.8,53594,102559,55890.2,46699,78434.7,47717,40.42,0.339
141330,68520,135175,120515,84763,93178.6,84934.6,49.82,0.342
57322.8,38542,97470.6,41367.2,33055,82016.1,56750.4,13.63,0.345
69065.1,44802,101028,58345.3,48801,78353.2,32774,21.62,0.35
81876.6,51948,103293,59792.3,49711,78826.6,37658.3,33.37,0.35
78040.9,50724,100830,49153.4,40919,78724.3,42432.3,30.08,0.353
118613,63886,121677,80089,60109,87319.9,36514.2,25.85,0.361
169058,85305,129880,93056.3,65267,93439.9,40776.4,37.6,0.366
118288,66320,116889,80201.5,63539,82722.2,56579.6,-3.29,0.367
103280,60945,111060,77904.4,62626,81524.3,39145.1,51.23,0.37
99282.3,59193,109921,58927.7,47438,81409.1,34586.2,25.85,0.371
132713,66085,131611,92456.6,64354,94154.7,32503.5,51.23,0.373
77154.3,46193,109462,111473,86130,84819.4,46846.2,50.76,0.375
147105,72411,133139,100226,66755,98395.8,52147.8,45.12,0.383
92417,56393,107401,60628.4,48771,81469.4,31469.2,21.62,0.383
77836.2,46999,108536,96968.5,75754,83889,34359.4,31.02,0.386
75295.3,48700,101326,53048.2,45286,76769.2,38610.9,20.21,0.387
68929.2,40835,110624,75243.3,60602,81369.3,42645.1,37.13,0.388
82215.2,49758,108285,56457,46322,79874.9,33843.6,37.6,0.396
93151.5,53445,114225,69469.7,54846,83010,87024.6,71.91,0.402
86992.8,53736,106096,63222.9,52107,79516.7,34041.8,43.24,0.405
112184,64314,114316,63776.7,49611,84248.9,33419.1,28.67,0.405
79998.1,50800,103204,109414,93907,76358.4,80667.4,45.59,0.407
127683,73017,114601,129373,100263,84563.4,88111.5,58.75,0.416
58049.5,38137,99754.4,59762.1,50483,77581.9,45255.3,14.1,0.424
136200,74332,120083,113050,81990,90362.8,48253.5,50.29,0.424
95280.9,55177,113169,78977.9,62387,82964.4,34029,46.06,0.454
63591.4,40645,102535,54435.9,44650,79899.5,35355.6,17.39,0.454
101272,59944,110719,87694.9,64214,89500.3,69674.1,37.13,0.459
123930,60789,133608,108416,78145,90922.7,89404.6,70.03,0.46
75164,47563,103567,59696.6,48651,80415.1,63407.1,12.69,0.463
70244.2,42629,107990,109378,87767,81672.7,32508.6,69.09,0.465
66662.7,39549,110466,67627.8,49723,89135,40237.7,19.27,0.468
96424.9,58212,108557,59768.8,46694,83886.8,31799.6,26.79,0.469
59679.1,37649,103884,86420.3,71731,78956.7,37279.2,27.26,0.471
98545.2,54952,117525,125784,88702,92933.3,51594.5,37.6,0.479
90837.5,57468,103590,46290.2,37890,80065.2,41478.6,4.7,0.48
109783,63351,113570,70006.7,54536,84127.2,32252.6,24.91,0.487
83938.4,52925,103939,45894.8,38575,77971.8,54689,15.51,0.527
81064.8,49192,107998,75722.1,60919,81461,79716.6,23.03,0.542
155728,75788,134662,147632,104321,92744.4,88169.2,70.97,0.544
73618.3,47452,101674,84375.8,68339,80915,52582.9,23.03,0.545
85707,53069,105841,49873,40658,80389.6,36222.5,39.95,0.55
68699.8,44576,101003,47229.3,35786,86492.4,33507.6,25.38,0.552
56098.9,37717,97475.9,85655.4,72003,77962.2,35256.5,43.24,0.557
77966.8,49616,102984,91386.4,73634,81336.1,51947.3,21.62,0.561
80227.5,51843,101418,65511,55651,77147.4,33823.4,-4.23,0.565
67965.9,44560,99960,50545.6,43786,75653.3,48670.7,42.77,0.578
92212.9,58004,104187,57585.9,47294,79797.7,52395.8,10.34,0.581
72720.7,45932,103758,72549.1,59095,80456.5,53263.3,32.9,0.584
69740.4,46125,99089.6,45045.8,37506,78710.7,31581.2,23.97,0.585
95902.3,57117,110038,61587.1,48738,82813.7,33209.7,27.73,0.588
104566,60331,113588,68897.9,54982,82123.1,33792.6,30.08,0.591
81721.9,49677,107811,48079.9,37954,83020.6,51138.6,20.21,0.593
104108,62928,108423,75348,61059,80872.7,33245.5,25.85,0.627
79177.1,50900,101944,49884.2,41955,77921.9,51769.2,12.69,0.627
93897.7,58737,104767,57179.4,47926,78189.4,34731.8,16.45,0.631
85699.2,55149,101840,49262.1,40490,79734.2,33400.1,7.05,0.632
113736,60597,123006,102446,70994,94569.8,40998.2,34.78,0.632
82564.3,52140,103777,52309.6,45127,75967,45527.4,22.56,0.633
105201,60100,114716,104835,81564,84233.9,52292.2,40.42,0.635
97777.5,53249,120339,49812.6,37702,86587.3,40058.5,6.11,0.644
111883,64812,113133,116912,89723,85395.4,37669,50.29,0.656
133327,75961,115029,86618.6,67884,83622.6,51559.8,26.32,0.662
85562.1,53749,104326,53920.2,44800,78877.5,37889,23.5,0.662
77383.8,48687,104164,50556.8,41448,79938.5,35506.2,1.41,0.685
95081.3,52367,118992,71288.6,55930,83532.4,48830.9,9.87,0.689
91220.3,53946,110819,66175.8,53901,80460.4,31250.8,62.98,0.693
75267.4,50692,97307.7,47929.3,38752,81056.3,39864.7,19.27,0.697
118723,68855,113000,58367.1,45714,83675.6,39843.4,19.27,0.699
88817.9,51922,112106,67804.8,49043,90607.3,67318.7,23.03,0.7
112101,59293,123904,113049,77946,95050.1,74941.4,48.88,0.703
118167,68804,112555,98311.4,79091,81462.3,53150.2,56.4,0.71
66686.8,44192,98895.3,53027.5,46403,74892,32631.2,29.14,0.713
94673.8,53957,114990,98145,78258,82190.1,34612.5,29.14,0.719
68478.1,43075,104185,74600.4,63630,76835,36333.9,20.21,0.721
123477,63413,127610,142653,97082,96298.9,54887.3,42.77,0.723
158533,74536,139391,110596,73958,98001.4,58460.6,33.37,0.724
53316.2,35344,98860.7,48823.6,41295,77484,36658.7,32.43,0.729
86280.3,52761,107171,50607.8,41239,80424.6,40456.6,9.4,0.732
99751.6,61852,105693,83425.4,68481,79837.8,36137.9,31.02,0.734
96064.1,57009,110433,60118.8,47358,83194.9,31265.9,11.75,0.767
84973.2,53416,104253,48796.2,40534,78894.4,34969.2,57.81,0.77
187380,92860,132244,155131,112817,90116.2,56416.6,86.01,0.782
81626.3,52872,101178,49500.1,41030,79065,34083.8,11.75,0.79
97230.9,60517,105295,56841.1,47107,79078.3,58863.3,22.56,0.817
86103.5,54581,103385,56547.7,45082,82203.7,44303.3,29.61,0.828
85791.5,52736,106615,71940.4,60351,78121.1,32116,49.35,0.83
73954.4,45968,105436,42418.9,34623,80292.4,46964.4,18.8,0.83
127735,71720,116722,83936.2,65582,83877.3,38625.4,15.51,0.845
113722,67280,110774,55878.5,44358,82556.8,83575.5,63.45,0.846
101784,52729,126506,85587,60551,92633.2,33700.2,29.14,0.867
134860,73348,120497,89035.5,67394,86580.9,92471.7,59.22,0.878
67728.7,42701,103948,43789.2,36806,77970.1,31316.3,26.32,0.895
82424.5,50164,107682,69418.2,54296,83788.6,45607,28.67,0.896
49874.5,33768,96795,44156.6,38039,76075.7,34827,29.61,0.899
100441,61234,107497,55371.7,44982,80673.1,47803.3,28.2,0.9
174868,87566,130875,173678,115642,98425.8,59818.1,40.89,0.9
127118,74930,111181,79934.4,63582,82390.9,75887.8,64.39,0.91
50838.4,35764,93159.3,49541.5,44186,73479.2,36943.2,30.08,0.912
43353,30151,94231.9,47857.6,42523,73757.6,43337.8,14.57,0.916
99178.3,56524,114991,111531,85921,85069.7,43103.8,48.41,0.917
123460,64985,124507,71245.4,52518,88905.5,52655.7,44.65,0.925
110215,62685,115228,77388.6,57968,87492.1,35402.1,31.96,0.95
137398,65443,137594,122933,86607,93024,61678.4,57.81,0.959
91391.3,55649,107629,59314.6,49887,77921,40045,12.22,0.979
81654.9,45339,118029,54174.4,40538,87581.4,40546.8,9.87,0.99
131325,66364,129687,138540,98169,92487.1,80202.6,62.98,0.992
90313.6,57547,102851,56730.8,45934,80940.3,36331.7,21.15,1.002
87448.4,54991,104217,66897,55882,78454,55606.9,34.78,1.007
95819.1,58997,106439,86142,71314,79162.6,38282.2,34.31,1.01
110163,60764,118815,80850.6,65403,81015,40559.1,22.56,1.01
103977,62696,108687,96055.7,74221,84815.7,83464.1,73.32,1.031
52463.4,35441,97013.2,35462,29542,78668.9,42612.6,13.63,1.04
101948,60819,109855,58191.3,46838,81421.6,45874.1,21.15,1.048
85378.8,49784,112393,43037.7,33167,85039.9,35798,29.14,1.057
85790.9,52292,107519,94635.5,76363,81217.8,40392.8,26.79,1.069
144640,71489,132596,123289,85898,94063.5,66455.2,38.54,1.069
105589,60224,114903,73033.5,54895,87190.5,39004.6,12.22,1.075
81454.1,49357,108154,64988,52901,80509.9,33311.6,25.38,1.078
96545.8,55772,113448,64116.6,52694,79742.4,61225.4,52.17,1.079
51062.7,34149,97995.4,32758.3,28602,75059.4,38557.7,-1.41,1.081
