"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
69645.4,45151,101089,57552.1,48824,77251.7,788.94,73.08,0.227
74981.1,47253,103993,40095,34528,76102.5,590.22,76.86,0.228
80042.9,49488,105999,51189.8,41754,80346.3,354.78,70.98,0.243
67533.4,41548,106524,44532.2,36159,80711.9,354.24,46.2,0.244
68049.3,43223,103178,43270.2,37232,76164.5,346.14,91.98,0.247
71627.5,43834,107090,47788.4,39828,78634.6,6191.64,94.08,0.257
116344,64496,118220,64990.1,51159,83254,949.86,88.2,0.28
77124.5,48997,103158,43782.7,37914,75680.2,537.84,39.9,0.303
63945,39120,107124,51550,42671,79172.8,1111.86,100.8,0.327
78909.4,45293,114177,70179.5,55115,83448.8,362.88,91.98,0.351
78977.3,47355,109299,53876.3,45687,77283.3,615.06,39.06,0.352
72046.1,44194,106838,52768.3,44132,78360.9,429.3,93.66,0.428
81864.3,51235,104715,34684.7,28831,78842.2,714.96,73.08,0.441
113101,58956,125724,69940.8,52819,86780.1,1465.02,76.02,0.509
59237.1,38672,100387,61087,52926,75641.4,887.22,89.88,0.512
112367,62696,117457,64493.8,52223,80935,642.6,55.02,0.559
100337,55394,118707,47286.7,37399,82862.7,933.12,27.3,0.565
52489,33272,103388,41602.1,35679,76415.8,1480.14,85.68,0.592
133160,69529,125513,98299.4,73603,87525.7,665.28,91.14,0.601
60325.8,38912,101601,46221.8,40391,74996.8,386.64,75.18,0.616
75872,47449,104794,56065,47495,77361.3,305.1,82.74,0.66
96979.2,55465,114588,57684.4,45923,82320.5,2013.12,44.94,0.678
82684.2,50382,107554,64564.6,53886,78523.2,305.1,47.88,0.698
51668.5,34180,99068,35095.7,31574,72845.7,1883.52,101.22,0.706
62803.2,40372,101949,44928,39650,74259.8,1701,77.28,0.716
83137.9,51631,105528,41672.9,35755,76383,3248.64,107.52,0.743
59666.6,37941,103063,44931.2,37571,78374.6,329.94,28.14,0.748
72907.5,44023,108536,68665.3,57121,78781,511.38,51.66,0.769
79576.3,47114,110691,52300.1,42759,80159.5,413.1,26.04,0.805
61700.5,40424,100030,39816.4,33614,77628.5,1016.82,87.78,0.832
92029.4,54592,110478,60555.6,49870,79578.3,541.08,34.02,0.838
88739.2,47091,123497,98929.1,76447,84809.3,351.54,62.58,0.847
71052.8,44125,105530,59857.4,49876,78651.3,325.08,55.02,0.868
73651.2,46268,104323,49940.3,42735,76585.6,888.84,71.4,0.892
