"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
77213.5,48308,104750,46604.9,40078,76208.8,261.52,5.64,0.331
40311.7,29034,90992.2,37779.3,33561,73773.2,113.12,13.63,0.363
71941.3,46557,101268,38172.4,32906,76024.6,180.32,25.38,0.369
75845.2,48580,102318,58976.4,51029,75742.8,302.96,24.91,0.405
69107.3,43130,105009,65628.1,52174,82435.7,177.52,34.78,0.499
62420.8,41825,97807.8,58882.9,50919,75786,153.44,3.29,0.529
50057.8,34705,94527.8,51299.9,45707,73555.3,130.48,11.28,0.554
66970.1,44680,98230.9,42183.1,36403,75941.9,259.28,6.11,0.621
74299.5,48109,101214,48664.6,41395,77045.1,280,11.28,0.747
49898.5,34115,95856.7,32160.8,29180,72230.7,285.6,10.81,0.78
67757.3,39577,112200,72096.6,57983,81488.1,283.92,0.47,0.807
56342.6,37502,98460.7,28260.4,24890,74410.4,238,7.99,0.851
101332,61434,108098,69460.7,55175,82504.4,213.92,19.27,1.021
64253.8,41981,100306,43468.3,37886,75192.4,274.96,24.44,1.044
62041.2,42027,96745.7,39417.3,34547,74775,122.08,9.4,1.101
56898.4,38176,97676.4,38465.3,33173,75991.3,236.88,31.02,1.129
55272.7,37703,96076,38924.5,34382,74194.5,260.96,16.45,1.136
61815,39657,102154,42968.8,37215,75668.5,101.92,10.34,1.203
103233,61191,110563,69763.1,58813,77737.8,178.64,15.04,1.218
85679.1,53858,104257,59612,49810,78432.7,215.6,8.93,1.225
63217.7,40695,101807,94539.8,80265,77191.3,128.24,32.9,1.23
54435.5,37005,96405.6,46370.8,41413,73381.7,190.4,17.39,1.462
58334.2,40505,94383.2,48131.4,43460,72580.4,207.2,6.11,1.651
56863.9,36485,102142,58210.3,48191,79161.5,286.16,17.39,1.701
67370.5,43272,102034,49292.3,41411,78008.8,289.52,26.79,1.704
51690.6,35220,96183.8,40203.5,36118,72949.2,152.88,21.62,1.877
65691.6,44701,96310.2,50836.8,44136,75485.8,184.24,31.02,2.015
