"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
70917.1,42839,108490,59521,48971,79654.6,496.8,26.04,0.224
56718.1,34913,106467,80936.3,68301,77659.8,18129.4,137.34,0.227
84001.3,51189,107545,36722.2,30928,77813.7,776.52,29.4,0.237
77793.3,47729,106817,47578.9,39590,78760.5,344.52,15.96,0.239
80529.3,49890,105784,43168.1,36167,78222.3,6424.38,67.2,0.24
65380.5,42372,101123,48450.4,42275,75109.3,17689.9,138.6,0.24
61147.5,39385,101748,37840.5,32554,76178.5,19573.9,79.38,0.243
66483.8,39433,110493,58317.8,47008,81303.6,1449.36,59.64,0.252
86232.3,51519,109694,59485.9,48578,80251.7,41267.3,120.12,0.253
97248.6,56441,112919,43380.9,35814,79382.7,5225.58,37.8,0.254
94739.2,55371,112131,54931,45446,79213.9,793.26,91.98,0.258
108145,63146,112238,53542.6,44541,78780.7,26852.6,97.86,0.261
104566,61757,110964,73313.1,60974,78798.3,23989,137.34,0.263
80961.3,45269,117208,93864.4,71286,86293.2,31969.1,124.32,0.266
108409,63400,112061,52983.7,42175,82331.8,35015.2,182.7,0.267
113465,58618,126856,69601.1,50653,90051.5,27418,142.38,0.27
64300.2,41353,101903,43445.2,38302,74336.1,702,44.1,0.271
68890.2,41907,107734,44847,38112,77117.3,1466.64,84,0.274
59708.2,35424,110463,101553,81207,81955.7,14918,135.66,0.275
79653.1,47233,110519,63281.5,51986,79775.7,2601.72,67.2,0.279
78731.5,50336,102506,28223.6,24487,75536.6,403.92,28.98,0.285
105403,61173,112920,77630.9,63120,80602.4,24375.1,84,0.285
70234.9,42709,107774,42971,34020,82779.3,18602.5,142.8,0.297
69145,43164,104983,64357.2,53259,79192.5,6092.28,114.66,0.304
57795.8,37562,100839,43663.3,38893,73574.1,1882.44,3.78,0.31
59390.7,37992,102449,58404.2,50150,76322.6,2643.3,103.32,0.317
65072,41625,102452,38601.9,33658,75162.4,855.36,55.86,0.327
66719.4,40636,107602,55050.3,45337,79576.9,8068.68,119.7,0.329
104282,58673,116480,49063.9,38922,82612.6,44130.4,97.44,0.333
97456,56700,112643,59640.8,48848,80016,389.88,42.84,0.334
88017.9,54856,105154,47053.4,39968,77154.1,17341,137.34,0.336
79452.2,46487,112009,44295.7,34894,83193.7,6468.66,63.42,0.337
84469.1,51565,107355,62520.7,53313,76854.7,481.68,70.98,0.339
106238,55942,124458,95366.2,71465,87454.2,61850.5,195.72,0.345
106178,58356,119242,51654.2,40955,82656.9,6672.24,84.84,0.346
100579,55249,119306,65955.6,50910,84904.1,29971.6,130.2,0.347
85651.8,47441,118321,75882.4,56986,87267.6,41317.6,176.4,0.35
77791.4,46025,110769,52918.9,42583,81443.2,2152.98,8.4,0.352
75491.8,46121,107271,43029.4,35511,79411.2,298.08,42.84,0.361
55238.4,36321,99669.7,46661.4,41730,73280.7,516.78,26.04,0.364
72940.8,46445,102923,44169.3,38531,75126,675,22.68,0.375
69323.5,40401,112452,64541.9,52878,79992,33923.9,142.8,0.378
65250.6,42064,101661,41257.6,35599,75953.2,1765.8,11.76,0.378
57583.4,37135,101623,38128.3,33585,74401.6,3097.98,40.32,0.384
78528,45909,112100,78308.6,62490,82125.7,743.58,38.22,0.385
63320.3,41752,99390.7,27649.6,24018,75445.3,388.8,7.56,0.385
94907.5,55912,111244,64943.6,53538,79497.7,2489.4,54.6,0.388
85005.4,42649,130622,97161.7,65107,97801.9,492.48,59.22,0.39
86208,45931,123005,83026.1,60593,89799.1,41820.3,93.66,0.39
67079.7,39865,110276,73607.4,59531,81032.3,4656.42,94.08,0.392
143908,70833,133146,117205,77998,98478.6,47623.7,188.16,0.397
