"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
99455.8,59236,110033,86172.8,69942,80744.3,6793.36,38.54,0.217
68642.6,43073,104440,58817.4,46211,83414.2,7117.04,24.44,0.219
68183,43616,102450,53908.4,44762,78927.2,3947.44,22.56,0.229
66022.4,43205,100147,58171.7,50247,75872,3217.76,24.44,0.255
59229.3,37594,103252,72180.1,60465,78233.6,3497.76,17.86,0.262
74699.9,48188,101592,55081.6,46647,77386.1,3220.56,14.1,0.275
110094,65492,110168,65425.4,52750,81283.7,3404.8,28.2,0.276
50597.9,34478,96176.9,37343,32829,74547.3,3637.76,28.67,0.312
44578.3,32077,91077.2,33881.1,31182,71208.8,6007.12,21.62,0.319
72079.8,45613,103563,50768.5,40382,82392.2,7571.2,19.74,0.323
126568,72201,114884,80431.1,64258,82030.8,5340.16,31.96,0.336
47971.3,31274,100526,33666.1,27227,81035,9852.08,-1.41,0.344
64329.2,42928,98208.1,55815.8,47043,77757.4,4393.76,27.73,0.369
90738.7,54245,109626,76722.8,61294,82032.6,3647.28,20.21,0.427
70405.4,45233,102007,82103.3,67546,79660.1,5490.24,29.14,0.452
110519,61873,117062,155065,121530,83620.1,4748.8,49.35,0.455
50265.1,34073,96680,46865.8,40023,76740.9,5728.24,13.63,0.486
61113.6,40337,99292.1,51269.1,44247,75936.7,5700.8,7.52,0.505
113560,63933,116407,67989,55663,80048.3,6067.6,29.61,0.509
76344.4,51724,96730.9,77950.9,67918,75217,8853.6,12.69,0.528
68503.5,45519,98627.9,67270,58173,75784.4,7243.04,19.74,0.528
79866.8,50803,103028,54052.3,43649,81155.9,3491.6,3.76,0.532
65954.8,43097,100295,84762.2,71115,78112.5,3243.52,22.56,0.54
81075.8,51836,102504,77076.7,63859,79100.8,5686.8,13.63,0.571
69223.7,46576,97403,55954.1,48188,76097.9,7213.36,26.32,0.58
121581,68291,116676,91426.2,71113,84256.1,5738.88,39.01,0.617
145826,69241,138023,134423,91510,96268.6,6679.12,49.82,0.618
40297.4,28569,92440.4,45679.2,38942,76874.1,3590.16,12.69,0.628
129478,71492,118691,97975.4,72311,88795.8,8262.24,35.72,0.663
55170.7,38977,92764.1,29587.6,26774,72423,7960.4,14.1,0.683
62890.1,41869,98439.6,52404.8,46363,74076.3,4578.56,5.17,0.84
64441,41997,100560,50056.7,42955,76371,3174.64,18.8,0.849
59099.9,38431,100783,87370.6,71459,80128.8,8165.36,25.38,0.861
59849.4,39789,98577.2,43361.4,37078,76641.9,3350.48,20.68,0.886
