"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
94981.2,57506,108244,86569.8,71897,78910.7,-11.2,5.64,0.437
75283,48235,102286,55312.9,46402,78121.3,47.6,15.98,0.919
41580.5,29941,91013,23516.1,21722,70948.8,37.52,17.39,1.099
90604.1,56816,104510,59184.2,49746,77970,47.6,29.61,1.49
83558.1,52719,103873,72450.6,60315,78722,57.68,19.27,2.213
114083,66670,112142,70536.5,55386,83462.9,95.2,28.67,2.37
57747.3,39277,96354.8,38366.7,34155,73617.4,78.4,25.38,2.595
54171,38131,93104.1,52818.1,49081,70526,-62.72,6.58,2.624
69752.8,46377,98568.7,44476.3,38168,76367.6,75.6,20.21,3.046
61605.7,42151,95784,36342.9,32906,72380.9,21.84,14.57,3.477
51078.9,36371,92037.9,35937.4,32551,72354,93.52,9.4,3.595
46156.5,32049,94384,23758,21510,72385.1,45.36,-0.94,3.796
78971.1,48911,105814,75900.7,62003,80225.6,63.28,29.14,3.81
43818.4,30704,93528.1,34459,30671,73630.1,17.92,14.57,3.826
78895,50733,101915,55251.8,46182,78406.8,60.48,7.99,4.103
52170.3,34781,98301.7,29335.6,26332,73011.5,44.8,17.86,4.105
120348,66145,119240,119874,91458,85897.8,-25.76,37.13,4.105
67163.8,44812,98224.8,53689.4,46591,75520.8,-67.76,10.34,4.216
45201.6,31669,93540.5,45108.6,41655,70969.5,19.6,14.57,4.6
75358.4,49868,99035.2,53855.8,47610,74133.4,11.2,31.02,4.606
59444.4,40548,96077.5,38985,34622,73794.7,99.68,4.23,4.66
58523.4,39020,98292.9,45958.6,40323,74695.5,94.08,17.86,4.66
84065.8,51780,106399,74487.8,61930,78825.1,39.2,24.91,5.389
99996.6,60005,109214,58343,47972,79704.2,24.08,9.4,5.426
55490.5,37501,96974.1,50781.4,44268,75178.6,97.44,3.29,5.543
40036.8,29560,88763.5,20063.1,18799,69942.9,33.04,11.75,6.136
61820.2,42296,95788,40419.7,36412,72749.2,72.8,18.8,6.424
