"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","582_15 YG D-A","Time"
91888,54941,109608,63189.2,51630,80208.5,371.52,102.48,0.21
58286.7,37533,101774,40375.8,33374,79285.3,330.48,63.42,0.238
87061.1,52194,109316,96959.2,79955,79473.7,345.06,88.62,0.244
52283.5,35801,95708.3,43102.8,36187,78060.8,600.48,100.38,0.39
62775,40589,101358,81609.1,69403,77062,400.68,80.64,0.682
48905.6,33550,95531.4,61773.8,55378,73105,440.64,99.12,0.706
98074.2,56621,113516,67480,55229,80073.4,605.34,96.18,0.714
96689.3,55294,114599,76747.5,61870,81295,361.26,72.66,0.715
81233.3,49576,107385,58018.1,47932,79326.5,520.56,33.18,0.716
58066.6,37619,101158,41543.8,36523,74545.2,391.5,94.08,0.771
45382.4,31029,95851.6,45576,36879,80991,1416.96,65.94,0.783
60346.2,40390,97916.6,37309.1,33688,72580.5,617.76,26.46,0.798
70069.8,47576,96521.2,32232.6,28999,72843.8,547.02,-18.9,0.897
91379.8,54321,110246,65687.2,55780,77176,464.94,69.72,0.914
102659,59500,113074,62410.5,53243,76820.1,534.6,-21.42,0.921
63401.6,40414,102813,43553.7,37330,76462.2,532.44,30.66,0.946
54629.8,35424,101068,45155.9,39382,75144.4,712.8,95.34,1.11
77975,47944,106586,65990.7,55975,77262.5,376.92,74.76,1.143
86207.4,50176,112597,48641,41191,77389.2,348.3,91.98,1.248
92858.9,53035,114747,59517.2,47158,82711.7,2582.82,99.96,1.267
62512.6,41054,99791.2,49756.7,42182,77304.4,343.44,91.98,1.321
107040,60686,115595,78537.6,64507,79790.4,656.1,81.48,1.339
59606.4,39460,98995.6,47109.1,42123,73293.4,638.82,95.34,1.368
73049.6,45348,105570,48478,40448,78546.6,439.02,-26.88,1.38
49498.9,30569,106119,48931,38776,82699.2,493.56,78.54,1.557
113231,65124,113948,74218.1,59719,81447.5,741.96,79.38,1.56
77641,48266,105422,55610.3,47389,76905.5,310.5,88.62,1.586
88136.3,52697,109610,54227.3,45363,78342.3,303.48,87.78,1.657
72300.8,42735,110876,45369.2,37682,78905.4,465.48,51.24,1.806
63044.5,40401,102267,44552.2,38251,76331.9,601.56,47.46,1.82
152268,76988,129618,142799,106199,88122.2,3344.22,36.54,1.91
65618.6,42256,101770,65621.3,56179,76551,318.06,87.36,1.941
115590,63264,119741,84666.6,68091,81489.6,570.78,55.44,1.971
67938.6,43116,103266,61230.6,52258,76788.4,475.74,69.3,2.037
54368.6,36300,98157.1,46370.3,40754,74567.6,364.5,68.46,2.118
103080,60975,110791,69865.2,57133,80140.8,416.34,7.56,2.128
76979.2,48404,104225,43669.8,36782,77808.3,369.36,91.56,2.154
78464.6,48923,105109,50471.6,42292,78211.2,351,63,2.162
82282.2,45648,118131,56461.3,39731,93132.6,427.68,32.34,2.276
71065,44708,104172,58597.6,51002,75296.1,400.14,60.06,2.505
55780.5,36870,99149.2,82487.2,69858,77383.8,1091.88,89.88,2.524
77386.9,47243,107352,54497.3,46415,76947.9,344.52,83.58,2.553
83815,52204,105220,54905,48066,74860.8,600.48,79.8,2.671
82009.6,49678,108188,47199.8,40265,76823.2,341.28,42.84,2.691
72272.6,45759,103509,61057.3,52387,76382.5,641.52,86.1,2.761
73688.3,46847,103085,68927.2,58886,76711.2,544.86,38.64,2.888
59194.2,38449,100896,62832.2,54355,75757,306.72,31.92,2.893
73495,45547,105749,60862.3,51114,78034.9,324,68.04,2.969
90096.6,51658,114301,60475.1,49738,79683.5,1411.02,66.36,3.103
