"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
86200.5,51072,110613,68424.3,49636,90342.8,33936.8,300.96,0.185
108204,73942,95902.7,47530,39498,78862.8,8539.44,51.68,0.186
104958,67679,101635,81211.7,59346,89682.4,25387.8,64.6,0.186
148221,86359,112482,98763.9,71843,90093.5,33952.4,428.64,0.19
88103.2,64537,89467,76463.3,59129,84748.6,24292.3,245.48,0.207
153351,95238,105525,111736,80074,91449.7,35710.9,55.48,0.214
129724,86622,98146.2,74198.2,59306,81992.6,29686.8,96.52,0.228
139081,86716,105111,86409,65356,86647,16292.1,49.4,0.242
97048.6,62778,101312,64720.4,54019,78518.9,33441,50.16,0.252
142141,90492,102941,73376.8,57288,83941.1,19187.6,-15.2,0.254
89824.4,62556,94103.4,73419.6,56700,84861.1,8820.96,9.12,0.266
191008,118369,105753,86821,68309,83296.6,29926.1,82.08,0.271
121930,83692,95478.6,83369.4,60812,89845.7,20895.7,80.56,0.29
170842,107718,103941,100256,74042,88739,6787.76,44.84,0.307
81184.7,57175,93056.7,60422.8,48055,82402.8,14352.1,22.04,0.31
76535.3,51112,98133.8,52164.2,42904,79680.9,10539.3,49.4,0.311
122872,87338,92199.9,62864,53290,77310,13319.2,34.2,0.311
121263,82421,96420.5,51227.1,43217,77682.9,7509.92,53.96,0.317
143484,93643,100417,66663.8,52278,83570.1,16638.2,15.96,0.328
95004.5,62786,99165.6,60666.2,49582,80186.8,2391.56,-5.32,0.332
93570.4,66906,91654.4,77981,64983,78644.7,38076.6,178.6,0.339
93487.9,64350,95211,56038.8,46227,79446.2,18178.4,125.4,0.351
108287,67220,105574,85905.1,68496,82192.8,18494,53.96,0.351
170881,111156,100749,112366,82292,89486.4,25610.8,91.2,0.351
86227.1,60064,94082.7,55629.4,44304,82289,37353.8,75.24,0.356
82826.4,59651,90997.9,74493.3,57543,84840.8,20692.4,101.08,0.357
80233,52822,99544.6,57366.2,45802,82082.6,25293.3,41.8,0.358
148152,104522,92892.4,83848.1,69335,79253.9,32660.4,90.44,0.364
85956.8,63051,89344.6,48295.6,39942,79242.5,3791,-10.64,0.367
