"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
125148,84645,96895.4,94434.3,69333,89262.7,9346.6,3324.24,0.207
88815.6,54694,106422,51137.4,40277,83207.2,2550,1070.08,0.216
143707,96211,97889,88133.4,73915,78142.6,2114.12,2137.88,0.216
166378,112108,97261.3,90766.4,71832,82810.8,16445.1,6435.68,0.216
167391,115018,95377.4,79769.4,64890,80563.6,13951.6,8442.08,0.217
154426,105212,96191.5,78250.3,63128,81235.2,15740.6,13442.9,0.218
95034.8,69090,90146.2,54411.6,45414,78520.2,8501.36,4620.04,0.22
94089.3,64626,95414.2,47778.2,39194,79889.5,12146.8,6578.56,0.221
172473,108826,103865,97188.3,72266,88137.3,15023.2,26359.1,0.224
135107,84043,105355,74091.4,54831,88556.8,16647.1,7577.2,0.224
142514,90335,103391,67347.9,53778,82072.8,20588.4,8584.2,0.227
106078,64962,107015,79472.3,59790,87109.8,35506.9,24478.1,0.227
177435,112155,103682,116809,85574,89457,29607.2,27093.2,0.227
154704,104179,97319.6,83929.7,67983,80908.7,17019.7,7066.48,0.228
92209.5,62143,97244.1,43312.6,35970,78914,15963,4183.8,0.237
192308,118494,106361,83646.1,64775,84628.8,26778.4,11159.1,0.24
113591,76402,97436.3,60123.6,49074,80292.2,15086.5,9474.92,0.244
182294,114487,104351,105861,78303,88600.8,24555.5,26105.2,0.246
126008,77052,107175,88604,69176,83941.7,29184.9,7188.84,0.25
145129,89227,106595,76250.4,56950,87746.2,23516.4,10384.6,0.257
101018,68370,96831.2,61341.4,47630,84402.1,11493.4,14058.5,0.26
146239,90682,105687,74098.2,60282,80556.4,6079.2,2039.08,0.264
127687,82399,101556,63598.4,51186,81428.2,7763.56,14655.1,0.265
129829,96627,88054.6,54663.8,47271,75785.4,18981.5,10027.4,0.267
162222,96758,109876,91146.5,69390,86084.1,12722.1,11127.9,0.267
103689,63733,106622,64211,52277,80496.9,8585,3871.44,0.274
173008,109524,103523,73301.3,58004,82819.7,14150.1,12161.5,0.279
92891.5,58791,103549,60445.2,48727,81296.5,23120.7,5275.16,0.282
91380.6,56151,106654,51839.8,42715,79535.8,10696.4,6511.68,0.284
140663,86827,106171,113025,83286,88936.9,25573.4,20519.2,0.285
102761,72059,93458.5,56384.2,47398,77961,17249.6,4170.12,0.286
142097,86691,107421,72913,55899,85483.2,15415.6,14139.8,0.287
109431,72414,99036.7,80969.6,65027,81603.4,12180.2,4277.28,0.288
109837,71727,100357,58436.5,48338,79227.4,14807,5324.56,0.288
138469,86659,104717,75321.6,56523,87332.1,9129,12789.3,0.288
107690,74330,94948.9,58716.6,47098,81703.1,17865,2609.84,0.289
116019,66922,113616,67435.6,52835,83646.4,14962,10831.5,0.291
92530,63929,94856,60542.4,50265,78935.8,6116.6,2399.32,0.291
130053,87523,97381.9,64446.3,51651,81771,9743.04,13601.7,0.292
135899,82271,108255,74307,58370,83429.6,9811.04,8778.76,0.293
146718,97818,98298,113635,82867,89869.5,12538.5,13253.6,0.293
95641.8,52796,118721,70399.7,51080,90323.3,18194.1,10240.2,0.297
165041,104646,103359,69149.2,53994,83930.9,28221.4,14085.8,0.3
147936,98115,98814.2,74164.2,60395,80477.3,22202.7,12409.3,0.302
129292,83707,101225,69002.3,54086,83610.1,9646.48,10174.9,0.302
152004,95434,104383,94038.6,67907,90755.2,22555.6,14689.3,0.309
165505,101762,106587,77362.2,57514,88152.7,19196.4,10808,0.318
105875,71987,96387.1,48756,42139,75827,7258.32,978.12,0.321
155430,101606,100253,73862.3,57682,83919.4,8138.92,621.68,0.33
119007,80806,96517.7,44708,35982,81429.1,9834.16,3125.88,0.331
182194,118322,100913,97127.1,75226,84616,12123.7,10812.5,0.333
143495,92043,102170,94862.7,70902,87683.3,15194.6,15415.8,0.335
156466,104215,98394.4,80995.5,58063,91420,30113.1,19576.8,0.336
101125,66152,100183,74623.2,54440,89833,24220.9,17590.2,0.348
119148,73319,106501,69948.9,53495,85693.4,13837.3,14185.4,0.35
109814,62411,115312,86094.1,62342,90505,26407.1,15474.4,0.353
88485.2,57695,100511,41715.3,33410,81827.4,1107.72,4173.16,0.354
147729,97051,99757.3,61705.2,50070,80765.2,13848.9,10747.9,0.371
168412,106670,103469,84142.5,64778,85127.1,15208.9,18582.8,0.376
186636,126495,96694.6,86532,68770,82462.8,14551.3,3836.48,0.378
158948,106359,97939.9,116164,85163,89392.7,43379.9,23933.9,0.38
109516,70554,101727,60613.8,45587,87138.6,21078.6,7004.92,0.382
112018,74486,98558.2,56824.9,44990,82775.6,38838.9,12749.8,0.384
98814.4,63595,101830,45798,36267,82758.9,14327.6,6338.4,0.385
152754,103775,96467.5,76340.2,61634,81173.2,26154.2,6032.12,0.385
107624,68114,103551,79569.5,60066,86815.6,18751.7,4626.88,0.39
83156.9,54694,99641.1,45098.3,36974,79936.2,12448.8,7201,0.394
126274,85345,96965.3,66455.7,52577,82835.5,10765.1,6895.48,0.397
177396,118739,97910.9,90408.7,70955,83504,18357.3,9509.88,0.398
162933,105811,100916,71972.6,55787,84550.1,30020,11264,0.399
97898.6,67814,94610,55821.2,46182,79214.8,10863.7,2793,0.4
98460.3,67725,95277.9,45502.9,35197,84725.3,6972.04,5556.36,0.401
160773,94030,112054,96453.2,71559,88334.9,25104.2,9998.56,0.401
117478,77338,99550.7,82779.8,60403,89814.4,6448.44,11015.4,0.401
173573,111629,101902,85917.3,64585,87182.4,21182,23773.6,0.402
135668,90690,98039.1,71415.6,56550,82763.9,21639,6098.24,0.407
117524,70993,108490,66752.2,51953,84204.4,11119.4,14093.4,0.408
109038,76453,93468.2,57719.8,48793,77525.9,6702.08,3542.36,0.409
95981,66231,94973.8,49262.6,40607,79505.4,12144.8,19752.4,0.411
165601,107239,101202,69549.7,54911,83007.2,19061.1,20484.3,0.411
