"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
130015,87439,97446.7,72382.6,56578,83842.9,9161.64,-10.64,0.2
81566,56942,93876.3,43790,37335,76866.7,10286.4,-9.12,0.202
185159,116795,103897,101067,76715,86339.4,12276,31.16,0.206
189315,122923,100932,101546,74751,89028.2,5680.72,-0.76,0.206
86462.7,54102,104736,52183.9,40814,83792.9,10685.5,48.64,0.208
113626,76473,97375.1,62474.3,52057,78650.7,13523.8,-34.96,0.212
123084,78081,103308,91936.7,74993,80343,24920,41.04,0.215
81621.8,53932,99183.5,64520.4,49724,85037.6,13446.3,41.8,0.226
131163,91990,93444.2,55181.3,46162,78340.7,7862.84,18.24,0.24
140039,89783,102220,93186.5,70167,87036.2,24291.6,2.28,0.243
156510,102850,99728.4,78666.5,61138,84325.4,50304.4,7.6,0.247
146399,93021,103142,95791.6,75981,82623.3,29057.8,-9.12,0.247
130196,74620,114347,94949.8,72460,85876.7,33949.7,31.16,0.25
112622,63489,116254,85969,64861,86863.7,42640.8,46.36,0.253
140248,88912,103375,112543,85440,86325.4,85341.4,25.08,0.254
95932.6,62043,101334,60753.2,49631,80222.5,30622.4,3.8,0.257
114319,71263,105132,73986.7,58251,83239.7,28105.8,-21.28,0.259
165810,108580,100078,79410.4,61164,85086.7,31357.5,8.36,0.26
77827.4,53152,95960.5,40462,33764,78536.9,12914.6,-3.8,0.292
140681,90790,101549,68091.1,51086,87351.1,16394.1,24.32,0.299
100912,66391,99612.2,63371.9,48043,86446.4,23764,2.28,0.305
185360,112555,107927,109159,81142,88164.5,39112.9,38,0.308
156866,93141,110374,108700,80437,88563.3,44961.6,15.2,0.308
81176,54481,97647.8,69695.2,54981,83075,30791.8,-6.84,0.316
100175,66287,99039.7,70801.6,55986,82878.8,19451.4,34.2,0.32
176545,108639,106500,85246.8,65179,85713.8,11657.9,-3.8,0.321
111159,78740,92518.3,57205,45392,82591.4,19101.9,-20.52,0.321
126601,80255,103382,63301.2,50226,82596.8,1114.52,24.32,0.371
83521.4,60067,91125.9,61652.2,48319,83620.1,23768,6.08,0.372
159731,97339,107543,95337.4,75110,83185,14252.8,12.92,0.378
141903,92659,100365,88349.7,69872,82867,24883.9,117.04,0.387
110862,71019,102303,80662.3,62582,84469.7,38829.4,17.48,0.389
156350,103386,99109.5,108265,81091,87497.3,22021.8,-1.52,0.39
155567,102895,99083.7,92891.4,66818,91109.1,18953,10.64,0.404
95111.1,69899,89174.4,55762,48027,76091,4454.68,12.92,0.406
121674,87802,90818.6,49754.9,41886,77847.9,14577.2,16.72,0.41
105666,70086,98806.1,56317.6,44190,83521.8,12055.7,18.24,0.414
164888,102237,105697,74455.9,57689,84583.6,24031.2,15.96,0.417
98054.2,72895,88155.3,80480.7,59131,89198.3,30185.9,28.12,0.443
163623,105180,101951,91167.6,68380,87375.8,22231.9,-22.04,0.445
125719,77910,105751,94899.4,70922,87692.5,45745.6,49.4,0.454
129577,81708,103930,73720.2,58604,82440.2,21469,-23.56,0.456
184251,118564,101844,91987,72248,83441.2,14790,9.12,0.465
153974,99830,101080,74424,58830,82907.5,27108.9,34.96,0.465
106882,78135,89648,57478.4,45919,82033.6,16213.9,28.88,0.471
76795.7,54767,91896.2,55933.4,44930,81585.8,22171.4,10.64,0.521
101521,69394,95877.1,60121.5,50474,78062.4,17016.3,21.28,0.523
83824.6,48351,113618,73004.8,58946,81166.5,8439.48,26.6,0.524
107472,76003,92671.2,85120.4,65387,85314.3,48764.2,36.48,0.524
120391,84973,92852.4,67797.4,54477,81560.4,16927.9,37.24,0.54
140004,92146,99573.6,95464.5,69702,89758.7,26747.1,63.84,0.559
151387,95527,103859,90690.2,70367,84464,34744.6,16.72,0.57
105898,66487,104384,71372.1,55899,83676.7,18759.2,53.96,0.58
114550,70353,106707,91436.9,68197,87869.1,30354.5,31.16,0.584
107242,70358,99892.2,68129.9,52966,84298.6,16320.7,-8.36,0.588
153523,96285,104495,93637.4,70032,87625.9,15592.4,30.4,0.594
164679,104172,103602,89326.2,67649,86536.1,19728.8,41.04,0.596
161588,109483,96725.9,80545.3,63535,83082.1,17839.1,23.56,0.613
129201,90343,93724.2,62759.2,51883,79274.3,39059.2,60.04,0.633
99368,63950,101832,72447.2,54311,87420.6,19450.7,20.52,0.634
144739,91677,103468,73030.6,57469,83282.1,40156,51.68,0.636
153914,101289,99585.7,82713.2,65229,83102.4,11834,17.48,0.637
86633.8,60851,93303.9,47543.6,39967,77959.7,29803.7,52.44,0.651
94240.6,59294,104162,77678.4,57751,88149.7,19411.3,19.76,0.652
164543,111953,96321.6,95844.6,74689,84099.1,21176.6,-19.76,0.671
119455,83858,93355.8,43730.1,37246,76945.1,6783,8.36,0.677
100217,71852,91407.4,39829.6,33832,77154,10795.7,4.56,0.68
125658,78538,104855,100753,73891,89360.6,35309.7,31.92,0.684
95059,65055,95761.9,74272.3,56651,85921,25748.9,39.52,0.684
92155.6,67058,90063.9,56325.1,45542,81053.1,4752.52,15.96,0.687
85132.8,61211,91148.1,56127.9,47455,77513.4,32292.5,85.12,0.689
137409,82509,109142,93007,70381,86604.4,15852.8,31.16,0.693
93254.2,55987,109159,78533.9,59163,86993.5,25612.2,-7.6,0.695
143803,94350,99886.6,74364.8,60467,80598.9,10076.2,11.4,0.696
109352,75438,94998.9,55438.4,45386,80051.3,21173.2,-23.56,0.7
125688,87729,93892.6,76106.3,60069,83032.9,23417.2,16.72,0.701
146823,96478,99734.9,103690,78186,86914,20225.9,58.52,0.703
85121,58066,96071.6,63122.4,48350,85559.2,24340.6,-0.76,0.704
88114.4,67003,86185.2,58315.4,45830,83389.9,14474.5,18.24,0.705
155877,108946,93767,101221,81946,80951.4,32152.4,31.16,0.708
175647,109422,105200,77710.4,59411,85722,22794.3,4.56,0.713
147583,101320,95459.9,82163,68588,78507,11938.8,27.36,0.716
125343,90923,90345.4,58904.3,49334,78249.4,916.64,-11.4,0.77
110711,72317,100330,58567,47821,80262.9,15364.6,24.32,0.782
120910,81807,96861.5,61058.6,49202,81328.7,10531.2,9.12,0.786
107279,74780,94017.2,52634,44412,77668.8,6953,-10.64,0.823
98624,71647,90212.1,59165.4,43554,89026.6,4488,26.6,0.837
95067.7,57583,108198,67315.2,51355,85903.5,28285.3,-23.56,0.846
97112.5,65587,97037,72219.4,57707,82017.3,7812.52,15.96,0.865
128559,77550,108643,87329,66803,85672.7,22599.8,25.84,0.871
140496,100419,91691.1,68510.7,57811,77665.4,11643,15.2,0.874
113699,73944,100770,72343.8,57704,82162.9,19584,10.64,0.876
88882,58226,100041,61477.4,49218,81860,10523.7,-16.72,0.879
104976,62069,110840,84216.6,66501,82994.6,14270.5,8.36,0.885
142598,89704,104179,88420.4,65361,88657.1,12920,9.88,0.887
108248,63762,111259,87257.6,67278,84998.3,9309.2,-18.24,0.889
174900,111520,102782,100417,76748,85747.2,17252.3,24.32,0.892
94162.5,56269,109670,74549.8,55933,87349,25759.1,-22.04,0.894
162832,112944,94483.9,80080.2,65624,79972.8,29575.2,24.32,0.895
119707,74318,105562,94311.2,68999,89577.8,17415.5,22.04,0.895
122862,83703,96195.6,64714.9,54019,78512.3,27374.1,10.64,0.903
111794,76430,95859.4,65633.6,52734,81567.2,16341.1,19.76,0.905
96729.3,65020,97496.9,80630.3,62444,84622.8,18273,-1.52,0.913
88123.1,61776,93486.7,47812.2,41360,75759.6,5206.76,19.76,0.917
113294,78042,95138.8,84279.2,63114,87513.4,27897.7,15.2,0.919
129467,86954,97577.6,88543.5,69047,84041.1,14018.2,-23.56,0.926
91652.1,62411,96241.3,45059.5,37286,79199.2,16645.7,-12.16,0.929
76850.2,51728,97364.2,51446.1,42680,78996.5,281.52,-2.28,0.946
108387,76193,93226.7,73610.7,58793,82053.1,18228.8,27.36,0.946
115939,78349,96979,67237,51328,85848.8,25876,36.48,1.001
80485.3,52201,101046,57371.6,45865,81977.7,6722.48,15.2,1.006
136881,93601,95839.2,69572.2,55773,81750.7,32546.8,-8.36,1.008
155988,103242,99018.3,73042.9,57283,83566.5,12520.2,41.04,1.016
85250.6,60890,91755.4,59853.6,50378,77862.7,12633,18.24,1.017
144391,96562,97996.9,81152.6,64082,82993.9,9957.92,0,1.02
115495,70566,107263,76756.4,55914,89965,34183.6,-15.96,1.021
99474.7,69008,94469.8,43799.5,36080,79557.7,1567.4,12.16,1.023
133795,89615,97844.9,85039.4,67631,82405.2,16880.3,34.2,1.031
99857.2,69130,94665.7,54444.9,43971,81146.7,19404.5,19.76,1.033
81470.5,60999,87530.1,56563.8,45235,81949,22064,-3.8,1.049
89505.1,60533,96902.6,60371.8,50401,78500.9,18014.6,34.96,1.059
101614,65085,102318,68510,53037,84655.5,46148.9,23.56,1.073
78156,54550,93896,62740.9,45946,89491.7,18513,15.96,1.08
151010,98611,100360,84542.4,63051,87874.4,7337.2,28.12,1.085
107713,76160,92687.7,61627,46180,87457.5,22157.8,60.8,1.089
124281,83406,97653.3,74007.1,59639,81324.8,12996.8,26.6,1.09
156127,103591,98772.2,57765.3,46643,81163.5,27276.8,-1.52,1.12
97796.9,61536,104154,78688.9,62000,83176.7,7648.64,-22.04,1.123
169936,107160,103928,113629,87304,85297.5,11532.1,13.68,1.128
113647,78105,95358.1,60787.9,48612,81950.9,12241.4,9.12,1.134
100786,69198,95452.3,85778.6,62519,89918,23184.6,-13.68,1.138
102663,68310,98493.7,84928.6,65586,84863.9,14109.3,-14.44,1.143
135655,81499,109084,85238,61702,90534.5,35224.7,56.24,1.143
136859,85916,104395,84604.2,65484,84671.4,13679.6,12.16,1.159
147834,101578,95379.4,49444.2,40019,80970.9,12607.9,34.2,1.161
81515.7,52490,101776,50330.2,41018,80414.5,11857.2,28.12,1.166
176409,113860,101538,66654.3,52384,83389.1,44751.5,0.76,1.166
131438,86974,99040.3,54700.6,43226,82932.9,2025.04,62.32,1.166
113159,76058,97504.6,69251.9,55939,81132.9,17470.6,95.76,1.173
