"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
128171,86206,97439.1,75513.3,61822,80049.8,20814.1,209.76,0.217
98588.1,57898,111594,55038.5,40979,88020.8,25687,577.6,0.218
122265,74870,107022,65860,50774,85008.1,32727.7,2102.16,0.218
110586,67324,107649,91474.3,71084,84334.8,6137,899.84,0.218
109997,74238,97103.7,54869.9,43002,83622.9,18837.4,380.76,0.219
126985,80466,103424,55923.2,44078,83147.7,20691.7,842.84,0.221
123749,87474,92713.4,56475.4,46750,79169.4,14825.4,510.72,0.225
150068,96119,102320,76263.4,60139,83107.4,15855.6,206.72,0.225
154314,100762,100367,57400.8,44906,83771,22552.9,1615,0.225
122346,81701,98139,67291.4,52905,83357.2,12541.2,280.44,0.227
98971.2,68145,95182,66975.9,54417,80661.1,11239,33.44,0.229
180324,117999,100151,84855.2,66447,83691.8,25596.6,466.64,0.233
85971.7,55914,100766,53224.3,41763,83521.5,21711,364.8,0.234
96899.2,68210,93100.5,34292.4,28926,77694.4,1806.76,115.52,0.234
146334,95465,100457,59440.8,48109,80972.7,7642.52,704.52,0.237
102903,64352,104796,55194.9,42492,85127.9,12963.5,756.96,0.242
101963,64412,103742,61193.9,46108,86978.4,23171,354.92,0.243
160832,106208,99242.1,91672.2,67532,88962.7,17865,1390.04,0.243
128236,79002,106378,84902.1,64675,86032.4,19284.1,497.8,0.244
171178,111818,100326,78764.4,57751,89382.1,17578.7,1428.04,0.247
128163,84989,98828.2,72500.2,55421,85732.4,14129.7,350.36,0.258
195743,123369,103983,105566,77581,89176.1,15069.5,2124.96,0.26
132413,89078,97418.5,63442.6,50266,82715.5,20601.3,232.56,0.261
89121.3,64751,90201.7,40240.4,32859,80257.8,10201.4,314.64,0.265
101185,70727,93758.8,52141,41235,82869.3,23677.6,638.4,0.265
154433,98309,102950,72582.5,57425,82834.5,1993.08,3014.92,0.267
123172,81243,99358.5,60114.7,48390,81415.1,11100.3,382.28,0.269
157580,91246,113179,105478,77114,89641.6,34969,1583.84,0.271
168884,107538,102921,100203,73218,89690.1,13926.4,2856.08,0.275
