"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
75547.6,54527,90800.7,47504.1,39154,79512.4,8769.28,10564.8,0.209
161310,102494,103144,97635.8,72679,88040,49801.2,36225.4,0.261
135849,79103,112550,88327.9,63730,90831,38248.6,35386.4,0.264
94568,62401,99319,73143.5,54837,87414.2,22736.5,26635,0.273
90262.1,63072,93788.3,72773.6,59376,80323.5,15952.8,14462.8,0.278
149123,98426,99292.1,113225,81027,91578.6,41919.3,45149.3,0.281
103158,57712,117143,75540.5,58144,85144.2,17395.1,23253,0.283
72872.3,53720,88901,49362.6,41276,78375.4,12175.4,13822.9,0.285
96614.6,64038,98874.6,80031.9,63114,83103.2,4177.24,876.28,0.31
111082,72967,99769.1,84232.3,64643,85395.9,25852.2,15963.8,0.31
125595,86556,95094.6,87133.2,66284,86149.9,12968.3,27974.1,0.312
105333,67886,101687,69763.9,54659,83646.8,19657.4,30342.2,0.315
107737,68184,103553,66083.8,51644,83860,13423.9,11613.6,0.323
85787.5,58999,95292.7,56926.2,47155,79116,10304,9716.6,0.323
82780.5,58950,92028.9,53456.2,45630,76776.3,17726.2,20937.2,0.381
95813.6,77644,80872.2,36623.4,30780,77977.7,2344.64,13749.2,0.386
84028.6,63073,87309.9,52079.8,42101,81069.4,14773.7,4731.76,0.388
124051,80419,101093,68888.1,53879,83792.4,28029.6,16137.8,0.389
73154.4,49326,97195.1,45900,36558,82283,17049,17257.3,0.389
181001,120671,98301,85108.1,62786,88835.8,34102,24422.6,0.395
172361,113446,99570.4,91464.1,68638,87330.5,26673,32469.5,0.442
78615.4,55362,93062.7,54009.7,42138,83999.7,16309.8,7592.4,0.443
155314,101417,100364,108969,79661,89647,27283,19890,0.447
142952,93395,100311,75483.4,59299,83422.7,12467.1,6601.36,0.478
147768,92471,104726,86423.9,66859,84713.8,11323.4,9145.84,0.479
114280,74417,100642,93778.1,69129,88904,24276,16827.2,0.488
103657,68291,99474.8,85464.4,61839,90573.9,23536.2,47884.6,0.488
101909,64083,104219,76301.4,58279,85802.6,26777,34466,0.5
134863,78403,112730,108164,80363,88207.3,11810.9,8290.84,0.507
97436.1,69695,91621.7,78182.3,61298,83587.7,32895,19943.9,0.516
80580.8,53172,99318.1,71477.5,55184,84886,15752.2,15188.6,0.517
116342,81247,93844.9,55845,45714,80059.9,1904,10446.2,0.539
89381.7,57873,101217,66965.7,52961,82866,15179,9433.12,0.542
104197,61900,110317,82324.9,61208,88146,18761.9,16384.1,0.558
141437,96570,95984.3,71874.6,58103,81069.4,31554.7,26300.6,0.573
90308,64426,91863.9,63511.3,51022,81578.1,29582,26932.9,0.579
140999,97611,94666.4,68651.4,55371,81254.5,12221,17828.8,0.629
103748,64955,104676,61057.9,46886,85345.1,21985.8,5508.48,0.63
123591,89376,90624.9,64045.1,53008,79181.6,11027.6,9195.24,0.649
111571,74427,98243.2,60990.6,48118,83068.2,13769.3,11637.1,0.657
104238,72785,93856,52586.4,43793,78695.3,28658.6,24937.1,0.671
131108,84253,101982,71654.3,55513,84591.7,27499.2,30340.7,0.681
