"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
134885,88191,100235,72239.8,58127,81447.6,17380.1,46.36,0.191
105663,59783,115831,64009.8,49803,84230.7,13548.3,-25.08,0.192
124471,83327,97895.1,61794.3,47810,84705.1,2768.28,8.36,0.193
194295,117676,108207,98819,72732,89042,14091.6,45.6,0.201
161000,93033,113415,116847,86349,88683.1,8395.28,41.04,0.203
88610.4,67877,85554.3,46246.8,37853,80068.4,6117.28,-14.44,0.205
169347,107921,102838,68419.6,53333,84074.5,4029,3.8,0.209
88572,58050,99994,52840.1,41734,82976.2,4122.84,17.48,0.211
137189,92294,97414.7,86770.7,69046,82359.7,4808.96,145.92,0.216
132463,84739,102445,88467.3,68659,84443.3,8353.8,14.44,0.219
161515,109266,96874.1,74657.9,59434,82322.9,13141,5.32,0.221
103744,61243,111016,81327.3,62118,85802.3,10229.9,-12.16,0.223
127505,86387,96729.8,78946,60951,84884.6,14526.2,15.2,0.277
163056,113154,94437.8,70684,56806,81546.7,11611,31.16,0.317
164244,110011,97843.5,80188.3,62527,84047.2,20087.2,31.92,0.323
159850,107467,97480.2,64270.2,52374,80421.8,8803.96,15.2,0.327
149859,101668,96600.3,90843.2,65444,90970.9,8360.6,-14.44,0.328
151034,99926,99055.3,67677.7,53442,82993.2,18555.2,-4.56,0.33
84338,58920,93808.1,70165.1,54460,84435.2,4269.72,24.32,0.332
92089.2,64756,93198.4,72861.3,55304,86341.7,6763.96,12.92,0.334
74711.9,49014,99896.3,44495.8,35446,82268.2,7342.64,21.28,0.37
83138.9,57268,95142,51837.1,42948,79100.2,4212.6,-18.24,0.389
122445,91123,88062.9,72120.1,53327,88631.7,11604.9,-12.92,0.396
79789,54711,95575.9,53690.8,42719,82368,12827.5,-11.4,0.402
136687,81658,109700,79168.3,62218,83390.3,6776.2,23.56,0.404
101396,68098,97581.3,63095.2,50750,81477.9,2830.16,-12.92,0.405
102448,68433,98110.6,64340.9,52405,80462.7,13470.8,-13.68,0.409
104461,68723,99617,59405.5,46111,84431,15835.8,21.28,0.412
99852.2,64509,101442,53677.8,43389,81076.6,12558.9,9.12,0.416
116486,75740,100793,86660.6,65148,87176.7,8361.96,8.36,0.43
102604,68105,98733.5,50235,40697,80895.4,5720.16,2.28,0.442
140370,87835,104734,102736,76278,88268.4,7722.08,49.4,0.473
107072,72579,96681.4,68648.7,53967,83365.1,6979.52,-2.28,0.488
116334,83190,91646.7,49916.1,41350,79112.5,6234.24,-30.4,0.49
170875,110748,101117,96889.1,73253,86682.1,24041.4,24.32,0.495
99320.9,66542,97819.3,55250.7,45315,79905.3,8195.36,12.92,0.495
103794,70518,96461.3,41712.6,32234,84807.2,4313.92,29.64,0.527
134015,87350,100547,61554.3,49554,81406.6,12486.2,25.08,0.535
102837,65938,102210,59750.2,49646,78874.3,6977.48,1.52,0.537
115756,84298,89992.4,58184.2,50090,76126.2,16321.4,34.96,0.542
103170,69165,97757.3,81681.6,63949,83708.7,17052.4,15.96,0.551
104799,71432,96149.1,45098.3,37180,79493.3,9657.36,48.64,0.56
116349,78959,96569.9,53962.1,42891,82452.2,6048.6,29.64,0.561
108052,75758,93472.4,81646.9,61383,87170.9,9793.36,12.16,0.573
137917,80872,111764,73255.7,52764,90987.9,9877.68,20.52,0.58
118577,75186,103358,79560,58110,89727.1,10402.6,-15.2,0.604
145953,94898,100794,83438.7,66410,82340.6,8111.04,-24.32,0.62
141943,95818,97083.7,58490.2,46743,82006.2,15667.9,6.84,0.621
113394,74373,99920.2,63312.8,50801,81676.8,3232.72,18.24,0.622
93258.5,57302,106659,68572.6,53566,83896,7046.16,60.8,0.63
90139.9,54358,108676,70585.4,54586,84744.9,14397,25.84,0.678
113655,71329,104425,77442.5,57381,88448.6,10938.5,-50.16,0.691
149242,92642,105576,75203.9,56390,87401.4,12740.5,12.92,0.707
142745,91366,102390,88165.4,64386,89740.1,19817.9,-9.88,0.71
93226.3,66997,91193.3,52490.6,44773,76832.5,5926.2,9.88,0.728
103244,66936,101084,56292.4,45137,81733,4991.2,17.48,0.731
163500,106842,100290,93934.5,68878,89376.8,11717.1,6.84,0.739
131101,90645,94785.9,65136.5,51201,83373.1,3417.68,30.4,0.745
173726,107586,105825,83273.5,65278,83602.6,12326.4,19.76,0.752
112414,72676,101370,79484.5,62356,83538,19019.6,3.04,0.756
112785,71871,102844,82811.8,63167,85917.5,13826.4,-1.52,0.759
86942.6,54443,104658,54163.4,44678,79449.6,8104.24,43.32,0.761
118040,78233,98882.4,52028.2,40397,84405.2,9578.48,-19,0.771
141335,89967,102955,82805,62930,86234,13836,27.36,0.772
112329,73073,100743,62018,50849,79931.1,11890.5,34.2,0.788
135818,93183,95521.2,80541.2,61659,85605.5,9307.16,62.32,0.848
153310,98954,101536,102335,79463,84399.6,4121.48,28.12,0.849
132157,85910,100816,54219.8,41482,85660,7860.12,11.4,0.885
126017,72162,114446,74492.6,54782,89115.9,20859.7,16.72,0.897
151638,100954,98438.6,61764.4,48650,83202.3,20143.6,-3.8,0.912
79894.4,51593,101486,54819.6,44185,81309.4,8121.92,6.08,0.913
149712,94587,103730,78841.9,61590,83893.2,15239.5,42.56,0.932
181915,113010,105495,84007.9,63798,86296.4,13586.4,0.76,0.937
85685.2,57619,97458.6,70478.6,53899,85695.2,4760,-3.04,0.94
112913,74922,98767.2,59895.1,48487,80955.4,4339.08,9.12,0.947
108914,73371,97283.1,50014.7,40427,81078.5,5155.76,22.8,0.951
140318,89814,102388,79620.5,60526,86211.1,5520.92,-1.52,0.96
138083,96168,94099.8,60739,49036,81176.9,15757.6,2.28,0.983
121929,76319,104702,85806.5,66562,84483.9,20923.6,47.88,0.995
85507.9,57084,98168.4,46909.1,37612,81735.5,6326.72,-3.04,1.009
195643,124995,102577,90036.1,69947,84358.2,8634.64,34.2,1.018
127914,83225,100727,77220.1,60724,83339.3,10306.8,-9.12,1.024
114092,78081,95761.6,78134.7,58065,88188,8151.84,10.64,1.03
117138,79200,96928.6,55188.8,44628,81044.5,17735.1,-32.68,1.044
126534,74233,111709,80837.7,62621,84600.7,6012.56,14.44,1.06
158838,110210,94452.7,88266.7,69774,82905.5,5396.48,7.6,1.063
164185,110810,97103.6,110449,80023,90453.8,23872.8,22.04,1.063
161034,107358,98302.5,90678.7,71838,82723.9,10966.4,7.6,1.064
97185,71845,88650.8,37126.6,31777,76568.9,1232.84,2.28,1.07
149043,85530,114202,90416.2,66231,89467.4,6485.16,4.56,1.08
77111.3,53046,95267.6,48218.8,39662,79674.9,9950.44,0,1.082
131478,79466,108431,93244.3,69459,87977.9,30146.4,7.6,1.091
132951,85479,101932,77762.8,56215,90656.6,4868.8,21.28,1.126
101962,70231,95145.9,70970.2,54951,84641,10509.4,5.32,1.135
94226.4,65039,94946.4,56890.8,45682,81616.4,8806,19.76,1.205
174212,118754,96141.2,62615.1,49866,82291.4,13962.4,25.84,1.217
129367,87683,96691.7,62201,51295,79469.8,10566.5,-12.92,1.22
164849,104486,103397,68873.8,50142,90018.6,10871.8,29.64,1.223
95245,64894,96187.3,53392.2,45671,76615.7,6337.6,12.16,1.224
110550,78278,92555.1,50005.2,41778,78441.7,5542.68,13.68,1.229
127991,82535,101630,92606.5,67999,89252.2,5478.76,0,1.239
169405,115538,96090.7,75378,59342,83245.8,18955,50.16,1.257
165130,110194,98208.4,86456.6,68182,83101.4,7362.36,30.4,1.294
93959.8,54310,113381,69995.8,53874,85147.7,8950.16,11.4,1.294
92781.8,62087,97935.9,80792.2,59963,88301,14918.5,-0.76,1.301
78125,52395,97719.2,55968.8,43702,83931.4,7117.56,30.4,1.301
138166,93355,96993.5,64173,51535,81607.4,11179.2,13.68,1.31
89756.8,60320,97518.2,46519.5,37420,81472.5,11401.6,-1.52,1.312
100894,70346,93995.7,52730.6,43578,79300.4,3717.56,10.64,1.315
84234.4,61278,90087.6,47640.8,38327,81461.8,1141.72,7.6,1.316
162951,103134,103546,85346.8,62691,89220,16405,6.08,1.32
122338,81206,98730.8,75700.3,61334,80886.6,14945,15.2,1.331
99616,62097,105133,64539.5,50737,83364.4,7671.08,11.4,1.332
84718.7,50714,109479,71687.6,56970,82466.6,7103.96,34.96,1.355
96602.8,67149,94282.3,47895.1,39337,79794,4169.08,-19,1.36
151545,94598,104988,116829,87506,87496.7,6709.56,-8.36,1.363
174187,110852,102980,97821.4,75788,84588.9,37118.5,-22.04,1.376
91141.9,60554,98640.5,73266.6,53683,89443.6,11995.2,15.2,1.377
132587,89395,97200.3,80064.6,61987,84648.6,11205,-35.72,1.386
108486,73049,97328.1,49879.4,42569,76790.5,4972.84,-18.24,1.397
118824,82959,93868.4,50625.3,41298,80337.6,6524.6,5.32,1.4
103980,64547,105573,70947.8,56907,81705.9,9146,-46.36,1.405
108886,69067,103319,74030.9,58479,82964.7,4267.68,18.24,1.41
123716,83266,97372.9,58294.4,47066,81170.7,4584.56,44.08,1.421
171127,109397,102516,77418,59329,85517.5,16152.7,0,1.422
154657,103260,98156.2,69360,54444,83490.9,4709.68,-1.52,1.428
122798,75287,106894,95487.6,72507,86307.2,20292.6,16.72,1.429
93596.4,70413,87113.7,62103.7,46361,87789.9,9622.68,-9.12,1.441
144344,93934,100706,81875.4,63511,84485.9,9338.44,41.8,1.442
122609,84365,95244.3,69072.4,55917,80954.4,3499.28,-19.76,1.443
80548.5,53290,99058.5,53914.5,44170,79994.1,6281.84,-28.88,1.462
136326,87234,102417,85401.9,66026,84768.1,19831.5,-34.96,1.466
120765,78041,101414,89865.4,67709,86981.3,6783,-1.52,1.473
93765.1,61967,99165.5,79339.7,59394,87544.3,9919.84,9.88,1.474
114361,75910,98732.6,68540.6,54010,83167.5,13827.1,3.8,1.476
162857,111965,95324.6,77620.6,60477,84113.7,5164.6,4.56,1.483
106205,76003,91578.4,40803.4,34035,78568.9,6512.36,-15.2,1.485
118888,81345,95782.8,66695.1,54005,80935.6,15442.8,33.44,1.486
80261.5,52869,99491.5,62358.7,51777,78929.7,8053.24,15.96,1.487
113680,72182,103213,77173.9,59314,85269.4,22539.3,22.04,1.52
137347,90203,99788.2,65743.1,53787,80103.7,4855.2,-25.84,1.525
89037,66487,87763.4,66309.5,50019,86880.2,12841.8,0,1.526
100532,66484,99098.3,53482,43508,80559.8,10603.2,-2.28,1.53
75020.6,54904,89548.1,50513.8,39068,84736.2,4111.96,17.48,1.543
92540.6,64778,93623.4,78631.8,60791,84769.4,20187.8,12.16,1.543
93537.5,70311,87185.2,37781.5,31415,78817.4,1061.48,20.52,1.552
90911.2,63682,93558,56005.5,46062,79683.4,6358.68,28.12,1.612
76869.5,52027,96828.9,48692.8,39270,81261.2,7249.48,10.64,1.62
156778,104719,98116,62145.2,49967,81508.8,5295.84,15.96,1.628
143593,93427,100726,95726.3,74123,84636.6,2148.8,41.04,1.637
175417,121823,94367.6,104583,81691,83900.6,3577.48,-4.56,1.642
129638,81371,104410,99669.6,76774,85080.2,11938.8,12.92,1.648
87861.4,54546,105564,75023,56442,87110.8,1772.76,-17.48,1.654
168877,107681,102781,64197.4,48405,86917.5,11704.2,3.04,1.667
125415,81636,100681,65498.3,51228,83792,14012.1,4.56,1.676
158558,105642,98362.7,84165.6,63002,87550.9,5136.04,-6.08,1.676
145500,94722,100668,94878.4,71438,87039.8,828.24,-11.4,1.677
108581,71119,100057,84032.4,68226,80719.1,2025.04,-8.36,1.677
157355,95674,107787,91378.4,71054,84282,5672.56,-5.32,1.683
134116,86298,101850,75356.2,56606,87244.2,5674.6,-15.2,1.684
133598,85987,101823,75962.8,59855,83172.6,10306.1,16.72,1.686
128490,88053,95632.4,48966.8,40229,79770.5,9028.36,0,1.689
197600,129574,99942,85795.6,67570,83213,13655.1,19.76,1.693
105068,66890,102941,76196.7,59303,84205.3,11201,-18.24,1.696
169483,112351,98862.1,89122.2,64962,89909.6,10153.1,25.08,1.698
137909,91012,99305.7,102648,73920,91005.7,8588.4,-12.16,1.7
128370,80630,104339,73918.7,58178,83267.5,14382.7,12.16,1.722
101782,61938,107695,75240.6,59450,82943.2,10428.5,27.36,1.73
174998,102811,111551,78702.5,58075,88813.6,14492.2,22.8,1.73
91025.3,64755,92123.1,76139.6,57999,86034,4584.56,26.6,1.744
159918,99447,105387,82827.4,61327,88512,15136.8,-3.04,1.753
110663,71647,101224,87514,65458,87618.2,9791.32,24.32,1.77
113356,72595,102333,83740,64771,84729,3946.04,-6.84,1.806
166906,106867,102355,79023.5,63007,82195.4,12615.4,0,1.812
122909,79710,101053,65919.9,49699,86925.8,3657.04,32.68,1.816
116635,90230,84714.5,66817.5,53502,81846.5,11177.2,-11.4,1.82
182288,120384,99236,83928.3,63560,86537.5,18308.3,9.88,1.824
112777,80258,92090.2,62151.3,51926,78441.4,5440.68,-25.08,1.839
108205,78166,90721.2,65697.5,50530,85207.9,9169.8,52.44,1.857
122385,78985,101546,74938.7,58905,83374.6,10416.9,-22.8,1.881
179758,120126,98069.1,84908.2,65134,85432.2,7737.04,15.2,1.882
88487.6,58625,98919,64171.6,48113,87409.9,5489.64,29.64,1.886
76371.6,56194,89068,52228.1,41590,82299.1,3915.44,9.12,1.907
174299,121156,94282.1,113830,90724,82227,11799.4,-30.4,1.91
126328,81567,101500,85688.2,68882,81525.8,10227.9,12.92,1.919
180480,115647,102276,87288.9,68578,83416.9,12561.6,14.44,1.919
141995,82850,112321,101233,75830,87490.5,15150.4,-4.56,1.919
167634,100777,109013,104575,79097,86646,4177.24,0,1.921
176960,115757,100186,102795,79053,85218.4,5306.04,43.32,1.93
99813.2,71478,91515.7,64007.7,49694,84412.8,11696,19.76,1.93
82610.7,57831,93617.1,70480,55915,82607.1,13292,15.96,1.933
