"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
110083,71062,101523,59259.3,47786,81271,23360,224.2,0.229
157077,100949,101974,84117.4,65265,84466.6,22503.9,103.36,0.234
126603,88045,94236.3,64826.4,53753,79036.8,14627.5,144.4,0.236
130643,87962,97335.2,76993,61219,82422.3,12770.4,50.92,0.247
106716,61031,114593,80471.9,61699,85476.4,21381.2,68.4,0.25
85924.6,53892,104490,58654.1,45284,84885.5,28101,342,0.256
155238,106441,95580.5,99984.5,74461,88000.2,41415.4,827.64,0.263
108199,68450,103593,90839.8,68290,87176.5,46797.6,1480.48,0.278
123305,85079,94981.3,67893.9,50403,88278.4,27595.8,598.88,0.291
93540.6,69682,87975.1,42882.2,34762,80844.8,12481.4,13.68,0.3
141451,96369,96193.8,63159.8,52805,78387.2,13077.8,228,0.3
124735,79507,102817,84942.2,62519,89041.3,13558.5,319.2,0.307
87984.8,54698,105418,67349.9,50023,88236.3,12318.2,1361.16,0.311
92564.8,57500,105501,77232.4,60108,84206.8,27483.6,266.76,0.33
80587,57572,91734.7,37511.5,31424,78231.8,10254.4,267.52,0.336
91699.2,59654,100741,57063.6,46710,80062.5,8421.8,647.52,0.34
125931,78602,104998,87137.2,66974,85266.3,23759.9,48.64,0.384
137117,87078,103196,81506.8,62002,86152.6,40912.2,740.24,0.388
102981,68847,98028.2,81336.8,66258,80450.5,17199.2,1163.56,0.392
103289,64800,104462,77160.3,59504,84982.1,33167,304,0.395
99139.2,65618,99015.4,62572.9,50342,81458.4,29082.2,359.48,0.396
161132,105331,100255,75916.6,61143,81371,46184.9,676.4,0.418
86307.7,55338,102213,46183.6,36494,82936.5,10121.1,923.4,0.461
91653.4,57671,104153,63182.2,48319,85695.2,21279.9,66.12,0.463
93199,59932,101914,76438.8,61592,81333.5,14738.3,453.72,0.472
94765.1,63010,98564.2,67690.6,54134,81948,30162.1,294.12,0.479
114956,74590,101002,66656.3,50058,87266.6,38378.5,525.16,0.483
