"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
93064.5,53103,114854,82373.2,61659,87552.6,26990.6,14517.5,0.211
127275,85562,97486.3,70452.1,54478,84752.5,18778.2,11513.2,0.213
119760,74922,104757,62506.3,49879,82127,9309.2,5988.04,0.214
104102,65006,104950,87894.1,66247,86950.8,18082.6,8925.44,0.216
128166,81070,103608,87691.4,65050,88346.6,20243.6,13695.2,0.22
172381,119286,94706.6,100901,80550,82093.8,12606.5,4372.28,0.222
108416,76082,93387.8,61127.9,48942,81853.6,7741.12,5669.6,0.225
121255,83325,95368.6,64379.7,52992,79619.3,17306.7,5437.04,0.227
117959,72244,107007,72185.4,55891,84642.3,17214.2,5990.32,0.23
107683,75059,94020.7,69740.1,54935,83198.1,19282.1,7042.92,0.236
166519,109476,99683.8,84447.8,66784,82869.8,8729.84,5744.08,0.238
110776,70962,102306,65484.7,51186,83843.3,3533.96,652.84,0.24
104265,69651,98104.8,50379.2,40991,80545.7,8402.08,3667,0.241
169404,109055,101802,87084.2,66546,85762.5,13976,4678.56,0.244
173214,112854,100588,111455,85278,85652.8,42030.1,25300.4,0.245
175506,102710,111985,88010.4,65542,88002.3,10484.9,4927.84,0.252
146447,96167,99800.9,80243.4,60751,86563.7,21278.6,4905.04,0.253
109043,65660,108837,59880.1,48008,81742.7,10374.8,7738.32,0.254
95228.9,68236,91460.8,51701.1,41969,80733,11959.2,3204.92,0.256
159253,96567,108078,83425.8,62103,88037.5,8908,3486.88,0.257
158158,102182,101437,92727.5,70094,86697.7,21252.7,5616.4,0.257
116880,82915,92381.9,53047.5,43207,80462,13677.5,6938.04,0.26
105410,73440,94065.1,70286.8,59740,77106.1,18566.7,5067.68,0.267
126186,87309,94717.5,63011.5,50413,81913.9,25253.2,12001.2,0.275
117235,81794,93932.6,95777.3,70270,89324.9,20481.6,9335.08,0.275
179754,119129,98887.1,91854.4,70537,85342,12654.8,4249.92,0.284
89350.1,65015,90066.1,45398.2,38047,78198.4,15380.2,2583.24,0.287
140473,96111,95785.3,84296.9,68418,80746,5090.48,632.32,0.32
96690.2,64925,97600.2,71162,54029,86318,26940.2,19246.2,0.324
107055,72576,96670.8,65835.6,50768,84986.6,11279.2,5622.48,0.326
121084,83988,94482.2,51814.6,40024,84842.2,846.6,1295.04,0.341
181361,116374,102134,80367.8,61626,85467,10226.5,4469.56,0.344
101935,68958,96876.9,56793.6,44951,82801.8,11649.8,5125.44,0.345
185182,119182,101828,76159.3,59066,84501.7,15718.2,3557.56,0.346
193669,120587,105254,100821,75928,87021.9,33547.8,7171.36,0.354
161084,103314,102182,75097.8,57950,84928.6,12347.4,5353.44,0.354
137432,89219,100951,69169.6,54255,83551.7,5751.44,2242.76,0.358
96888,68686,92444.7,54357.8,41299,86258.6,19161.7,8406.36,0.363
78209.3,53447,95899.2,59766.6,48375,80968.7,11871.4,4017.36,0.365
111341,73373,99448.5,83529.2,62800,87168.3,11278.5,8307.56,0.365
119218,74917,104290,72454.7,54773,86692.2,11910.9,5174.84,0.369
95586,67415,92921.8,63647.3,49331,84555.2,10544.1,1443.24,0.369
139470,93605,97647.8,63508.6,49717,83715.8,15845.4,4736.32,0.369
124061,81027,100342,72557.4,57003,83418.8,10878.6,3087.88,0.369
165004,96327,112260,106194,76675,90766.2,27006.9,10345.9,0.373
182888,116401,102969,93901.9,73745,83449.1,26605,15763.2,0.373
132058,88872,97381.9,45711,37436,80022.3,1789.76,1174.96,0.373
97840.3,65330,98148.9,65239.2,52102,82060.5,34605.2,18736.3,0.378
