"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
138507,90946,99808.9,69545.6,53266,85565.7,58533,79117.5,0.219
175692,114603,100470,65001.9,49398,86237.6,9713.12,12117.4,0.224
89165.9,59627,98002.2,50458.7,40379,81895.6,17867.7,8765.84,0.227
87008.3,59526,95793.1,63825.5,50222,83287.5,26165.7,43407.4,0.229
114472,76615,97918.5,69523.9,53647,84931.4,33281.2,52319.9,0.23
110300,74518,97004.9,70945.8,53594,86754.1,12782.6,20120.2,0.23
105807,67309,103020,66533.9,52457,83122.7,9521.36,21289.9,0.231
136681,89422,100172,71707.4,58963,79701.1,673.2,123.88,0.238
143621,96863,97171.8,76984.8,62130,81205.2,9124.92,24644.5,0.242
185276,117343,103476,111504,85890,85080.3,31555.4,45958.7,0.242
190995,119546,104705,102099,74675,89604,27660.4,88968.6,0.244
197838,122332,105986,105396,78716,87748.7,15291.2,22063.6,0.249
137050,87404,102761,75398.4,54844,90097.5,20761.1,20504,0.25
169175,106724,103885,79900.7,61420,85255.1,41736.4,97837.1,0.252
162562,101426,105038,64636.7,49530,85524.6,17743.9,28237.8,0.252
176385,118338,97682.7,81626.5,65618,81524.5,44434.6,62648.3,0.253
78022,57239,89331.6,39799,32747,79649.1,4485.28,2851.52,0.256
156756,102567,100161,115449,89111,84906.1,26829.4,75218.7,0.301
151695,99403,100012,102861,82326,81882.9,23707.5,65037.8,0.319
138540,83654,108534,66211.6,51722,83895.5,25885.6,31955.7,0.34
145664,96111,99325.1,82738.3,67330,80533.8,12047.6,21324.8,0.366
103645,71642,94811.8,49429.9,40442,80100.8,19057,25601.4,0.374
127378,81395,102560,63301.2,49963,83031.6,25262.7,42052.3,0.378
160400,111387,94373.2,68192.4,53830,83021.7,23705.5,52827.6,0.379
148271,93495,103932,90899,68751,86648.3,25140.3,36533.2,0.384
175991,113039,102034,84392.8,61823,89461.3,34038.1,56268.1,0.384
107040,69803,100497,67811,54758,81158.2,11022.1,10792,0.394
133232,86591,100836,66496.5,53138,82011.3,14891.3,28057.7,0.405
122242,75158,106592,77708.4,56318,90427.5,27595.1,10990.4,0.406
124885,79656,102748,90236.7,69473,85123,43293.6,100440,0.414
127714,89070,93969.4,71920.9,51619,91311.5,35997.8,48086.7,0.461
119493,79178,98905.1,62273.7,51431,79352.4,16284.6,22551.5,0.472
122186,85641,93501.6,74426.7,62413,78150.8,11927.9,22816,0.48
108331,80255,88463.1,85595.7,64882,86458.5,38841.6,72390.8,0.489
120097,83231,94564.3,64211,52786,79720.7,10214.3,8627.52,0.5
136555,87479,102302,60984.4,48543,82332.7,10526.4,6388.56,0.506
117448,77926,98774.5,73127.2,54070,88634.4,39994.2,62608.8,0.506
