"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
85565.6,58855,95278.7,58235.2,46315,82403.2,10200.7,-5.32,0.213
159787,97690,107194,86368.8,64547,87692.2,20344.2,56.24,0.214
150788,103851,95156.2,63452.2,51259,81125.3,23663.3,44.84,0.216
101787,68010,98084.5,65076,54947,77617,18632.7,52.44,0.218
156724,103618,99124.1,82851.2,65726,82611.7,11113.2,112.48,0.219
118555,79366,97896.2,55273.1,42322,85590.9,5387.64,3.8,0.22
107615,73644,95767.1,64026.8,52300,80230.6,6456.6,49.4,0.22
80658.9,50432,104816,66431.9,49712,87578.1,17688.8,19,0.224
111989,74323,98749.2,78957.5,63863,81026,15506.7,42.56,0.234
117850,77074,100207,64214.4,49290,85379.5,10790.2,33.44,0.236
177060,106000,109470,88444.9,65344,88704.8,20448.3,353.4,0.236
182375,114005,104839,97994.8,72437,88658.9,9888.56,63.08,0.239
190412,117874,105866,83102.8,59818,91046.6,15451.6,88.16,0.241
148518,90921,107052,90706.6,68596,86660.2,31920.6,31.92,0.243
165570,106882,101521,104540,76510,89546,28516.5,206.72,0.247
149379,92289,106077,90989.4,69425,85892.5,8733.24,12.92,0.248
115373,76767,98493.7,66103.5,51394,84293.1,19698.9,65.36,0.25
172956,114123,99321.6,68563.7,54168,82952.9,26757.3,47.12,0.251
128282,87183,96430.6,68282.2,55698,80343,30326.6,81.32,0.252
141287,88138,105055,110167,81214,88899.6,8466.68,145.16,0.253
110686,81330,89190.8,39077.6,33878,75594.4,10105.5,4.56,0.255
111288,77687,93881.6,65391.5,56503,75845.5,12975.8,50.92,0.264
144229,97251,97194,72109.2,57675,81937.6,4596.12,44.84,0.265
108822,76123,93687.6,52632,43062,80100.6,19679.2,116.28,0.266
130831,86014,99682.7,68029.9,54558,81718.7,23616.4,354.16,0.268
90865.3,63383,93951.9,52519.8,44131,77993.6,8981.44,50.92,0.269
145743,94262,101329,66078.3,53006,81698.5,10977.9,35.72,0.27
166270,109529,99486.5,95036.8,77209,80668.5,8624.44,38.76,0.271
114166,75568,99009.6,63788.1,51188,81667.9,7922.68,43.32,0.273
112879,77726,95175.9,59576.2,47530,82145.7,5116.32,46.36,0.28
147859,92803,104416,82108,61527,87458,21715.1,120.08,0.281
152589,95959,104212,103136,78867,85702.4,18787,14.44,0.283
102920,76468,88206.4,57750.4,50536,74891.7,10427.1,725.8,0.285
96839,58734,108054,71798.5,56035,83972.3,14843,19.76,0.287
88810.7,60936,95514.9,61372.7,51884,77521.4,6707.52,158.08,0.288
94478.1,58179,106425,68184.3,53959,82813.3,18347.1,49.4,0.29
89475.3,60142,97500.1,51637.8,41603,81343.6,11706.9,131.48,0.291
91832.5,61167,98391.9,56629,45727,81160.8,7529.64,26.6,0.291
157130,102091,100867,72594.1,56214,84632.4,21811,-9.12,0.307
147677,97179,99591.2,77794.7,63311,80528.7,7354.2,49.4,0.309
90210.6,64279,91974.7,56736.5,48047,77388.4,5987.4,25.08,0.314
84848.2,52958,105000,69176.4,53271,85103.4,11888.4,108.68,0.316
106818,68148,102724,66182.4,51268,84601.1,13643.5,70.68,0.319
85442.8,46094,121482,75346.7,58071,85032.5,13993,105.64,0.32
186723,119048,102791,95293.2,74844,83442,18078.5,24.32,0.321
162211,102618,103595,113549,82275,90447.4,16318,53.2,0.322
181331,113570,104638,90903.8,68542,86917.1,26049.4,91.96,0.324
92547.4,64571,93930.5,49644.8,41990,77483.2,10415.6,61.56,0.324
107600,67554,104386,81009.8,63542,83551.9,21106.5,158.84,0.331
112044,70012,104881,83438.7,62540,87435.9,17047.6,57,0.333
94524,63201,98016.2,56445.4,44917,82356.5,11483.8,118.56,0.34
89782.2,59517,98862,64143,51017,82397.6,18756.4,38.76,0.345
135109,86147,102783,79725.9,60159,86851.8,19232.4,59.28,0.345
166973,115659,94612,84487.3,69183,80033.5,11718.4,78.28,0.346
160512,103415,101720,78576,60207,85530.9,17112.2,133,0.349
151382,102339,96942,50116,40955,80195.4,20051.8,240.92,0.35
77952,47380,107823,60796.8,47316,84207.8,15265.3,28.88,0.358
157725,102377,100967,110998,86329,84263.1,28017.4,68.4,0.363
112627,80407,91796.8,46276,39503,76772.6,12150.2,56.24,0.371
95215.3,58506,106656,63027.8,48435,85281.1,10451.6,51.68,0.372
141881,92660,100349,73535.9,59712,80708.2,17287,91.96,0.374
195763,121399,105681,98272.9,76007,84734.5,21268.4,211.28,0.375
138593,93730,96904.2,67212.6,53802,81871.4,11300.9,33.44,0.376
105936,73462,94506.6,79791.2,67142,77882.6,9860.68,328.32,0.38
126469,79265,104564,98588.4,72473,89151.7,30898.5,103.36,0.381
83596.5,57529,95231.6,38615.2,32313,78317.8,9666.2,4.56,0.382
100707,57574,114634,69489.9,50682,89856.1,25585.7,144.4,0.383
117462,71115,108247,72337.7,57990,81750.7,18435.5,79.8,0.383
101729,61812,107858,86882.2,64756,87928.8,24824.8,116.28,0.387
119372,73717,106124,78805.9,60037,86024,12520.2,90.44,0.389
113675,77467,96167.1,86252.6,65067,86874.3,14001.2,94.24,0.394
134064,84919,103463,75308.6,55940,88227.2,18321.2,50.92,0.403
140042,87127,105338,88400.7,66987,86485.8,18831.2,95.76,0.408
156087,101275,101005,82001.9,64806,82925.6,18792.5,186.96,0.409
134789,91187,96872.9,76277.6,59115,84562.8,11468.2,75.24,0.41
125530,84687,97142.5,69038.4,53951,83863.1,19094.4,34.2,0.413
144802,93505,101489,104177,79733,85627.9,7307.28,67.64,0.414
160127,105724,99259.1,82832.8,64785,83793.1,21282,85.12,0.418
133185,89201,97851.3,108195,77653,91312.1,19751.3,19,0.423
135575,77787,114223,102880,74118,90967.6,13974,31.92,0.425
107075,69659,100738,71833.2,56555,83240.4,6804.08,26.6,0.428
159866,100203,104558,88437.4,68070,85145.2,13184.5,27.36,0.429
172233,106248,106237,106140,80888,85995.2,24276.7,79.8,0.437
96997.8,56164,113184,78582.8,57604,89403.6,17703.8,59.28,0.438
156281,99184,103263,90469.2,69540,85260.2,17143.5,93.48,0.439
136681,90511,98966.5,62821.1,49999,82342.5,20735.2,40.28,0.445
170601,107906,103613,73176.2,57686,83134.1,6598.72,75.24,0.449
97732.5,66731,95982.3,45459.4,38470,77442.8,15812,52.44,0.457
111402,76040,96012.8,65017.5,53212,80075.7,9880.4,25.84,0.458
77741.2,55175,92339.8,50682.4,42955,77325.7,12557.6,218.88,0.461
82833.9,53705,101082,54163.4,41805,84909.7,17634.4,103.36,0.464
123673,77746,104250,80745.9,61010,86736,8976,38.76,0.465
156392,102044,100440,76727.1,57436,87547.7,14742.4,62.32,0.47
160227,95219,110279,76898.5,59103,85268.4,19833.6,66.88,0.473
80526.8,58686,89926.2,39061.2,33486,76447.4,8916.16,14.44,0.475
86636.3,56298,100853,48224.2,39315,80387.2,11271.7,69.16,0.476
106548,71806,97244,77609.1,59155,85980.7,35574.9,483.36,0.476
