"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
168636,109151,101252,105533,82946,83381.8,45442.4,118.56,0.21
138645,97057,93617.6,70341.9,60321,76423.3,3727.76,28.88,0.212
98273.7,66043,97519.3,54912,47496,75768.8,5191.12,31.16,0.213
149313,100826,97052.4,100888,82455,80186.4,26818.5,64.6,0.213
96496.8,68479,92349.7,60216.7,49458,79792.2,25706.7,57.76,0.213
99491.4,63407,102832,83727.7,63611,86261.5,22295.2,38,0.213
129505,98074,86539.1,77169.1,68526,73802,7333.12,-10.64,0.215
133351,90702,96351.6,103123,79879,84606.1,21929.3,37.24,0.215
124311,88450,92106.5,87434.4,72914,78587.1,23717,36.48,0.218
75279.2,53750,91786,56963.6,44418,84046.3,20995,30.4,0.224
97289.2,67236,94829.3,65470.4,50540,84896.5,20563.2,5.32,0.229
123063,84437,95515.3,83014.4,69521,78256,11478.4,-2.28,0.23
117722,83402,92504.5,75805.7,62110,79987.2,15079.7,27.36,0.231
154803,111413,91059,69409,57137,79611.9,24060.4,16.72,0.239
76225.3,54656,91398.9,44427.1,37012,78665.7,10916,38,0.25
134228,90955,96715.2,53275.3,44022,79311.5,19380.7,40.28,0.26
113346,76350,97291.9,76782.2,65422,76916,6522.56,17.48,0.267
101281,70819,93725.3,51911.9,45443,74865.1,24374.6,60.8,0.267
164616,103003,104738,94154.8,72598,84995.9,18993.1,23.56,0.268
135062,85011,104121,89861.3,65939,89312.1,51651.4,155.04,0.27
93827.1,65802,93447.8,79607.6,63431,82249.4,12537.8,56.24,0.27
139469,95230,95980.7,80265.8,63299,83102.5,30805.4,11.4,0.273
146074,100033,95699.8,93591.8,76753,79913.9,14440.5,50.16,0.275
111281,72900,100040,61142.9,49328,81233,23683,75.24,0.277
149523,100847,97168.3,64724.4,51122,82973.7,23923.8,-3.04,0.277
108287,67707,104815,75087,57631,85386.3,26747.1,14.44,0.28
119770,76185,103029,73712,62669,77084.2,14705.7,17.48,0.281
159359,97899,106679,92208.7,71259,84803.2,28822.5,28.88,0.282
101621,76202,87397.2,64864.5,49747,85451.6,5306.04,323,0.284
101427,77317,85972.3,42385.8,37681,73718.7,8840.68,-27.36,0.286
121336,87326,91059.6,50219.4,42467,77499.6,15112.3,47.12,0.287
128963,91740,92127,58622.1,48232,79653.7,14744.4,29.64,0.288
162462,107550,98997,83334,65879,82900.1,14758,15.96,0.292
98122.4,68354,94077.2,49180.3,40398,79783.2,12353.6,-2.28,0.294
168507,104393,105786,99244,80921,80375.3,37480.2,24.32,0.295
140543,88792,103732,103274,80517,84059.1,17637.2,39.52,0.297
137797,90071,100262,73854.1,62027,78032.2,7300.48,-24.32,0.297
157309,97726,105493,77055.6,61038,82733.9,20971.2,50.92,0.302
186242,117762,103646,97454.2,75598,84483.2,31875.7,76.76,0.303
127308,88408,94372.4,51024.5,43532,76815.7,21874.9,123.88,0.304
90916.8,62243,95726.8,50919.1,41455,80497.7,15481.6,-1.52,0.306
178042,109183,106868,85283.6,64034,87284,33485.2,25.08,0.306
191941,123726,101668,104470,76647,89325.5,27878.6,33.44,0.308
106124,63238,109980,85542,65658,85383,36734.3,51.68,0.309
161761,101374,104575,86891.1,69171,82324.9,9957.92,88.16,0.31
107396,75444,93291.6,49214.3,41428,77853.4,15002.8,26.6,0.321
119961,77931,100881,61212.9,47702,84098.2,15020.5,47.12,0.325
79751.8,57426,91014.8,35878.8,28718,81877.4,6334.88,20.52,0.33
176423,114250,101200,74638.2,59534,82162.9,14683.9,24.32,0.332
137913,92193,98036.7,85926.8,69333,81221.1,25115.1,28.88,0.337
136941,92375,97153.4,57562,46527,81079.4,12299.2,15.2,0.338
118023,74899,103269,64631.3,50939,83151.9,16428.8,-8.36,0.341
119917,86927,90408.1,54009.7,46034,76890.5,15193.2,3.04,0.343
168009,117239,93916.1,73958.8,59492,81472.6,35576.2,48.64,0.35
136256,91147,97970.1,75286.2,62374,79102.8,28913.6,23.56,0.35
86559.4,55809,101646,49587,40741,79765.6,21456.7,-22.04,0.351
128134,82544,101732,81510.9,62484,85492.3,27139.5,-22.8,0.351
148602,105078,92681.6,71293.9,56550,82622.8,25648.2,22.04,0.351
172500,102597,110188,89057.6,67081,87006.4,16520.6,22.8,0.351
92544.9,53816,112699,76064.1,58908,84622.4,15778,-10.64,0.352
73182.3,55814,85929.6,48939.6,39082,82066.1,7015.56,49.4,0.353
94398.7,61061,101317,60824.6,48933,81462.5,22602.5,25.84,0.354
108471,70493,100843,89692,72633,80928.2,23094.2,27.36,0.354
124691,90953,89845.6,54478.2,46756,76359.9,17499.8,-20.52,0.356
135149,90735,97615.2,105167,86271,79890.2,9547.88,37.24,0.361
