"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
87274.9,61929,92358.2,59585.7,48825,79979.7,8757.04,10785.9,0.178
125512,74081,111034,98051.2,70597,91022.1,15222.5,11127.2,0.186
86103.1,49258,114557,72794.7,52707,90513.1,9755.96,23330.5,0.186
103527,72663,93372.8,49373.4,40319,80253.4,12926.8,10617.2,0.187
113397,71475,103974,82607.8,62447,86694,7497,36792.4,0.189
99874.6,59329,110323,75852,57713,86133.7,23269.6,27520.4,0.215
94793.7,67808,91617.5,41568.4,34556,78835.1,16617.2,5609.56,0.221
177673,105982,109868,104168,75971,89859.9,12422.9,7008.72,0.23
81488.5,47915,111456,58023,46598,81604.3,13850.9,5691.64,0.246
104275,71854,95106.6,61721.6,50110,80722.1,17962.9,6168.16,0.268
87506.2,58016,98848.7,48014.1,37150,84701.3,16316.6,15540.5,0.275
194945,123216,103687,77498.2,57560,88237.1,16740.2,25928.9,0.284
97292.3,59647,106898,55443.1,43938,82696.5,12881.9,1640.84,0.296
112114,74859,98151.2,93976,67707,90962.7,15840.6,14032.6,0.296
142880,93375,100282,97679.3,74763,85624,22738.5,46182.2,0.296
142573,89739,104120,69019.3,54895,82398.2,17015.6,12686.7,0.297
152702,98342,101762,80130.5,63150,83158.1,9840.28,1268.44,0.299
98864,61937,104609,62471.6,46969,87166.8,23696,42309.2,0.302
97328.2,59085,107955,80356.3,60656,86821.2,31905.6,29453.8,0.302
133664,86835,100879,69418.5,57499,79121.6,17472.6,12005,0.304
85371.5,58196,96139.1,50610.4,41124,80653.6,17169.3,7878.92,0.304
145048,98411,96593.4,96528,69302,91282.5,33264.9,19131.5,0.308
115698,80853,93780,70324.2,54753,84173.8,19245.4,19885.4,0.312
102726,71411,94274.7,73079.6,58663,81641.7,18917.6,11271.6,0.313
196397,120386,106915,91161.5,70094,85233.5,2158.32,926.44,0.316
147431,98634,97958.5,81504.1,63150,84583.6,19602.4,21530.8,0.323
83526.4,52450,104366,63875.8,50402,83055.5,24960.8,21136.4,0.325
102271,66022,101518,57858.5,46214,82049,5790.2,11482.1,0.325
103871,55993,121574,80218.9,59257,88719.1,13924.4,14354.9,0.326
83336.7,47794,114273,64438.8,47762,88418.9,31093.7,5864.92,0.329
162731,98311,108479,94366.3,70695,87479.9,23101.6,25097.5,0.33
118351,77377,100240,74731.3,55973,87499.2,30176.4,25413.6,0.331
99560.8,59941,108854,80382.1,59505,88529.1,17207.4,14492.4,0.335
88955.1,57367,101622,50556,40087,82651.1,15657.7,3043.04,0.337
106924,67575,103698,65067.2,52647,80996.9,9097.72,16927.5,0.342
100384,64753,101597,60428.2,49153,80569.3,18892.4,27096.3,0.344
98943.3,63843,101567,62766.7,49223,83568.2,10321,8914.04,0.344
151565,90275,110030,86328,63895,88545.2,17719.4,11456.2,0.345
98148.5,66382,96897.6,82134.5,62243,86479.9,10427.8,4622.32,0.345
98406.4,61676,104565,61072.2,49000,81682.1,11322,4690.72,0.368
93779.3,61312,100240,63208,51380,80622.9,3537.36,5934.84,0.372
80591.3,51626,102306,54249,43290,82126.7,15826.3,8668.56,0.378
98276.2,72478,88863.2,74689.8,63975,76512.3,8827.76,1387,0.39
86982.9,59187,96313.6,50947.6,38327,87116.2,2404.48,520.6,0.398
108154,73735,96127.8,69005,53391,84701.8,17970.4,25690.3,0.4
81053.8,53767,98795.6,70805.7,57047,81342.1,16985.7,14989.5,0.402
118824,76382,101951,86152.6,65251,86528.9,15815.4,16454.8,0.411
147297,105598,91415.2,91579,66074,90833.3,30962.4,13982.5,0.412
109853,76303,94351.7,80645.3,60386,87523.1,11967.3,3325.76,0.415
133065,86371,100966,78572.6,59931,85921.1,21794,9191.44,0.418
102462,69506,96609.5,56773.2,43558,85419.2,10361.8,10206.8,0.418
96622.7,68159,92904.3,61816.8,47839,84684.5,17627.6,6626.44,0.432
173824,111195,102448,108533,79531,89434.9,27561.8,36374.4,0.432
117488,86382,89135,51800.4,44931,75555.6,21921.2,26312,0.435
102764,65426,102937,63926.8,48106,87089.1,3884.16,18037.1,0.458
83752.1,51884,105789,58277.4,46876,81475.9,10070.8,6488.88,0.46
98425,66371,97186.7,72545.1,57391,82840.8,19146.8,8556.84,0.46
92928.7,59031,103169,60178,44443,88738.9,13754.4,6545.12,0.464
88464.7,62412,92892.8,51835.7,40453,83976.6,6804.76,1184.08,0.468
120990,84928,93363.7,51238,41796,80341,11126.8,7971.64,0.477
154607,94899,106770,104557,80151,85492.1,39726.3,58979,0.48
85883.6,57751,97461,47022,39691,77640.6,2716.6,33.44,0.484
105505,65473,105607,87004,64901,87855.2,18933.9,72866.5,0.492
82498.4,51154,105693,48917.2,38550,83160.4,16886.4,2973.12,0.497
92848.7,68583,88723.6,47661.9,38719,80672.8,2080.8,2224.52,0.501
130594,90834,94222.3,78051.8,60098,85114.3,28444.4,5585.24,0.508
93734.1,62967,97558.4,57460,46911,80273.3,9600.92,10210.6,0.511
106164,70497,98692.9,50915,41137,81113.5,12658.2,6510.92,0.514
99796.4,64512,101381,59549,45808,85194.8,26344.6,17603.9,0.514
83374.5,49877,109550,67709.6,53269,83302.1,7859.44,9828.32,0.517
132982,86654,100574,101920,77735,85926,24031.2,23656.5,0.534
78421.3,55622,92399,59839.3,48274,81236.9,13833.9,3566.68,0.55
107807,66285,106589,77851.2,59581,85632.2,5963.6,5997.92,0.553
86877.5,59949,94974.1,55043.3,44256,81510.2,11662.7,1832.36,0.562
148013,92646,104701,80733,58078,91100.2,10167.4,9873.92,0.565
97062.9,63689,99877.7,67823.9,51517,86280.4,12015.6,30547.4,0.566
102963,73871,91345.3,56212.2,45247,81418.1,21777.7,12926.1,0.575
125881,76838,107365,90223.1,69374,85231.6,14938.9,16504.9,0.581
102188,73027,91706.1,78896.3,56571,91399.3,35597.3,26324.1,0.587
127645,74499,112288,95402,69035,90566.6,38564.2,15664.4,0.588
