"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
167296,114996,95341.6,96925.8,77363,82108.1,13791.1,-21.28,0.227
90639,55654,106733,52049.9,40218,84816.4,12032.6,12.92,0.227
105566,70023,98801.6,67836.8,55479,80134,31226.3,19.76,0.233
142216,94154,98989.8,80988.7,62131,85427.1,45892.5,14.44,0.235
127578,91088,91789.9,87274.6,66084,86550.9,43684.6,-17.48,0.236
122062,83172,96180.1,64793.8,51456,82523.5,32164.7,5.32,0.236
134896,95079,92981.4,59710.1,47795,81873.9,22386.3,49.4,0.238
150623,96973,101793,88242.2,68269,84709.7,2449.36,20.52,0.24
169406,107343,103427,89126.2,66690,87584,33500.9,10.64,0.242
185584,111667,108917,80914.6,61559,86142,21615.8,50.92,0.242
171834,115150,97796.7,99796.8,76819,85138.9,27037.5,28.12,0.244
170851,115134,97250.9,77623.4,58963,86276.5,20559.8,14.44,0.245
118253,76754,100970,63074.1,50106,82497.6,9409.84,19.76,0.246
159432,110009,94979.2,69649,55693,81958.5,16284.6,25.84,0.253
122039,76420,104658,88283.7,65468,88375.4,14725.4,9.12,0.256
85289.7,62719,89120.4,43163.7,36795,76879.3,8289.88,17.48,0.26
96741.1,71578,88575,54374.8,45779,77841.6,11696,-10.64,0.26
112480,77576,95023.1,59178.4,46689,83067,22197.9,-5.32,0.261
140029,98117,93530.9,52467.4,42129,81618.5,25733.2,0.76,0.262
155838,96562,105766,77580.5,56594,89838.4,35781.6,6.84,0.267
127994,80726,103910,53775.8,42926,82100.6,13419.8,-10.64,0.268
178357,121235,96414.2,94436.4,73023,84753.9,13416.4,5.32,0.27
139168,87403,104350,76636.7,58331,86102.8,32436,7.6,0.279
161904,104475,101561,86640.8,65003,87351.3,31824.7,-41.8,0.285
125135,80094,102390,61816.8,48515,83504.6,21896.7,31.16,0.293
81060.7,51866,102425,53244.7,43799,79669.5,18891.8,26.6,0.298
107933,76035,93029.2,63117.6,53279,77638,1254.6,-25.08,0.301
119610,74178,105675,70893.4,54906,84618.6,26849.1,-36.48,0.313
123963,82490,98485,67369.6,53395,82688.2,16269,5.32,0.314
185568,118790,102377,94513.9,73410,84376.3,34029.2,26.6,0.32
155267,102754,99028.3,58856.7,45578,84629.3,23887.7,5.32,0.331
119811,85876,91433.1,57451.2,48196,78121,15136.8,-11.4,0.332
131973,91536,94487.4,64945.4,53856,79030.5,9976.96,30.4,0.338
152537,99408,100562,71480.9,56964,82237.5,19691.4,25.84,0.344
112638,74930,98517,53699.6,42994,81854.6,17814.6,-36.48,0.346
164817,115267,93708.1,98188.6,79627,80812.9,16692.6,5.32,0.351
125672,90549,90956.4,67542.4,57857,76506.8,7176.72,6.08,0.352
126711,95055,87361.1,56336,47275,78097,15173.5,41.8,0.357
128302,89491,93958.2,79320,62067,83753.2,11045.2,5.32,0.358
121083,81319,97582.2,52983.6,42123,82433.1,18296.8,-19.76,0.375
116663,82627,92531.8,40294.1,33275,79360.3,7788.72,17.48,0.396
125122,83257,98489.8,50696,41012,81010.8,11236.3,32.68,0.397
100515,68053,96797.4,53184.2,42069,82851.4,14105.9,-35.72,0.401
200032,125951,104082,63760.9,50063,83467.5,22758.9,-7.6,0.41
124115,84767,95957.4,60447.2,49074,80724.4,14715.2,-1.52,0.411
158226,107242,96692.4,68130.6,52071,85748.4,25533.3,-15.2,0.411
160227,98775,106308,81852.3,60907,88073.1,27827,-16.72,0.414
101451,66583,99855.9,52150.6,41359,82635.9,7213.44,7.6,0.417
132706,95683,90894.1,59113.8,48783,79414.5,18970,0.76,0.418
143953,95176,99122.6,65193,52060,82068.5,34774.5,38,0.419
186417,123631,98818.3,103202,80546,83970.2,17799.7,23.56,0.42
177365,117381,99026,91999.9,72641,83001.4,35532.7,-3.8,0.42
172433,106531,106077,85955.4,65095,86537.7,38785.8,-6.84,0.423
132613,78008,111411,87579.2,64033,89634.9,26169.1,-32.68,0.426
135176,87894,100790,106577,85534,81659.2,8604.72,3.8,0.433
121209,78531,101152,65607.1,53115,80949.4,21323.4,-1.52,0.435
132288,89702,96648.9,56867,45862,81262,15304.1,-18.24,0.438
131444,83333,103372,75001.3,57185,85954.1,34363.1,-34.2,0.44
153112,94076,106662,62861.2,48396,85124.3,17753.4,26.6,0.444
145928,97676,97910.9,65048.8,52604,81040.2,13166.2,-16.72,0.444
104503,73182,93585,53623.4,45847,76652,22047.6,-39.52,0.448
186626,132122,92571.5,68317.6,53226,84117.9,23671.5,8.36,0.449
124787,80956,101019,72388.7,57857,81996.4,25387.8,10.64,0.45
132523,94882,91534.7,75174.7,60414,81548.1,20400.7,-6.84,0.451
150839,107122,92281.3,71432.6,59218,79053.8,19863.5,24.32,0.453
98388.4,71349,90372.5,40201.6,33217,79316.4,17987.4,12.92,0.46
127382,87902,94970.7,61919.4,48515,83643.3,27429.2,11.4,0.463
111265,77011,94686.2,80635.8,67703,78054.8,38000.4,-4.56,0.463
180466,122213,96774.1,73234.6,56449,85023.7,28963.2,-14.44,0.466
187453,125727,97710.9,108401,81666,86990.4,36410.6,6.08,0.467
140550,91568,100593,89318.7,72116,81169.1,24994.8,-6.08,0.469
98925.3,71191,91067.3,55407.8,45991,78954.6,18236.9,-0.76,0.473
106876,70943,98730.5,69831.9,51051,89645.8,12887.4,-6.84,0.478
168049,105443,104447,80616.7,61379,86076.6,10533.2,-9.12,0.479
158414,100671,103126,86082.6,65058,86715,12987.3,12.92,0.482
132586,91719,94736.6,60635.6,49495,80287.2,24745.2,-13.68,0.482
99384.8,69279,94015.2,48337.8,37922,83536.4,17357.7,19.76,0.488
157720,106090,97429.9,61636.6,52062,77588.5,13327.3,22.04,0.491
157200,114275,90153.1,52436.8,42799,80294,17864.3,23.56,0.496
72162.4,50842,93018.3,46915.9,36791,83571.6,25621,25.84,0.496
163992,114353,93984.2,106876,76529,91523.5,63446.7,-16.72,0.497
131486,88324,97561.9,69840.1,57056,80220.1,9489.4,-6.84,0.497
121513,82613,96394.6,69310.4,57233,79365.5,10540,-10.64,0.5
176040,127649,90380.2,72098.4,57445,82253.2,25302.1,13.68,0.505
189168,121525,102015,79148.6,60249,86094.1,5785.44,51.68,0.511
171455,109590,102532,85854.1,64946,86634,16896,-3.04,0.514
127893,94799,88414.4,60510.5,50914,77888.5,8015.16,27.36,0.516
132612,79530,109278,80456.2,63415,83147.2,10291.8,-15.2,0.518
120254,83263,94651.5,75444.6,61154,80850.6,31608.4,-12.92,0.522
156028,115248,88725.6,80982.6,65444,81096.4,24226.4,-7.6,0.522
140034,91005,100844,66211.6,49161,88266,31046.8,18.24,0.523
149031,99358,98300.2,102759,76286,88278.4,31494.9,9.88,0.524
117669,71705,107546,56241.4,43901,83958,19606.4,28.88,0.526
150353,106158,92819.6,57980.9,47639,79763.1,25656.4,48.64,0.529
165727,107030,101477,65116.8,49086,86939.1,13793.1,12.92,0.531
161109,106886,98782.6,96654.5,76530,82769.5,24453.5,0,0.532
78250.2,54101,94789.5,62562,50021,81966.9,6395.4,22.04,0.541
162641,112187,95009.5,57001,46438,80443.1,10268.7,18.24,0.55
98889.4,68850,94129.5,59455.8,49102,79355.1,28549.8,23.56,0.557
156980,95288,107966,105093,77816,88508.7,18716.3,34.2,0.559
129403,91611,92571.6,62271.7,50427,80929.6,7506.52,12.16,0.572
112036,75570,97160.6,63636.4,50434,82691.8,46289,2.28,0.572
91025.9,66645,89511.2,73506.6,57621,83603.8,299.88,34.2,0.585
105758,68295,101485,53873.7,42123,83818,16264.9,-9.88,0.593
98097,70062,91760,57935.3,45523,83405.1,8440.84,11.4,0.609
95504.8,64222,97458.9,57334.2,42515,88379.5,3511.52,-5.32,0.612
113229,79406,93450.9,43679.1,36243,78982.3,5910.56,4.56,0.616
140463,92084,99967.1,80752,62096,85225.5,28334.9,-31.16,0.624
96406.9,68042,92856.2,44863,38599,76171.4,21560.1,-3.04,0.633
155851,101246,100881,93714.2,73939,83063.8,8857,-11.4,0.648
116230,84005,90675.8,50350.6,42641,77385.1,20760.4,-1.52,0.648
144196,100938,93622.4,55035.1,44410,81215.5,28776.2,13.68,0.653
87233.4,53563,106733,50830,39798,83702.6,31474.5,-17.48,0.665
134058,94591,92880.3,55874.9,47218,77551.3,7422.88,-12.92,0.666
