FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.368505000000000000e+05,1.039150000000000000e+05,8.630740625000000000e+04,4.743612109375000000e+04,4.578200000000000000e+04,6.790384375000000000e+04,5.142500000000000000e+03,9.345240234375000000e+03,2.039999961853027344e-01
1.749001875000000000e+05,1.124920000000000000e+05,1.018939921875000000e+05,9.226580468750000000e+04,7.486900000000000000e+04,8.076416406250000000e+04,7.431550292968750000e+03,1.258271972656250000e+04,2.050000000000000155e-01
1.453293906250000000e+05,9.060000000000000000e+04,1.051248046875000000e+05,6.514196093750000000e+04,5.275700000000000000e+04,8.092089843750000000e+04,4.239800292968750000e+03,8.496599609375000000e+03,2.050000000000000155e-01
1.044978437500000000e+05,7.282800000000000000e+04,9.403486718750000000e+04,8.884948437500000000e+04,4.765300000000000000e+04,1.221925156250000000e+05,5.825050292968750000e+03,9.829400390625000000e+03,2.070000076293945224e-01
1.272116640625000000e+05,8.017200000000000000e+04,1.039882265625000000e+05,8.490888281250000000e+04,7.106100000000000000e+04,7.830721875000000000e+04,8.085200195312500000e+03,1.031152050781250000e+04,2.070000076293945224e-01
1.440095468750000000e+05,1.031570000000000000e+05,9.148976562500000000e+04,6.019767968750000000e+04,5.440500000000000000e+04,7.251383593750000000e+04,6.078350097656250000e+03,1.048356054687500000e+04,2.070000076293945224e-01
1.471678281250000000e+05,9.865100000000000000e+04,9.776678906250000000e+04,6.244371875000000000e+04,5.579100000000000000e+04,7.335075000000000000e+04,5.121250000000000000e+03,1.024420019531250000e+04,2.079999923706054854e-01
1.212886562500000000e+05,9.016500000000000000e+04,8.815809375000000000e+04,5.362140234375000000e+04,5.158100000000000000e+04,6.812842968750000000e+04,4.710700195312500000e+03,7.672439941406250000e+03,2.079999923706054854e-01
8.936257812500000000e+04,5.224900000000000000e+04,1.120876171875000000e+05,1.160331640625000000e+05,9.678800000000000000e+04,7.856706250000000000e+04,3.877700195312500000e+03,5.586200195312500000e+03,2.120000076293945268e-01
1.077876875000000000e+05,7.155500000000000000e+04,9.872090625000000000e+04,9.075484375000000000e+04,7.452700000000000000e+04,7.980610156250000000e+04,6.889250000000000000e+03,1.108400000000000000e+04,2.139999961853027433e-01
