FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.374328281250000000e+05,8.926400000000000000e+04,1.009006796875000000e+05,7.950220312500000000e+04,7.248800000000000000e+04,7.187750781250000000e+04,2.966499938964843750e+02,1.048016015625000000e+04,2.060000038146972690e-01
9.595936718750000000e+04,5.642100000000000000e+04,1.114619218750000000e+05,1.400181250000000000e+05,1.057290000000000000e+05,8.679007031250000000e+04,3.893000183105468750e+02,1.671780078125000000e+04,2.089999961853027388e-01
1.205859609375000000e+05,7.719700000000000000e+04,1.023708437500000000e+05,7.164003906250000000e+04,6.324500000000000000e+04,7.423514843750000000e+04,1.419499969482421875e+02,5.839839843750000000e+03,2.099999999999999922e-01
1.232480468750000000e+05,8.282900000000000000e+04,9.751637500000000000e+04,8.535088281250000000e+04,7.128000000000000000e+04,7.847300000000000000e+04,3.366000061035156250e+02,1.162528027343750000e+04,2.099999999999999922e-01
1.196431484375000000e+05,8.206400000000000000e+04,9.554656250000000000e+04,5.946328125000000000e+04,5.564400000000000000e+04,7.003424218750000000e+04,1.385500030517578125e+02,6.706160156250000000e+03,2.120000076293945268e-01
1.150529453125000000e+05,6.630100000000000000e+04,1.137254218750000000e+05,7.612464062500000000e+04,6.720000000000000000e+04,7.423965625000000000e+04,2.074000091552734375e+02,7.566359863281250000e+03,2.129999923706054621e-01
1.444437968750000000e+05,8.916000000000000000e+04,1.061716953125000000e+05,7.994828125000000000e+04,6.921200000000000000e+04,7.570205468750000000e+04,3.077000122070312500e+02,1.130840039062500000e+04,2.139999961853027433e-01
1.642695625000000000e+05,1.022360000000000000e+05,1.053011718750000000e+05,1.135967187500000000e+05,9.403700000000000000e+04,7.916750000000000000e+04,3.255500183105468750e+02,1.157563964843750000e+04,2.139999961853027433e-01
1.147644375000000000e+05,7.670000000000000000e+04,9.806000000000000000e+04,6.493319921875000000e+04,5.476400000000000000e+04,7.770546875000000000e+04,1.640500030517578125e+02,6.786399902343750000e+03,2.160000038146972778e-01
1.339535937500000000e+05,8.338900000000000000e+04,1.052750703125000000e+05,8.226028125000000000e+04,7.086100000000000000e+04,7.607866406250000000e+04,2.490500030517578125e+02,1.059304003906250000e+04,2.160000038146972778e-01
1.328343593750000000e+05,8.245800000000000000e+04,1.055741406250000000e+05,6.345692187500000000e+04,5.547900000000000000e+04,7.496012500000000000e+04,1.904000091552734375e+02,4.834120117187500000e+03,2.170000076293945312e-01
1.619933437500000000e+05,9.763400000000000000e+04,1.087366718750000000e+05,1.015620781250000000e+05,8.745400000000000000e+04,7.610827343750000000e+04,2.422500000000000000e+02,9.409839843750000000e+03,2.189999961853027477e-01
1.199139531250000000e+05,7.965600000000000000e+04,9.865774218750000000e+04,8.021280468750000000e+04,7.056500000000000000e+04,7.449621875000000000e+04,1.632000122070312500e+02,5.841200195312500000e+03,2.210000038146972823e-01
1.069852890625000000e+05,7.454300000000000000e+04,9.405831250000000000e+04,4.456651953125000000e+04,4.209800000000000000e+04,6.937886718750000000e+04,1.530000000000000000e+02,5.055800292968750000e+03,2.220000076293945357e-01
8.762797656250000000e+04,5.465100000000000000e+04,1.050810937500000000e+05,4.502551953125000000e+04,4.071000000000000000e+04,7.248323437500000000e+04,1.326000061035156250e+02,4.564160156250000000e+03,2.239999961853027521e-01
1.291055625000000000e+05,8.489100000000000000e+04,9.966971875000000000e+04,5.992840234375000000e+04,5.567000000000000000e+04,7.054909375000000000e+04,2.668999938964843750e+02,1.079567968750000000e+04,2.270000076293945401e-01
1.100143437500000000e+05,7.076900000000000000e+04,1.018793515625000000e+05,4.258500000000000000e+04,4.090900000000000000e+04,6.822093750000000000e+04,1.368500061035156250e+02,6.640200195312500000e+03,2.279999923706054754e-01
1.524034843750000000e+05,9.714100000000000000e+04,1.028187421875000000e+05,7.358143750000000000e+04,6.162900000000000000e+04,7.824617187500000000e+04,3.884500122070312500e+02,1.206863964843750000e+04,2.289999961853027288e-01
9.176269531250000000e+04,6.282400000000000000e+04,9.572392187500000000e+04,5.507524218750000000e+04,5.170800000000000000e+04,6.980371875000000000e+04,1.700000000000000000e+02,9.070520507812500000e+03,2.289999961853027288e-01
1.118610468750000000e+05,7.275300000000000000e+04,1.007645781250000000e+05,7.950492187500000000e+04,6.495300000000000000e+04,8.021853125000000000e+04,2.371500091552734375e+02,5.957479980468750000e+03,2.329999923706054799e-01
1.258328359375000000e+05,8.034500000000000000e+04,1.026396328125000000e+05,9.243035937500000000e+04,8.001300000000000000e+04,7.570665625000000000e+04,2.703000183105468750e+02,9.006599609375000000e+03,2.339999961853027333e-01
1.104710078125000000e+05,6.929100000000000000e+04,1.044843906250000000e+05,9.285196093750000000e+04,6.320800000000000000e+04,9.627177343750000000e+04,3.008999938964843750e+02,1.373804003906250000e+04,2.350000000000000144e-01
1.825418593750000000e+05,1.103760000000000000e+05,1.083846406250000000e+05,9.884956250000000000e+04,8.457200000000000000e+04,7.659988281250000000e+04,3.162000122070312500e+02,9.320759765625000000e+03,2.360000038146972678e-01
