FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.819967031250000000e+05,1.194140000000000000e+05,9.988222656250000000e+04,1.233078046875000000e+05,1.068780000000000000e+05,7.561051562500000000e+04,6.720100097656250000e+03,3.346280029296875000e+03,2.329999923706054799e-01
1.205806562500000000e+05,7.771200000000000000e+04,1.016879453125000000e+05,1.060929218750000000e+05,8.807200000000000000e+04,7.894570312500000000e+04,5.279690234375000000e+04,1.638664062500000000e+04,2.460000038146972767e-01
1.062230078125000000e+05,6.321300000000000000e+04,1.101265781250000000e+05,1.385221250000000000e+05,1.184290000000000000e+05,7.665509375000000000e+04,4.952695312500000000e+04,1.982540039062500000e+04,2.470000076293945301e-01
1.456025468750000000e+05,1.075480000000000000e+05,8.872511718750000000e+04,6.563767968750000000e+04,5.929700000000000000e+04,7.254382812500000000e+04,1.525580078125000000e+04,6.664680175781250000e+03,2.629999923706054510e-01
1.087936328125000000e+05,7.003000000000000000e+04,1.018120781250000000e+05,5.608844140625000000e+04,4.894700000000000000e+04,7.509780468750000000e+04,1.602675000000000000e+04,7.369160156250000000e+03,2.629999923706054510e-01
1.084809375000000000e+05,6.948000000000000000e+04,1.023230625000000000e+05,5.695816015625000000e+04,4.852400000000000000e+04,7.692709375000000000e+04,1.563575000000000000e+04,6.751720214843750000e+03,2.689999961853027366e-01
1.030659140625000000e+05,5.984300000000000000e+04,1.128708125000000000e+05,1.122333203125000000e+05,9.036300000000000000e+04,8.139751562500000000e+04,1.986195117187500000e+04,8.321160156250000000e+03,2.729999923706054599e-01
8.893600781250000000e+04,5.448900000000000000e+04,1.069667343750000000e+05,1.188816796875000000e+05,1.039170000000000000e+05,7.497357812500000000e+04,1.524815039062500000e+04,5.824200195312500000e+03,2.739999961853027410e-01
9.211610937500000000e+04,6.211600000000000000e+04,9.718785937500000000e+04,1.115873203125000000e+05,1.001200000000000000e+05,7.304221093750000000e+04,1.523540039062500000e+04,8.242959960937500000e+03,2.800000000000000266e-01
1.270069375000000000e+05,7.440400000000000000e+04,1.118693437500000000e+05,9.360335937500000000e+04,7.657600000000000000e+04,8.010851562500000000e+04,1.601740039062500000e+04,8.270160156250000000e+03,2.810000038146972523e-01
1.497644062500000000e+05,9.658900000000000000e+04,1.016157109375000000e+05,6.867388281250000000e+04,5.897300000000000000e+04,7.631647656250000000e+04,8.687850585937500000e+03,4.135760253906250000e+03,2.860000038146972567e-01
1.461536093750000000e+05,9.683400000000000000e+04,9.891487500000000000e+04,6.965579687500000000e+04,6.314600000000000000e+04,7.229218750000000000e+04,1.079160058593750000e+04,6.170319824218750000e+03,2.889999961853027544e-01
1.085080781250000000e+05,7.301200000000000000e+04,9.739748437500000000e+04,4.830108203125000000e+04,4.426400000000000000e+04,7.151319531250000000e+04,5.788500000000000000e+03,2.256239990234375000e+03,2.920000076293945424e-01
1.799016093750000000e+05,1.155420000000000000e+05,1.020410937500000000e+05,1.002211171875000000e+05,8.565800000000000000e+04,7.667807812500000000e+04,1.304240039062500000e+04,7.207320312500000000e+03,2.949999999999999845e-01
1.695205625000000000e+05,1.047600000000000000e+05,1.060490703125000000e+05,8.243028125000000000e+04,6.844000000000000000e+04,7.893265625000000000e+04,1.088425000000000000e+04,6.868680175781250000e+03,3.010000038146972701e-01
