FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.259107109375000000e+05,8.778500000000000000e+04,9.399880468750000000e+04,7.240300000000000000e+04,6.163600000000000000e+04,7.698428125000000000e+04,1.039040039062500000e+04,4.710359863281250000e+03,2.089999961853027388e-01
8.809938281250000000e+04,5.500300000000000000e+04,1.049703046875000000e+05,1.090373203125000000e+05,9.088600000000000000e+04,7.862453906250000000e+04,1.340535058593750000e+04,8.901200195312500000e+03,2.099999999999999922e-01
1.458951875000000000e+05,8.968300000000000000e+04,1.066131562500000000e+05,1.002558046875000000e+05,8.233500000000000000e+04,7.980037500000000000e+04,1.652909960937500000e+04,6.504200195312500000e+03,2.099999999999999922e-01
1.883250468750000000e+05,1.224650000000000000e+05,1.007803984375000000e+05,1.114928046875000000e+05,9.882900000000000000e+04,7.393369531250000000e+04,1.591115039062500000e+04,9.066440429687500000e+03,2.099999999999999922e-01
1.391125468750000000e+05,8.834200000000000000e+04,1.031998359375000000e+05,7.022632031250000000e+04,5.948600000000000000e+04,7.736865625000000000e+04,1.883770117187500000e+04,8.286480468750000000e+03,2.110000038146972734e-01
1.072832343750000000e+05,7.942600000000000000e+04,8.852157031250000000e+04,5.488960156250000000e+04,4.901300000000000000e+04,7.339369531250000000e+04,1.448145019531250000e+04,9.460160156250000000e+03,2.120000076293945268e-01
1.110315078125000000e+05,6.744400000000000000e+04,1.078904062500000000e+05,9.330007812500000000e+04,6.975200000000000000e+04,8.766076562500000000e+04,3.608844921875000000e+04,2.000900000000000000e+04,2.120000076293945268e-01
1.807978281250000000e+05,1.034430000000000000e+05,1.145439296875000000e+05,9.163203906250000000e+04,6.777600000000000000e+04,8.860359375000000000e+04,2.212720117187500000e+04,1.126556054687500000e+04,2.129999923706054621e-01
1.470982031250000000e+05,1.158250000000000000e+05,8.323098437500000000e+04,1.176903203125000000e+05,8.621300000000000000e+04,8.946391406250000000e+04,3.682115234375000000e+04,1.934396093750000000e+04,2.129999923706054621e-01
1.797977656250000000e+05,1.125610000000000000e+05,1.046830312500000000e+05,9.523264062500000000e+04,7.535300000000000000e+04,8.282571875000000000e+04,3.508375000000000000e+04,1.621800000000000000e+04,2.149999999999999967e-01
