FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.391172812500000000e+05,9.196500000000000000e+04,9.913760156250000000e+04,8.705224218750000000e+04,7.061700000000000000e+04,8.078870312500000000e+04,1.820700073242187500e+03,1.344971972656250000e+04,1.960000038146972601e-01
1.287279609375000000e+05,8.774800000000000000e+04,9.614253906250000000e+04,5.582119921875000000e+04,5.106000000000000000e+04,7.164704687500000000e+04,1.569950073242187500e+03,1.100852050781250000e+04,1.960000038146972601e-01
1.519332500000000000e+05,9.620500000000000000e+04,1.034987421875000000e+05,1.300275625000000000e+05,9.518100000000000000e+04,8.952928906250000000e+04,2.159000000000000000e+03,1.512660058593750000e+04,1.960000038146972601e-01
1.752158281250000000e+05,1.094130000000000000e+05,1.049504609375000000e+05,8.660343750000000000e+04,6.945300000000000000e+04,8.171919531250000000e+04,2.282250000000000000e+03,1.497767968750000000e+04,1.979999923706054765e-01
1.678154687500000000e+05,1.129410000000000000e+05,9.737787500000000000e+04,6.192080078125000000e+04,5.692100000000000000e+04,7.129253125000000000e+04,1.753550048828125000e+03,1.295128027343750000e+04,1.989999961853027299e-01
1.525592500000000000e+05,1.040380000000000000e+05,9.610068750000000000e+04,8.716103906250000000e+04,6.044600000000000000e+04,9.450064062500000000e+04,2.248250000000000000e+03,2.165051953125000000e+04,1.989999961853027299e-01
1.700716250000000000e+05,1.268030000000000000e+05,8.789866406250000000e+04,6.929200000000000000e+04,6.316700000000000000e+04,7.189071093750000000e+04,1.645600097656250000e+03,1.364283984375000000e+04,2.010000038146972645e-01
1.284465312500000000e+05,9.135700000000000000e+04,9.214260937500000000e+04,6.473803906250000000e+04,5.871700000000000000e+04,7.225628906250000000e+04,1.131349975585937500e+03,6.894520019531250000e+03,2.020000076293945457e-01
1.812922343750000000e+05,1.179140000000000000e+05,1.007613046875000000e+05,9.211484375000000000e+04,7.779900000000000000e+04,7.759532812500000000e+04,2.164100097656250000e+03,2.163624023437500000e+04,2.020000076293945457e-01
1.707872968750000000e+05,9.626400000000000000e+04,1.162710468750000000e+05,1.702176093750000000e+05,1.292650000000000000e+05,8.629854687500000000e+04,3.060000000000000000e+03,1.811043945312500000e+04,2.060000038146972690e-01
1.210974921875000000e+05,7.834700000000000000e+04,1.012961015625000000e+05,5.227092187500000000e+04,4.595800000000000000e+04,7.453821875000000000e+04,9.137500000000000000e+02,5.790200195312500000e+03,2.070000076293945224e-01
8.777429687500000000e+04,6.126400000000000000e+04,9.389489062500000000e+04,4.215864062500000000e+04,4.034400000000000000e+04,6.848375781250000000e+04,7.990000000000000000e+02,5.061240234375000000e+03,2.079999923706054854e-01
1.332762812500000000e+05,8.958900000000000000e+04,9.749404687500000000e+04,5.995628125000000000e+04,5.421300000000000000e+04,7.247883593750000000e+04,1.399950073242187500e+03,1.217132031250000000e+04,2.120000076293945268e-01
1.809329375000000000e+05,1.157490000000000000e+05,1.024425390625000000e+05,7.936756250000000000e+04,6.575000000000000000e+04,7.910925000000000000e+04,2.177699951171875000e+03,1.461864062500000000e+04,2.129999923706054621e-01
9.821316406250000000e+04,7.033200000000000000e+04,9.151592187500000000e+04,4.351387890625000000e+04,4.306100000000000000e+04,6.622525000000000000e+04,1.133050048828125000e+03,8.867200195312500000e+03,2.129999923706054621e-01
1.209405546875000000e+05,8.163700000000000000e+04,9.708784375000000000e+04,5.683780078125000000e+04,5.061700000000000000e+04,7.359034375000000000e+04,1.088000000000000000e+03,9.462879882812500000e+03,2.139999961853027433e-01
1.143360937500000000e+05,7.026000000000000000e+04,1.066485937500000000e+05,1.067348437500000000e+05,8.172400000000000000e+04,8.559266406250000000e+04,4.877300292968750000e+03,3.877835937500000000e+04,2.149999999999999967e-01
1.916449687500000000e+05,1.219930000000000000e+05,1.029538125000000000e+05,9.905492187500000000e+04,8.717200000000000000e+04,7.446959375000000000e+04,1.471350097656250000e+03,1.088883984375000000e+04,2.160000038146972778e-01
1.520070000000000000e+05,9.928500000000000000e+04,1.003367265625000000e+05,7.320811718750000000e+04,6.334500000000000000e+04,7.574027343750000000e+04,1.536800048828125000e+03,8.719639648437500000e+03,2.160000038146972778e-01
1.714952968750000000e+05,1.065840000000000000e+05,1.054484375000000000e+05,9.312532031250000000e+04,7.867300000000000000e+04,7.757503906250000000e+04,1.861500000000000000e+03,1.157767968750000000e+04,2.170000076293945312e-01
1.355277187500000000e+05,9.245600000000000000e+04,9.606671093750000000e+04,5.538600000000000000e+04,5.127200000000000000e+04,7.079452343750000000e+04,9.902500000000000000e+02,7.050240234375000000e+03,2.189999961853027477e-01
1.076637890625000000e+05,7.920400000000000000e+04,8.908457031250000000e+04,4.305555859375000000e+04,4.051200000000000000e+04,6.965070312500000000e+04,8.355500488281250000e+02,5.691600097656250000e+03,2.200000000000000011e-01
1.181427734375000000e+05,7.710500000000000000e+04,1.004163750000000000e+05,4.833235937500000000e+04,4.476500000000000000e+04,7.075862500000000000e+04,9.596500244140625000e+02,9.464240234375000000e+03,2.200000000000000011e-01
1.145927421875000000e+05,7.626500000000000000e+04,9.847178125000000000e+04,4.964951953125000000e+04,4.606800000000000000e+04,7.063104687500000000e+04,7.352500000000000000e+02,5.952720214843750000e+03,2.210000038146972823e-01
1.040689140625000000e+05,7.057300000000000000e+04,9.664120312500000000e+04,6.148151953125000000e+04,5.704000000000000000e+04,7.063907812500000000e+04,5.015000000000000000e+02,3.564560058593750000e+03,2.210000038146972823e-01
1.804715468750000000e+05,1.052770000000000000e+05,1.123453671875000000e+05,1.407532031250000000e+05,8.462100000000000000e+04,1.090084296875000000e+05,4.528800292968750000e+03,2.987648046875000000e+04,2.220000076293945357e-01
1.269851015625000000e+05,8.442400000000000000e+04,9.857500000000000000e+04,5.258983984375000000e+04,4.757300000000000000e+04,7.244714843750000000e+04,9.069500122070312500e+02,7.884600097656250000e+03,2.220000076293945357e-01
1.333464843750000000e+05,9.471100000000000000e+04,9.227010937500000000e+04,5.134203906250000000e+04,4.635100000000000000e+04,7.259285937500000000e+04,1.509600097656250000e+03,1.228216015625000000e+04,2.229999923706054710e-01
1.792260625000000000e+05,1.133200000000000000e+05,1.036512500000000000e+05,1.124298437500000000e+05,9.720500000000000000e+04,7.580064843750000000e+04,1.731450073242187500e+03,1.533808007812500000e+04,2.250000000000000056e-01
1.590757968750000000e+05,1.073570000000000000e+05,9.710770312500000000e+04,8.676732031250000000e+04,7.636800000000000000e+04,7.446028906250000000e+04,1.536800048828125000e+03,1.313352050781250000e+04,2.260000038146972590e-01
2.111320781250000000e+05,1.321460000000000000e+05,1.047080703125000000e+05,1.111868046875000000e+05,9.628600000000000000e+04,7.567807031250000000e+04,1.660050048828125000e+03,1.317771972656250000e+04,2.270000076293945401e-01
1.539386562500000000e+05,9.895700000000000000e+04,1.019485625000000000e+05,7.793616406250000000e+04,6.758400000000000000e+04,7.557446093750000000e+04,9.299000244140625000e+02,7.188280273437500000e+03,2.279999923706054754e-01
1.040683281250000000e+05,6.850300000000000000e+04,9.956092187500000000e+04,1.256578828125000000e+05,9.075600000000000000e+04,9.073907031250000000e+04,2.929950195312500000e+03,2.275891992187500000e+04,2.289999961853027288e-01
1.483920781250000000e+05,1.080810000000000000e+05,8.997903125000000000e+04,8.703864062500000000e+04,7.962100000000000000e+04,7.164145312500000000e+04,1.207000000000000000e+03,8.583639648437500000e+03,2.320000076293945446e-01
1.061327343750000000e+05,6.720400000000000000e+04,1.034985312500000000e+05,7.726771875000000000e+04,6.311600000000000000e+04,8.023032812500000000e+04,1.807100097656250000e+03,1.561687988281250000e+04,2.329999923706054799e-01
1.161745312500000000e+05,7.957100000000000000e+04,9.568328906250000000e+04,4.225044140625000000e+04,3.996700000000000000e+04,6.928028906250000000e+04,7.395000000000000000e+02,4.007919921875000000e+03,2.329999923706054799e-01
1.234238671875000000e+05,9.178300000000000000e+04,8.812860156250000000e+04,5.722948046875000000e+04,5.265500000000000000e+04,7.122953906250000000e+04,6.035000000000000000e+02,4.444479980468750000e+03,2.329999923706054799e-01
1.310431250000000000e+05,8.662900000000000000e+04,9.913588281250000000e+04,8.294775781250000000e+04,6.144900000000000000e+04,8.846464843750000000e+04,1.071849975585937500e+03,8.361280273437500000e+03,2.339999961853027333e-01
1.135596562500000000e+05,7.732400000000000000e+04,9.624755468750000000e+04,5.044919921875000000e+04,4.799600000000000000e+04,6.888571875000000000e+04,9.868500366210937500e+02,5.647399902343750000e+03,2.350000000000000144e-01
1.072360390625000000e+05,7.291400000000000000e+04,9.638507031250000000e+04,4.408440234375000000e+04,4.398200000000000000e+04,6.568858593750000000e+04,6.179500122070312500e+02,5.060560058593750000e+03,2.350000000000000144e-01
1.410412656250000000e+05,8.429300000000000000e+04,1.096565625000000000e+05,1.013315625000000000e+05,7.399300000000000000e+04,8.974990625000000000e+04,1.376150024414062500e+03,1.281663964843750000e+04,2.350000000000000144e-01
1.366982812500000000e+05,8.633600000000000000e+04,1.037650390625000000e+05,9.507488281250000000e+04,7.620800000000000000e+04,8.176081250000000000e+04,1.020850036621093750e+03,8.597919921875000000e+03,2.360000038146972678e-01
8.982926562500000000e+04,5.858900000000000000e+04,1.004804843750000000e+05,8.764928125000000000e+04,7.811200000000000000e+04,7.353778906250000000e+04,1.354050048828125000e+03,8.903919921875000000e+03,2.360000038146972678e-01
1.550602500000000000e+05,9.385600000000000000e+04,1.082725468750000000e+05,1.103735234375000000e+05,7.799200000000000000e+04,9.274592187500000000e+04,2.286500000000000000e+03,1.794588085937500000e+04,2.379999923706054843e-01
