FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.673051093750000000e+05,1.006480000000000000e+05,1.089391562500000000e+05,1.117498437500000000e+05,9.376500000000000000e+04,7.810630468750000000e+04,8.755000305175781250e+01,9.042639648437500000e+03,2.039999961853027344e-01
1.388901250000000000e+05,9.302400000000000000e+04,9.784897656250000000e+04,6.844879687500000000e+04,6.098000000000000000e+04,7.356281250000000000e+04,1.079500045776367188e+02,1.145256054687500000e+04,2.050000000000000155e-01
1.435198593750000000e+05,9.318200000000000000e+04,1.009392031250000000e+05,7.891196093750000000e+04,6.664700000000000000e+04,7.759650781250000000e+04,7.140000152587890625e+01,5.204720214843750000e+03,2.060000038146972690e-01
8.181825000000000000e+04,5.334900000000000000e+04,1.005087500000000000e+05,1.001544843750000000e+05,8.438500000000000000e+04,7.778306250000000000e+04,8.925000000000000000e+01,9.275879882812500000e+03,2.070000076293945224e-01
1.301657968750000000e+05,8.516700000000000000e+04,1.001625625000000000e+05,6.112383984375000000e+04,5.576200000000000000e+04,7.183766406250000000e+04,9.775000000000000000e+01,8.954240234375000000e+03,2.070000076293945224e-01
1.050789921875000000e+05,6.911600000000000000e+04,9.963621875000000000e+04,4.412587890625000000e+04,3.923700000000000000e+04,7.370170312500000000e+04,5.355000305175781250e+01,6.635439941406250000e+03,2.079999923706054854e-01
1.221907656250000000e+05,7.023600000000000000e+04,1.140140859375000000e+05,1.006202812500000000e+05,8.194100000000000000e+04,8.047560156250000000e+04,1.351500091552734375e+02,1.195371972656250000e+04,2.089999961853027388e-01
1.679134062500000000e+05,1.130650000000000000e+05,9.732784375000000000e+04,8.273084375000000000e+04,7.464400000000000000e+04,7.263610156250000000e+04,5.780000305175781250e+01,2.789360107421875000e+03,2.110000038146972734e-01
1.120144453125000000e+05,7.316400000000000000e+04,1.003359375000000000e+05,8.694139843750000000e+04,7.729700000000000000e+04,7.371296875000000000e+04,1.028500061035156250e+02,9.482600585937500000e+03,2.120000076293945268e-01
7.955087500000000000e+04,4.846900000000000000e+04,1.075624921875000000e+05,5.424224218750000000e+04,4.897300000000000000e+04,7.258733593750000000e+04,3.825000000000000000e+01,6.037720214843750000e+03,2.129999923706054621e-01
1.278724609375000000e+05,7.335800000000000000e+04,1.142377031250000000e+05,1.414855625000000000e+05,1.182750000000000000e+05,7.839693750000000000e+04,1.291999969482421875e+02,1.504024023437500000e+04,2.139999961853027433e-01
1.229884453125000000e+05,8.271500000000000000e+04,9.744510156250000000e+04,5.313044140625000000e+04,4.727000000000000000e+04,7.366103125000000000e+04,6.800000000000000000e+01,6.281839843750000000e+03,2.149999999999999967e-01
8.024176562500000000e+04,5.022400000000000000e+04,1.047054062500000000e+05,4.722328125000000000e+04,4.164000000000000000e+04,7.432337500000000000e+04,7.140000152587890625e+01,5.725600097656250000e+03,2.160000038146972778e-01
1.236085312500000000e+05,9.450400000000000000e+04,8.571921093750000000e+04,7.815852343750000000e+04,6.901600000000000000e+04,7.421752343750000000e+04,7.225000000000000000e+01,6.370919921875000000e+03,2.160000038146972778e-01
1.036683046875000000e+05,6.349200000000000000e+04,1.070056953125000000e+05,9.050120312500000000e+04,7.728000000000000000e+04,7.674802343750000000e+04,1.955000114440917969e+01,3.106919921875000000e+03,2.170000076293945312e-01
1.582244218750000000e+05,9.485200000000000000e+04,1.093218437500000000e+05,7.339375781250000000e+04,6.309600000000000000e+04,7.623198437500000000e+04,7.055000305175781250e+01,7.442600097656250000e+03,2.170000076293945312e-01
1.210373125000000000e+05,8.461000000000000000e+04,9.375135156250000000e+04,6.117892187500000000e+04,5.457400000000000000e+04,7.346762500000000000e+04,1.054000015258789062e+02,9.484639648437500000e+03,2.179999923706054665e-01
1.025101328125000000e+05,6.900000000000000000e+04,9.736382812500000000e+04,6.323864062500000000e+04,5.831600000000000000e+04,7.106810937500000000e+04,7.650000000000000000e+01,8.546919921875000000e+03,2.200000000000000011e-01
