FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.292866953125000000e+05,9.351200000000000000e+04,9.060797656250000000e+04,5.492019921875000000e+04,5.213300000000000000e+04,6.903976562500000000e+04,3.944000000000000000e+03,6.303600097656250000e+03,1.979999923706054765e-01
1.411067500000000000e+05,9.039900000000000000e+04,1.022972890625000000e+05,7.571800000000000000e+04,6.321800000000000000e+04,7.849433593750000000e+04,1.325150000000000000e+04,1.271463964843750000e+04,1.989999961853027299e-01
1.264900937500000000e+05,8.214600000000000000e+04,1.009136875000000000e+05,7.455928125000000000e+04,6.259000000000000000e+04,7.806866406250000000e+04,6.036700195312500000e+03,7.241320312500000000e+03,2.010000038146972645e-01
1.991739687500000000e+05,1.293720000000000000e+05,1.008956015625000000e+05,1.710757656250000000e+05,1.439320000000000000e+05,7.789526562500000000e+04,3.969500000000000000e+03,3.162000000000000000e+03,2.010000038146972645e-01
1.481330625000000000e+05,9.966900000000000000e+04,9.740289062500000000e+04,7.747852343750000000e+04,6.782100000000000000e+04,7.486815625000000000e+04,8.874000000000000000e+03,1.331167968750000000e+04,2.070000076293945224e-01
1.315941875000000000e+05,7.978400000000000000e+04,1.080938203125000000e+05,1.102579218750000000e+05,9.104800000000000000e+04,7.936323437500000000e+04,6.171850097656250000e+03,6.911520019531250000e+03,2.079999923706054854e-01
1.554278281250000000e+05,9.576900000000000000e+04,1.063613281250000000e+05,1.207476015625000000e+05,9.512400000000000000e+04,8.318947656250000000e+04,8.802600585937500000e+03,1.238824023437500000e+04,2.079999923706054854e-01
1.762878593750000000e+05,1.019000000000000000e+05,1.133778281250000000e+05,1.722868437500000000e+05,1.098770000000000000e+05,1.027602812500000000e+05,1.957209960937500000e+04,2.654651953125000000e+04,2.079999923706054854e-01
1.047444687500000000e+05,7.082000000000000000e+04,9.692931250000000000e+04,5.589396093750000000e+04,4.905200000000000000e+04,7.467721093750000000e+04,2.218500000000000000e+03,1.221959960937500000e+03,2.099999999999999922e-01
1.881539375000000000e+05,1.139200000000000000e+05,1.082413593750000000e+05,1.092902812500000000e+05,9.234800000000000000e+04,7.755932031250000000e+04,1.487415039062500000e+04,1.478320019531250000e+04,2.139999961853027433e-01
1.259980312500000000e+05,8.857600000000000000e+04,9.322398437500000000e+04,5.964076171875000000e+04,5.364000000000000000e+04,7.286758593750000000e+04,8.516150390625000000e+03,1.001708007812500000e+04,2.139999961853027433e-01
2.212387812500000000e+05,1.382010000000000000e+05,1.049131718750000000e+05,9.916235937500000000e+04,8.172500000000000000e+04,7.951917187500000000e+04,4.585750000000000000e+03,1.138728027343750000e+04,2.160000038146972778e-01
1.537504531250000000e+05,1.140920000000000000e+05,8.831635156250000000e+04,8.193592187500000000e+04,7.147700000000000000e+04,7.512560156250000000e+04,3.524100097656250000e+03,1.121660058593750000e+04,2.160000038146972778e-01
9.872764843750000000e+04,7.221600000000000000e+04,8.959531250000000000e+04,7.638167968750000000e+04,6.254000000000000000e+04,8.004077343750000000e+04,9.973049804687500000e+03,1.430312011718750000e+04,2.170000076293945312e-01
1.519332500000000000e+05,1.073090000000000000e+05,9.278903125000000000e+04,8.921124218750000000e+04,7.897300000000000000e+04,7.403225000000000000e+04,8.174450195312500000e+03,8.227320312500000000e+03,2.200000000000000011e-01
2.352447968750000000e+05,1.389720000000000000e+05,1.109360312500000000e+05,1.650883593750000000e+05,1.190770000000000000e+05,9.085911718750000000e+04,2.021130078125000000e+04,2.326824023437500000e+04,2.200000000000000011e-01
1.096137343750000000e+05,6.664900000000000000e+04,1.077832500000000000e+05,8.090843750000000000e+04,6.910800000000000000e+04,7.672650000000000000e+04,8.146400390625000000e+03,8.075680175781250000e+03,2.210000038146972823e-01
1.561358281250000000e+05,1.005760000000000000e+05,1.017391640625000000e+05,6.736896093750000000e+04,5.761600000000000000e+04,7.662961718750000000e+04,2.460750000000000000e+03,3.557080078125000000e+03,2.220000076293945357e-01
1.771179843750000000e+05,1.219140000000000000e+05,9.521141406250000000e+04,7.515700000000000000e+04,6.057900000000000000e+04,8.130687500000000000e+04,1.107295019531250000e+04,1.149404003906250000e+04,2.220000076293945357e-01
8.947880468750000000e+04,6.184300000000000000e+04,9.482210156250000000e+04,1.391640468750000000e+05,1.146670000000000000e+05,7.953687500000000000e+04,1.375300048828125000e+03,9.164360351562500000e+03,2.229999923706054710e-01
1.180566328125000000e+05,7.472900000000000000e+04,1.035335703125000000e+05,1.269900000000000000e+05,9.564500000000000000e+04,8.701361718750000000e+04,5.819950195312500000e+03,1.229712011718750000e+04,2.250000000000000056e-01
7.872251562500000000e+04,5.361700000000000000e+04,9.622244531250000000e+04,7.392552343750000000e+04,6.895700000000000000e+04,7.025803906250000000e+04,2.711500000000000000e+03,3.604000000000000000e+03,2.260000038146972590e-01
1.154889531250000000e+05,8.249000000000000000e+04,9.175275000000000000e+04,5.487056250000000000e+04,5.140500000000000000e+04,6.995423437500000000e+04,3.343050048828125000e+03,3.284400146484375000e+03,2.270000076293945401e-01
1.073003437500000000e+05,6.920500000000000000e+04,1.016116640625000000e+05,6.967892187500000000e+04,5.844500000000000000e+04,7.813291406250000000e+04,5.155250000000000000e+03,1.573044042968750000e+04,2.289999961853027288e-01
1.811453281250000000e+05,1.241770000000000000e+05,9.560177343750000000e+04,9.057056250000000000e+04,7.188100000000000000e+04,8.257582031250000000e+04,6.851000000000000000e+03,1.039924023437500000e+04,2.289999961853027288e-01
1.491708750000000000e+05,9.735100000000000000e+04,1.004207656250000000e+05,7.203648437500000000e+04,6.279900000000000000e+04,7.517608593750000000e+04,7.083900390625000000e+03,9.080719726562500000e+03,2.300000000000000100e-01
9.150073437500000000e+04,5.266300000000000000e+04,1.138672812500000000e+05,5.856364062500000000e+04,4.918300000000000000e+04,7.803563281250000000e+04,1.841950073242187500e+03,1.140767968750000000e+04,2.300000000000000100e-01
1.334727500000000000e+05,8.457600000000000000e+04,1.034249687500000000e+05,8.200732031250000000e+04,7.443200000000000000e+04,7.220593750000000000e+04,9.050799804687500000e+03,7.782600097656250000e+03,2.310000038146972634e-01
1.424171406250000000e+05,1.068330000000000000e+05,8.736485937500000000e+04,6.517664062500000000e+04,6.108500000000000000e+04,6.992578125000000000e+04,6.666550292968750000e+03,1.452479980468750000e+04,2.320000076293945446e-01
