FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
1.421551875000000000e+05,9.183400000000000000e+04,1.014469843750000000e+05,8.375492187500000000e+04,7.476100000000000000e+04,7.342012500000000000e+04,5.950000000000000000e+01,1.026800000000000000e+04,2.060000038146972690e-01
1.492481562500000000e+05,9.731000000000000000e+04,1.005151328125000000e+05,7.038203906250000000e+04,6.233900000000000000e+04,7.399152343750000000e+04,2.380000114440917969e+01,7.949200195312500000e+03,2.060000038146972690e-01
1.578338437500000000e+05,1.066150000000000000e+05,9.702010937500000000e+04,7.079752343750000000e+04,5.466700000000000000e+04,8.487362500000000000e+04,2.125000000000000000e+01,1.733251953125000000e+04,2.070000076293945224e-01
1.745107812500000000e+05,1.019600000000000000e+05,1.121688671875000000e+05,1.234220390625000000e+05,8.258400000000000000e+04,9.794375000000000000e+04,5.355000305175781250e+01,2.310572070312500000e+04,2.070000076293945224e-01
1.357908593750000000e+05,8.278500000000000000e+04,1.074976093750000000e+05,9.146748437500000000e+04,7.908500000000000000e+04,7.579709375000000000e+04,4.250000000000000000e+00,4.948359863281250000e+03,2.079999923706054854e-01
1.770855468750000000e+05,1.119040000000000000e+05,1.037092343750000000e+05,9.635396093750000000e+04,8.059600000000000000e+04,7.834946093750000000e+04,3.315000152587890625e+01,1.259428027343750000e+04,2.079999923706054854e-01
9.088300781250000000e+04,6.136100000000000000e+04,9.706667968750000000e+04,9.934052343750000000e+04,8.550900000000000000e+04,7.613678125000000000e+04,-1.530000019073486328e+01,3.374160156250000000e+03,2.089999961853027388e-01
1.310561015625000000e+05,8.274200000000000000e+04,1.038032890625000000e+05,7.350528125000000000e+04,6.607800000000000000e+04,7.290236718750000000e+04,-1.614999961853027344e+01,1.056719970703125000e+03,2.089999961853027388e-01
1.502157656250000000e+05,1.070230000000000000e+05,9.198528125000000000e+04,6.811356250000000000e+04,6.137200000000000000e+04,7.273496875000000000e+04,0.000000000000000000e+00,7.488160156250000000e+03,2.099999999999999922e-01
1.359041406250000000e+05,8.485100000000000000e+04,1.049676953125000000e+05,6.176644140625000000e+04,5.355900000000000000e+04,7.557880468750000000e+04,4.675000000000000000e+01,1.102824023437500000e+04,2.120000076293945268e-01
1.210833359375000000e+05,8.471700000000000000e+04,9.366853906250000000e+04,7.448924218750000000e+04,6.657600000000000000e+04,7.332563281250000000e+04,3.400000000000000000e+01,5.851399902343750000e+03,2.120000076293945268e-01
1.916791875000000000e+05,1.175810000000000000e+05,1.068360234375000000e+05,1.603759687500000000e+05,1.029760000000000000e+05,1.020664921875000000e+05,4.845000076293945312e+01,1.974720117187500000e+04,2.129999923706054621e-01
1.546030000000000000e+05,1.022010000000000000e+05,9.913858593750000000e+04,5.797067968750000000e+04,5.313300000000000000e+04,7.150294531250000000e+04,-2.550000190734863281e+00,1.742159960937500000e+04,2.139999961853027433e-01
8.773476562500000000e+04,6.693700000000000000e+04,8.589846093750000000e+04,3.770396093750000000e+04,3.547600000000000000e+04,6.965178906250000000e+04,-2.380000114440917969e+01,4.688600097656250000e+03,2.170000076293945312e-01
