FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,585/15 YG E-A,530/30 Blue B-A,Time
7.440666406250000000e+04,4.404100000000000000e+04,1.107221718750000000e+05,8.911467968750000000e+04,7.282900000000000000e+04,8.019085156250000000e+04,2.100350097656250000e+03,1.100308007812500000e+04,2.079999923706054854e-01
1.481619687500000000e+05,9.312900000000000000e+04,1.042633671875000000e+05,1.445890781250000000e+05,1.016840000000000000e+05,9.318860156250000000e+04,2.427600097656250000e+03,9.595480468750000000e+03,2.079999923706054854e-01
1.117784453125000000e+05,7.274700000000000000e+04,1.006984843750000000e+05,6.077024218750000000e+04,5.495000000000000000e+04,7.247750000000000000e+04,1.953300048828125000e+03,8.430639648437500000e+03,2.110000038146972734e-01
1.718192031250000000e+05,1.128390000000000000e+05,9.979124218750000000e+04,9.523535937500000000e+04,8.139100000000000000e+04,7.668347656250000000e+04,3.672000000000000000e+03,2.163351953125000000e+04,2.139999961853027433e-01
1.322667812500000000e+05,8.427600000000000000e+04,1.028553359375000000e+05,1.001456406250000000e+05,8.175200000000000000e+04,8.028114843750000000e+04,2.416550048828125000e+03,1.322260058593750000e+04,2.339999961853027333e-01
1.055793125000000000e+05,6.336000000000000000e+04,1.092052656250000000e+05,1.639520781250000000e+05,1.181680000000000000e+05,9.092785937500000000e+04,3.381300048828125000e+03,1.642200000000000000e+04,2.379999923706054843e-01
1.181569375000000000e+05,7.979400000000000000e+04,9.704404687500000000e+04,7.502303906250000000e+04,5.684600000000000000e+04,8.649175000000000000e+04,1.943100097656250000e+03,1.215228027343750000e+04,2.379999923706054843e-01
8.751292968750000000e+04,5.152500000000000000e+04,1.113099921875000000e+05,1.347202343750000000e+05,8.270100000000000000e+04,1.067583906250000000e+05,3.701750000000000000e+03,3.073532031250000000e+04,2.389999961853027377e-01
1.002409921875000000e+05,7.187200000000000000e+04,9.140407812500000000e+04,1.197106015625000000e+05,8.016000000000000000e+04,9.787117968750000000e+04,3.978000183105468750e+02,8.663200073242187500e+02,2.449999999999999956e-01
1.460503593750000000e+05,9.778900000000000000e+04,9.787968750000000000e+04,5.993587890625000000e+04,5.369600000000000000e+04,7.315178125000000000e+04,2.244000000000000000e+03,8.272200195312500000e+03,2.460000038146972767e-01
1.162181953125000000e+05,6.923200000000000000e+04,1.100138125000000000e+05,1.382718750000000000e+05,1.156600000000000000e+05,7.834848437500000000e+04,2.972450195312500000e+03,1.589500000000000000e+04,2.520000076293945623e-01
1.130009218750000000e+05,7.254800000000000000e+04,1.020790156250000000e+05,1.006767187500000000e+05,8.183200000000000000e+04,8.062799218750000000e+04,1.992400024414062500e+03,1.313624023437500000e+04,2.529999923706054976e-01
1.342881250000000000e+05,8.908400000000000000e+04,9.879110156250000000e+04,7.634971875000000000e+04,6.928500000000000000e+04,7.221844531250000000e+04,6.910500488281250000e+02,2.420120117187500000e+03,2.620000076293945157e-01
1.501614843750000000e+05,9.020900000000000000e+04,1.090909218750000000e+05,1.393143281250000000e+05,1.094810000000000000e+05,8.339441406250000000e+04,2.614600097656250000e+03,1.986688085937500000e+04,2.639999961853027322e-01
9.121222656250000000e+04,7.388200000000000000e+04,8.090853906250000000e+04,1.519725156250000000e+05,1.124990000000000000e+05,8.853118750000000000e+04,1.897200073242187500e+03,8.723719726562500000e+03,2.679999923706054554e-01
1.117796250000000000e+05,8.460000000000000000e+04,8.659089843750000000e+04,4.185876171875000000e+04,4.037300000000000000e+04,6.794778125000000000e+04,1.117750000000000000e+03,3.703959960937500000e+03,2.739999961853027410e-01
1.727101093750000000e+05,9.749200000000000000e+04,1.160990625000000000e+05,1.658146093750000000e+05,9.218400000000000000e+04,1.178819062500000000e+05,5.594700195312500000e+03,3.951140234375000000e+04,2.789999961853027455e-01
1.009820390625000000e+05,6.387300000000000000e+04,1.036112109375000000e+05,9.572767968750000000e+04,8.157300000000000000e+04,7.690792187500000000e+04,1.707650024414062500e+03,1.714688085937500000e+04,2.810000038146972523e-01
1.272323125000000000e+05,8.085200000000000000e+04,1.031303750000000000e+05,7.168628125000000000e+04,6.178800000000000000e+04,7.603470312500000000e+04,2.407199951171875000e+03,1.040195996093750000e+04,2.829999923706054688e-01
